onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
1620.0	6.0	67.5	72	0	C	0.0	2	4	1.0	2.0	1/16	True	-1	34.0	34.0	34.0	34a	5	135/2	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	1	0	0	True	True	True
1626.0	6.0	67.75	66	6	F	1.0	2	4	1.0	2.0	1/16	True	-1	34.0	34.0	34.0	34a	4	271/4	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	7	6	6	False	False	False
1632.0	6.0	68.0	67	1	G	0.0	2	4	1.0	2.0	1/16	True	-1	35.0	35.0	35.0	35a	4	68	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	2	1	1	True	False	False
1632.0	48.0	68.0	76	4	E	0.0	2	4	1.0	1.0	1/2	False	-1	35.0	35.0	35.0	35a	5	68	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	5	4	4	True	False	False
1632.0	48.0	68.0	79	1	G	0.0	2	4	1.0	1.0	1/2	False	-1	35.0	35.0	35.0	35a	5	68	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	2	1	1	True	False	False
1638.0	6.0	68.25	63	9	D	1.0	2	4	1.0	2.0	1/16	True	-1	35.0	35.0	35.0	35a	4	273/4	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	10	9	9	False	False	False
1644.0	6.0	68.5	64	4	E	0.0	2	4	1.0	2.0	1/16	True	-1	35.0	35.0	35.0	35a	4	137/2	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	5	4	4	True	False	False
1650.0	6.0	68.75	59	5	B	0.0	2	4	1.0	2.0	1/16	True	-1	35.0	35.0	35.0	35a	3	275/4	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	6	5	5	False	False	False
1656.0	6.0	69.0	60	0	C	0.0	2	4	2.0	2.0	1/16	True	-1	35.0	35.0	35.0	35a	4	69	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	1	0	0	True	True	True
1662.0	6.0	69.25	54	6	F	1.0	2	4	2.0	2.0	1/16	True	-1	35.0	35.0	35.0	35a	3	277/4	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	7	6	6	False	False	False
1668.0	6.0	69.5	55	1	G	0.0	2	4	2.0	2.0	1/16	True	-1	35.0	35.0	35.0	35a	3	139/2	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	2	1	1	True	False	False
1674.0	6.0	69.75	51	9	D	1.0	2	4	2.0	2.0	1/16	True	-1	35.0	35.0	35.0	35a	3	279/4	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	10	9	9	False	False	False
1680.0	6.0	70.0	52	4	E	0.0	2	4	2.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	3	70	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	5	4	4	True	False	False
1686.0	6.0	70.25	60	0	C	0.0	2	4	2.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	4	281/4	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	1	0	0	True	True	True
1686.0	6.0	70.25	72	0	C	0.0	2	4	1.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	5	281/4	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	1	0	0	True	True	True
1692.0	6.0	70.5	59	5	B	0.0	2	4	2.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	3	141/2	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	6	5	5	False	False	False
1692.0	6.0	70.5	71	5	B	0.0	2	4	1.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	4	141/2	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	6	5	5	False	False	False
1698.0	6.0	70.75	60	0	C	0.0	2	4	2.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	4	283/4	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	1	0	0	True	True	True
1698.0	6.0	70.75	72	0	C	0.0	2	4	1.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	5	283/4	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	1	0	0	True	True	True
1704.0	6.0	71.0	55	1	G	0.0	2	4	2.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	3	71	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	2	1	1	True	False	False
1704.0	6.0	71.0	67	1	G	0.0	2	4	1.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	4	71	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	2	1	1	True	False	False
1710.0	6.0	71.25	60	0	C	0.0	2	4	2.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	4	285/4	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	1	0	0	True	True	True
1710.0	6.0	71.25	72	0	C	0.0	2	4	1.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	5	285/4	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	1	0	0	True	True	True
1716.0	6.0	71.5	52	4	E	0.0	2	4	2.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	3	143/2	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	5	4	4	True	False	False
1716.0	6.0	71.5	64	4	E	0.0	2	4	1.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	4	143/2	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	5	4	4	True	False	False
1722.0	6.0	71.75	55	1	G	0.0	2	4	2.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	3	287/4	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	2	1	1	True	False	False
1722.0	6.0	71.75	67	1	G	0.0	2	4	1.0	1.0	1/16	True	-1	36.0	36.0	36.0	36a	4	287/4	False	False				False	53	I|PAC}{		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	2	1	1	True	False	False
1728.0	18.0	72.0	48	0	C	0.0	2	4	2.0	1.0	3/16	True	-1	37.0	37.0	37.0	37a	3	72	False	False			}	True	54	}		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False		, major		I, major		I	-1	0	0	1	0	0	True	True	True
1728.0	18.0	72.0	60	0	C	0.0	2	4	1.0	1.0	3/16	True	-1	37.0	37.0	37.0	37a	4	72	False	False			}	True	54	}		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False		, major		I, major		I	-1	0	0	1	0	0	True	True	True
1746.0	6.0	72.75	50	2	D	0.0	2	4	2.0	1.0	1/16	True	-1	37.0	37.0	37.0	37a	3	291/4	False	False				False	54	}		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False		, major		I, major		I	-1	0	0	3	2	2	False	False	False
1746.0	6.0	72.75	62	2	D	0.0	2	4	1.0	1.0	1/16	True	-1	37.0	37.0	37.0	37a	4	291/4	False	False				False	54	}		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False		, major		I, major		I	-1	0	0	3	2	2	False	False	False
1752.0	6.0	73.0	48	0	C	0.0	2	4	2.0	1.0	1/16	True	-1	37.0	37.0	37.0	37a	3	73	False	False				False	54	}		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False		, major		I, major		I	-1	0	0	1	0	0	True	True	True
1752.0	12.0	73.0	60	0	C	0.0	2	4	1.0	1.0	1/8	True	-1	37.0	37.0	37.0	37a	4	73	False	False				False	54	}		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False		, major		I, major		I	-1	0	0	1	0	0	True	True	True
1758.0	6.0	73.25	46	-2	B	-1.0	2	4	2.0	1.0	1/16	True	-1	37.0	37.0	37.0	37a	2	293/4	False	False				False	54	}		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False		, major		I, major		I	-1	0	0	-1	-2	-2	False	False	False
1764.0	6.0	73.5	45	3	A	0.0	2	4	2.0	1.0	1/16	True	-1	37.0	37.0	37.0	37a	2	147/2	False	False				False	54	}		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False		, major		I, major		I	-1	0	0	4	3	3	False	False	False
1770.0	6.0	73.75	43	1	G	0.0	2	4	2.0	1.0	1/16	True	-1	37.0	37.0	37.0	37a	2	295/4	False	False				False	54	}		F	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False		, major		I, major		I	-1	0	0	2	1	1	True	False	False
1776.0	12.0	74.0	41	-1	F	0.0	2	4	2.0	1.0	1/8	True	-1	38.0	38.0	38.0	38a	2	74	False	True			{	False	55	I.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
1776.0	18.0	74.0	69	3	A	0.0	2	4	1.0	1.0	3/16	True	-1	38.0	38.0	38.0	38a	4	74	False	True			{	False	55	I.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
1776.0	18.0	74.0	72	0	C	0.0	2	4	1.0	1.0	3/16	True	-1	38.0	38.0	38.0	38a	5	74	False	True			{	False	55	I.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
1788.0	12.0	74.5	53	-1	F	0.0	2	4	2.0	1.0	1/8	True	-1	38.0	38.0	38.0	38a	3	149/2	False	False				False	55	I.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
1794.0	3.0	74.75	74	2	D	0.0	2	4	1.0	1.0	1/32	True	-1	38.0	38.0	38.0	38a	5	299/4	False	False				False	55	I.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	3	3	3	False	False	False
1797.0	3.0	74.875	76	4	E	0.0	2	4	1.0	1.0	1/32	True	-1	38.0	38.0	38.0	38a	5	599/8	False	False				False	55	I.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	5	5	5	False	False	False
1800.0	12.0	75.0	77	-1	F	0.0	2	4	1.0	1.0	1/8	True	-1	38.0	38.0	38.0	38a	5	75	False	False				False	55	I.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
1812.0	12.0	75.5	79	1	G	0.0	2	4	1.0	1.0	1/8	True	-1	38.0	38.0	38.0	38a	5	151/2	False	False				False	55	I.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	2	2	2	False	False	False
1824.0	12.0	76.0	81	3	A	0.0	2	4	1.0	1.0	1/8	True	-1	39.0	39.0	39.0	39a	5	76	False	False				False	55	I.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
1836.0	12.0	76.5	77	-1	F	0.0	2	4	1.0	1.0	1/8	True	-1	39.0	39.0	39.0	39a	5	153/2	False	False				False	55	I.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
1848.0	24.0	77.0	58	-2	B	-1.0	2	4	2.0	1.0	1/4	True	-1	39.0	39.0	39.0	39a	3	77	False	True				False	56	IV		F	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	-1	-1	-1	True	True	True
1848.0	24.0	77.0	74	2	D	0.0	2	4	1.0	1.0	1/4	True	-1	39.0	39.0	39.0	39a	5	77	False	True				False	56	IV		F	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	3	3	3	True	False	False
1872.0	24.0	78.0	55	1	G	0.0	2	4	2.0	1.0	1/4	True	-1	40.0	40.0	40.0	40a	3	78	False	True				False	57	ii		F	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	2	2	2	True	True	True
1872.0	24.0	78.0	70	-2	B	-1.0	2	4	1.0	1.0	1/4	True	-1	40.0	40.0	40.0	40a	4	78	False	True				False	57	ii		F	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	-1	-1	-1	True	False	False
1896.0	24.0	79.0	52	4	E	0.0	2	4	2.0	1.0	1/4	True	-1	40.0	40.0	40.0	40a	3	79	False	True				False	58	viio		F	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	5	5	5	True	True	True
1896.0	24.0	79.0	67	1	G	0.0	2	4	1.0	1.0	1/4	True	-1	40.0	40.0	40.0	40a	4	79	False	True				False	58	viio		F	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	2	2	2	True	False	False
1920.0	12.0	80.0	53	-1	F	0.0	2	4	2.0	1.0	1/8	True	-1	41.0	41.0	41.0	41a	3	80	False	True				False	59	I		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
1920.0	6.0	80.0	70	-2	B	-1.0	2	4	1.0	1.0	1/16	True	-1	41.0	41.0	41.0	41a	4	80	False	True				False	59	I		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	-1	-1	-1	False	False	False
1926.0	6.0	80.25	69	3	A	0.0	2	4	1.0	1.0	1/16	True	-1	41.0	41.0	41.0	41a	4	321/4	False	False				False	59	I		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
1932.0	12.0	80.5	46	-2	B	-1.0	2	4	2.0	1.0	1/8	True	-1	41.0	41.0	41.0	41a	2	161/2	False	True				False	60	IV	ii6	F	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	-1	-1	-1	True	True	True
1932.0	6.0	80.5	67	1	G	0.0	2	4	1.0	1.0	1/16	True	-1	41.0	41.0	41.0	41a	4	161/2	False	True				False	60	IV	ii6	F	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	2	2	2	False	False	False
1938.0	6.0	80.75	65	-1	F	0.0	2	4	1.0	1.0	1/16	True	-1	41.0	41.0	41.0	41a	4	323/4	False	False				False	60	IV	ii6	F	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	0	0	0	True	False	False
1944.0	12.0	81.0	48	0	C	0.0	2	4	2.0	1.0	1/8	True	-1	41.0	41.0	41.0	41a	3	81	False	True				False	61	V		F	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	1	1	1	True	True	True
1944.0	6.0	81.0	65	-1	F	0.0	2	4	1.0	1.0	1/16	True	-1	41.0	41.0	41.0	41a	4	81	False	True				False	61	V		F	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	0	0	0	False	False	False
1950.0	6.0	81.25	64	4	E	0.0	2	4	1.0	1.0	1/16	True	-1	41.0	41.0	41.0	41a	4	325/4	False	False				False	61	V		F	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	5	5	5	True	False	False
1956.0	12.0	81.5	46	-2	B	-1.0	2	4	2.0	1.0	1/8	True	-1	41.0	41.0	41.0	41a	2	163/2	False	True				False	62	V2		F	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	-1	-1	-1	True	False	True
1956.0	6.0	81.5	62	2	D	0.0	2	4	1.0	1.0	1/16	True	-1	41.0	41.0	41.0	41a	4	163/2	False	True				False	62	V2		F	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	3	3	3	False	False	False
1962.0	6.0	81.75	60	0	C	0.0	2	4	1.0	1.0	1/16	True	-1	41.0	41.0	41.0	41a	4	327/4	False	False				False	62	V2		F	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	1	1	1	True	True	False
1968.0	12.0	82.0	45	3	A	0.0	2	4	2.0	1.0	1/8	True	-1	42.0	42.0	42.0	42a	2	82	False	True	EC	EC	}{	True	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	4	4	4	True	False	True
1968.0	18.0	82.0	72	0	C	0.0	2	4	1.0	1.0	3/16	True	-1	42.0	42.0	42.0	42a	5	82	False	True	EC	EC	}{	True	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	1	1	1	True	False	False
1980.0	12.0	82.5	53	-1	F	0.0	2	4	2.0	1.0	1/8	True	-1	42.0	42.0	42.0	42a	3	165/2	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	0	0	0	True	True	False
1986.0	3.0	82.75	74	2	D	0.0	2	4	1.0	1.0	1/32	True	-1	42.0	42.0	42.0	42a	5	331/4	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	3	3	3	False	False	False
1989.0	3.0	82.875	76	4	E	0.0	2	4	1.0	1.0	1/32	True	-1	42.0	42.0	42.0	42a	5	663/8	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	5	5	5	False	False	False
1992.0	12.0	83.0	77	-1	F	0.0	2	4	1.0	1.0	1/8	True	-1	42.0	42.0	42.0	42a	5	83	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	0	0	0	True	True	False
2004.0	12.0	83.5	79	1	G	0.0	2	4	1.0	1.0	1/8	True	-1	42.0	42.0	42.0	42a	5	167/2	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	2	2	2	False	False	False
2016.0	8.0	84.0	79	1	G	0.0	2	4	1.0	1.0	1/12	True	-1	43.0	43.0	43.0	43a	5	84	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	2	2	2	False	False	False
2024.0	8.0	84.333	81	3	A	0.0	2	4	1.0	1.0	1/12	True	-1	43.0	43.0	43.0	43a	5	253/3	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	4	4	4	True	False	True
2032.0	8.0	84.667	82	-2	B	-1.0	2	4	1.0	1.0	1/12	True	-1	43.0	43.0	43.0	43a	5	254/3	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	-1	-1	-1	False	False	False
2040.0	8.0	85.0	81	3	A	0.0	2	4	1.0	1.0	1/12	True	-1	43.0	43.0	43.0	43a	5	85	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	4	4	4	True	False	True
2048.0	8.0	85.333	79	1	G	0.0	2	4	1.0	1.0	1/12	True	-1	43.0	43.0	43.0	43a	5	256/3	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	2	2	2	False	False	False
2056.0	8.0	85.667	77	-1	F	0.0	2	4	1.0	1.0	1/12	True	-1	43.0	43.0	43.0	43a	5	257/3	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	0	0	0	True	True	False
2064.0	8.0	86.0	76	4	E	0.0	2	4	1.0	1.0	1/12	True	-1	44.0	44.0	44.0	44a	5	86	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	5	5	5	False	False	False
2072.0	8.0	86.333	77	-1	F	0.0	2	4	1.0	1.0	1/12	True	-1	44.0	44.0	44.0	44a	5	259/3	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	0	0	0	True	True	False
2080.0	8.0	86.667	79	1	G	0.0	2	4	1.0	1.0	1/12	True	-1	44.0	44.0	44.0	44a	5	260/3	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	2	2	2	False	False	False
2088.0	8.0	87.0	77	-1	F	0.0	2	4	1.0	1.0	1/12	True	-1	44.0	44.0	44.0	44a	5	87	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	0	0	0	True	True	False
2096.0	8.0	87.333	76	4	E	0.0	2	4	1.0	1.0	1/12	True	-1	44.0	44.0	44.0	44a	5	262/3	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	5	5	5	False	False	False
2104.0	8.0	87.667	74	2	D	0.0	2	4	1.0	1.0	1/12	True	-1	44.0	44.0	44.0	44a	5	263/3	False	False				False	63	I6|EC}{		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	3	3	3	False	False	False
