onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
612.0	24.0	25.5	50	2	D	0.0	4	4	2.0	1.0	1/4	True	2	8.0	8.0	8.0	8a	3	51/2	False	True				False	9	V.viio6		D	V		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio6	viio6, major		viio6, major		vii	2	3	3	0	-1	-1	True	False	False
612.0	24.0	25.5	56	8	G	1.0	4	4	2.0	1.0	1/4	True	2	8.0	8.0	8.0	8a	3	51/2	False	True				False	9	V.viio6		D	V		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio6	viio6, major		viio6, major		vii	2	3	3	6	5	5	True	True	False
612.0	24.0	25.5	59	5	B	0.0	4	4	2.0	1.0	1/4	True	2	8.0	8.0	8.0	8a	3	51/2	False	True				False	9	V.viio6		D	V		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio6	viio6, major		viio6, major		vii	2	3	3	3	2	2	True	False	True
612.0	24.0	25.5	62	2	D	0.0	4	4	1.0	2.0	1/4	True	2	8.0	8.0	8.0	8a	4	51/2	False	True				False	9	V.viio6		D	V		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio6	viio6, major		viio6, major		vii	2	3	3	0	-1	-1	True	False	False
612.0	24.0	25.5	68	8	G	1.0	4	4	1.0	2.0	1/4	True	2	8.0	8.0	8.0	8a	4	51/2	False	True				False	9	V.viio6		D	V		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio6	viio6, major		viio6, major		vii	2	3	3	6	5	5	True	True	False
612.0	24.0	25.5	71	5	B	0.0	4	4	1.0	2.0	1/4	True	2	8.0	8.0	8.0	8a	4	51/2	False	True				False	9	V.viio6		D	V		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio6	viio6, major		viio6, major		vii	2	3	3	3	2	2	True	False	True
612.0	48.0	25.5	74	2	D	0.0	4	4	1.0	1.0	1/2	True	2	8.0	8.0	8.0	8a	5	51/2	False	True				False	9	V.viio6		D	V		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio6	viio6, major		viio6, major		vii	2	3	3	0	-1	-1	True	False	False
660.0	48.0	27.5	52	4	E	0.0	4	4	2.0	3.0	1/2	True	2	9.0	9.0	9.0	9a	3	55/2	False	True				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	2	1	1	True	True	True
672.0	36.0	28.0	56	8	G	1.0	4	4	2.0	2.0	3/8	True	2	9.0	9.0	9.0	9a	3	28	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	6	5	5	True	False	False
684.0	24.0	28.5	59	5	B	0.0	4	4	2.0	1.0	1/4	True	2	9.0	9.0	9.0	9a	3	57/2	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	3	2	2	True	False	False
696.0	12.0	29.0	61	7	C	1.0	4	4	1.0	1.0	1/8	True	2	9.0	9.0	9.0	9a	4	29	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	5	4	4	False	False	False
708.0	24.0	29.5	52	4	E	0.0	4	4	2.0	3.0	1/4	False	2	9.0	9.0	9.0	9a	3	59/2	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	2	1	1	True	True	True
708.0	24.0	29.5	56	8	G	1.0	4	4	2.0	1.0	1/4	False	2	9.0	9.0	9.0	9a	3	59/2	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	6	5	5	True	False	False
708.0	24.0	29.5	59	5	B	0.0	4	4	2.0	1.0	1/4	False	2	9.0	9.0	9.0	9a	3	59/2	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	3	2	2	True	False	False
708.0	12.0	29.5	62	2	D	0.0	4	4	1.0	1.0	1/8	True	2	9.0	9.0	9.0	9a	4	59/2	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	0	-1	-1	True	False	False
720.0	12.0	30.0	71	5	B	0.0	4	4	1.0	1.0	1/8	True	2	9.0	9.0	9.0	9a	4	30	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	3	2	2	True	False	False
732.0	4.0	30.5	69	3	A	0.0	4	4	1.0	1.0	1/24	True	2	9.0	9.0	9.0	9a	4	61/2	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	1	0	0	False	False	False
736.0	4.0	30.667	68	8	G	1.0	4	4	1.0	1.0	1/24	True	2	9.0	9.0	9.0	9a	4	92/3	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	6	5	5	True	False	False
740.0	4.0	30.833	69	3	A	0.0	4	4	1.0	1.0	1/24	True	2	9.0	9.0	9.0	9a	4	185/6	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	1	0	0	False	False	False
744.0	4.0	31.0	71	5	B	0.0	4	4	1.0	1.0	1/24	True	2	9.0	9.0	9.0	9a	4	31	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	3	2	2	True	False	False
748.0	4.0	31.167	73	7	C	1.0	4	4	1.0	1.0	1/24	True	2	9.0	9.0	9.0	9a	5	187/6	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	5	4	4	False	False	False
752.0	4.0	31.333	74	2	D	0.0	4	4	1.0	1.0	1/24	True	2	9.0	9.0	9.0	9a	5	94/3	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	0	-1	-1	True	False	False
756.0	3.0	31.5	76	4	E	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	63/2	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	2	1	1	True	True	True
759.0	3.0	31.625	78	6	F	1.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	253/8	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	4	3	3	False	False	False
762.0	3.0	31.75	80	8	G	1.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	127/4	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	6	5	5	True	False	False
765.0	3.0	31.875	81	3	A	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	255/8	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	1	0	0	False	False	False
768.0	3.0	32.0	83	5	B	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	32	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	3	2	2	True	False	False
771.0	3.0	32.125	85	7	C	1.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	6	257/8	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	5	4	4	False	False	False
774.0	3.0	32.25	88	4	E	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	6	129/4	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	2	1	1	True	True	True
777.0	3.0	32.375	86	2	D	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	6	259/8	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	0	-1	-1	True	False	False
780.0	3.0	32.5	85	7	C	1.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	6	65/2	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	5	4	4	False	False	False
783.0	3.0	32.625	83	5	B	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	261/8	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	3	2	2	True	False	False
786.0	3.0	32.75	81	3	A	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	131/4	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	1	0	0	False	False	False
789.0	3.0	32.875	80	8	G	1.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	263/8	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	6	5	5	True	False	False
792.0	3.0	33.0	78	6	F	1.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	33	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	4	3	3	False	False	False
795.0	3.0	33.125	76	4	E	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	265/8	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	2	1	1	True	True	True
798.0	3.0	33.25	83	5	B	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	133/4	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	3	2	2	True	False	False
801.0	3.0	33.375	73	7	C	1.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	267/8	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	5	4	4	False	False	False
804.0	3.0	33.5	74	2	D	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	67/2	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	0	-1	-1	True	False	False
807.0	3.0	33.625	78	6	F	1.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	269/8	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	4	3	3	False	False	False
810.0	3.0	33.75	76	4	E	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	135/4	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	2	1	1	True	True	True
813.0	3.0	33.875	74	2	D	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	271/8	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	0	-1	-1	True	False	False
816.0	3.0	34.0	73	7	C	1.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	5	34	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	5	4	4	False	False	False
819.0	3.0	34.125	71	5	B	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	4	273/8	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	3	2	2	True	False	False
822.0	3.0	34.25	69	3	A	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	4	137/4	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	1	0	0	False	False	False
825.0	3.0	34.375	68	8	G	1.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	4	275/8	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	6	5	5	True	False	False
828.0	3.0	34.5	66	6	F	1.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	4	69/2	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	4	3	3	False	False	False
831.0	3.0	34.625	64	4	E	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	4	277/8	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	2	1	1	True	True	True
834.0	3.0	34.75	71	5	B	0.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	4	139/4	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	3	2	2	True	False	False
837.0	3.0	34.875	61	7	C	1.0	4	4	1.0	1.0	1/32	True	2	10.0	10.0	10.0	10a	4	279/8	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	5	4	4	False	False	False
840.0	8.0	35.0	62	2	D	0.0	4	4	1.0	1.0	1/12	True	2	10.0	10.0	10.0	10a	4	35	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	0	-1	-1	True	False	False
848.0	8.0	35.333	66	6	F	1.0	4	4	1.0	1.0	1/12	True	2	10.0	10.0	10.0	10a	4	106/3	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	4	3	3	False	False	False
856.0	8.0	35.667	64	4	E	0.0	4	4	1.0	1.0	1/12	True	2	10.0	10.0	10.0	10a	4	107/3	False	False				False	10	V7		D	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	2	3	3	2	1	1	True	True	True
864.0	24.0	36.0	62	2	D	0.0	4	4	1.0	1.0	1/4	True	2	11.0	11.0	11.0	11a	4	36	False	True			}{	True	11	I(4)}{		D	V		I(4)	I			4		M	False	False	(0, -1, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I(4), major		I	2	3	3	0	-1	-1	True	False	False
870.0	6.0	36.25	45	3	A	0.0	4	4	2.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	2	145/4	False	False				False	11	I(4)}{		D	V		I(4)	I			4		M	False	False	(0, -1, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I(4), major		I	2	3	3	1	0	0	True	True	True
876.0	6.0	36.5	49	7	C	1.0	4	4	2.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	3	73/2	False	False				False	11	I(4)}{		D	V		I(4)	I			4		M	False	False	(0, -1, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I(4), major		I	2	3	3	5	4	4	False	False	False
882.0	6.0	36.75	52	4	E	0.0	4	4	2.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	3	147/4	False	False				False	11	I(4)}{		D	V		I(4)	I			4		M	False	False	(0, -1, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I(4), major		I	2	3	3	2	1	1	True	False	False
888.0	24.0	37.0	57	3	A	0.0	4	4	2.0	1.0	1/4	True	2	11.0	11.0	11.0	11a	3	37	False	True				False	12	I		D	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	2	3	3	1	0	0	True	True	True
888.0	6.0	37.0	62	2	D	0.0	4	4	1.0	1.0	1/16	False	2	11.0	11.0	11.0	11a	4	37	False	True				False	12	I		D	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	2	3	3	0	-1	-1	False	False	False
894.0	6.0	37.25	61	7	C	1.0	4	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	4	149/4	False	False				False	12	I		D	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	2	3	3	5	4	4	True	False	False
900.0	6.0	37.5	64	4	E	0.0	4	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	4	75/2	False	False				False	12	I		D	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	2	3	3	2	1	1	True	False	False
906.0	6.0	37.75	68	8	G	1.0	4	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	4	151/4	False	False				False	12	I		D	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	2	3	3	6	5	5	False	False	False
912.0	6.0	38.0	69	3	A	0.0	4	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	4	38	False	False				False	12	I		D	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	2	3	3	1	0	0	True	True	True
918.0	6.0	38.25	73	7	C	1.0	4	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	5	153/4	False	False				False	12	I		D	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	2	3	3	5	4	4	True	False	False
924.0	6.0	38.5	76	4	E	0.0	4	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	5	77/2	False	False				False	12	I		D	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	2	3	3	2	1	1	True	False	False
930.0	6.0	38.75	80	8	G	1.0	4	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	5	155/4	False	False				False	12	I		D	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	2	3	3	6	5	5	False	False	False
936.0	24.0	39.0	80	8	G	1.0	4	4	1.0	1.0	1/4	False	2	11.0	11.0	11.0	11a	5	39	False	False				False	12	I		D	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	2	3	3	6	5	5	False	False	False
960.0	21.0	40.0	80	8	G	1.0	4	4	1.0	1.0	7/32	False	2	11.0	11.0	11.0	11a	5	40	False	False				False	12	I		D	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	2	3	3	6	5	5	False	False	False
981.0	3.0	40.875	54	6	F	1.0	4	4	2.0	1.0	1/32	True	2	11.0	11.0	11.0	11a	3	327/8	False	True				False	13	#ivo6		D	V		#ivo6	#iv	o	6			o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	#iv		V	V	False	#ivo6	#ivo6, major		#ivo6, major		#iv	2	3	3	4	3	3	True	False	True
981.0	3.0	40.875	57	3	A	0.0	4	4	2.0	1.0	1/32	True	2	11.0	11.0	11.0	11a	3	327/8	False	True				False	13	#ivo6		D	V		#ivo6	#iv	o	6			o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	#iv		V	V	False	#ivo6	#ivo6, major		#ivo6, major		#iv	2	3	3	1	0	0	True	False	False
981.0	3.0	40.875	63	9	D	1.0	4	4	2.0	1.0	1/32	True	2	11.0	11.0	11.0	11a	4	327/8	False	True				False	13	#ivo6		D	V		#ivo6	#iv	o	6			o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	#iv		V	V	False	#ivo6	#ivo6, major		#ivo6, major		#iv	2	3	3	7	6	6	True	True	False
981.0	3.0	40.875	69	3	A	0.0	4	4	1.0	1.0	1/32	True	2	11.0	11.0	11.0	11a	4	327/8	False	True				False	13	#ivo6		D	V		#ivo6	#iv	o	6			o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	#iv		V	V	False	#ivo6	#ivo6, major		#ivo6, major		#iv	2	3	3	1	0	0	True	False	False
981.0	3.0	40.875	75	9	D	1.0	4	4	1.0	1.0	1/32	True	2	11.0	11.0	11.0	11a	5	327/8	False	True				False	13	#ivo6		D	V		#ivo6	#iv	o	6			o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	#iv		V	V	False	#ivo6	#ivo6, major		#ivo6, major		#iv	2	3	3	7	6	6	True	True	False
981.0	3.0	40.875	78	6	F	1.0	4	4	1.0	1.0	1/32	True	2	11.0	11.0	11.0	11a	5	327/8	False	True				False	13	#ivo6		D	V		#ivo6	#iv	o	6			o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	#iv		V	V	False	#ivo6	#ivo6, major		#ivo6, major		#iv	2	3	3	4	3	3	True	False	True
981.0	3.0	40.875	81	3	A	0.0	4	4	1.0	1.0	1/32	True	2	11.0	11.0	11.0	11a	5	327/8	False	True				False	13	#ivo6		D	V		#ivo6	#iv	o	6			o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	#iv		V	V	False	#ivo6	#ivo6, major		#ivo6, major		#iv	2	3	3	1	0	0	True	False	False
984.0	6.0	41.0	54	6	F	1.0	4	4	2.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	3	41	False	False				False	13	#ivo6		D	V		#ivo6	#iv	o	6			o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	#iv		V	V	False	#ivo6	#ivo6, major		#ivo6, major		#iv	2	3	3	4	3	3	True	False	True
984.0	6.0	41.0	57	3	A	0.0	4	4	2.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	3	41	False	False				False	13	#ivo6		D	V		#ivo6	#iv	o	6			o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	#iv		V	V	False	#ivo6	#ivo6, major		#ivo6, major		#iv	2	3	3	1	0	0	True	False	False
984.0	6.0	41.0	63	9	D	1.0	4	4	2.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	4	41	False	False				False	13	#ivo6		D	V		#ivo6	#iv	o	6			o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	#iv		V	V	False	#ivo6	#ivo6, major		#ivo6, major		#iv	2	3	3	7	6	6	True	True	False
984.0	6.0	41.0	69	3	A	0.0	4	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	4	41	False	False				False	13	#ivo6		D	V		#ivo6	#iv	o	6			o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	#iv		V	V	False	#ivo6	#ivo6, major		#ivo6, major		#iv	2	3	3	1	0	0	True	False	False
984.0	6.0	41.0	75	9	D	1.0	4	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	5	41	False	False				False	13	#ivo6		D	V		#ivo6	#iv	o	6			o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	#iv		V	V	False	#ivo6	#ivo6, major		#ivo6, major		#iv	2	3	3	7	6	6	True	True	False
984.0	6.0	41.0	78	6	F	1.0	4	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	5	41	False	False				False	13	#ivo6		D	V		#ivo6	#iv	o	6			o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	#iv		V	V	False	#ivo6	#ivo6, major		#ivo6, major		#iv	2	3	3	4	3	3	True	False	True
