onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
3180.0	48.0	132.5	70	-2	B	-1.0	4	4	1.0	1.0	1/2	True	0	9.0	36.0	8.0	8b	4	265/2	False	True				False	84	IV(9b4)		a	III		IV(9b4)	IV			9b4		M	True	False	(-1, -2, 0)	(1,)	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV(9b4), major		IV	3	0	0	-5	-2	-2	True	False	False
3198.0	6.0	133.25	41	-1	F	0.0	4	4	2.0	1.0	1/16	True	0	9.0	36.0	8.0	8b	2	533/4	False	False				False	84	IV(9b4)		a	III		IV(9b4)	IV			9b4		M	True	False	(-1, -2, 0)	(1,)	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV(9b4), major		IV	3	0	0	-4	-1	-1	True	True	True
3204.0	18.0	133.5	45	3	A	0.0	4	4	2.0	1.0	3/16	True	0	9.0	36.0	8.0	8b	2	267/2	False	False				False	84	IV(9b4)		a	III		IV(9b4)	IV			9b4		M	True	False	(-1, -2, 0)	(1,)	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV(9b4), major		IV	3	0	0	0	3	3	False	False	False
3222.0	6.0	134.25	48	0	C	0.0	4	4	2.0	1.0	1/16	True	0	9.0	36.0	8.0	8b	3	537/4	False	False				False	84	IV(9b4)		a	III		IV(9b4)	IV			9b4		M	True	False	(-1, -2, 0)	(1,)	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV(9b4), major		IV	3	0	0	-3	0	0	True	False	False
3228.0	24.0	134.5	53	-1	F	0.0	4	4	2.0	1.0	1/4	True	0	9.0	36.0	8.0	8b	3	269/2	False	True				False	85	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	-4	-1	-1	True	True	True
3228.0	24.0	134.5	65	-1	F	0.0	4	4	1.0	2.0	1/4	True	0	9.0	36.0	8.0	8b	4	269/2	False	True				False	85	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	-4	-1	-1	True	True	True
3228.0	24.0	134.5	69	3	A	0.0	4	4	1.0	1.0	1/4	True	0	9.0	36.0	8.0	8b	4	269/2	False	True				False	85	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	0	3	3	True	False	False
3252.0	6.0	135.5	72	0	C	0.0	4	4	1.0	1.0	1/16	True	0	9.0	36.0	8.0	8b	5	271/2	False	False				False	85	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	-3	0	0	True	False	False
3258.0	6.0	135.75	69	3	A	0.0	4	4	1.0	1.0	1/16	True	0	9.0	36.0	8.0	8b	4	543/4	False	False				False	85	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	0	3	3	True	False	False
3264.0	6.0	136.0	64	4	E	0.0	4	4	1.0	1.0	1/16	True	0	9.0	36.0	8.0	8b	4	136	False	False				False	85	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	1	4	4	False	False	False
3270.0	6.0	136.25	65	-1	F	0.0	4	4	1.0	1.0	1/16	True	0	9.0	36.0	8.0	8b	4	545/4	False	False				False	85	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	-4	-1	-1	True	True	True
3276.0	6.0	136.5	60	0	C	0.0	4	4	1.0	1.0	1/16	True	0	10.0	37.0	9.0	9b	4	273/2	False	False				False	85	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	-3	0	0	True	False	False
3282.0	18.0	136.75	72	0	C	0.0	4	4	1.0	1.0	3/16	True	0	10.0	37.0	9.0	9b	5	547/4	False	False				False	85	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	-3	0	0	True	False	False
3300.0	24.0	137.5	53	-1	F	0.0	4	4	2.0	1.0	1/4	True	0	10.0	37.0	9.0	9b	3	275/2	False	False				False	85	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	-4	-1	-1	True	True	True
3300.0	18.0	137.5	72	0	C	0.0	4	4	1.0	1.0	3/16	False	0	10.0	37.0	9.0	9b	5	275/2	False	False				False	85	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	-3	0	0	True	False	False
3318.0	6.0	138.25	69	3	A	0.0	4	4	1.0	1.0	1/16	True	0	10.0	37.0	9.0	9b	4	553/4	False	False				False	85	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	0	3	3	True	False	False
3324.0	0.0	138.5	70	-2	B	-1.0	4	4	1.0	1.0	0	True	0	10.0	37.0	9.0	9b	4	277/2	False	True				False	86	I6		a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-5	-2	-2	False	False	False
3324.0	24.0	138.5	52	4	E	0.0	4	4	2.0	1.0	1/4	True	0	10.0	37.0	9.0	9b	3	277/2	False	True				False	86	I6		a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	1	4	4	True	False	True
3324.0	12.0	138.5	69	3	A	0.0	4	4	1.0	1.0	1/8	True	0	10.0	37.0	9.0	9b	4	277/2	False	True				False	86	I6		a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	0	3	3	False	False	False
3336.0	12.0	139.0	67	1	G	0.0	4	4	1.0	1.0	1/8	True	0	10.0	37.0	9.0	9b	4	139	False	False				False	86	I6		a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-2	1	1	True	False	False
3348.0	6.0	139.5	72	0	C	0.0	4	4	1.0	1.0	1/16	True	0	10.0	37.0	9.0	9b	5	279/2	False	False				False	86	I6		a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-3	0	0	True	True	False
3354.0	6.0	139.75	67	1	G	0.0	4	4	1.0	1.0	1/16	True	0	10.0	37.0	9.0	9b	4	559/4	False	False				False	86	I6		a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-2	1	1	True	False	False
3360.0	6.0	140.0	63	9	D	1.0	4	4	1.0	1.0	1/16	True	0	10.0	37.0	9.0	9b	4	140	False	False				False	86	I6		a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	6	9	9	False	False	False
3366.0	6.0	140.25	64	4	E	0.0	4	4	1.0	1.0	1/16	True	0	10.0	37.0	9.0	9b	4	561/4	False	False				False	86	I6		a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	1	4	4	True	False	True
3372.0	6.0	140.5	60	0	C	0.0	4	4	1.0	1.0	1/16	True	0	11.0	38.0	10.0	10b	4	281/2	False	False				False	86	I6		a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-3	0	0	True	True	False
3378.0	18.0	140.75	72	0	C	0.0	4	4	1.0	1.0	3/16	True	0	11.0	38.0	10.0	10b	5	563/4	False	False				False	86	I6		a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-3	0	0	True	True	False
3396.0	24.0	141.5	52	4	E	0.0	4	4	2.0	1.0	1/4	True	0	11.0	38.0	10.0	10b	3	283/2	False	False				False	86	I6		a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	1	4	4	True	False	True
3396.0	18.0	141.5	72	0	C	0.0	4	4	1.0	1.0	3/16	False	0	11.0	38.0	10.0	10b	5	283/2	False	False				False	86	I6		a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-3	0	0	True	True	False
3414.0	6.0	142.25	67	1	G	0.0	4	4	1.0	1.0	1/16	True	0	11.0	38.0	10.0	10b	4	569/4	False	False				False	86	I6		a	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	3	0	0	-2	1	1	True	False	False
3420.0	0.0	142.5	69	3	A	0.0	4	4	1.0	1.0	0	True	0	11.0	38.0	10.0	10b	4	285/2	False	True				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	0	3	3	False	False	False
3420.0	24.0	142.5	50	2	D	0.0	4	4	2.0	1.0	1/4	True	0	11.0	38.0	10.0	10b	3	285/2	False	True				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	-1	2	2	True	False	True
3420.0	8.0	142.5	67	1	G	0.0	4	4	1.0	1.0	1/12	True	0	11.0	38.0	10.0	10b	4	285/2	False	True				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	-2	1	1	False	False	False
3428.0	8.0	142.833	65	-1	F	0.0	4	4	1.0	1.0	1/12	True	0	11.0	38.0	10.0	10b	4	857/6	False	False				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	-4	-1	-1	True	False	False
3436.0	8.0	143.167	74	2	D	0.0	4	4	1.0	1.0	1/12	True	0	11.0	38.0	10.0	10b	5	859/6	False	False				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	-1	2	2	True	False	True
3444.0	8.0	143.5	72	0	C	0.0	4	4	1.0	1.0	1/12	True	0	11.0	38.0	10.0	10b	5	287/2	False	False				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	-3	0	0	False	False	False
3452.0	8.0	143.833	71	5	B	0.0	4	4	1.0	1.0	1/12	True	0	11.0	38.0	10.0	10b	4	863/6	False	False				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	2	5	5	True	True	False
3460.0	8.0	144.167	77	-1	F	0.0	4	4	1.0	1.0	1/12	True	0	11.0	38.0	10.0	10b	5	865/6	False	False				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	-4	-1	-1	True	False	False
3468.0	8.0	144.5	76	4	E	0.0	4	4	1.0	1.0	1/12	True	0	12.0	39.0	11.0	11b	5	289/2	False	False				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	1	4	4	False	False	False
3476.0	8.0	144.833	74	2	D	0.0	4	4	1.0	1.0	1/12	True	0	12.0	39.0	11.0	11b	5	869/6	False	False				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	-1	2	2	True	False	True
3484.0	8.0	145.167	81	3	A	0.0	4	4	1.0	1.0	1/12	True	0	12.0	39.0	11.0	11b	5	871/6	False	False				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	0	3	3	False	False	False
3492.0	8.0	145.5	79	1	G	0.0	4	4	1.0	1.0	1/12	True	0	12.0	39.0	11.0	11b	5	291/2	False	False				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	-2	1	1	False	False	False
3500.0	8.0	145.833	77	-1	F	0.0	4	4	1.0	1.0	1/12	True	0	12.0	39.0	11.0	11b	5	875/6	False	False				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	-4	-1	-1	True	False	False
3508.0	8.0	146.167	86	2	D	0.0	4	4	1.0	1.0	1/12	True	0	12.0	39.0	11.0	11b	6	877/6	False	False				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	-1	2	2	True	False	True
3516.0	8.0	146.5	84	0	C	0.0	4	4	1.0	1.0	1/12	True	0	12.0	39.0	11.0	11b	6	293/2	False	False				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	-3	0	0	False	False	False
3524.0	8.0	146.833	83	5	B	0.0	4	4	1.0	1.0	1/12	True	0	12.0	39.0	11.0	11b	5	881/6	False	False				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	2	5	5	True	True	False
3532.0	8.0	147.167	89	-1	F	0.0	4	4	1.0	1.0	1/12	True	0	12.0	39.0	11.0	11b	6	883/6	False	False				False	87	viio6		a	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	3	0	0	-4	-1	-1	True	False	False
3540.0	24.0	147.5	47	5	B	0.0	4	4	2.0	1.0	1/4	True	0	12.0	39.0	11.0	11b	2	295/2	False	True				False	88	V+6		a	III		V+6	V	+	6			+	True	False	(5, 9, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V+6	V+6, major		V+6, major		V	3	0	0	2	5	5	True	False	True
3558.0	6.0	148.25	87	9	D	1.0	4	4	1.0	1.0	1/16	True	0	12.0	39.0	11.0	11b	6	593/4	False	False				False	88	V+6		a	III		V+6	V	+	6			+	True	False	(5, 9, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V+6	V+6, major		V+6, major		V	3	0	0	6	9	9	True	False	False
3564.0	24.0	148.5	87	9	D	1.0	4	4	1.0	1.0	1/4	True	0	13.0	40.0	12.0	12b	6	297/2	False	True				False	89	I(#2)		a	III		I(#2)	I			#2		M	True	False	(0, 9, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I(#2), major		I	3	0	0	6	9	9	True	False	False
3588.0	24.0	149.5	48	0	C	0.0	4	4	2.0	1.0	1/4	True	0	13.0	40.0	12.0	12b	3	299/2	False	True				False	90	I		a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	-3	0	0	True	True	True
3588.0	8.0	149.5	87	9	D	1.0	4	4	1.0	1.0	1/12	False	0	13.0	40.0	12.0	12b	6	299/2	False	True				False	90	I		a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	6	9	9	False	False	False
3596.0	8.0	149.833	88	4	E	0.0	4	4	1.0	1.0	1/12	True	0	13.0	40.0	12.0	12b	6	899/6	False	False				False	90	I		a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	1	4	4	True	False	False
3604.0	8.0	150.167	83	5	B	0.0	4	4	1.0	1.0	1/12	True	0	13.0	40.0	12.0	12b	5	901/6	False	False				False	90	I		a	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	3	0	0	2	5	5	False	False	False
3612.0	24.0	150.5	83	5	B	0.0	4	4	1.0	1.0	1/4	True	0	13.0	40.0	12.0	12b	5	301/2	False	True				False	91	I6(7)		a	III		I6(7)	I		6	7		M	True	False	(4, 1, 5)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6(7), major		I	3	0	0	2	5	5	True	False	False
3636.0	24.0	151.5	52	4	E	0.0	4	4	2.0	1.0	1/4	True	0	13.0	40.0	12.0	12b	3	303/2	False	True				False	92	I+6		a	III		I+6	I	+	6			+	True	False	(4, 8, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I+6	I+6, major		I+6, major		I	3	0	0	1	4	4	True	False	True
3636.0	8.0	151.5	83	5	B	0.0	4	4	1.0	1.0	1/12	False	0	13.0	40.0	12.0	12b	5	303/2	False	True				False	92	I+6		a	III		I+6	I	+	6			+	True	False	(4, 8, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I+6	I+6, major		I+6, major		I	3	0	0	2	5	5	False	False	False
3644.0	8.0	151.833	84	0	C	0.0	4	4	1.0	1.0	1/12	True	0	13.0	40.0	12.0	12b	6	911/6	False	False				False	92	I+6		a	III		I+6	I	+	6			+	True	False	(4, 8, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I+6	I+6, major		I+6, major		I	3	0	0	-3	0	0	True	True	False
3652.0	8.0	152.167	80	8	G	1.0	4	4	1.0	1.0	1/12	True	0	13.0	40.0	12.0	12b	5	913/6	False	False				False	92	I+6		a	III		I+6	I	+	6			+	True	False	(4, 8, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I+6	I+6, major		I+6, major		I	3	0	0	5	8	8	True	False	False
3660.0	72.0	152.5	53	-1	F	0.0	4	4	2.0	1.0	3/4	True	0	14.0	41.0	13.0	13b	3	305/2	False	True				False	93	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	-4	-1	-1	True	True	True
3660.0	8.0	152.5	83	5	B	0.0	4	4	1.0	1.0	1/12	True	0	14.0	41.0	13.0	13b	5	305/2	False	True				False	93	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	2	5	5	False	False	False
3668.0	8.0	152.833	81	3	A	0.0	4	4	1.0	1.0	1/12	True	0	14.0	41.0	13.0	13b	5	917/6	False	False				False	93	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	0	3	3	True	False	False
3676.0	8.0	153.167	79	1	G	0.0	4	4	1.0	1.0	1/12	True	0	14.0	41.0	13.0	13b	5	919/6	False	False				False	93	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	-2	1	1	False	False	False
3684.0	8.0	153.5	77	-1	F	0.0	4	4	1.0	1.0	1/12	True	0	14.0	41.0	13.0	13b	5	307/2	False	False				False	93	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	-4	-1	-1	True	True	True
3692.0	8.0	153.833	76	4	E	0.0	4	4	1.0	1.0	1/12	True	0	14.0	41.0	13.0	13b	5	923/6	False	False				False	93	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	1	4	4	False	False	False
3700.0	8.0	154.167	79	1	G	0.0	4	4	1.0	1.0	1/12	True	0	14.0	41.0	13.0	13b	5	925/6	False	False				False	93	IV		a	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	3	0	0	-2	1	1	False	False	False
3708.0	8.0	154.5	77	-1	F	0.0	4	4	1.0	1.0	1/12	True	0	14.0	41.0	13.0	13b	5	309/2	False	True				False	94	ii6		a	III		ii6	ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	3	0	0	-4	-1	-1	True	False	True
3716.0	8.0	154.833	76	4	E	0.0	4	4	1.0	1.0	1/12	True	0	14.0	41.0	13.0	13b	5	929/6	False	False				False	94	ii6		a	III		ii6	ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	3	0	0	1	4	4	False	False	False
3724.0	8.0	155.167	74	2	D	0.0	4	4	1.0	1.0	1/12	True	0	14.0	41.0	13.0	13b	5	931/6	False	False				False	94	ii6		a	III		ii6	ii		6			m	True	False	(-1, 3, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii6	ii6, major		ii6, major		ii	3	0	0	-1	2	2	True	True	False
3732.0	24.0	155.5	54	6	F	1.0	4	4	2.0	1.0	1/4	True	0	14.0	41.0	13.0	13b	3	311/2	False	True				False	95	V6/V		a	III		V6/V	V		6		V	M	True	False	(6, 3, 2)	()	2	6	minor	major	III	III, minor	V/V	V	V/III	VII	False	V6/V	V6/V, major		V6/V, major	V	V	3	0	1	3	6	5	True	False	True
3732.0	8.0	155.5	73	7	C	1.0	4	4	1.0	1.0	1/12	True	0	14.0	41.0	13.0	13b	5	311/2	False	True				False	95	V6/V		a	III		V6/V	V		6		V	M	True	False	(6, 3, 2)	()	2	6	minor	major	III	III, minor	V/V	V	V/III	VII	False	V6/V	V6/V, major		V6/V, major	V	V	3	0	1	4	7	6	False	False	False
3740.0	8.0	155.833	74	2	D	0.0	4	4	1.0	1.0	1/12	True	0	14.0	41.0	13.0	13b	5	935/6	False	False				False	95	V6/V		a	III		V6/V	V		6		V	M	True	False	(6, 3, 2)	()	2	6	minor	major	III	III, minor	V/V	V	V/III	VII	False	V6/V	V6/V, major		V6/V, major	V	V	3	0	1	-1	2	1	True	True	False
3748.0	8.0	156.167	81	3	A	0.0	4	4	1.0	1.0	1/12	True	0	14.0	41.0	13.0	13b	5	937/6	False	False				False	95	V6/V		a	III		V6/V	V		6		V	M	True	False	(6, 3, 2)	()	2	6	minor	major	III	III, minor	V/V	V	V/III	VII	False	V6/V	V6/V, major		V6/V, major	V	V	3	0	1	0	3	2	True	False	False
3756.0	24.0	156.5	55	1	G	0.0	4	4	2.0	1.0	1/4	True	0	15.0	42.0	14.0	14b	3	313/2	False	True				False	96	V		a	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	3	0	0	-2	1	1	True	True	True
3756.0	8.0	156.5	72	0	C	0.0	4	4	1.0	1.0	1/12	True	0	15.0	42.0	14.0	14b	5	313/2	False	True				False	96	V		a	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	3	0	0	-3	0	0	False	False	False
3764.0	8.0	156.833	71	5	B	0.0	4	4	1.0	1.0	1/12	True	0	15.0	42.0	14.0	14b	4	941/6	False	False				False	96	V		a	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	3	0	0	2	5	5	True	False	False
3772.0	8.0	157.167	74	2	D	0.0	4	4	1.0	1.0	1/12	True	0	15.0	42.0	14.0	14b	5	943/6	False	False				False	96	V		a	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	3	0	0	-1	2	2	True	False	False
3780.0	8.0	157.5	71	5	B	0.0	4	4	1.0	1.0	1/12	True	0	15.0	42.0	14.0	14b	4	315/2	False	False				False	96	V		a	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	3	0	0	2	5	5	True	False	False
3788.0	8.0	157.833	67	1	G	0.0	4	4	1.0	1.0	1/12	True	0	15.0	42.0	14.0	14b	4	947/6	False	False				False	96	V		a	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	3	0	0	-2	1	1	True	True	True
3796.0	8.0	158.167	66	6	F	1.0	4	4	1.0	1.0	1/12	True	0	15.0	42.0	14.0	14b	4	949/6	False	False				False	96	V		a	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	3	0	0	3	6	6	False	False	False
3804.0	8.0	158.5	67	1	G	0.0	4	4	1.0	1.0	1/12	True	0	15.0	42.0	14.0	14b	4	317/2	False	False				False	96	V		a	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	3	0	0	-2	1	1	True	True	True
3812.0	8.0	158.833	71	5	B	0.0	4	4	1.0	1.0	1/12	True	0	15.0	42.0	14.0	14b	4	953/6	False	False				False	96	V		a	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	3	0	0	2	5	5	True	False	False
