onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
10440.0	60.0	43.5	64	4	E	0.0	4	4	1.0	1.0	1/16	True	-1	11.0	11.0	11.0	11a	4	87/2	False	False				False	35	vii%7		F	V		vii%7	vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	V	V, major	vii		V	V	False	vii%7	vii%7, major		vii%7, major		vii	-1	0	0	5	4	4	False	False	False
10440.0	60.0	43.5	67	1	G	0.0	4	4	1.0	1.0	1/16	True	-1	11.0	11.0	11.0	11a	4	87/2	False	False				False	35	vii%7		F	V		vii%7	vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	V	V, major	vii		V	V	False	vii%7	vii%7, major		vii%7, major		vii	-1	0	0	2	1	1	False	False	False
10500.0	60.0	43.75	62	2	D	0.0	4	4	1.0	1.0	1/16	True	-1	11.0	11.0	11.0	11a	4	175/4	False	False				False	35	vii%7		F	V		vii%7	vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	V	V, major	vii		V	V	False	vii%7	vii%7, major		vii%7, major		vii	-1	0	0	3	2	2	True	False	False
10500.0	60.0	43.75	65	-1	F	0.0	4	4	1.0	1.0	1/16	True	-1	11.0	11.0	11.0	11a	4	175/4	False	False				False	35	vii%7		F	V		vii%7	vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	V	V, major	vii		V	V	False	vii%7	vii%7, major		vii%7, major		vii	-1	0	0	0	-1	-1	True	False	False
10560.0	0.0	44.0	62	2	D	0.0	4	4	1.0	1.0	0	True	-1	12.0	12.0	12.0	12a	4	44	False	True				False	36	I		F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	3	2	2	False	False	False
10560.0	0.0	44.0	65	-1	F	0.0	4	4	1.0	1.0	0	True	-1	12.0	12.0	12.0	12a	4	44	False	True				False	36	I		F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	0	-1	-1	False	False	False
10560.0	240.0	44.0	48	0	C	0.0	4	4	2.0	1.0	1/4	True	-1	12.0	12.0	12.0	12a	3	44	False	True				False	36	I		F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	1	0	0	True	True	True
10560.0	180.0	44.0	60	0	C	0.0	4	4	1.0	1.0	3/16	True	-1	12.0	12.0	12.0	12a	4	44	False	True				False	36	I		F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	1	0	0	True	True	True
10560.0	180.0	44.0	64	4	E	0.0	4	4	1.0	1.0	3/16	True	-1	12.0	12.0	12.0	12a	4	44	False	True				False	36	I		F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	5	4	4	True	False	False
10740.0	60.0	44.75	62	2	D	0.0	4	4	1.0	1.0	1/16	True	-1	12.0	12.0	12.0	12a	4	179/4	False	False				False	36	I		F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	3	2	2	False	False	False
10740.0	60.0	44.75	65	-1	F	0.0	4	4	1.0	1.0	1/16	True	-1	12.0	12.0	12.0	12a	4	179/4	False	False				False	36	I		F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	0	-1	-1	False	False	False
10800.0	240.0	45.0	64	4	E	0.0	4	4	1.0	1.0	1/4	True	-1	12.0	12.0	12.0	12a	4	45	False	False				False	36	I		F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	5	4	4	True	False	False
10800.0	240.0	45.0	67	1	G	0.0	4	4	1.0	1.0	1/4	True	-1	12.0	12.0	12.0	12a	4	45	False	False				False	36	I		F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	2	1	1	True	False	False
10890.0	30.0	45.375	48	0	C	0.0	4	4	2.0	1.0	1/32	True	-1	12.0	12.0	12.0	12a	3	363/8	False	False				False	36	I		F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	1	0	0	True	True	True
10920.0	90.0	45.5	52	4	E	0.0	4	4	2.0	1.0	3/32	True	-1	12.0	12.0	12.0	12a	3	91/2	False	False				False	36	I		F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	5	4	4	True	False	False
11010.0	30.0	45.875	55	1	G	0.0	4	4	2.0	1.0	1/32	True	-1	12.0	12.0	12.0	12a	3	367/8	False	False				False	36	I		F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	2	1	1	True	False	False
11040.0	240.0	46.0	58	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-1	12.0	12.0	12.0	12a	3	46	False	True				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	-1	-1	-1	True	False	True
11160.0	120.0	46.5	64	4	E	0.0	4	4	1.0	1.0	1/8	True	-1	12.0	12.0	12.0	12a	4	93/2	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	5	5	5	True	False	False
11160.0	120.0	46.5	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-1	12.0	12.0	12.0	12a	4	93/2	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	2	2	2	True	False	False
11280.0	240.0	47.0	64	4	E	0.0	4	4	1.0	1.0	1/4	True	-1	12.0	12.0	12.0	12a	4	47	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	5	5	5	True	False	False
11280.0	240.0	47.0	67	1	G	0.0	4	4	1.0	1.0	1/4	True	-1	12.0	12.0	12.0	12a	4	47	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	2	2	2	True	False	False
11370.0	30.0	47.375	48	0	C	0.0	4	4	2.0	1.0	1/32	True	-1	12.0	12.0	12.0	12a	3	379/8	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	1	1	1	True	True	False
11400.0	90.0	47.5	52	4	E	0.0	4	4	2.0	1.0	3/32	True	-1	12.0	12.0	12.0	12a	3	95/2	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	5	5	5	True	False	False
11490.0	30.0	47.875	55	1	G	0.0	4	4	2.0	1.0	1/32	True	-1	12.0	12.0	12.0	12a	3	383/8	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	2	2	2	True	False	False
11520.0	240.0	48.0	58	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-1	13.0	13.0	13.0	13a	3	48	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	-1	-1	-1	True	False	True
11640.0	120.0	48.5	64	4	E	0.0	4	4	1.0	1.0	1/8	True	-1	13.0	13.0	13.0	13a	4	97/2	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	5	5	5	True	False	False
11640.0	120.0	48.5	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-1	13.0	13.0	13.0	13a	4	97/2	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	2	2	2	True	False	False
11760.0	240.0	49.0	64	4	E	0.0	4	4	1.0	1.0	1/4	True	-1	13.0	13.0	13.0	13a	4	49	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	5	5	5	True	False	False
11760.0	240.0	49.0	67	1	G	0.0	4	4	1.0	1.0	1/4	True	-1	13.0	13.0	13.0	13a	4	49	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	2	2	2	True	False	False
11850.0	30.0	49.375	48	0	C	0.0	4	4	2.0	1.0	1/32	True	-1	13.0	13.0	13.0	13a	3	395/8	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	1	1	1	True	True	False
11880.0	90.0	49.5	52	4	E	0.0	4	4	2.0	1.0	3/32	True	-1	13.0	13.0	13.0	13a	3	99/2	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	5	5	5	True	False	False
11970.0	30.0	49.875	55	1	G	0.0	4	4	2.0	1.0	1/32	True	-1	13.0	13.0	13.0	13a	3	399/8	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	2	2	2	True	False	False
12000.0	240.0	50.0	58	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-1	13.0	13.0	13.0	13a	3	50	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	-1	-1	-1	True	False	True
12120.0	120.0	50.5	64	4	E	0.0	4	4	1.0	1.0	1/8	True	-1	13.0	13.0	13.0	13a	4	101/2	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	5	5	5	True	False	False
12120.0	120.0	50.5	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-1	13.0	13.0	13.0	13a	4	101/2	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	2	2	2	True	False	False
12240.0	180.0	51.0	64	4	E	0.0	4	4	1.0	1.0	3/16	True	-1	13.0	13.0	13.0	13a	4	51	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	5	5	5	True	False	False
12240.0	180.0	51.0	67	1	G	0.0	4	4	1.0	1.0	3/16	True	-1	13.0	13.0	13.0	13a	4	51	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	2	2	2	True	False	False
12360.0	120.0	51.5	58	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-1	13.0	13.0	13.0	13a	3	103/2	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	-1	-1	-1	True	False	True
12420.0	30.0	51.75	69	3	A	0.0	4	4	1.0	1.0	1/32	True	-1	13.0	13.0	13.0	13a	4	207/4	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	4	4	4	False	False	False
12450.0	30.0	51.875	70	-2	B	-1.0	4	4	1.0	1.0	1/32	True	-1	13.0	13.0	13.0	13a	4	415/8	False	False				False	37	I.V2		F	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-1	-1	-1	-1	-1	-1	True	False	True
12480.0	240.0	52.0	57	3	A	0.0	4	4	2.0	1.0	1/4	True	-1	14.0	14.0	14.0	14a	3	52	False	True				False	38	I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	4	4	4	True	False	True
12480.0	120.0	52.0	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-1	14.0	14.0	14.0	14a	5	52	False	True				False	38	I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	1	1	1	True	False	False
12600.0	240.0	52.5	72	0	C	0.0	4	4	1.0	1.0	1/4	True	-1	14.0	14.0	14.0	14a	5	105/2	False	False				False	38	I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	1	1	1	True	False	False
12720.0	240.0	53.0	62	2	D	0.0	4	4	2.0	1.0	1/4	True	-1	14.0	14.0	14.0	14a	4	53	False	True				False	39	vi7		F	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	-1	-1	-1	3	3	3	True	True	True
12720.0	240.0	53.0	65	-1	F	0.0	4	4	1.0	2.0	1/4	True	-1	14.0	14.0	14.0	14a	4	53	False	True				False	39	vi7		F	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	-1	-1	-1	0	0	0	True	False	False
12840.0	90.0	53.5	74	2	D	0.0	4	4	1.0	1.0	3/32	True	-1	14.0	14.0	14.0	14a	5	107/2	False	False				False	39	vi7		F	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	-1	-1	-1	3	3	3	True	True	True
12930.0	30.0	53.875	69	3	A	0.0	4	4	1.0	1.0	1/32	True	-1	14.0	14.0	14.0	14a	4	431/8	False	False				False	39	vi7		F	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	-1	-1	-1	4	4	4	True	False	False
12960.0	240.0	54.0	55	1	G	0.0	4	4	2.0	1.0	1/4	True	-1	14.0	14.0	14.0	14a	3	54	False	True				False	40	ii7		F	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	-1	-1	-1	2	2	2	True	True	True
12960.0	240.0	54.0	65	-1	F	0.0	4	4	1.0	2.0	1/4	True	-1	14.0	14.0	14.0	14a	4	54	False	True				False	40	ii7		F	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	-1	-1	-1	0	0	0	True	False	False
12960.0	60.0	54.0	72	0	C	0.0	4	4	1.0	1.0	1/16	True	-1	14.0	14.0	14.0	14a	5	54	False	True				False	40	ii7		F	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	-1	-1	-1	1	1	1	False	False	False
13020.0	60.0	54.25	70	-2	B	-1.0	4	4	1.0	1.0	1/16	True	-1	14.0	14.0	14.0	14a	4	217/4	False	False				False	40	ii7		F	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	-1	-1	-1	-1	-1	-1	True	False	False
13080.0	240.0	54.5	70	-2	B	-1.0	4	4	1.0	1.0	1/4	True	-1	14.0	14.0	14.0	14a	4	109/2	False	False				False	40	ii7		F	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	-1	-1	-1	-1	-1	-1	True	False	False
13200.0	240.0	55.0	60	0	C	0.0	4	4	2.0	1.0	1/4	True	-1	14.0	14.0	14.0	14a	4	55	False	True				False	41	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	1	1	1	True	True	True
13200.0	240.0	55.0	64	4	E	0.0	4	4	1.0	2.0	1/4	True	-1	14.0	14.0	14.0	14a	4	55	False	True				False	41	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	5	5	5	True	False	False
13320.0	90.0	55.5	72	0	C	0.0	4	4	1.0	1.0	3/32	True	-1	14.0	14.0	14.0	14a	5	111/2	False	False				False	41	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	1	1	1	True	True	True
13410.0	30.0	55.875	67	1	G	0.0	4	4	1.0	1.0	1/32	True	-1	14.0	14.0	14.0	14a	4	447/8	False	False				False	41	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	2	2	2	True	False	False
13440.0	480.0	56.0	53	-1	F	0.0	4	4	2.0	1.0	1/2	True	-1	15.0	15.0	15.0	15a	3	56	False	True				False	42	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
13440.0	120.0	56.0	65	-1	F	0.0	4	4	1.0	2.0	1/8	True	-1	15.0	15.0	15.0	15a	4	56	False	True				False	42	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
13440.0	120.0	56.0	69	3	A	0.0	4	4	1.0	1.0	1/8	True	-1	15.0	15.0	15.0	15a	4	56	False	True				False	42	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
13560.0	120.0	56.5	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-1	15.0	15.0	15.0	15a	5	113/2	False	False				False	42	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
13680.0	120.0	57.0	75	-3	E	-1.0	4	4	1.0	1.0	1/8	True	-1	15.0	15.0	15.0	15a	5	57	False	False				False	42	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	-2	-2	-2	False	False	False
13680.0	120.0	57.0	79	1	G	0.0	4	4	1.0	1.0	1/8	True	-1	15.0	15.0	15.0	15a	5	57	False	False				False	42	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	2	2	2	False	False	False
13800.0	120.0	57.5	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-1	15.0	15.0	15.0	15a	5	115/2	False	False				False	42	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	3	3	3	False	False	False
13800.0	120.0	57.5	77	-1	F	0.0	4	4	1.0	1.0	1/8	True	-1	15.0	15.0	15.0	15a	5	115/2	False	False				False	42	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
13920.0	120.0	58.0	53	-1	F	0.0	4	4	2.0	1.0	1/8	False	-1	15.0	15.0	15.0	15a	3	58	False	True				False	43	V7/IV		F	I		V7/IV	V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	-1	-1	-2	0	0	1	True	True	True
13920.0	360.0	58.0	74	2	D	0.0	4	4	1.0	2.0	3/8	True	-1	15.0	15.0	15.0	15a	5	58	False	True				False	43	V7/IV		F	I		V7/IV	V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	-1	-1	-2	3	3	4	False	False	False
13920.0	360.0	58.0	77	-1	F	0.0	4	4	1.0	1.0	3/8	True	-1	15.0	15.0	15.0	15a	5	58	False	True				False	43	V7/IV		F	I		V7/IV	V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	-1	-1	-2	0	0	1	True	True	True
14040.0	120.0	58.5	53	-1	F	0.0	4	4	2.0	1.0	1/8	True	-1	15.0	15.0	15.0	15a	3	117/2	False	False				False	43	V7/IV		F	I		V7/IV	V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	-1	-1	-2	0	0	1	True	True	True
14160.0	120.0	59.0	55	1	G	0.0	4	4	2.0	1.0	1/8	True	-1	15.0	15.0	15.0	15a	3	59	False	False				False	43	V7/IV		F	I		V7/IV	V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	-1	-1	-2	2	2	3	False	False	False
14280.0	120.0	59.5	57	3	A	0.0	4	4	2.0	1.0	1/8	True	-1	15.0	15.0	15.0	15a	3	119/2	False	False				False	43	V7/IV		F	I		V7/IV	V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	-1	-1	-2	4	4	5	True	False	False
14280.0	120.0	59.5	72	0	C	0.0	4	4	1.0	2.0	1/8	True	-1	15.0	15.0	15.0	15a	5	119/2	False	False				False	43	V7/IV		F	I		V7/IV	V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	-1	-1	-2	1	1	2	True	False	False
14280.0	120.0	59.5	75	-3	E	-1.0	4	4	1.0	1.0	1/8	True	-1	15.0	15.0	15.0	15a	5	119/2	False	False				False	43	V7/IV		F	I		V7/IV	V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	-1	-1	-2	-2	-2	-1	True	False	False
14400.0	240.0	60.0	58	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-1	16.0	16.0	16.0	16a	3	60	False	True				False	44	IV		F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	-1	-1	-1	True	True	True
14400.0	120.0	60.0	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-1	16.0	16.0	16.0	16a	5	60	False	True				False	44	IV		F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	3	3	3	True	False	False
14520.0	120.0	60.5	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-1	16.0	16.0	16.0	16a	5	121/2	False	False				False	44	IV		F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	3	3	3	True	False	False
14640.0	240.0	61.0	46	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-1	16.0	16.0	16.0	16a	2	61	False	False				False	44	IV		F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	-1	-1	-1	True	True	True
14640.0	40.0	61.0	74	2	D	0.0	4	4	1.0	1.0	1/24	False	-1	16.0	16.0	16.0	16a	5	61	False	False				False	44	IV		F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	3	3	3	True	False	False
14680.0	40.0	61.167	72	0	C	0.0	4	4	1.0	1.0	1/24	True	-1	16.0	16.0	16.0	16a	5	367/6	False	False				False	44	IV		F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	1	1	1	False	False	False
14720.0	40.0	61.333	70	-2	B	-1.0	4	4	1.0	1.0	1/24	True	-1	16.0	16.0	16.0	16a	4	184/3	False	False				False	44	IV		F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	-1	-1	-1	True	True	True
