onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
6744.0	6.0	140.5	59	5	B	0.0	3	4	2.0	1.0	1/32	True	1	1.0	47.0	1.0	1b	3	281/2	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
6750.0	6.0	140.625	60	0	C	0.0	3	4	2.0	1.0	1/32	True	1	1.0	47.0	1.0	1b	4	1125/8	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
6756.0	6.0	140.75	62	2	D	0.0	3	4	2.0	1.0	1/32	True	1	1.0	47.0	1.0	1b	4	563/4	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
6762.0	6.0	140.875	64	4	E	0.0	3	4	2.0	1.0	1/32	True	1	1.0	47.0	1.0	1b	4	1127/8	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	3	3	3	False	False	False
6768.0	6.0	141.0	66	6	F	1.0	3	4	1.0	1.0	1/32	True	1	2.0	48.0	2.0	2b	4	141	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	5	5	5	False	False	False
6774.0	6.0	141.125	67	1	G	0.0	3	4	1.0	1.0	1/32	True	1	2.0	48.0	2.0	2b	4	1129/8	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
6780.0	6.0	141.25	69	3	A	0.0	3	4	1.0	1.0	1/32	True	1	2.0	48.0	2.0	2b	4	565/4	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	2	2	2	False	False	False
6786.0	6.0	141.375	71	5	B	0.0	3	4	1.0	1.0	1/32	True	1	2.0	48.0	2.0	2b	4	1131/8	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
6792.0	6.0	141.5	72	0	C	0.0	3	4	1.0	1.0	1/32	True	1	2.0	48.0	2.0	2b	5	283/2	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
6798.0	6.0	141.625	74	2	D	0.0	3	4	1.0	1.0	1/32	True	1	2.0	48.0	2.0	2b	5	1133/8	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
6804.0	6.0	141.75	76	4	E	0.0	3	4	1.0	1.0	1/32	True	1	2.0	48.0	2.0	2b	5	567/4	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	3	3	3	False	False	False
6810.0	6.0	141.875	78	6	F	1.0	3	4	1.0	1.0	1/32	True	1	2.0	48.0	2.0	2b	5	1135/8	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	5	5	5	False	False	False
6816.0	48.0	142.0	79	1	G	0.0	3	4	1.0	1.0	1/4	True	1	2.0	48.0	2.0	2b	5	142	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
6864.0	48.0	143.0	43	1	G	0.0	3	4	2.0	1.0	1/4	True	1	2.0	48.0	2.0	2b	2	143	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
6864.0	48.0	143.0	83	5	B	0.0	3	4	1.0	1.0	1/4	True	1	2.0	48.0	2.0	2b	5	143	False	False				False	84	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
6912.0	48.0	144.0	42	6	F	1.0	3	4	2.0	1.0	1/4	True	1	3.0	49.0	3.0	3b	2	144	False	True				False	85	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	5	5	5	True	False	True
6912.0	12.0	144.0	81	3	A	0.0	3	4	1.0	1.0	1/16	True	1	3.0	49.0	3.0	3b	5	144	False	True				False	85	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	2	2	2	True	False	False
6924.0	12.0	144.25	78	6	F	1.0	3	4	1.0	1.0	1/16	True	1	3.0	49.0	3.0	3b	5	577/4	False	False				False	85	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	5	5	5	True	False	True
6936.0	24.0	144.5	74	2	D	0.0	3	4	1.0	1.0	1/8	True	1	3.0	49.0	3.0	3b	5	289/2	False	False				False	85	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	1	1	1	True	True	False
6960.0	48.0	145.0	50	2	D	0.0	3	4	2.0	1.0	1/4	True	1	3.0	49.0	3.0	3b	3	145	False	True				False	86	V7		G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	1	1	1	True	True	True
7008.0	48.0	146.0	60	0	C	0.0	3	4	1.0	1.0	1/4	True	1	3.0	49.0	3.0	3b	4	146	False	False				False	86	V7		G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	-1	-1	-1	True	False	False
7056.0	0.0	147.0	60	0	C	0.0	3	4	1.0	1.0	0	True	1	4.0	50.0	4.0	4b	4	147	False	True				False	87	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
7056.0	0.0	147.0	62	2	D	0.0	3	4	1.0	1.0	0	True	1	4.0	50.0	4.0	4b	4	147	False	True				False	87	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
7056.0	48.0	147.0	43	1	G	0.0	3	4	2.0	1.0	1/4	True	1	4.0	50.0	4.0	4b	2	147	False	True				False	87	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
7056.0	24.0	147.0	60	0	C	0.0	3	4	1.0	1.0	1/8	True	1	4.0	50.0	4.0	4b	4	147	False	True				False	87	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
7080.0	24.0	147.5	59	5	B	0.0	3	4	1.0	1.0	1/8	True	1	4.0	50.0	4.0	4b	3	295/2	False	False				False	87	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
7104.0	48.0	148.0	55	1	G	0.0	3	4	2.0	1.0	1/4	True	1	4.0	50.0	4.0	4b	3	148	False	False				False	87	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
7152.0	12.0	149.0	79	1	G	0.0	3	4	1.0	1.0	1/16	True	1	4.0	50.0	4.0	4b	5	149	False	False				False	87	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
7164.0	6.0	149.25	81	3	A	0.0	3	4	1.0	1.0	1/32	True	1	4.0	50.0	4.0	4b	5	597/4	False	False				False	87	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	2	2	2	False	False	False
7170.0	6.0	149.375	83	5	B	0.0	3	4	1.0	1.0	1/32	True	1	4.0	50.0	4.0	4b	5	1195/8	False	False				False	87	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
7176.0	6.0	149.5	84	0	C	0.0	3	4	1.0	1.0	1/32	True	1	4.0	50.0	4.0	4b	6	299/2	False	False				False	87	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
7182.0	6.0	149.625	83	5	B	0.0	3	4	1.0	1.0	1/32	True	1	4.0	50.0	4.0	4b	5	1197/8	False	False				False	87	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
7188.0	6.0	149.75	81	3	A	0.0	3	4	1.0	1.0	1/32	True	1	4.0	50.0	4.0	4b	5	599/4	False	False				False	87	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	2	2	2	False	False	False
7194.0	6.0	149.875	79	1	G	0.0	3	4	1.0	1.0	1/32	True	1	4.0	50.0	4.0	4b	5	1199/8	False	False				False	87	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
7200.0	48.0	150.0	42	6	F	1.0	3	4	2.0	1.0	1/4	True	1	5.0	51.0	5.0	5b	2	150	False	True				False	88	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	5	5	5	True	False	True
7200.0	48.0	150.0	86	2	D	0.0	3	4	1.0	1.0	1/4	True	1	5.0	51.0	5.0	5b	6	150	False	True				False	88	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	1	1	1	True	True	False
7248.0	48.0	151.0	50	2	D	0.0	3	4	2.0	1.0	1/4	True	1	5.0	51.0	5.0	5b	3	151	False	True				False	89	V7		G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	1	1	1	True	True	True
7296.0	48.0	152.0	60	0	C	0.0	3	4	1.0	1.0	1/4	True	1	5.0	51.0	5.0	5b	4	152	False	False				False	89	V7		G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	-1	-1	-1	True	False	False
7344.0	0.0	153.0	60	0	C	0.0	3	4	1.0	1.0	0	True	1	6.0	52.0	6.0	6b	4	153	False	True				False	90	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
7344.0	0.0	153.0	62	2	D	0.0	3	4	1.0	1.0	0	True	1	6.0	52.0	6.0	6b	4	153	False	True				False	90	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
7344.0	48.0	153.0	43	1	G	0.0	3	4	2.0	1.0	1/4	True	1	6.0	52.0	6.0	6b	2	153	False	True				False	90	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
7344.0	24.0	153.0	60	0	C	0.0	3	4	1.0	1.0	1/8	True	1	6.0	52.0	6.0	6b	4	153	False	True				False	90	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
7368.0	24.0	153.5	59	5	B	0.0	3	4	1.0	1.0	1/8	True	1	6.0	52.0	6.0	6b	3	307/2	False	False				False	90	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
7392.0	48.0	154.0	55	1	G	0.0	3	4	2.0	1.0	1/4	True	1	6.0	52.0	6.0	6b	3	154	False	False				False	90	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
7440.0	12.0	155.0	79	1	G	0.0	3	4	1.0	1.0	1/16	True	1	6.0	52.0	6.0	6b	5	155	False	False				False	90	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
7452.0	12.0	155.25	74	2	D	0.0	3	4	1.0	1.0	1/16	True	1	6.0	52.0	6.0	6b	5	621/4	False	False				False	90	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
7464.0	12.0	155.5	71	5	B	0.0	3	4	1.0	1.0	1/16	True	1	6.0	52.0	6.0	6b	4	311/2	False	False				False	90	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
7476.0	12.0	155.75	67	1	G	0.0	3	4	1.0	1.0	1/16	True	1	6.0	52.0	6.0	6b	4	623/4	False	False				False	90	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
7488.0	48.0	156.0	88	4	E	0.0	3	4	1.0	1.0	1/4	True	1	7.0	53.0	7.0	7b	6	156	False	True				False	91	IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
7536.0	48.0	157.0	60	0	C	0.0	3	4	1.0	2.0	1/4	True	1	7.0	53.0	7.0	7b	4	157	False	False				False	91	IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
7584.0	12.0	158.0	66	6	F	1.0	3	4	1.0	2.0	1/16	True	1	7.0	53.0	7.0	7b	4	158	False	True				False	92	vii%7		G	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	1	1	1	5	5	5	True	True	True
7596.0	12.0	158.25	69	3	A	0.0	3	4	1.0	2.0	1/16	True	1	7.0	53.0	7.0	7b	4	633/4	False	False				False	92	vii%7		G	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	1	1	1	2	2	2	True	False	False
7608.0	12.0	158.5	72	0	C	0.0	3	4	1.0	1.0	1/16	True	1	7.0	53.0	7.0	7b	5	317/2	False	False				False	92	vii%7		G	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	1	1	1	-1	-1	-1	True	False	False
7620.0	12.0	158.75	76	4	E	0.0	3	4	1.0	1.0	1/16	True	1	7.0	53.0	7.0	7b	5	635/4	False	False				False	92	vii%7		G	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	1	1	1	3	3	3	True	False	False
7632.0	48.0	159.0	59	5	B	0.0	3	4	2.0	1.0	1/4	True	1	8.0	54.0	8.0	8b	3	159	False	True				False	93	iii		G	I		iii		iii					m	False	False	(4, 1, 5)	()	4	4	major	major	I	I, major	iii		I	I	False	iii	iii, major		iii, major		iii	1	1	1	4	4	4	True	True	True
7680.0	48.0	160.0	86	2	D	0.0	3	4	1.0	1.0	1/4	True	1	8.0	54.0	8.0	8b	6	160	False	False				False	93	iii		G	I		iii		iii					m	False	False	(4, 1, 5)	()	4	4	major	major	I	I, major	iii		I	I	False	iii	iii, major		iii, major		iii	1	1	1	1	1	1	True	False	False
7728.0	12.0	161.0	64	4	E	0.0	3	4	1.0	2.0	1/16	True	1	8.0	54.0	8.0	8b	4	161	False	True				False	94	V7/ii		G	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	1	1	3	3	3	1	True	True	True
7740.0	12.0	161.25	68	8	G	1.0	3	4	1.0	2.0	1/16	True	1	8.0	54.0	8.0	8b	4	645/4	False	False				False	94	V7/ii		G	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	1	1	3	7	7	5	True	False	False
7752.0	12.0	161.5	74	2	D	0.0	3	4	1.0	1.0	1/16	True	1	8.0	54.0	8.0	8b	5	323/2	False	False				False	94	V7/ii		G	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	1	1	3	1	1	-1	True	False	False
7764.0	12.0	161.75	83	5	B	0.0	3	4	1.0	1.0	1/16	True	1	8.0	54.0	8.0	8b	5	647/4	False	False				False	94	V7/ii		G	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	1	1	3	4	4	2	True	False	False
7776.0	12.0	162.0	57	3	A	0.0	3	4	2.0	1.0	1/16	True	1	9.0	55.0	9.0	9b	3	162	False	True				False	95	ii		G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
7788.0	12.0	162.25	64	4	E	0.0	3	4	2.0	1.0	1/16	True	1	9.0	55.0	9.0	9b	4	649/4	False	False				False	95	ii		G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	3	3	3	True	False	False
7800.0	12.0	162.5	72	0	C	0.0	3	4	1.0	1.0	1/16	True	1	9.0	55.0	9.0	9b	5	325/2	False	False				False	95	ii		G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	-1	-1	-1	True	False	False
7812.0	12.0	162.75	84	0	C	0.0	3	4	1.0	1.0	1/16	True	1	9.0	55.0	9.0	9b	6	651/4	False	False				False	95	ii		G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	-1	-1	-1	True	False	False
7824.0	48.0	163.0	54	6	F	1.0	3	4	2.0	1.0	1/4	True	1	9.0	55.0	9.0	9b	3	163	False	True				False	96	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	5	5	5	True	False	True
7824.0	48.0	163.0	62	2	D	0.0	3	4	2.0	1.0	1/4	True	1	9.0	55.0	9.0	9b	4	163	False	True				False	96	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	1	1	1	True	True	False
7872.0	48.0	164.0	55	1	G	0.0	3	4	2.0	1.0	1/4	True	1	9.0	55.0	9.0	9b	3	164	False	True				False	97	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
7872.0	48.0	164.0	62	2	D	0.0	3	4	2.0	1.0	1/4	True	1	9.0	55.0	9.0	9b	4	164	False	True				False	97	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
7872.0	48.0	164.0	74	2	D	0.0	3	4	1.0	1.0	1/4	True	1	9.0	55.0	9.0	9b	5	164	False	True				False	97	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
7872.0	48.0	164.0	79	1	G	0.0	3	4	1.0	1.0	1/4	True	1	9.0	55.0	9.0	9b	5	164	False	True				False	97	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
7872.0	48.0	164.0	83	5	B	0.0	3	4	1.0	1.0	1/4	True	1	9.0	55.0	9.0	9b	5	164	False	True				False	97	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
7920.0	96.0	165.0	50	2	D	0.0	3	4	2.0	1.0	1/2	True	1	10.0	56.0	10.0	10b	3	165	False	True			}	True	98	V(64)}		G	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	1	1	1	True	True	True
7920.0	96.0	165.0	74	2	D	0.0	3	4	1.0	2.0	1/2	True	1	10.0	56.0	10.0	10b	5	165	False	True			}	True	98	V(64)}		G	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	1	1	1	True	True	True
7920.0	48.0	165.0	79	1	G	0.0	3	4	1.0	1.0	1/4	True	1	10.0	56.0	10.0	10b	5	165	False	True			}	True	98	V(64)}		G	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	0	0	0	True	False	False
7920.0	48.0	165.0	83	5	B	0.0	3	4	1.0	1.0	1/4	True	1	10.0	56.0	10.0	10b	5	165	False	True			}	True	98	V(64)}		G	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	4	4	4	True	False	False
7968.0	48.0	166.0	78	6	F	1.0	3	4	1.0	1.0	1/4	True	1	10.0	56.0	10.0	10b	5	166	False	True	HC	HC		False	99	V|HC		G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
7968.0	48.0	166.0	81	3	A	0.0	3	4	1.0	1.0	1/4	True	1	10.0	56.0	10.0	10b	5	166	False	True	HC	HC		False	99	V|HC		G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	2	2	2	True	False	False
8016.0	6.0	167.0	47	5	B	0.0	3	4	2.0	1.0	1/32	True	1	10.0	56.0	10.0	10b	2	167	False	True			{	False	100	I6{		G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
8022.0	6.0	167.125	59	5	B	0.0	3	4	2.0	1.0	1/32	True	1	10.0	56.0	10.0	10b	3	1337/8	False	False				False	100	I6{		G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
8028.0	6.0	167.25	62	2	D	0.0	3	4	2.0	1.0	1/32	True	1	10.0	56.0	10.0	10b	4	669/4	False	False				False	100	I6{		G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
8034.0	6.0	167.375	67	1	G	0.0	3	4	2.0	1.0	1/32	True	1	10.0	56.0	10.0	10b	4	1339/8	False	False				False	100	I6{		G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	0	0	0	True	True	False
8040.0	6.0	167.5	74	2	D	0.0	3	4	1.0	2.0	1/32	True	1	10.0	56.0	10.0	10b	5	335/2	False	False				False	100	I6{		G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
8046.0	6.0	167.625	67	1	G	0.0	3	4	1.0	2.0	1/32	True	1	10.0	56.0	10.0	10b	4	1341/8	False	False				False	100	I6{		G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	0	0	0	True	True	False
8052.0	6.0	167.75	62	2	D	0.0	3	4	1.0	2.0	1/32	True	1	10.0	56.0	10.0	10b	4	671/4	False	False				False	100	I6{		G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
8058.0	6.0	167.875	67	1	G	0.0	3	4	1.0	2.0	1/32	True	1	10.0	56.0	10.0	10b	4	1343/8	False	False				False	100	I6{		G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	0	0	0	True	True	False
