onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
536	8	58	-2	B	-1	3	4	1	2	True	2.0	-2	23	23	23	23a	67	1/4	False	3	True				False	85		I(643)		g	v		I(643)	I			643		M	True	True	(0, -1, -4)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I(643), minor		I	1	2	2	-3	-4	-4	True	False	False
536	8	62	2	D	0	3	4	1	2	True	2.0	-2	23	23	23	23a	67	1/4	False	4	True				False	85		I(643)		g	v		I(643)	I			643		M	True	True	(0, -1, -4)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I(643), minor		I	1	2	2	1	0	0	True	True	True
536	6	66	6	F	1	3	4	1	1	False	2.0	-2	23	23	23	23a	67	3/16	False	4	True				False	85		I(643)		g	v		I(643)	I			643		M	True	True	(0, -1, -4)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I(643), minor		I	1	2	2	5	4	4	False	False	False
542	2	67	1	G	0	3	4	1	1	True	2.75	-2	23	23	23	23a	271/4	1/16	False	4	True				False	86		I(64)		g	v		I(64)	I			64		M	True	True	(0, -1, -4)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I(64), minor		I	1	2	2	0	-1	-1	True	False	False
544	0	43	1	G	0	3	4	2	1	True	3.0	-2	23	23	23	23a	68	0	False	2	True				False	87		I(#742)		g	v		I(#742)	I			#742		M	True	True	(2, -1, 1)	(5,)	0	2	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I(#742), minor		I	1	2	2	0	-1	-1	True	False	False
544	0	45	3	A	0	3	4	2	1	True	3.0	-2	23	23	23	23a	68	0	False	2	True				False	87		I(#742)		g	v		I(#742)	I			#742		M	True	True	(2, -1, 1)	(5,)	0	2	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I(#742), minor		I	1	2	2	2	1	1	True	False	False
544	8	38	2	D	0	3	4	2	1	True	3.0	-2	23	23	23	23a	68	1/4	False	2	True				False	87		I(#742)		g	v		I(#742)	I			#742		M	True	True	(2, -1, 1)	(5,)	0	2	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I(#742), minor		I	1	2	2	1	0	0	False	True	False
544	8	50	2	D	0	3	4	2	1	True	3.0	-2	23	23	23	23a	68	1/4	False	3	True				False	87		I(#742)		g	v		I(#742)	I			#742		M	True	True	(2, -1, 1)	(5,)	0	2	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I(#742), minor		I	1	2	2	1	0	0	False	True	False
544	8	61	7	C	1	3	4	1	2	True	3.0	-2	23	23	23	23a	68	1/4	False	4	True				False	87		I(#742)		g	v		I(#742)	I			#742		M	True	True	(2, -1, 1)	(5,)	0	2	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I(#742), minor		I	1	2	2	6	5	5	False	False	False
544	8	64	4	E	0	3	4	1	2	True	3.0	-2	23	23	23	23a	68	1/4	False	4	True				False	87		I(#742)		g	v		I(#742)	I			#742		M	True	True	(2, -1, 1)	(5,)	0	2	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I(#742), minor		I	1	2	2	3	2	2	True	False	True
544	6	67	1	G	0	3	4	1	1	False	3.0	-2	23	23	23	23a	68	3/16	False	4	True				False	87		I(#742)		g	v		I(#742)	I			#742		M	True	True	(2, -1, 1)	(5,)	0	2	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I(#742), minor		I	1	2	2	0	-1	-1	True	False	False
550	2	69	3	A	0	3	4	1	1	True	3.75	-2	23	23	23	23a	275/4	1/16	False	4	True				False	88		I(#72)		g	v		I(#72)	I			#72		M	True	True	(2, 4, 1)	(5,)	0	2	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I(#72), minor		I	1	2	2	2	1	1	True	False	False
552	8	38	2	D	0	3	4	2	1	True	1.0	-2	24	24	24	24a	69	1/4	False	2	True				False	89		I		g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	1	0	0	True	True	True
552	8	50	2	D	0	3	4	2	1	True	1.0	-2	24	24	24	24a	69	1/4	False	3	True				False	89		I		g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	1	0	0	True	True	True
552	8	62	2	D	0	3	4	1	2	True	1.0	-2	24	24	24	24a	69	1/4	False	4	True				False	89		I		g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	1	0	0	True	True	True
552	6	69	3	A	0	3	4	1	1	False	1.0	-2	24	24	24	24a	69	3/16	False	4	True				False	89		I		g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	2	1	1	True	False	False
558	2	67	1	G	0	3	4	1	1	True	1.75	-2	24	24	24	24a	279/4	1/16	False	4	False				False	89		I		g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	0	-1	-1	False	False	False
560	6	62	2	D	0	3	4	1	2	False	2.0	-2	24	24	24	24a	70	3/16	False	4	False				False	89		I		g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	1	0	0	True	True	True
560	6	66	6	F	1	3	4	1	1	True	2.0	-2	24	24	24	24a	70	3/16	False	4	False				False	89		I		g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	5	4	4	True	False	False
566	2	60	0	C	0	3	4	1	2	True	2.75	-2	24	24	24	24a	283/4	1/16	False	4	False				False	89		I		g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	-1	-2	-2	False	False	False
566	2	64	4	E	0	3	4	1	1	True	2.75	-2	24	24	24	24a	283/4	1/16	False	4	False				False	89		I		g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	3	2	2	False	False	False
568	6	58	-2	B	-1	3	4	2	1	True	3.0	-2	24	24	24	24a	71	3/16	False	3	False				False	89		I		g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	-3	-4	-4	False	False	False
568	8	62	2	D	0	3	4	1	1	True	3.0	-2	24	24	24	24a	71	1/4	False	4	False				False	89		I		g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	1	0	0	True	True	True
574	2	57	3	A	0	3	4	2	1	True	3.75	-2	24	24	24	24a	287/4	1/16	False	3	False				False	89		I		g	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	1	2	2	2	1	1	True	False	False
576	8	55	1	G	0	3	4	2	2	True	1.0	-2	1	1	25	1b	72	1/4	True	3	True			{	False	90		g.i{		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
576	16	62	2	D	0	3	4	2	1	True	1.0	-2	1	1	25	1b	72	1/2	True	4	True			{	False	90		g.i{		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
576	6	79	1	G	0	3	4	1	2	True	1.0	-2	1	1	25	1b	72	3/16	True	5	True			{	False	90		g.i{		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
576	8	79	1	G	0	3	4	1	1	True	1.0	-2	1	1	25	1b	72	1/4	True	5	True			{	False	90		g.i{		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
582	2	70	-2	B	-1	3	4	1	2	True	1.75	-2	1	1	25	1b	291/4	1/16	False	4	False				False	90		g.i{		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
584	16	50	2	D	0	3	4	2	2	True	2.0	-2	1	1	25	1b	73	1/2	False	3	True				False	91		V(4)		g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	1	1	1	1	1	1	True	True	True
584	8	69	3	A	0	3	4	1	2	True	2.0	-2	1	1	25	1b	73	1/4	False	4	True				False	91		V(4)		g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	1	1	1	2	2	2	True	False	False
584	6	79	1	G	0	3	4	1	1	False	2.0	-2	1	1	25	1b	73	3/16	False	5	True				False	91		V(4)		g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	1	1	1	0	0	0	True	False	False
590	2	81	3	A	0	3	4	1	1	True	2.75	-2	1	1	25	1b	295/4	1/16	False	5	False				False	91		V(4)		g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	1	1	1	2	2	2	True	False	False
592	8	60	0	C	0	3	4	2	1	True	3.0	-2	1	1	25	1b	74	1/4	False	4	True				False	92		V7		g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	-1	-1	-1	True	False	False
592	6	69	3	A	0	3	4	1	2	False	3.0	-2	1	1	25	1b	74	3/16	False	4	True				False	92		V7		g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	2	2	2	True	False	False
592	8	78	6	F	1	3	4	1	1	True	3.0	-2	1	1	25	1b	74	1/4	False	5	True				False	92		V7		g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	5	5	5	True	False	False
598	2	72	0	C	0	3	4	1	2	True	3.75	-2	1	1	25	1b	299/4	1/16	False	5	False				False	92		V7		g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	-1	-1	-1	True	False	False
600	8	55	1	G	0	3	4	2	2	True	1.0	-2	2	2	26	2b	75	1/4	False	3	True				False	93		i(4)		g	i		i(4)	i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	1	1	1	0	0	0	True	True	True
600	24	62	2	D	0	3	4	2	1	True	1.0	-2	2	2	26	2b	75	3/4	False	4	True				False	93		i(4)		g	i		i(4)	i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	1	1	1	1	1	1	True	False	False
600	6	72	0	C	0	3	4	1	2	False	1.0	-2	2	2	26	2b	75	3/16	False	5	True				False	93		i(4)		g	i		i(4)	i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	1	1	1	-1	-1	-1	True	False	False
600	8	79	1	G	0	3	4	1	1	True	1.0	-2	2	2	26	2b	75	1/4	False	5	True				False	93		i(4)		g	i		i(4)	i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	1	1	1	0	0	0	True	True	True
606	2	74	2	D	0	3	4	1	2	True	1.75	-2	2	2	26	2b	303/4	1/16	False	5	False				False	93		i(4)		g	i		i(4)	i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	1	1	1	1	1	1	True	False	False
608	6	55	1	G	0	3	4	2	2	False	2.0	-2	2	2	26	2b	76	3/16	False	3	True				False	94		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
608	6	70	-2	B	-1	3	4	1	1	True	2.0	-2	2	2	26	2b	76	3/16	False	4	True				False	94		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
608	8	70	-2	B	-1	3	4	1	2	True	2.0	-2	2	2	26	2b	76	1/4	False	4	True				False	94		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
614	2	57	3	A	0	3	4	2	2	True	2.75	-2	2	2	26	2b	307/4	1/16	False	3	False				False	94		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	2	2	2	False	False	False
614	2	72	0	C	0	3	4	1	1	True	2.75	-2	2	2	26	2b	307/4	1/16	False	5	False				False	94		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-1	-1	-1	False	False	False
616	6	58	-2	B	-1	3	4	2	2	True	3.0	-2	2	2	26	2b	77	3/16	False	3	True			}	True	95		i6}		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
616	8	70	-2	B	-1	3	4	1	2	False	3.0	-2	2	2	26	2b	77	1/4	False	4	True			}	True	95		i6}		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
616	6	74	2	D	0	3	4	1	1	True	3.0	-2	2	2	26	2b	77	3/16	False	5	True			}	True	95		i6}		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	1	1	1	True	False	False
622	2	55	1	G	0	3	4	2	2	True	3.75	-2	2	2	26	2b	311/4	1/16	False	3	False				False	95		i6}		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	0	0	0	True	True	False
622	2	76	4	E	0	3	4	1	1	True	3.75	-2	2	2	26	2b	311/4	1/16	False	5	False				False	95		i6}		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	3	3	3	False	False	False
624	8	57	3	A	0	3	4	2	2	True	1.0	-2	3	3	27	3b	78	1/4	False	3	True			{	False	96		VII6{		g	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	1	1	1	2	2	2	True	False	True
624	8	60	0	C	0	3	4	2	1	True	1.0	-2	3	3	27	3b	78	1/4	False	4	True			{	False	96		VII6{		g	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	1	1	1	-1	-1	-1	True	False	False
624	6	77	-1	F	0	3	4	1	2	True	1.0	-2	3	3	27	3b	78	3/16	False	5	True			{	False	96		VII6{		g	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	1	1	1	-2	-2	-2	True	True	False
624	8	77	-1	F	0	3	4	1	1	True	1.0	-2	3	3	27	3b	78	1/4	False	5	True			{	False	96		VII6{		g	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	1	1	1	-2	-2	-2	True	True	False
630	2	72	0	C	0	3	4	1	2	True	1.75	-2	3	3	27	3b	315/4	1/16	False	5	False				False	96		VII6{		g	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	1	1	1	-1	-1	-1	True	False	False
632	16	55	1	G	0	3	4	2	2	True	2.0	-2	3	3	27	3b	79	1/2	False	3	True				False	97		i7		g	i		i7	i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	1	1	1	0	0	0	True	True	True
632	8	62	2	D	0	3	4	2	1	True	2.0	-2	3	3	27	3b	79	1/4	False	4	True				False	97		i7		g	i		i7	i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	1	1	1	1	1	1	True	False	False
632	8	70	-2	B	-1	3	4	1	2	True	2.0	-2	3	3	27	3b	79	1/4	False	4	True				False	97		i7		g	i		i7	i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	1	1	1	-3	-3	-3	True	False	False
632	6	77	-1	F	0	3	4	1	1	False	2.0	-2	3	3	27	3b	79	3/16	False	5	True				False	97		i7		g	i		i7	i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	1	1	1	-2	-2	-2	True	False	False
638	2	79	1	G	0	3	4	1	1	True	2.75	-2	3	3	27	3b	319/4	1/16	False	5	False				False	97		i7		g	i		i7	i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	1	1	1	0	0	0	True	True	True
640	8	64	4	E	0	3	4	2	1	True	3.0	-2	3	3	27	3b	80	1/4	False	4	True				False	98		viio6/VII		g	i		viio6/VII	vii	o	6		VII	o	True	True	(0, -3, 3)	()	3	0	minor	minor	i	i, minor	vii/VII	VII	VII/i	VII	False	viio6/VII	viio6/VII, minor		viio6/VII, minor	VII	VII	1	1	-1	3	3	5	True	True	False
640	6	70	-2	B	-1	3	4	1	2	False	3.0	-2	3	3	27	3b	80	3/16	False	4	True				False	98		viio6/VII		g	i		viio6/VII	vii	o	6		VII	o	True	True	(0, -3, 3)	()	3	0	minor	minor	i	i, minor	vii/VII	VII	VII/i	VII	False	viio6/VII	viio6/VII, minor		viio6/VII, minor	VII	VII	1	1	-1	-3	-3	-1	True	False	False
640	8	76	4	E	0	3	4	1	1	True	3.0	-2	3	3	27	3b	80	1/4	False	5	True				False	98		viio6/VII		g	i		viio6/VII	vii	o	6		VII	o	True	True	(0, -3, 3)	()	3	0	minor	minor	i	i, minor	vii/VII	VII	VII/i	VII	False	viio6/VII	viio6/VII, minor		viio6/VII, minor	VII	VII	1	1	-1	3	3	5	True	True	False
646	2	70	-2	B	-1	3	4	1	2	True	3.75	-2	3	3	27	3b	323/4	1/16	False	4	False				False	98		viio6/VII		g	i		viio6/VII	vii	o	6		VII	o	True	True	(0, -3, 3)	()	3	0	minor	minor	i	i, minor	vii/VII	VII	VII/i	VII	False	viio6/VII	viio6/VII, minor		viio6/VII, minor	VII	VII	1	1	-1	-3	-3	-1	True	False	False
648	8	53	-1	F	0	3	4	2	2	True	1.0	-2	4	4	28	4b	81	1/4	False	3	True				False	99		VII(4)		g	i		VII(4)	VII			4		M	True	True	(-2, -3, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII(4), minor		VII	1	1	1	-2	-2	-2	True	True	True
648	24	65	-1	F	0	3	4	2	1	True	1.0	-2	4	4	28	4b	81	3/4	False	4	True				False	99		VII(4)		g	i		VII(4)	VII			4		M	True	True	(-2, -3, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII(4), minor		VII	1	1	1	-2	-2	-2	True	True	True
648	6	70	-2	B	-1	3	4	1	2	False	1.0	-2	4	4	28	4b	81	3/16	False	4	True				False	99		VII(4)		g	i		VII(4)	VII			4		M	True	True	(-2, -3, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII(4), minor		VII	1	1	1	-3	-3	-3	True	False	False
648	8	77	-1	F	0	3	4	1	1	True	1.0	-2	4	4	28	4b	81	1/4	False	5	True				False	99		VII(4)		g	i		VII(4)	VII			4		M	True	True	(-2, -3, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII(4), minor		VII	1	1	1	-2	-2	-2	True	True	True
654	2	72	0	C	0	3	4	1	2	True	1.75	-2	4	4	28	4b	327/4	1/16	False	5	False				False	99		VII(4)		g	i		VII(4)	VII			4		M	True	True	(-2, -3, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII(4), minor		VII	1	1	1	-1	-1	-1	True	False	False
656	6	53	-1	F	0	3	4	2	2	False	2.0	-2	4	4	28	4b	82	3/16	False	3	True				False	100		VII		g	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	1	1	1	-2	-2	-2	True	True	True
656	6	69	3	A	0	3	4	1	1	True	2.0	-2	4	4	28	4b	82	3/16	False	4	True				False	100		VII		g	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	1	1	1	2	2	2	True	False	False
662	2	55	1	G	0	3	4	2	2	True	2.75	-2	4	4	28	4b	331/4	1/16	False	3	False				False	100		VII		g	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	1	1	1	0	0	0	False	False	False
662	2	70	-2	B	-1	3	4	1	1	True	2.75	-2	4	4	28	4b	331/4	1/16	False	4	False				False	100		VII		g	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	1	1	1	-3	-3	-3	False	False	False
664	6	57	3	A	0	3	4	2	2	True	3.0	-2	4	4	28	4b	83	3/16	False	3	True			}	True	101		VII6}		g	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	1	1	1	2	2	2	True	False	True
664	6	72	0	C	0	3	4	1	1	True	3.0	-2	4	4	28	4b	83	3/16	False	5	True			}	True	101		VII6}		g	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	1	1	1	-1	-1	-1	True	False	False
670	2	58	-2	B	-1	3	4	2	2	True	3.75	-2	4	4	28	4b	335/4	1/16	False	3	False				False	101		VII6}		g	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	1	1	1	-3	-3	-3	False	False	False
670	2	74	2	D	0	3	4	1	1	True	3.75	-2	4	4	28	4b	335/4	1/16	False	5	False				False	101		VII6}		g	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	1	1	1	1	1	1	False	False	False
672	8	60	0	C	0	3	4	2	1	True	1.0	-2	5	5	29	5b	84	1/4	False	4	True			{	False	102		iv{		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	-1	-1	-1	True	True	True
672	6	67	1	G	0	3	4	1	2	True	1.0	-2	5	5	29	5b	84	3/16	False	4	True			{	False	102		iv{		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	0	0	0	True	False	False
672	8	75	-3	E	-1	3	4	1	1	True	1.0	-2	5	5	29	5b	84	1/4	False	5	True			{	False	102		iv{		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	-4	-4	-4	True	False	False
678	2	69	3	A	0	3	4	1	2	True	1.75	-2	5	5	29	5b	339/4	1/16	False	4	False				False	102		iv{		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	2	2	2	False	False	False
680	8	62	2	D	0	3	4	2	1	True	2.0	-2	5	5	29	5b	85	1/4	False	4	True				False	103		III6(4)		g	i		III6(4)	III		6	4		M	True	True	(-4, -2, -3)	()	-3	-4	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6(4), minor		III	1	1	1	1	1	1	False	False	False
680	8	70	-2	B	-1	3	4	1	2	True	2.0	-2	5	5	29	5b	85	1/4	False	4	True				False	103		III6(4)		g	i		III6(4)	III		6	4		M	True	True	(-4, -2, -3)	()	-3	-4	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6(4), minor		III	1	1	1	-3	-3	-3	True	True	False
680	6	75	-3	E	-1	3	4	1	1	False	2.0	-2	5	5	29	5b	85	3/16	False	5	True				False	103		III6(4)		g	i		III6(4)	III		6	4		M	True	True	(-4, -2, -3)	()	-3	-4	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6(4), minor		III	1	1	1	-4	-4	-4	True	False	True
686	2	74	2	D	0	3	4	1	1	True	2.75	-2	5	5	29	5b	343/4	1/16	False	5	True				False	104		III6		g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	1	1	1	1	1	1	True	False	True
688	8	63	-3	E	-1	3	4	2	1	True	3.0	-2	5	5	29	5b	86	1/4	False	4	True				False	105		iv6		g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	1	1	1	-4	-4	-4	True	False	True
