onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
891	1	60	0	C	0	4	4	2	1	True	3.75	-2	33	32	56	32a	891/4	1/16	False	4	False				False	314		VI	iv6	g	iv		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	iv	iv, minor	VI		iv	iv	True	VI	VI, minor		VI, minor		VI	1	0	0	-1	0	0	True	False	False
892	1	55	1	G	0	4	4	2	1	True	4.0	-2	33	32	56	32a	223	1/16	False	3	True				False	315		i64		g	iv		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	iv	iv, minor	i		iv	iv	True	i64	i64, minor		i64, minor		i	1	0	0	0	1	1	True	False	True
892	2	72	0	C	0	4	4	1	1	True	4.0	-2	33	32	56	32a	223	1/8	False	5	True				False	315		i64		g	iv		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	iv	iv, minor	i		iv	iv	True	i64	i64, minor		i64, minor		i	1	0	0	-1	0	0	True	True	False
892	2	84	0	C	0	4	4	1	1	True	4.0	-2	33	32	56	32a	223	1/8	False	6	True				False	315		i64		g	iv		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	iv	iv, minor	i		iv	iv	True	i64	i64, minor		i64, minor		i	1	0	0	-1	0	0	True	True	False
893	1	60	0	C	0	4	4	2	1	True	4.25	-2	33	32	56	32a	893/4	1/16	False	4	False				False	315		i64		g	iv		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	iv	iv, minor	i		iv	iv	True	i64	i64, minor		i64, minor		i	1	0	0	-1	0	0	True	True	False
894	1	53	-1	F	0	4	4	2	1	True	4.5	-2	33	32	56	32a	447/2	1/16	False	3	True				False	316		ii%65		g	iv		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	iv	iv, minor	ii		iv	iv	True	ii%65	ii%65, minor		ii%65, minor		ii	1	0	0	-2	-1	-1	True	False	True
894	2	74	2	D	0	4	4	1	1	True	4.5	-2	33	32	56	32a	447/2	1/8	False	5	True				False	316		ii%65		g	iv		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	iv	iv, minor	ii		iv	iv	True	ii%65	ii%65, minor		ii%65, minor		ii	1	0	0	1	2	2	True	True	False
894	2	84	0	C	0	4	4	1	1	True	4.5	-2	33	32	56	32a	447/2	1/8	False	6	True				False	316		ii%65		g	iv		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	iv	iv, minor	ii		iv	iv	True	ii%65	ii%65, minor		ii%65, minor		ii	1	0	0	-1	0	0	True	False	False
895	1	60	0	C	0	4	4	2	1	True	4.75	-2	33	32	56	32a	895/4	1/16	False	4	False				False	316		ii%65		g	iv		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	iv	iv, minor	ii		iv	iv	True	ii%65	ii%65, minor		ii%65, minor		ii	1	0	0	-1	0	0	True	False	False
896	1	51	-3	E	-1	4	4	2	1	True	1.0	-2	34	33	57	33a	224	1/16	False	3	True				False	317		i.iv6		g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	1	1	1	-4	-4	-4	True	False	True
896	2	75	-3	E	-1	4	4	1	1	True	1.0	-2	34	33	57	33a	224	1/8	False	5	True				False	317		i.iv6		g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	1	1	1	-4	-4	-4	True	False	True
896	2	84	0	C	0	4	4	1	1	True	1.0	-2	34	33	57	33a	224	1/8	False	6	True				False	317		i.iv6		g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	1	1	1	-1	-1	-1	True	True	False
897	1	60	0	C	0	4	4	2	1	True	1.25	-2	34	33	57	33a	897/4	1/16	False	4	False				False	317		i.iv6		g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	1	1	1	-1	-1	-1	True	True	False
898	1	55	1	G	0	4	4	2	1	True	1.5	-2	34	33	57	33a	449/2	1/16	False	3	True				False	318		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	0	0	0	True	False	True
898	2	75	-3	E	-1	4	4	1	1	True	1.5	-2	34	33	57	33a	449/2	1/8	False	5	True				False	318		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	-4	-4	-4	True	False	False
898	2	84	0	C	0	4	4	1	1	True	1.5	-2	34	33	57	33a	449/2	1/8	False	6	True				False	318		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	-1	-1	-1	True	True	False
899	1	60	0	C	0	4	4	2	1	True	1.75	-2	34	33	57	33a	899/4	1/16	False	4	False				False	318		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	-1	-1	-1	True	True	False
900	1	54	6	F	1	4	4	2	1	True	2.0	-2	34	33	57	33a	225	1/16	False	3	True				False	319		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	5	5	5	True	False	True
900	2	74	2	D	0	4	4	1	1	True	2.0	-2	34	33	57	33a	225	1/8	False	5	True				False	319		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
900	2	84	0	C	0	4	4	1	1	True	2.0	-2	34	33	57	33a	225	1/8	False	6	True				False	319		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	-1	-1	-1	True	False	False
901	1	62	2	D	0	4	4	2	1	True	2.25	-2	34	33	57	33a	901/4	1/16	False	4	False				False	319		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
902	1	55	1	G	0	4	4	2	1	True	2.5	-2	34	33	57	33a	451/2	1/16	False	3	True				False	320		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	0	0	0	True	False	True
902	2	75	-3	E	-1	4	4	1	1	True	2.5	-2	34	33	57	33a	451/2	1/8	False	5	True				False	320		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	-4	-4	-4	True	False	False
902	2	84	0	C	0	4	4	1	1	True	2.5	-2	34	33	57	33a	451/2	1/8	False	6	True				False	320		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	-1	-1	-1	True	True	False
903	1	60	0	C	0	4	4	2	1	True	2.75	-2	34	33	57	33a	903/4	1/16	False	4	False				False	320		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	-1	-1	-1	True	True	False
904	1	54	6	F	1	4	4	2	1	True	3.0	-2	34	33	57	33a	226	1/16	False	3	True				False	321		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	5	5	5	True	False	True
904	2	74	2	D	0	4	4	1	1	True	3.0	-2	34	33	57	33a	226	1/8	False	5	True				False	321		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
904	2	84	0	C	0	4	4	1	1	True	3.0	-2	34	33	57	33a	226	1/8	False	6	True				False	321		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	-1	-1	-1	True	False	False
905	1	62	2	D	0	4	4	2	1	True	3.25	-2	34	33	57	33a	905/4	1/16	False	4	False				False	321		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
906	1	55	1	G	0	4	4	2	1	True	3.5	-2	34	33	57	33a	453/2	1/16	False	3	True				False	322		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	0	0	0	True	False	True
906	2	75	-3	E	-1	4	4	1	1	True	3.5	-2	34	33	57	33a	453/2	1/8	False	5	True				False	322		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	-4	-4	-4	True	False	False
906	2	84	0	C	0	4	4	1	1	True	3.5	-2	34	33	57	33a	453/2	1/8	False	6	True				False	322		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	-1	-1	-1	True	True	False
907	1	60	0	C	0	4	4	2	1	True	3.75	-2	34	33	57	33a	907/4	1/16	False	4	False				False	322		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	-1	-1	-1	True	True	False
908	1	54	6	F	1	4	4	2	1	True	4.0	-2	34	33	57	33a	227	1/16	False	3	True				False	323		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	5	5	5	True	False	True
908	2	74	2	D	0	4	4	1	1	True	4.0	-2	34	33	57	33a	227	1/8	False	5	True				False	323		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
908	2	84	0	C	0	4	4	1	1	True	4.0	-2	34	33	57	33a	227	1/8	False	6	True				False	323		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	-1	-1	-1	True	False	False
909	1	62	2	D	0	4	4	2	1	True	4.25	-2	34	33	57	33a	909/4	1/16	False	4	False				False	323		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
910	1	55	1	G	0	4	4	2	1	True	4.5	-2	34	33	57	33a	455/2	1/16	False	3	True				False	324		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	0	0	0	True	False	True
910	2	75	-3	E	-1	4	4	1	1	True	4.5	-2	34	33	57	33a	455/2	1/8	False	5	True				False	324		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	-4	-4	-4	True	False	False
910	2	84	0	C	0	4	4	1	1	True	4.5	-2	34	33	57	33a	455/2	1/8	False	6	True				False	324		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	-1	-1	-1	True	True	False
911	1	60	0	C	0	4	4	2	1	True	4.75	-2	34	33	57	33a	911/4	1/16	False	4	False				False	324		iv64		g	i		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	1	1	1	-1	-1	-1	True	True	False
912	1	54	6	F	1	4	4	2	1	True	1.0	-2	35	34	58	34a	228	1/16	False	3	True				False	325		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	5	5	5	True	False	True
912	2	74	2	D	0	4	4	1	1	True	1.0	-2	35	34	58	34a	228	1/8	False	5	True				False	325		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
912	2	84	0	C	0	4	4	1	1	True	1.0	-2	35	34	58	34a	228	1/8	False	6	True				False	325		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	-1	-1	-1	True	False	False
913	1	62	2	D	0	4	4	2	1	True	1.25	-2	35	34	58	34a	913/4	1/16	False	4	False				False	325		V65		g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
914	1	50	2	D	0	4	4	2	1	True	1.5	-2	35	34	58	34a	457/2	1/16	False	3	True				False	326		V7		g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	1	1	1	True	True	True
914	2	74	2	D	0	4	4	1	1	True	1.5	-2	35	34	58	34a	457/2	1/8	False	5	True				False	326		V7		g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	1	1	1	True	True	True
914	2	84	0	C	0	4	4	1	1	True	1.5	-2	35	34	58	34a	457/2	1/8	False	6	True				False	326		V7		g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	-1	-1	-1	True	False	False
915	1	62	2	D	0	4	4	2	1	True	1.75	-2	35	34	58	34a	915/4	1/16	False	4	False				False	326		V7		g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	1	1	1	True	True	True
916	1	52	4	E	0	4	4	2	1	True	2.0	-2	35	34	58	34a	229	1/16	False	3	True				False	327		IV65(9)		g	i		IV65(9)	IV		65	9		Mm7	True	True	(3, 0, -3, -1)	(1,)	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV65	IV65, minor		IV65(9), minor		IV	1	1	1	3	3	3	True	False	True
916	2	74	2	D	0	4	4	1	1	True	2.0	-2	35	34	58	34a	229	1/8	False	5	True				False	327		IV65(9)		g	i		IV65(9)	IV		65	9		Mm7	True	True	(3, 0, -3, -1)	(1,)	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV65	IV65, minor		IV65(9), minor		IV	1	1	1	1	1	1	False	False	False
916	2	82	-2	B	-1	4	4	1	1	True	2.0	-2	35	34	58	34a	229	1/8	False	5	True				False	327		IV65(9)		g	i		IV65(9)	IV		65	9		Mm7	True	True	(3, 0, -3, -1)	(1,)	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV65	IV65, minor		IV65(9), minor		IV	1	1	1	-3	-3	-3	True	False	False
917	1	60	0	C	0	4	4	2	1	True	2.25	-2	35	34	58	34a	917/4	1/16	False	4	False				False	327		IV65(9)		g	i		IV65(9)	IV		65	9		Mm7	True	True	(3, 0, -3, -1)	(1,)	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV65	IV65, minor		IV65(9), minor		IV	1	1	1	-1	-1	-1	True	True	False
918	1	54	6	F	1	4	4	2	1	True	2.5	-2	35	34	58	34a	459/2	1/16	False	3	True				False	328		V6		g	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	1	1	1	5	5	5	True	False	True
918	2	74	2	D	0	4	4	1	1	True	2.5	-2	35	34	58	34a	459/2	1/8	False	5	True				False	328		V6		g	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	1	1	1	1	1	1	True	True	False
918	2	81	3	A	0	4	4	1	1	True	2.5	-2	35	34	58	34a	459/2	1/8	False	5	True				False	328		V6		g	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	1	1	1	2	2	2	True	False	False
919	1	62	2	D	0	4	4	2	1	True	2.75	-2	35	34	58	34a	919/4	1/16	False	4	False				False	328		V6		g	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	1	1	1	1	1	1	True	True	False
920	2	55	1	G	0	4	4	2	1	True	3.0	-2	35	34	58	34a	230	1/8	False	3	True				False	329		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
920	2	74	2	D	0	4	4	1	2	True	3.0	-2	35	34	58	34a	230	1/8	False	5	True				False	329		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
920	1	82	-2	B	-1	4	4	1	1	True	3.0	-2	35	34	58	34a	230	1/16	False	5	True				False	329		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
921	1	81	3	A	0	4	4	1	1	True	3.25	-2	35	34	58	34a	921/4	1/16	False	5	False				False	329		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	2	2	2	False	False	False
922	2	60	0	C	0	4	4	2	1	True	3.5	-2	35	34	58	34a	461/2	1/8	False	4	True				False	330		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	-1	-1	-1	True	True	True
922	1	84	0	C	0	4	4	1	1	True	3.5	-2	35	34	58	34a	461/2	1/16	False	6	True				False	330		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	-1	-1	-1	True	True	True
923	1	82	-2	B	-1	4	4	1	1	True	3.75	-2	35	34	58	34a	923/4	1/16	False	5	False				False	330		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	-3	-3	-3	False	False	False
924	2	48	0	C	0	4	4	2	1	True	4.0	-2	35	34	58	34a	231	1/8	False	3	False				False	330		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	-1	-1	-1	True	True	True
924	1	81	3	A	0	4	4	1	1	True	4.0	-2	35	34	58	34a	231	1/16	False	5	False				False	330		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	2	2	2	False	False	False
925	1	79	1	G	0	4	4	1	1	True	4.25	-2	35	34	58	34a	925/4	1/16	False	5	False				False	330		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	0	0	0	True	False	False
926	2	60	0	C	0	4	4	2	1	True	4.5	-2	35	34	58	34a	463/2	1/8	False	4	False				False	330		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	-1	-1	-1	True	True	True
926	1	78	6	F	1	4	4	1	1	True	4.5	-2	35	34	58	34a	463/2	1/16	False	5	False				False	330		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	5	5	5	False	False	False
927	1	79	1	G	0	4	4	1	1	True	4.75	-2	35	34	58	34a	927/4	1/16	False	5	False				False	330		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	0	0	0	True	False	False
928	2	62	2	D	0	4	4	1	2	True	1.0	-2	36	35	59	35a	232	1/8	False	4	True				False	331		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
928	1	78	6	F	1	4	4	1	1	True	1.0	-2	36	35	59	35a	232	1/16	False	5	True				False	331		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
929	1	75	-3	E	-1	4	4	1	1	True	1.25	-2	36	35	59	35a	929/4	1/16	False	5	False				False	331		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	-4	-4	-4	False	False	False
930	2	50	2	D	0	4	4	1	2	True	1.5	-2	36	35	59	35a	465/2	1/8	False	3	False				False	331		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
930	1	74	2	D	0	4	4	1	1	True	1.5	-2	36	35	59	35a	465/2	1/16	False	5	False				False	331		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
931	1	75	-3	E	-1	4	4	1	1	True	1.75	-2	36	35	59	35a	931/4	1/16	False	5	False				False	331		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	-4	-4	-4	False	False	False
932	2	62	2	D	0	4	4	1	2	True	2.0	-2	36	35	59	35a	233	1/8	False	4	False				False	331		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
932	1	74	2	D	0	4	4	1	1	True	2.0	-2	36	35	59	35a	233	1/16	False	5	False				False	331		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
933	1	72	0	C	0	4	4	1	1	True	2.25	-2	36	35	59	35a	933/4	1/16	False	5	False				False	331		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	-1	-1	-1	False	False	False
934	2	66	6	F	1	4	4	1	2	True	2.5	-2	36	35	59	35a	467/2	1/8	False	4	True				False	332		#viio		g	i		#viio	#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio	#viio, minor		#viio, minor		#vii	1	1	1	5	5	5	True	True	True
934	1	70	-2	B	-1	4	4	1	1	True	2.5	-2	36	35	59	35a	467/2	1/16	False	4	True				False	332		#viio		g	i		#viio	#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio	#viio, minor		#viio, minor		#vii	1	1	1	-3	-3	-3	False	False	False
935	1	72	0	C	0	4	4	1	1	True	2.75	-2	36	35	59	35a	935/4	1/16	False	5	False				False	332		#viio		g	i		#viio	#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio	#viio, minor		#viio, minor		#vii	1	1	1	-1	-1	-1	True	False	False
936	2	67	1	G	0	4	4	1	2	True	3.0	-2	36	35	59	35a	234	1/8	False	4	True				False	333		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
936	1	70	-2	B	-1	4	4	1	1	True	3.0	-2	36	35	59	35a	234	1/16	False	4	True				False	333		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
937	1	69	3	A	0	4	4	1	1	True	3.25	-2	36	35	59	35a	937/4	1/16	False	4	False				False	333		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	2	2	2	False	False	False
938	2	60	0	C	0	4	4	1	2	True	3.5	-2	36	35	59	35a	469/2	1/8	False	4	True				False	334		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	-1	-1	-1	True	True	True
938	1	72	0	C	0	4	4	1	1	True	3.5	-2	36	35	59	35a	469/2	1/16	False	5	True				False	334		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	1	1	1	-1	-1	-1	True	True	True
