onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
724	3	72	0	C	0	3	4	1	2	True	2.0	-1	37	37	61	37a	181	3/16	False	5	True				False	188		iv/iv		d	i		iv/iv	iv				iv	m	True	True	(-2, -5, -1)	()	-2	-2	minor	minor	i	i, minor	iv/iv	iv	iv/i	iv	True	iv/iv	iv/iv, minor		iv/iv, minor	iv	iv	2	2	1	-2	-2	-1	True	True	True
727	1	67	1	G	0	3	4	1	2	True	2.75	-1	37	37	61	37a	727/4	1/16	False	4	False				False	188		iv/iv		d	i		iv/iv	iv				iv	m	True	True	(-2, -5, -1)	()	-2	-2	minor	minor	i	i, minor	iv/iv	iv	iv/i	iv	True	iv/iv	iv/iv, minor		iv/iv, minor	iv	iv	2	2	1	-1	-1	0	True	False	False
728	3	68	-4	A	-1	3	4	1	2	True	3.0	-1	37	37	61	37a	182	3/16	False	4	True				False	189		bII6/iv		d	i		bII6/iv	bII		6		iv	M	True	True	(-2, -5, -6)	()	-6	-2	minor	minor	i	i, minor	bII/iv	iv	iv/i	iv	True	bII6/iv	bII6/iv, minor		bII6/iv, minor	iv	iv	2	2	1	-6	-6	-5	True	True	False
728	4	75	-3	E	-1	3	4	1	1	True	3.0	-1	37	37	61	37a	182	1/4	False	5	True				False	189		bII6/iv		d	i		bII6/iv	bII		6		iv	M	True	True	(-2, -5, -6)	()	-6	-2	minor	minor	i	i, minor	bII/iv	iv	iv/i	iv	True	bII6/iv	bII6/iv, minor		bII6/iv, minor	iv	iv	2	2	1	-5	-5	-4	True	False	False
731	1	72	0	C	0	3	4	1	2	True	3.75	-1	37	37	61	37a	731/4	1/16	False	5	False				False	189		bII6/iv		d	i		bII6/iv	bII		6		iv	M	True	True	(-2, -5, -6)	()	-6	-2	minor	minor	i	i, minor	bII/iv	iv	iv/i	iv	True	bII6/iv	bII6/iv, minor		bII6/iv, minor	iv	iv	2	2	1	-2	-2	-1	True	False	True
732	4	50	2	D	0	3	4	2	1	True	1.0	-1	38	38	62	38a	183	1/4	False	3	True				False	190		V(9)/iv		d	i		V(9)/iv	V			9	iv	M	True	True	(0, 4, 1)	(-5,)	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V(9)/iv, minor	iv	iv	2	2	1	0	0	1	True	True	True
732	4	57	3	A	0	3	4	2	1	True	1.0	-1	38	38	62	38a	183	1/4	False	3	True				False	190		V(9)/iv		d	i		V(9)/iv	V			9	iv	M	True	True	(0, 4, 1)	(-5,)	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V(9)/iv, minor	iv	iv	2	2	1	1	1	2	True	False	False
732	4	62	2	D	0	3	4	2	1	True	1.0	-1	38	38	62	38a	183	1/4	False	4	True				False	190		V(9)/iv		d	i		V(9)/iv	V			9	iv	M	True	True	(0, 4, 1)	(-5,)	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V(9)/iv, minor	iv	iv	2	2	1	0	0	1	True	True	True
732	8	66	6	F	1	3	4	1	2	True	1.0	-1	38	38	62	38a	183	1/2	False	4	True				False	190		V(9)/iv		d	i		V(9)/iv	V			9	iv	M	True	True	(0, 4, 1)	(-5,)	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V(9)/iv, minor	iv	iv	2	2	1	4	4	5	True	False	False
732	3	75	-3	E	-1	3	4	1	1	False	1.0	-1	38	38	62	38a	183	3/16	False	5	True				False	190		V(9)/iv		d	i		V(9)/iv	V			9	iv	M	True	True	(0, 4, 1)	(-5,)	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V(9)/iv, minor	iv	iv	2	2	1	-5	-5	-4	False	False	False
735	1	73	7	C	1	3	4	1	1	True	1.75	-1	38	38	62	38a	735/4	1/16	False	5	False				False	190		V(9)/iv		d	i		V(9)/iv	V			9	iv	M	True	True	(0, 4, 1)	(-5,)	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V(9)/iv, minor	iv	iv	2	2	1	5	5	6	False	False	False
736	3	74	2	D	0	3	4	1	1	True	2.0	-1	38	38	62	38a	184	3/16	False	5	True				False	191		V/iv		d	i		V/iv	V				iv	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V/iv, minor	iv	iv	2	2	1	0	0	1	True	True	True
739	1	70	-2	B	-1	3	4	1	1	True	2.75	-1	38	38	62	38a	739/4	1/16	False	4	False				False	191		V/iv		d	i		V/iv	V				iv	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V/iv, minor	iv	iv	2	2	1	-4	-4	-3	False	False	False
740	3	72	0	C	0	3	4	1	2	True	3.0	-1	38	38	62	38a	185	3/16	False	5	True				False	192		V7/iv		d	i		V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	2	2	1	-2	-2	-1	True	False	False
740	4	81	3	A	0	3	4	1	1	True	3.0	-1	38	38	62	38a	185	1/4	False	5	True				False	192		V7/iv		d	i		V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	2	2	1	1	1	2	True	False	False
743	1	69	3	A	0	3	4	1	2	True	3.75	-1	38	38	62	38a	743/4	1/16	False	4	False				False	192		V7/iv		d	i		V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	2	2	1	1	1	2	True	False	False
744	4	51	-3	E	-1	3	4	2	1	True	1.0	-1	39	39	63	39a	186	1/4	False	3	True	DC	DC		False	193		VI(4)/iv|DC		d	i		VI(4)/iv	VI			4	iv	M	True	True	(-5, 1, -4)	()	-5	-5	minor	minor	i	i, minor	VI/iv	iv	iv/i	iv	True	VI/iv	VI/iv, minor		VI(4)/iv, minor	iv	iv	2	2	1	-5	-5	-4	True	True	True
744	4	63	-3	E	-1	3	4	2	1	True	1.0	-1	39	39	63	39a	186	1/4	False	4	True	DC	DC		False	193		VI(4)/iv|DC		d	i		VI(4)/iv	VI			4	iv	M	True	True	(-5, 1, -4)	()	-5	-5	minor	minor	i	i, minor	VI/iv	iv	iv/i	iv	True	VI/iv	VI/iv, minor		VI(4)/iv, minor	iv	iv	2	2	1	-5	-5	-4	True	True	True
744	4	70	-2	B	-1	3	4	1	2	True	1.0	-1	39	39	63	39a	186	1/4	False	4	True	DC	DC		False	193		VI(4)/iv|DC		d	i		VI(4)/iv	VI			4	iv	M	True	True	(-5, 1, -4)	()	-5	-5	minor	minor	i	i, minor	VI/iv	iv	iv/i	iv	True	VI/iv	VI/iv, minor		VI(4)/iv, minor	iv	iv	2	2	1	-4	-4	-3	True	False	False
744	3	81	3	A	0	3	4	1	1	False	1.0	-1	39	39	63	39a	186	3/16	False	5	True	DC	DC		False	193		VI(4)/iv|DC		d	i		VI(4)/iv	VI			4	iv	M	True	True	(-5, 1, -4)	()	-5	-5	minor	minor	i	i, minor	VI/iv	iv	iv/i	iv	True	VI/iv	VI/iv, minor		VI(4)/iv, minor	iv	iv	2	2	1	1	1	2	True	False	False
747	1	78	6	F	1	3	4	1	1	True	1.75	-1	39	39	63	39a	747/4	1/16	False	5	False				False	193		VI(4)/iv|DC		d	i		VI(4)/iv	VI			4	iv	M	True	True	(-5, 1, -4)	()	-5	-5	minor	minor	i	i, minor	VI/iv	iv	iv/i	iv	True	VI/iv	VI/iv, minor		VI(4)/iv, minor	iv	iv	2	2	1	4	4	5	False	False	False
748	3	51	-3	E	-1	3	4	2	1	False	2.0	-1	39	39	63	39a	187	3/16	False	3	True				False	194		VI/iv		d	i		VI/iv	VI				iv	M	True	True	(-5, -1, -4)	()	-5	-5	minor	minor	i	i, minor	VI/iv	iv	iv/i	iv	True	VI/iv	VI/iv, minor		VI/iv, minor	iv	iv	2	2	1	-5	-5	-4	True	True	True
748	3	63	-3	E	-1	3	4	2	1	False	2.0	-1	39	39	63	39a	187	3/16	False	4	True				False	194		VI/iv		d	i		VI/iv	VI				iv	M	True	True	(-5, -1, -4)	()	-5	-5	minor	minor	i	i, minor	VI/iv	iv	iv/i	iv	True	VI/iv	VI/iv, minor		VI/iv, minor	iv	iv	2	2	1	-5	-5	-4	True	True	True
748	3	70	-2	B	-1	3	4	1	2	False	2.0	-1	39	39	63	39a	187	3/16	False	4	True				False	194		VI/iv		d	i		VI/iv	VI				iv	M	True	True	(-5, -1, -4)	()	-5	-5	minor	minor	i	i, minor	VI/iv	iv	iv/i	iv	True	VI/iv	VI/iv, minor		VI/iv, minor	iv	iv	2	2	1	-4	-4	-3	True	False	False
748	4	79	1	G	0	3	4	1	1	True	2.0	-1	39	39	63	39a	187	1/4	False	5	True				False	194		VI/iv		d	i		VI/iv	VI				iv	M	True	True	(-5, -1, -4)	()	-5	-5	minor	minor	i	i, minor	VI/iv	iv	iv/i	iv	True	VI/iv	VI/iv, minor		VI/iv, minor	iv	iv	2	2	1	-1	-1	0	True	False	False
751	1	50	2	D	0	3	4	2	1	True	2.75	-1	39	39	63	39a	751/4	1/16	False	3	False				False	194		VI/iv		d	i		VI/iv	VI				iv	M	True	True	(-5, -1, -4)	()	-5	-5	minor	minor	i	i, minor	VI/iv	iv	iv/i	iv	True	VI/iv	VI/iv, minor		VI/iv, minor	iv	iv	2	2	1	0	0	1	False	False	False
751	1	62	2	D	0	3	4	2	1	True	2.75	-1	39	39	63	39a	751/4	1/16	False	4	False				False	194		VI/iv		d	i		VI/iv	VI				iv	M	True	True	(-5, -1, -4)	()	-5	-5	minor	minor	i	i, minor	VI/iv	iv	iv/i	iv	True	VI/iv	VI/iv, minor		VI/iv, minor	iv	iv	2	2	1	0	0	1	False	False	False
751	1	67	1	G	0	3	4	1	2	True	2.75	-1	39	39	63	39a	751/4	1/16	False	4	False				False	194		VI/iv		d	i		VI/iv	VI				iv	M	True	True	(-5, -1, -4)	()	-5	-5	minor	minor	i	i, minor	VI/iv	iv	iv/i	iv	True	VI/iv	VI/iv, minor		VI/iv, minor	iv	iv	2	2	1	-1	-1	0	True	False	False
752	4	49	7	C	1	3	4	2	1	True	3.0	-1	39	39	63	39a	188	1/4	False	3	True				False	195		V65		d	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	2	2	2	5	5	5	True	False	True
752	4	61	7	C	1	3	4	2	1	True	3.0	-1	39	39	63	39a	188	1/4	False	4	True				False	195		V65		d	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	2	2	2	5	5	5	True	False	True
752	4	69	3	A	0	3	4	1	2	True	3.0	-1	39	39	63	39a	188	1/4	False	4	True				False	195		V65		d	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	2	2	2	1	1	1	True	True	False
752	3	79	1	G	0	3	4	1	1	False	3.0	-1	39	39	63	39a	188	3/16	False	5	True				False	195		V65		d	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	2	2	2	-1	-1	-1	True	False	False
755	1	76	4	E	0	3	4	1	1	True	3.75	-1	39	39	63	39a	755/4	1/16	False	5	False				False	195		V65		d	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	2	2	2	2	2	2	True	False	False
756	4	50	2	D	0	3	4	2	1	True	1.0	-1	40	40	64	40a	189	1/4	False	3	True				False	196		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
756	4	62	2	D	0	3	4	2	1	True	1.0	-1	40	40	64	40a	189	1/4	False	4	True				False	196		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
756	3	69	3	A	0	3	4	1	2	False	1.0	-1	40	40	64	40a	189	3/16	False	4	True				False	196		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
756	4	77	-1	F	0	3	4	1	1	True	1.0	-1	40	40	64	40a	189	1/4	False	5	True				False	196		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
759	1	65	-1	F	0	3	4	1	2	True	1.75	-1	40	40	64	40a	759/4	1/16	False	4	False				False	196		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
760	4	47	5	B	0	3	4	2	1	True	2.0	-1	40	40	64	40a	190	1/4	False	2	True				False	197		IV65		d	i		IV65	IV		65			Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV65	IV65, minor		IV65, minor		IV	2	2	2	3	3	3	True	False	True
760	4	59	5	B	0	3	4	2	1	True	2.0	-1	40	40	64	40a	190	1/4	False	3	True				False	197		IV65		d	i		IV65	IV		65			Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV65	IV65, minor		IV65, minor		IV	2	2	2	3	3	3	True	False	True
760	4	67	1	G	0	3	4	1	2	True	2.0	-1	40	40	64	40a	190	1/4	False	4	True				False	197		IV65		d	i		IV65	IV		65			Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV65	IV65, minor		IV65, minor		IV	2	2	2	-1	-1	-1	True	True	False
760	3	77	-1	F	0	3	4	1	1	False	2.0	-1	40	40	64	40a	190	3/16	False	5	True				False	197		IV65		d	i		IV65	IV		65			Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV65	IV65, minor		IV65, minor		IV	2	2	2	-3	-3	-3	True	False	False
763	1	74	2	D	0	3	4	1	1	True	2.75	-1	40	40	64	40a	763/4	1/16	False	5	False				False	197		IV65		d	i		IV65	IV		65			Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV65	IV65, minor		IV65, minor		IV	2	2	2	0	0	0	True	False	False
764	4	49	7	C	1	3	4	2	1	True	3.0	-1	40	40	64	40a	191	1/4	False	3	True				False	198		#viio		d	i		#viio	#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio	#viio, minor		#viio, minor		#vii	2	2	2	5	5	5	True	True	True
764	4	61	7	C	1	3	4	2	1	True	3.0	-1	40	40	64	40a	191	1/4	False	4	True				False	198		#viio		d	i		#viio	#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio	#viio, minor		#viio, minor		#vii	2	2	2	5	5	5	True	True	True
764	3	67	1	G	0	3	4	1	2	False	3.0	-1	40	40	64	40a	191	3/16	False	4	True				False	198		#viio		d	i		#viio	#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio	#viio, minor		#viio, minor		#vii	2	2	2	-1	-1	-1	True	False	False
764	4	76	4	E	0	3	4	1	1	True	3.0	-1	40	40	64	40a	191	1/4	False	5	True				False	198		#viio		d	i		#viio	#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio	#viio, minor		#viio, minor		#vii	2	2	2	2	2	2	True	False	False
767	1	64	4	E	0	3	4	1	2	True	3.75	-1	40	40	64	40a	767/4	1/16	False	4	False				False	198		#viio		d	i		#viio	#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio	#viio, minor		#viio, minor		#vii	2	2	2	2	2	2	True	False	False
768	4	50	2	D	0	3	4	2	2	True	1.0	-1	41	41	65	41a	192	1/4	False	3	True			}{	True	199		i(9)}{		d	i		i(9)	i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	2	2	2	0	0	0	True	True	True
768	4	62	2	D	0	3	4	2	1	True	1.0	-1	41	41	65	41a	192	1/4	False	4	True			}{	True	199		i(9)}{		d	i		i(9)	i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	2	2	2	0	0	0	True	True	True
768	4	65	-1	F	0	3	4	1	2	True	1.0	-1	41	41	65	41a	192	1/4	False	4	True			}{	True	199		i(9)}{		d	i		i(9)	i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	2	2	2	-3	-3	-3	True	False	False
768	3	76	4	E	0	3	4	1	1	False	1.0	-1	41	41	65	41a	192	3/16	False	5	True			}{	True	199		i(9)}{		d	i		i(9)	i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	2	2	2	2	2	2	False	False	False
771	1	69	3	A	0	3	4	1	1	True	1.75	-1	41	41	65	41a	771/4	1/16	False	4	False				False	199		i(9)}{		d	i		i(9)	i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	2	2	2	1	1	1	True	False	False
772	3	62	2	D	0	3	4	2	1	False	2.0	-1	41	41	65	41a	193	3/16	False	4	True				False	200		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
772	3	65	-1	F	0	3	4	1	2	False	2.0	-1	41	41	65	41a	193	3/16	False	4	True				False	200		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
772	8	74	2	D	0	3	4	1	1	True	2.0	-1	41	41	65	41a	193	1/2	False	5	True				False	200		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
775	1	60	0	C	0	3	4	2	1	True	2.75	-1	41	41	65	41a	775/4	1/16	False	4	False				False	200		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-2	-2	-2	False	False	False
775	1	65	-1	F	0	3	4	1	2	True	2.75	-1	41	41	65	41a	775/4	1/16	False	4	False				False	200		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
776	3	58	-2	B	-1	3	4	2	1	True	3.0	-1	41	41	65	41a	194	3/16	False	3	False				False	200		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-4	-4	-4	False	False	False
776	3	67	1	G	0	3	4	1	2	True	3.0	-1	41	41	65	41a	194	3/16	False	4	False				False	200		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-1	-1	-1	False	False	False
779	1	57	3	A	0	3	4	2	1	True	3.75	-1	41	41	65	41a	779/4	1/16	False	3	False				False	200		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
779	1	69	3	A	0	3	4	1	2	True	3.75	-1	41	41	65	41a	779/4	1/16	False	4	False				False	200		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
780	4	55	1	G	0	3	4	2	2	True	1.0	-1	42	42	66	42a	195	1/4	False	3	True				False	201		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-1	-1	-1	True	True	True
780	4	70	-2	B	-1	3	4	1	2	True	1.0	-1	42	42	66	42a	195	1/4	False	4	True				False	201		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-4	-4	-4	True	False	False
780	3	74	2	D	0	3	4	1	1	False	1.0	-1	42	42	66	42a	195	3/16	False	5	True				False	201		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	0	0	0	True	False	False
783	1	64	4	E	0	3	4	2	1	True	1.75	-1	42	42	66	42a	783/4	1/16	False	4	True				False	202		#viio43		d	i		#viio43	#vii	o	43			o7	True	True	(-1, -4, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio43	#viio43, minor		#viio43, minor		#vii	2	2	2	2	2	2	True	False	False
783	1	73	7	C	1	3	4	1	1	True	1.75	-1	42	42	66	42a	783/4	1/16	False	5	True				False	202		#viio43		d	i		#viio43	#vii	o	43			o7	True	True	(-1, -4, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio43	#viio43, minor		#viio43, minor		#vii	2	2	2	5	5	5	True	True	False
784	4	53	-1	F	0	3	4	2	2	True	2.0	-1	42	42	66	42a	196	1/4	False	3	True				False	203		i6(62)		d	i		i6(62)	i		6	62		m	True	True	(-3, -4, 2)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6(62), minor		i	2	2	2	-3	-3	-3	True	False	True
784	3	64	4	E	0	3	4	2	1	False	2.0	-1	42	42	66	42a	196	3/16	False	4	True				False	203		i6(62)		d	i		i6(62)	i		6	62		m	True	True	(-3, -4, 2)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6(62), minor		i	2	2	2	2	2	2	True	False	False
784	3	70	-2	B	-1	3	4	1	2	False	2.0	-1	42	42	66	42a	196	3/16	False	4	True				False	203		i6(62)		d	i		i6(62)	i		6	62		m	True	True	(-3, -4, 2)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6(62), minor		i	2	2	2	-4	-4	-4	True	False	False
784	4	74	2	D	0	3	4	1	1	True	2.0	-1	42	42	66	42a	196	1/4	False	5	True				False	203		i6(62)		d	i		i6(62)	i		6	62		m	True	True	(-3, -4, 2)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6(62), minor		i	2	2	2	0	0	0	False	True	False
787	1	62	2	D	0	3	4	2	1	True	2.75	-1	42	42	66	42a	787/4	1/16	False	4	True				False	204		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
787	1	69	3	A	0	3	4	1	2	True	2.75	-1	42	42	66	42a	787/4	1/16	False	4	True				False	204		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
788	4	52	4	E	0	3	4	2	2	True	3.0	-1	42	42	66	42a	197	1/4	False	3	True				False	205		#viio6(62)		d	i		#viio6(62)	#vii	o	6	62		o	True	True	(2, 1, 0)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6(62), minor		#vii	2	2	2	2	2	2	True	False	True
788	3	62	2	D	0	3	4	2	1	False	3.0	-1	42	42	66	42a	197	3/16	False	4	True				False	205		#viio6(62)		d	i		#viio6(62)	#vii	o	6	62		o	True	True	(2, 1, 0)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6(62), minor		#vii	2	2	2	0	0	0	True	False	False
788	3	69	3	A	0	3	4	1	2	False	3.0	-1	42	42	66	42a	197	3/16	False	4	True				False	205		#viio6(62)		d	i		#viio6(62)	#vii	o	6	62		o	True	True	(2, 1, 0)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6(62), minor		#vii	2	2	2	1	1	1	True	False	False
788	4	76	4	E	0	3	4	1	1	True	3.0	-1	42	42	66	42a	197	1/4	False	5	True				False	205		#viio6(62)		d	i		#viio6(62)	#vii	o	6	62		o	True	True	(2, 1, 0)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6(62), minor		#vii	2	2	2	2	2	2	True	False	True
791	1	61	7	C	1	3	4	2	1	True	3.75	-1	42	42	66	42a	791/4	1/16	False	4	True				False	206		#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	5	5	5	True	True	False
791	1	67	1	G	0	3	4	1	2	True	3.75	-1	42	42	66	42a	791/4	1/16	False	4	True				False	206		#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	-1	-1	-1	True	False	False
792	4	50	2	D	0	3	4	2	2	True	1.0	-1	43	43	67	43a	198	1/4	False	3	True				False	207		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
792	3	62	2	D	0	3	4	2	1	True	1.0	-1	43	43	67	43a	198	3/16	False	4	True				False	207		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
