onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
771	1	69	3	A	0	12	8	1	1	True	2.0	0	39	38	65	38a	771/2	1/8	False	4	True				False	228		i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	0	0	0	True	True	False
772	1	68	8	G	1	12	8	1	1	True	2.333	0	39	38	65	38a	386	1/8	False	4	False				False	228		i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	5	5	5	False	False	False
773	1	69	3	A	0	12	8	1	1	True	2.667	0	39	38	65	38a	773/2	1/8	False	4	False				False	228		i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	0	0	0	True	True	False
774	3	59	5	B	0	12	8	2	1	True	3.0	0	39	38	65	38a	387	3/8	False	3	True				False	229		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	2	2	2	True	False	True
774	3	62	2	D	0	12	8	2	1	True	3.0	0	39	38	65	38a	387	3/8	False	4	True				False	229		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	-1	-1	-1	True	False	False
774	3	64	4	E	0	12	8	2	1	True	3.0	0	39	38	65	38a	387	3/8	False	4	True				False	229		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	1	1	1	True	True	False
774	3	68	8	G	1	12	8	2	1	True	3.0	0	39	38	65	38a	387	3/8	False	4	True				False	229		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	5	5	5	True	False	False
774	1	76	4	E	0	12	8	1	1	True	3.0	0	39	38	65	38a	387	1/8	False	5	True				False	229		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	1	1	1	True	True	False
775	1	77	-1	F	0	12	8	1	1	True	3.333	0	39	38	65	38a	775/2	1/8	False	5	False				False	229		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	-4	-4	-4	False	False	False
776	1	76	4	E	0	12	8	1	1	True	3.667	0	39	38	65	38a	388	1/8	False	5	False				False	229		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	1	1	1	True	True	False
777	3	59	5	B	0	12	8	2	1	True	4.0	0	39	38	65	38a	777/2	3/8	False	3	False				False	229		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	2	2	2	True	False	True
777	3	62	2	D	0	12	8	2	1	True	4.0	0	39	38	65	38a	777/2	3/8	False	4	False				False	229		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	-1	-1	-1	True	False	False
777	3	64	4	E	0	12	8	2	1	True	4.0	0	39	38	65	38a	777/2	3/8	False	4	False				False	229		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	1	1	1	True	True	False
777	3	68	8	G	1	12	8	2	1	True	4.0	0	39	38	65	38a	777/2	3/8	False	4	False				False	229		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	5	5	5	True	False	False
777	1	74	2	D	0	12	8	1	1	True	4.0	0	39	38	65	38a	777/2	1/8	False	5	False				False	229		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	-1	-1	-1	True	False	False
778	1	72	0	C	0	12	8	1	1	True	4.333	0	39	38	65	38a	389	1/8	False	5	False				False	229		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	-3	-3	-3	False	False	False
779	1	71	5	B	0	12	8	1	1	True	4.667	0	39	38	65	38a	779/2	1/8	False	4	False				False	229		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	2	2	2	True	False	True
780	3	57	3	A	0	12	8	2	1	True	1.0	0	40	39	66	39a	390	3/8	False	3	True				False	230		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
780	3	64	4	E	0	12	8	2	1	True	1.0	0	40	39	66	39a	390	3/8	False	4	True				False	230		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
780	3	69	3	A	0	12	8	2	1	True	1.0	0	40	39	66	39a	390	3/8	False	4	True				False	230		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
780	1	75	9	D	1	12	8	1	1	True	1.0	0	40	39	66	39a	390	1/8	False	5	True				False	230		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	6	6	6	False	False	False
781	1	76	4	E	0	12	8	1	1	True	1.333	0	40	39	66	39a	781/2	1/8	False	5	False				False	230		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
782	1	74	2	D	0	12	8	1	1	True	1.667	0	40	39	66	39a	391	1/8	False	5	False				False	230		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-1	-1	-1	False	False	False
783	3	57	3	A	0	12	8	2	1	True	2.0	0	40	39	66	39a	783/2	3/8	False	3	False				False	230		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
783	3	64	4	E	0	12	8	2	1	True	2.0	0	40	39	66	39a	783/2	3/8	False	4	False				False	230		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
783	3	69	3	A	0	12	8	2	1	True	2.0	0	40	39	66	39a	783/2	3/8	False	4	False				False	230		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
783	1	72	0	C	0	12	8	1	1	True	2.0	0	40	39	66	39a	783/2	1/8	False	5	False				False	230		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
784	1	71	5	B	0	12	8	1	1	True	2.333	0	40	39	66	39a	392	1/8	False	4	False				False	230		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	2	2	2	False	False	False
785	1	69	3	A	0	12	8	1	1	True	2.667	0	40	39	66	39a	785/2	1/8	False	4	False				False	230		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
786	3	59	5	B	0	12	8	2	1	True	3.0	0	40	39	66	39a	393	3/8	False	3	True				False	231		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	2	2	2	True	False	True
786	3	62	2	D	0	12	8	2	1	True	3.0	0	40	39	66	39a	393	3/8	False	4	True				False	231		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	-1	-1	-1	True	False	False
786	3	64	4	E	0	12	8	2	1	True	3.0	0	40	39	66	39a	393	3/8	False	4	True				False	231		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	1	1	1	True	True	False
786	3	68	8	G	1	12	8	2	1	True	3.0	0	40	39	66	39a	393	3/8	False	4	True				False	231		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	5	5	5	True	False	False
786	1	76	4	E	0	12	8	1	1	True	3.0	0	40	39	66	39a	393	1/8	False	5	True				False	231		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	1	1	1	True	True	False
787	1	77	-1	F	0	12	8	1	1	True	3.333	0	40	39	66	39a	787/2	1/8	False	5	False				False	231		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	-4	-4	-4	False	False	False
788	1	76	4	E	0	12	8	1	1	True	3.667	0	40	39	66	39a	394	1/8	False	5	False				False	231		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	1	1	1	True	True	False
789	3	59	5	B	0	12	8	2	1	True	4.0	0	40	39	66	39a	789/2	3/8	False	3	False				False	231		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	2	2	2	True	False	True
789	3	62	2	D	0	12	8	2	1	True	4.0	0	40	39	66	39a	789/2	3/8	False	4	False				False	231		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	-1	-1	-1	True	False	False
789	3	64	4	E	0	12	8	2	1	True	4.0	0	40	39	66	39a	789/2	3/8	False	4	False				False	231		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	1	1	1	True	True	False
789	3	68	8	G	1	12	8	2	1	True	4.0	0	40	39	66	39a	789/2	3/8	False	4	False				False	231		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	5	5	5	True	False	False
789	1	74	2	D	0	12	8	1	1	True	4.0	0	40	39	66	39a	789/2	1/8	False	5	False				False	231		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	-1	-1	-1	True	False	False
790	1	72	0	C	0	12	8	1	1	True	4.333	0	40	39	66	39a	395	1/8	False	5	False				False	231		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	-3	-3	-3	False	False	False
791	1	71	5	B	0	12	8	1	1	True	4.667	0	40	39	66	39a	791/2	1/8	False	4	False				False	231		V43		a	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	3	3	3	2	2	2	True	False	True
792	3	57	3	A	0	12	8	2	1	True	1.0	0	41	40	67	40a	396	3/8	False	3	True				False	232		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
792	3	64	4	E	0	12	8	2	1	True	1.0	0	41	40	67	40a	396	3/8	False	4	True				False	232		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
792	3	69	3	A	0	12	8	2	1	True	1.0	0	41	40	67	40a	396	3/8	False	4	True				False	232		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
792	1	75	9	D	1	12	8	1	1	True	1.0	0	41	40	67	40a	396	1/8	False	5	True				False	232		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	6	6	6	False	False	False
793	1	76	4	E	0	12	8	1	1	True	1.333	0	41	40	67	40a	793/2	1/8	False	5	False				False	232		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
794	1	74	2	D	0	12	8	1	1	True	1.667	0	41	40	67	40a	397	1/8	False	5	False				False	232		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-1	-1	-1	False	False	False
795	3	57	3	A	0	12	8	2	1	True	2.0	0	41	40	67	40a	795/2	3/8	False	3	False				False	232		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
795	3	64	4	E	0	12	8	2	1	True	2.0	0	41	40	67	40a	795/2	3/8	False	4	False				False	232		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
795	3	69	3	A	0	12	8	2	1	True	2.0	0	41	40	67	40a	795/2	3/8	False	4	False				False	232		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
795	1	72	0	C	0	12	8	1	1	True	2.0	0	41	40	67	40a	795/2	1/8	False	5	False				False	232		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
796	1	71	5	B	0	12	8	1	1	True	2.333	0	41	40	67	40a	398	1/8	False	4	False				False	232		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	2	2	2	False	False	False
797	1	69	3	A	0	12	8	1	1	True	2.667	0	41	40	67	40a	797/2	1/8	False	4	False				False	232		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
798	3	38	2	D	0	12	8	2	1	True	3.0	0	41	40	67	40a	399	3/8	False	2	True				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-1	-1	-1	True	True	True
798	3	50	2	D	0	12	8	2	1	True	3.0	0	41	40	67	40a	399	3/8	False	3	True				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-1	-1	-1	True	True	True
798	1	69	3	A	0	12	8	1	1	True	3.0	0	41	40	67	40a	399	1/8	False	4	True				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	0	0	0	True	False	False
798	1	77	-1	F	0	12	8	1	1	True	3.0	0	41	40	67	40a	399	1/8	False	5	True				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-4	-4	-4	True	False	False
799	1	67	1	G	0	12	8	1	1	True	3.333	0	41	40	67	40a	799/2	1/8	False	4	False				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-2	-2	-2	False	False	False
799	1	76	4	E	0	12	8	1	1	True	3.333	0	41	40	67	40a	799/2	1/8	False	5	False				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	1	1	1	False	False	False
800	1	65	-1	F	0	12	8	1	1	True	3.667	0	41	40	67	40a	400	1/8	False	4	False				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-4	-4	-4	True	False	False
800	1	74	2	D	0	12	8	1	1	True	3.667	0	41	40	67	40a	400	1/8	False	5	False				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-1	-1	-1	True	True	True
801	3	38	2	D	0	12	8	2	1	True	4.0	0	41	40	67	40a	801/2	3/8	False	2	False				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-1	-1	-1	True	True	True
801	3	50	2	D	0	12	8	2	1	True	4.0	0	41	40	67	40a	801/2	3/8	False	3	False				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-1	-1	-1	True	True	True
801	1	64	4	E	0	12	8	1	1	True	4.0	0	41	40	67	40a	801/2	1/8	False	4	False				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	1	1	1	False	False	False
801	1	72	0	C	0	12	8	1	1	True	4.0	0	41	40	67	40a	801/2	1/8	False	5	False				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-3	-3	-3	False	False	False
802	1	62	2	D	0	12	8	1	1	True	4.333	0	41	40	67	40a	401	1/8	False	4	False				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-1	-1	-1	True	True	True
802	1	71	5	B	0	12	8	1	1	True	4.333	0	41	40	67	40a	401	1/8	False	4	False				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	2	2	2	False	False	False
803	1	60	0	C	0	12	8	1	1	True	4.667	0	41	40	67	40a	803/2	1/8	False	4	False				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-3	-3	-3	False	False	False
803	1	69	3	A	0	12	8	1	1	True	4.667	0	41	40	67	40a	803/2	1/8	False	4	False				False	233		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	0	0	0	True	False	False
804	3	40	4	E	0	12	8	2	1	True	1.0	0	42	41	68	41a	402	3/8	False	2	True			}	True	234		V(4)}		a	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	3	3	3	1	1	1	True	True	True
804	3	52	4	E	0	12	8	2	1	True	1.0	0	42	41	68	41a	402	3/8	False	3	True			}	True	234		V(4)}		a	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	3	3	3	1	1	1	True	True	True
804	3	59	5	B	0	12	8	1	2	True	1.0	0	42	41	68	41a	402	3/8	False	3	True			}	True	234		V(4)}		a	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	3	3	3	2	2	2	True	False	False
804	1	69	3	A	0	12	8	1	1	False	1.0	0	42	41	68	41a	402	1/8	False	4	True			}	True	234		V(4)}		a	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	3	3	3	0	0	0	True	False	False
805	1	71	5	B	0	12	8	1	1	True	1.333	0	42	41	68	41a	805/2	1/8	False	4	False				False	234		V(4)}		a	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	3	3	3	2	2	2	True	False	False
806	1	68	8	G	1	12	8	1	1	True	1.667	0	42	41	68	41a	403	1/8	False	4	True	HC	HC		False	235		V|HC		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	5	5	5	True	False	False
807	1	64	4	E	0	12	8	1	1	True	2.0	0	42	41	68	41a	807/2	1/8	False	4	False				False	235		V|HC		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	1	1	1	True	True	True
808	1	76	4	E	0	12	8	1	1	True	2.333	0	42	41	68	41a	404	1/8	False	5	False				False	235		V|HC		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	1	1	1	True	True	True
809	1	68	8	G	1	12	8	1	1	True	2.667	0	42	41	68	41a	809/2	1/8	False	4	False				False	235		V|HC		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	5	5	5	True	False	False
809	1	76	4	E	0	12	8	2	1	True	2.667	0	42	41	68	41a	809/2	1/8	False	5	False				False	235		V|HC		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	1	1	1	True	True	True
810	1	69	3	A	0	12	8	1	1	True	3.0	0	42	41	68	41a	405	1/8	False	4	True			{	False	236		VI6{		a	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	3	3	3	0	0	0	True	False	True
810	1	77	-1	F	0	12	8	2	1	True	3.0	0	42	41	68	41a	405	1/8	False	5	True			{	False	236		VI6{		a	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	3	3	3	-4	-4	-4	True	True	False
811	1	71	5	B	0	12	8	1	1	True	3.333	0	42	41	68	41a	811/2	1/8	False	4	False				False	236		VI6{		a	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	3	3	3	2	2	2	False	False	False
811	1	76	4	E	0	12	8	2	1	True	3.333	0	42	41	68	41a	811/2	1/8	False	5	False				False	236		VI6{		a	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	3	3	3	1	1	1	False	False	False
812	1	68	8	G	1	12	8	1	1	True	3.667	0	42	41	68	41a	406	1/8	False	4	False				False	236		VI6{		a	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	3	3	3	5	5	5	False	False	False
812	1	74	2	D	0	12	8	2	1	True	3.667	0	42	41	68	41a	406	1/8	False	5	False				False	236		VI6{		a	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	3	3	3	-1	-1	-1	False	False	False
813	1	69	3	A	0	12	8	1	1	True	4.0	0	42	41	68	41a	813/2	1/8	False	4	False				False	236		VI6{		a	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	3	3	3	0	0	0	True	False	True
813	1	72	0	C	0	12	8	2	1	True	4.0	0	42	41	68	41a	813/2	1/8	False	5	False				False	236		VI6{		a	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	3	3	3	-3	-3	-3	True	False	False
814	1	71	5	B	0	12	8	1	1	True	4.333	0	42	41	68	41a	407	1/8	False	4	False				False	236		VI6{		a	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	3	3	3	2	2	2	False	False	False
