onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
400	4	62	2	D	0	4	4	2	1	True	1.0	-1	2	2	26	2b	100	1/4	False	4	True				False	165		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
400	2	69	3	A	0	4	4	1	1	True	1.0	-1	2	2	26	2b	100	1/8	False	4	True				False	165		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
400	2	74	2	D	0	4	4	1	1	True	1.0	-1	2	2	26	2b	100	1/8	False	5	True				False	165		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
400	2	77	-1	F	0	4	4	1	1	True	1.0	-1	2	2	26	2b	100	1/8	False	5	True				False	165		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
402	2	52	4	E	0	4	4	2	2	True	1.5	-1	2	2	26	2b	201/2	1/8	False	3	True				False	166		#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	2	2	2	True	False	True
402	4	67	1	G	0	4	4	1	1	True	1.5	-1	2	2	26	2b	201/2	1/4	False	4	True				False	166		#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	-1	-1	-1	True	False	False
402	4	76	4	E	0	4	4	1	1	True	1.5	-1	2	2	26	2b	201/2	1/4	False	5	True				False	166		#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	2	2	2	True	False	True
404	2	53	-1	F	0	4	4	2	2	True	2.0	-1	2	2	26	2b	101	1/8	False	3	True				False	167		i6(119)		d	i		i6(119)	i		6	119		m	True	True	(-3, 1, 0)	(-1, 2)	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6(119), minor		i	2	2	2	-3	-3	-3	True	False	True
406	2	55	1	G	0	4	4	2	2	True	2.5	-1	2	2	26	2b	203/2	1/8	False	3	True				False	168		iv7		d	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	2	2	2	-1	-1	-1	True	True	True
406	2	65	-1	F	0	4	4	1	1	True	2.5	-1	2	2	26	2b	203/2	1/8	False	4	True				False	168		iv7		d	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	2	2	2	-3	-3	-3	True	False	False
406	2	74	2	D	0	4	4	1	1	True	2.5	-1	2	2	26	2b	203/2	1/8	False	5	True				False	168		iv7		d	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	2	2	2	0	0	0	True	False	False
408	2	57	3	A	0	4	4	2	2	True	3.0	-1	2	2	26	2b	102	1/8	False	3	True				False	169		V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
408	4	64	4	E	0	4	4	2	1	True	3.0	-1	2	2	26	2b	102	1/4	False	4	True				False	169		V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
408	6	69	3	A	0	4	4	1	2	True	3.0	-1	2	2	26	2b	102	3/8	False	4	True				False	169		V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
408	2	73	7	C	1	4	4	1	1	True	3.0	-1	2	2	26	2b	102	1/8	False	5	True				False	169		V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
410	2	59	5	B	0	4	4	2	2	True	3.5	-1	2	2	26	2b	205/2	1/8	False	3	False				False	169		V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	3	3	3	False	False	False
410	2	74	2	D	0	4	4	1	1	True	3.5	-1	2	2	26	2b	205/2	1/8	False	5	False				False	169		V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	0	0	0	False	False	False
412	2	61	7	C	1	4	4	2	2	True	4.0	-1	2	2	26	2b	103	1/8	False	4	True				False	170		V6		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	5	5	5	True	False	True
412	4	76	4	E	0	4	4	1	1	True	4.0	-1	2	2	26	2b	103	1/4	False	5	True				False	170		V6		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	2	2	2	True	False	False
414	2	57	3	A	0	4	4	2	2	True	4.5	-1	2	2	26	2b	207/2	1/8	False	3	True				False	171		V7		d	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	2	2	2	1	1	1	True	True	True
414	2	67	1	G	0	4	4	1	2	True	4.5	-1	2	2	26	2b	207/2	1/8	False	4	True				False	171		V7		d	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	2	2	2	-1	-1	-1	True	False	False
416	2	62	2	D	0	4	4	2	1	True	1.0	-1	3	3	27	3b	104	1/8	False	4	True				False	172		i(9)		d	i		i(9)	i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	2	2	2	0	0	0	True	True	True
416	4	65	-1	F	0	4	4	1	2	True	1.0	-1	3	3	27	3b	104	1/4	False	4	True				False	172		i(9)		d	i		i(9)	i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	2	2	2	-3	-3	-3	True	False	False
416	2	76	4	E	0	4	4	1	1	False	1.0	-1	3	3	27	3b	104	1/8	False	5	True				False	172		i(9)		d	i		i(9)	i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	2	2	2	2	2	2	False	False	False
418	2	53	-1	F	0	4	4	2	1	True	1.5	-1	3	3	27	3b	209/2	1/8	False	3	True				False	173		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
418	4	74	2	D	0	4	4	1	1	True	1.5	-1	3	3	27	3b	209/2	1/4	False	5	True				False	173		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
420	2	55	1	G	0	4	4	2	1	True	2.0	-1	3	3	27	3b	105	1/8	False	3	True				False	174		ii%65		d	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	2	2	2	-1	-1	-1	True	False	True
420	2	64	4	E	0	4	4	1	2	True	2.0	-1	3	3	27	3b	105	1/8	False	4	True				False	174		ii%65		d	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	2	2	2	2	2	2	True	True	False
422	2	57	3	A	0	4	4	2	1	True	2.5	-1	3	3	27	3b	211/2	1/8	False	3	True				False	175		V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
422	2	61	7	C	1	4	4	1	2	True	2.5	-1	3	3	27	3b	211/2	1/8	False	4	True				False	175		V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
422	2	76	4	E	0	4	4	1	1	True	2.5	-1	3	3	27	3b	211/2	1/8	False	5	True				False	175		V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
424	2	50	2	D	0	4	4	2	1	True	3.0	-1	3	3	27	3b	106	1/8	False	3	True	IAC	IAC	}{	True	176		i|IAC}{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
424	6	69	3	A	0	4	4	1	1	True	3.0	-1	3	3	27	3b	106	3/8	False	4	True	IAC	IAC	}{	True	176		i|IAC}{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
424	6	74	2	D	0	4	4	1	1	True	3.0	-1	3	3	27	3b	106	3/8	False	5	True	IAC	IAC	}{	True	176		i|IAC}{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
424	6	77	-1	F	0	4	4	1	1	True	3.0	-1	3	3	27	3b	106	3/8	False	5	True	IAC	IAC	}{	True	176		i|IAC}{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
426	2	62	2	D	0	4	4	2	1	True	3.5	-1	3	3	27	3b	213/2	1/8	False	4	False				False	176		i|IAC}{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
428	2	60	0	C	0	4	4	2	1	True	4.0	-1	3	3	27	3b	107	1/8	False	4	False				False	176		i|IAC}{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-2	-2	-2	False	False	False
430	2	58	-2	B	-1	4	4	2	1	True	4.5	-1	3	3	27	3b	215/2	1/8	False	3	True				False	177		viio64/III		d	i		viio64/III	vii	o	64		III	o	True	True	(-4, 2, -1)	()	2	-4	minor	minor	i	i, minor	vii/III	III	III/i	III	False	viio64/III	viio64/III, minor		viio64/III, minor	III	III	2	2	-1	-4	-4	-1	True	False	True
430	2	70	-2	B	-1	4	4	1	1	True	4.5	-1	3	3	27	3b	215/2	1/8	False	4	True				False	177		viio64/III		d	i		viio64/III	vii	o	64		III	o	True	True	(-4, 2, -1)	()	2	-4	minor	minor	i	i, minor	vii/III	III	III/i	III	False	viio64/III	viio64/III, minor		viio64/III, minor	III	III	2	2	-1	-4	-4	-1	True	False	True
430	2	76	4	E	0	4	4	1	1	True	4.5	-1	3	3	27	3b	215/2	1/8	False	5	True				False	177		viio64/III		d	i		viio64/III	vii	o	64		III	o	True	True	(-4, 2, -1)	()	2	-4	minor	minor	i	i, minor	vii/III	III	III/i	III	False	viio64/III	viio64/III, minor		viio64/III, minor	III	III	2	2	-1	2	2	5	True	True	False
430	2	79	1	G	0	4	4	1	1	True	4.5	-1	3	3	27	3b	215/2	1/8	False	5	True				False	177		viio64/III		d	i		viio64/III	vii	o	64		III	o	True	True	(-4, 2, -1)	()	2	-4	minor	minor	i	i, minor	vii/III	III	III/i	III	False	viio64/III	viio64/III, minor		viio64/III, minor	III	III	2	2	-1	-1	-1	2	True	False	False
432	2	57	3	A	0	4	4	2	1	True	1.0	-1	4	4	28	4b	108	1/8	False	3	True				False	178		III.I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	1	4	4	True	False	True
432	2	60	0	C	0	4	4	2	1	True	1.0	-1	4	4	28	4b	108	1/8	False	4	True				False	178		III.I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	-2	1	1	True	False	False
432	6	72	0	C	0	4	4	1	1	True	1.0	-1	4	4	28	4b	108	3/8	False	5	True				False	178		III.I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	-2	1	1	True	False	False
432	6	77	-1	F	0	4	4	1	1	True	1.0	-1	4	4	28	4b	108	3/8	False	5	True				False	178		III.I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	-3	0	0	True	True	False
432	6	81	3	A	0	4	4	1	1	True	1.0	-1	4	4	28	4b	108	3/8	False	5	True				False	178		III.I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	1	4	4	True	False	True
434	2	55	1	G	0	4	4	2	1	True	1.5	-1	4	4	28	4b	217/2	1/8	False	3	False				False	178		III.I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	-1	2	2	False	False	False
434	2	58	-2	B	-1	4	4	2	1	True	1.5	-1	4	4	28	4b	217/2	1/8	False	3	False				False	178		III.I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	-4	-1	-1	False	False	False
436	2	53	-1	F	0	4	4	2	1	True	2.0	-1	4	4	28	4b	109	1/8	False	3	True				False	179		I		d	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	2	-1	-1	-3	0	0	True	True	True
436	2	57	3	A	0	4	4	2	1	True	2.0	-1	4	4	28	4b	109	1/8	False	3	True				False	179		I		d	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	2	-1	-1	1	4	4	True	False	False
438	2	55	1	G	0	4	4	2	1	True	2.5	-1	4	4	28	4b	219/2	1/8	False	3	True				False	180		viio6		d	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	2	-1	-1	-1	2	2	True	False	True
438	2	58	-2	B	-1	4	4	2	1	True	2.5	-1	4	4	28	4b	219/2	1/8	False	3	True				False	180		viio6		d	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	2	-1	-1	-4	-1	-1	True	False	False
438	2	70	-2	B	-1	4	4	1	2	True	2.5	-1	4	4	28	4b	219/2	1/8	False	4	True				False	180		viio6		d	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	2	-1	-1	-4	-1	-1	True	False	False
438	1	76	4	E	0	4	4	1	1	True	2.5	-1	4	4	28	4b	219/2	1/16	False	5	True				False	180		viio6		d	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	2	-1	-1	2	5	5	True	True	False
438	2	79	1	G	0	4	4	1	2	True	2.5	-1	4	4	28	4b	219/2	1/8	False	5	True				False	180		viio6		d	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	2	-1	-1	-1	2	2	True	False	True
439	1	74	2	D	0	4	4	1	1	True	2.75	-1	4	4	28	4b	439/4	1/16	False	5	False				False	180		viio6		d	III		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	III	III, minor	vii		III	III	False	viio6	viio6, major		viio6, major		vii	2	-1	-1	0	3	3	False	False	False
440	4	57	3	A	0	4	4	2	1	True	3.0	-1	4	4	28	4b	110	1/4	False	3	True				False	181		I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	1	4	4	True	False	True
440	4	60	0	C	0	4	4	2	1	True	3.0	-1	4	4	28	4b	110	1/4	False	4	True				False	181		I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	-2	1	1	True	False	False
440	2	69	3	A	0	4	4	1	1	True	3.0	-1	4	4	28	4b	110	1/8	False	4	True				False	181		I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	1	4	4	True	False	True
440	2	72	0	C	0	4	4	1	1	True	3.0	-1	4	4	28	4b	110	1/8	False	5	True				False	181		I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	-2	1	1	True	False	False
440	2	77	-1	F	0	4	4	1	1	True	3.0	-1	4	4	28	4b	110	1/8	False	5	True				False	181		I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	-3	0	0	True	True	False
442	4	67	1	G	0	4	4	1	1	True	3.5	-1	4	4	28	4b	221/2	1/4	False	4	False				False	181		I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	-1	2	2	False	False	False
442	4	76	4	E	0	4	4	1	1	True	3.5	-1	4	4	28	4b	221/2	1/4	False	5	False				False	181		I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	2	5	5	False	False	False
444	4	58	-2	B	-1	4	4	2	1	True	4.0	-1	4	4	28	4b	111	1/4	False	3	True				False	182		IV(116)		d	III		IV(116)	IV			116		M	True	False	(-1, 3, 2)	(5,)	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV(116), major		IV	2	-1	-1	-4	-1	-1	True	True	True
444	4	62	2	D	0	4	4	2	1	True	4.0	-1	4	4	28	4b	111	1/4	False	4	True				False	182		IV(116)		d	III		IV(116)	IV			116		M	True	False	(-1, 3, 2)	(5,)	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV(116), major		IV	2	-1	-1	0	3	3	True	False	False
446	2	65	-1	F	0	4	4	1	2	True	4.5	-1	4	4	28	4b	223/2	1/8	False	4	True				False	183		IV		d	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	2	-1	-1	-3	0	0	True	False	False
446	1	70	-2	B	-1	4	4	1	1	True	4.5	-1	4	4	28	4b	223/2	1/16	False	4	True				False	183		IV		d	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	2	-1	-1	-4	-1	-1	True	True	True
446	2	74	2	D	0	4	4	1	2	True	4.5	-1	4	4	28	4b	223/2	1/8	False	5	True				False	183		IV		d	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	2	-1	-1	0	3	3	True	False	False
447	1	69	3	A	0	4	4	1	1	True	4.75	-1	4	4	28	4b	447/4	1/16	False	4	False				False	183		IV		d	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	2	-1	-1	1	4	4	False	False	False
448	2	58	-2	B	-1	4	4	2	2	False	1.0	-1	5	5	29	5b	112	1/8	False	3	True			}{	True	184		V2}{		d	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	2	-1	-1	-4	-1	-1	True	False	True
448	4	60	0	C	0	4	4	2	1	True	1.0	-1	5	5	29	5b	112	1/4	False	4	True			}{	True	184		V2}{		d	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	2	-1	-1	-2	1	1	True	True	False
448	2	64	4	E	0	4	4	1	2	True	1.0	-1	5	5	29	5b	112	1/8	False	4	True			}{	True	184		V2}{		d	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	2	-1	-1	2	5	5	True	False	False
448	2	67	1	G	0	4	4	1	2	True	1.0	-1	5	5	29	5b	112	1/8	False	4	True			}{	True	184		V2}{		d	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	2	-1	-1	-1	2	2	True	False	False
448	4	72	0	C	0	4	4	1	1	True	1.0	-1	5	5	29	5b	112	1/4	False	5	True			}{	True	184		V2}{		d	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	2	-1	-1	-2	1	1	True	True	False
450	2	57	3	A	0	4	4	2	2	True	1.5	-1	5	5	29	5b	225/2	1/8	False	3	True				False	185		I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	1	4	4	True	False	True
450	2	65	-1	F	0	4	4	1	2	True	1.5	-1	5	5	29	5b	225/2	1/8	False	4	True				False	185		I6		d	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	2	-1	-1	-3	0	0	True	True	False
452	2	55	1	G	0	4	4	2	2	True	2.0	-1	5	5	29	5b	113	1/8	False	3	True				False	186		V64		d	III		V64	V		64			M	True	False	(2, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V64	V64, major		V64, major		V	2	-1	-1	-1	2	2	True	False	True
452	2	67	1	G	0	4	4	1	2	True	2.0	-1	5	5	29	5b	113	1/8	False	4	True				False	186		V64		d	III		V64	V		64			M	True	False	(2, 1, 5)	()	1	2	minor	major	III	III, minor	V		III	III	False	V64	V64, major		V64, major		V	2	-1	-1	-1	2	2	True	False	True
454	2	53	-1	F	0	4	4	2	2	True	2.5	-1	5	5	29	5b	227/2	1/8	False	3	True				False	187		I		d	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	2	-1	-1	-3	0	0	True	True	True
454	2	69	3	A	0	4	4	1	2	True	2.5	-1	5	5	29	5b	227/2	1/8	False	4	True				False	187		I		d	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	2	-1	-1	1	4	4	True	False	False
456	4	52	4	E	0	4	4	2	1	True	3.0	-1	5	5	29	5b	114	1/4	False	3	True				False	188		V65		d	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	2	-1	-1	2	5	5	True	False	True
456	4	55	1	G	0	4	4	2	1	True	3.0	-1	5	5	29	5b	114	1/4	False	3	True				False	188		V65		d	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	2	-1	-1	-1	2	2	True	False	False
456	4	58	-2	B	-1	4	4	2	1	True	3.0	-1	5	5	29	5b	114	1/4	False	3	True				False	188		V65		d	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	2	-1	-1	-4	-1	-1	True	False	False
456	4	60	0	C	0	4	4	2	2	True	3.0	-1	5	5	29	5b	114	1/4	False	4	True				False	188		V65		d	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	2	-1	-1	-2	1	1	True	True	False
456	4	67	1	G	0	4	4	1	2	True	3.0	-1	5	5	29	5b	114	1/4	False	4	True				False	188		V65		d	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	2	-1	-1	-1	2	2	True	False	False
456	2	70	-2	B	-1	4	4	1	1	True	3.0	-1	5	5	29	5b	114	1/8	False	4	True				False	188		V65		d	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	2	-1	-1	-4	-1	-1	True	False	False
458	4	79	1	G	0	4	4	1	1	True	3.5	-1	5	5	29	5b	229/2	1/4	False	5	False				False	188		V65		d	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	2	-1	-1	-1	2	2	True	False	False
460	4	53	-1	F	0	4	4	2	2	True	4.0	-1	5	5	29	5b	115	1/4	False	3	True				False	189		I(9)		d	III		I(9)	I			9		M	True	False	(0, 4, 1)	(2,)	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I(9), major		I	2	-1	-1	-3	0	0	True	True	True
