onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
38	2	55	1	G	0	3	4	2	1	True	3.0	2	4	3	4	3a	19/2	1/8	False	3	False				False	9	ii6	D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	2	2	2	-1	-1	-1	True	False	True
38	2	59	5	B	0	3	4	1	2	False	3.0	2	4	3	4	3a	19/2	1/8	False	3	False				False	9	ii6	D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	2	2	2	3	3	3	True	False	False
38	2	64	4	E	0	3	4	1	1	True	3.0	2	4	3	4	3a	19/2	1/8	False	4	False				False	9	ii6	D	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	2	2	2	2	2	2	True	True	False
40	2	44	8	G	1	3	4	2	2	True	3.5	2	4	3	4	3a	10	1/8	False	2	True				False	10	vii%7/V	D	I		vii%7/V		vii	%	7		V	%7	False	False	(6, 3, 0, 4)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	vii%7/V	vii%7/V, major		vii%7/V, major	V	V	2	2	3	6	6	5	True	True	True
40	2	54	6	F	1	3	4	2	1	True	3.5	2	4	3	4	3a	10	1/8	False	3	True				False	10	vii%7/V	D	I		vii%7/V		vii	%	7		V	%7	False	False	(6, 3, 0, 4)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	vii%7/V	vii%7/V, major		vii%7/V, major	V	V	2	2	3	4	4	3	True	False	False
40	2	59	5	B	0	3	4	1	2	True	3.5	2	4	3	4	3a	10	1/8	False	3	True				False	10	vii%7/V	D	I		vii%7/V		vii	%	7		V	%7	False	False	(6, 3, 0, 4)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	vii%7/V	vii%7/V, major		vii%7/V, major	V	V	2	2	3	3	3	2	True	False	False
40	2	62	2	D	0	3	4	1	1	True	3.5	2	4	3	4	3a	10	1/8	False	4	True				False	10	vii%7/V	D	I		vii%7/V		vii	%	7		V	%7	False	False	(6, 3, 0, 4)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	vii%7/V	vii%7/V, major		vii%7/V, major	V	V	2	2	3	0	0	-1	True	False	False
42	6	45	3	A	0	3	4	2	2	True	1.0	2	5	4	5	4a	21/2	3/8	False	2	True				False	11	V(64)	D	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	1	1	1	True	True	True
42	4	54	6	F	1	3	4	2	1	True	1.0	2	5	4	5	4a	21/2	1/4	False	3	True				False	11	V(64)	D	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	4	4	4	True	False	False
42	6	57	3	A	0	3	4	1	2	True	1.0	2	5	4	5	4a	21/2	3/8	False	3	True				False	11	V(64)	D	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	1	1	1	True	True	True
42	3	62	2	D	0	3	4	1	1	True	1.0	2	5	4	5	4a	21/2	3/16	False	4	True				False	11	V(64)	D	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	0	0	0	True	False	False
45	1	64	4	E	0	3	4	1	1	True	1.75	2	5	4	5	4a	45/4	1/16	False	4	False				False	11	V(64)	D	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	2	2	2	False	False	False
46	2	52	4	E	0	3	4	2	1	True	2.0	2	5	4	5	4a	23/2	1/8	False	3	False			\\	True	12	V\\	D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	2	2	2	True	False	False
46	2	61	7	C	1	3	4	1	1	True	2.0	2	5	4	5	4a	23/2	1/8	False	4	False			\\	True	12	V\\	D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	5	5	5	True	False	False
48	2	69	3	A	0	3	4	1	1	True	2.5	2	5	4	5	4a	12	1/8	False	4	True				False	13	V	D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
50	2	78	6	F	1	3	4	1	1	True	3.0	2	5	4	5	4a	25/2	1/8	False	5	True				False	14	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
52	2	50	2	D	0	3	4	2	1	True	3.5	2	5	4	5	4a	13	1/8	False	3	False				False	14	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
52	2	57	3	A	0	3	4	2	1	True	3.5	2	5	4	5	4a	13	1/8	False	3	False				False	14	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
52	2	66	6	F	1	3	4	1	2	True	3.5	2	5	4	5	4a	13	1/8	False	4	False				False	14	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
52	2	74	2	D	0	3	4	1	1	True	3.5	2	5	4	5	4a	13	1/8	False	5	False				False	14	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
54	8	52	4	E	0	3	4	2	1	True	1.0	2	6	5	6	5a	27/2	1/2	False	3	True				False	15	V43(4)	D	I		V43(4)		V		43	4		Mm7	False	False	(2, -1, 1, 0)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43(4), major		V	2	2	2	2	2	2	True	False	True
54	8	57	3	A	0	3	4	2	1	True	1.0	2	6	5	6	5a	27/2	1/2	False	3	True				False	15	V43(4)	D	I		V43(4)		V		43	4		Mm7	False	False	(2, -1, 1, 0)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43(4), major		V	2	2	2	1	1	1	True	True	False
54	8	67	1	G	0	3	4	1	2	True	1.0	2	6	5	6	5a	27/2	1/2	False	4	True				False	15	V43(4)	D	I		V43(4)		V		43	4		Mm7	False	False	(2, -1, 1, 0)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43(4), major		V	2	2	2	-1	-1	-1	True	False	False
54	4	74	2	D	0	3	4	1	1	True	1.0	2	6	5	6	5a	27/2	1/4	False	5	True				False	15	V43(4)	D	I		V43(4)		V		43	4		Mm7	False	False	(2, -1, 1, 0)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43(4), major		V	2	2	2	0	0	0	True	False	False
58	3	73	7	C	1	3	4	1	1	True	2.0	2	6	5	6	5a	29/2	3/16	False	5	True				False	16	V43	D	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	2	2	2	5	5	5	True	False	False
61	1	74	2	D	0	3	4	1	1	True	2.75	2	6	5	6	5a	61/4	1/16	False	5	False				False	16	V43	D	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	2	2	2	0	0	0	False	False	False
62	4	49	7	C	1	3	4	2	1	True	3.0	2	6	5	6	5a	31/2	1/4	False	3	True				False	17	V65	D	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	2	2	2	5	5	5	True	False	True
62	4	57	3	A	0	3	4	2	1	True	3.0	2	6	5	6	5a	31/2	1/4	False	3	True				False	17	V65	D	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	2	2	2	1	1	1	True	True	False
62	1	76	4	E	0	3	4	1	1	True	3.0	2	6	5	6	5a	31/2	1/16	False	5	True				False	17	V65	D	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	2	2	2	2	2	2	True	False	False
63	1	64	4	E	0	3	4	1	1	True	3.25	2	6	5	6	5a	63/4	1/16	False	4	False				False	17	V65	D	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	2	2	2	2	2	2	True	False	False
64	1	69	3	A	0	3	4	1	1	True	3.5	2	6	5	6	5a	16	1/16	False	4	False				False	17	V65	D	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	2	2	2	1	1	1	True	True	False
65	1	67	1	G	0	3	4	1	1	True	3.75	2	6	5	6	5a	65/4	1/16	False	4	False				False	17	V65	D	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	2	2	2	-1	-1	-1	True	False	False
66	4	50	2	D	0	3	4	2	1	True	1.0	2	7	6	7	6a	33/2	1/4	False	3	True				False	18	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
66	4	57	3	A	0	3	4	2	1	True	1.0	2	7	6	7	6a	33/2	1/4	False	3	True				False	18	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
66	4	62	2	D	0	3	4	1	2	True	1.0	2	7	6	7	6a	33/2	1/4	False	4	True				False	18	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
66	3	66	6	F	1	3	4	1	1	True	1.0	2	7	6	7	6a	33/2	3/16	False	4	True				False	18	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
69	1	67	1	G	0	3	4	1	1	True	1.75	2	7	6	7	6a	69/4	1/16	False	4	False				False	18	I	D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	-1	-1	-1	False	False	False
70	2	45	3	A	0	3	4	2	1	True	2.0	2	7	6	7	6a	35/2	1/8	False	2	True				False	19	V	D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
70	2	57	3	A	0	3	4	2	1	True	2.0	2	7	6	7	6a	35/2	1/8	False	3	True				False	19	V	D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
70	2	61	7	C	1	3	4	1	2	True	2.0	2	7	6	7	6a	35/2	1/8	False	4	True				False	19	V	D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	5	5	5	True	False	False
