onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
12720	120	44	-4	A	-1	2	4	2	1	True	2.0	-4	27	27	27	27a	53	1/8	False	2	True				False	50		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
12720	120	48	0	C	0	2	4	1	1	True	2.0	-4	27	27	27	27a	53	1/8	False	3	True				False	50		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	4	4	4	True	False	False
12720	120	51	-3	E	-1	2	4	1	1	True	2.0	-4	27	27	27	27a	53	1/8	False	3	True				False	50		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	1	1	1	True	False	False
12720	120	56	-4	A	-1	2	4	1	1	True	2.0	-4	27	27	27	27a	53	1/8	False	3	True				False	50		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
12840	120	56	-4	A	-1	2	4	2	1	True	2.5	-4	27	27	27	27a	107/2	1/8	False	3	False				False	50		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
12840	120	68	-4	A	-1	2	4	2	1	True	2.5	-4	27	27	27	27a	107/2	1/8	False	4	False				False	50		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
12840	120	72	0	C	0	2	4	1	1	True	2.5	-4	27	27	27	27a	107/2	1/8	False	5	False				False	50		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	4	4	4	True	False	False
12840	120	80	-4	A	-1	2	4	1	1	True	2.5	-4	27	27	27	27a	107/2	1/8	False	5	False				False	50		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
12960	240	63	-3	E	-1	2	4	2	1	True	1.0	-4	28	28	28	28a	54	1/4	False	4	True				False	51		V7	Ab	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-4	-4	-4	1	1	1	True	True	True
12960	240	67	1	G	0	2	4	2	1	True	1.0	-4	28	28	28	28a	54	1/4	False	4	True				False	51		V7	Ab	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-4	-4	-4	5	5	5	True	False	False
12960	240	73	-5	D	-1	2	4	1	1	True	1.0	-4	28	28	28	28a	54	1/4	False	5	True				False	51		V7	Ab	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-4	-4	-4	-1	-1	-1	True	False	False
12960	240	82	-2	B	-1	2	4	1	1	True	1.0	-4	28	28	28	28a	54	1/4	False	5	True				False	51		V7	Ab	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-4	-4	-4	2	2	2	True	False	False
13200	120	56	-4	A	-1	2	4	2	1	True	2.0	-4	28	28	28	28a	55	1/8	False	3	True	PAC	PAC	}	True	52		I|PAC}	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
13200	120	68	-4	A	-1	2	4	2	1	True	2.0	-4	28	28	28	28a	55	1/8	False	4	True	PAC	PAC	}	True	52		I|PAC}	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
13200	120	72	0	C	0	2	4	1	1	True	2.0	-4	28	28	28	28a	55	1/8	False	5	True	PAC	PAC	}	True	52		I|PAC}	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	4	4	4	True	False	False
13200	120	80	-4	A	-1	2	4	1	1	True	2.0	-4	28	28	28	28a	55	1/8	False	5	True	PAC	PAC	}	True	52		I|PAC}	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
13320	120	72	0	C	0	2	4	2	1	True	2.5	-4	28	28	28	28a	111/2	1/8	False	5	True			{	False	53		V65/vi{	Ab	I		V65/vi	V		65		vi	Mm7	False	False	(8, 5, 2, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	False
13320	120	84	0	C	0	2	4	1	1	True	2.5	-4	28	28	28	28a	111/2	1/8	False	6	True			{	False	53		V65/vi{	Ab	I		V65/vi	V		65		vi	Mm7	False	False	(8, 5, 2, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	False
13440	210	70	-2	B	-1	2	4	2	1	True	1.0	-4	29	29	29	29a	56	7/32	False	4	False				False	53		V65/vi{	Ab	I		V65/vi	V		65		vi	Mm7	False	False	(8, 5, 2, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	-4	-4	-1	2	2	-1	True	False	False
13440	210	82	-2	B	-1	2	4	1	1	True	1.0	-4	29	29	29	29a	56	7/32	False	5	False				False	53		V65/vi{	Ab	I		V65/vi	V		65		vi	Mm7	False	False	(8, 5, 2, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	-4	-4	-1	2	2	-1	True	False	False
13650	30	68	-4	A	-1	2	4	2	1	True	1.875	-4	29	29	29	29a	455/8	1/32	False	4	False				False	53		V65/vi{	Ab	I		V65/vi	V		65		vi	Mm7	False	False	(8, 5, 2, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	-4	-4	-1	0	0	-3	False	False	False
13650	30	80	-4	A	-1	2	4	1	1	True	1.875	-4	29	29	29	29a	455/8	1/32	False	5	False				False	53		V65/vi{	Ab	I		V65/vi	V		65		vi	Mm7	False	False	(8, 5, 2, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	-4	-4	-1	0	0	-3	False	False	False
13680	120	67	1	G	0	2	4	2	1	True	2.0	-4	29	29	29	29a	57	1/8	False	4	False				False	53		V65/vi{	Ab	I		V65/vi	V		65		vi	Mm7	False	False	(8, 5, 2, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	-4	-4	-1	5	5	2	True	False	False
13680	120	79	1	G	0	2	4	1	1	True	2.0	-4	29	29	29	29a	57	1/8	False	5	False				False	53		V65/vi{	Ab	I		V65/vi	V		65		vi	Mm7	False	False	(8, 5, 2, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	-4	-4	-1	5	5	2	True	False	False
13800	120	65	-1	F	0	2	4	2	1	True	2.5	-4	29	29	29	29a	115/2	1/8	False	4	False				False	53		V65/vi{	Ab	I		V65/vi	V		65		vi	Mm7	False	False	(8, 5, 2, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	-4	-4	-1	3	3	0	False	False	False
13800	120	77	-1	F	0	2	4	1	1	True	2.5	-4	29	29	29	29a	115/2	1/8	False	5	False				False	53		V65/vi{	Ab	I		V65/vi	V		65		vi	Mm7	False	False	(8, 5, 2, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	-4	-4	-1	3	3	0	False	False	False
13920	240	64	4	E	0	2	4	2	1	True	1.0	-4	30	30	30	30a	58	1/4	False	4	False				False	53		V65/vi{	Ab	I		V65/vi	V		65		vi	Mm7	False	False	(8, 5, 2, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	-4	-4	-1	8	8	5	True	False	True
13920	240	76	4	E	0	2	4	1	1	True	1.0	-4	30	30	30	30a	58	1/4	False	5	False				False	53		V65/vi{	Ab	I		V65/vi	V		65		vi	Mm7	False	False	(8, 5, 2, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	-4	-4	-1	8	8	5	True	False	True
14280	120	65	-1	F	0	2	4	2	1	True	2.5	-4	30	30	30	30a	119/2	1/8	False	4	False				False	53		V65/vi{	Ab	I		V65/vi	V		65		vi	Mm7	False	False	(8, 5, 2, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	-4	-4	-1	3	3	0	False	False	False
14280	120	77	-1	F	0	2	4	1	1	True	2.5	-4	30	30	30	30a	119/2	1/8	False	5	False				False	53		V65/vi{	Ab	I		V65/vi	V		65		vi	Mm7	False	False	(8, 5, 2, 4)	()	4	8	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V65/vi	V65/vi, major		V65/vi, major	vi	vi	-4	-4	-1	3	3	0	False	False	False
14400	210	67	1	G	0	2	4	2	1	True	1.0	-4	31	31	31	31a	60	7/32	False	4	True				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	5	5	2	True	False	False
14400	210	79	1	G	0	2	4	1	1	True	1.0	-4	31	31	31	31a	60	7/32	False	5	True				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	5	5	2	True	False	False
14610	30	65	-1	F	0	2	4	2	1	True	1.875	-4	31	31	31	31a	487/8	1/32	False	4	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	3	3	0	False	False	False
14610	30	77	-1	F	0	2	4	1	1	True	1.875	-4	31	31	31	31a	487/8	1/32	False	5	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	3	3	0	False	False	False
14640	120	64	4	E	0	2	4	2	1	True	2.0	-4	31	31	31	31a	61	1/8	False	4	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	8	8	5	True	False	False
14640	120	76	4	E	0	2	4	1	1	True	2.0	-4	31	31	31	31a	61	1/8	False	5	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	8	8	5	True	False	False
14760	120	62	2	D	0	2	4	2	1	True	2.5	-4	31	31	31	31a	123/2	1/8	False	4	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	6	6	3	False	False	False
14760	120	74	2	D	0	2	4	1	1	True	2.5	-4	31	31	31	31a	123/2	1/8	False	5	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	6	6	3	False	False	False
14880	240	60	0	C	0	2	4	2	1	True	1.0	-4	32	32	32	32a	62	1/4	False	4	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	True
14880	240	72	0	C	0	2	4	1	1	True	1.0	-4	32	32	32	32a	62	1/4	False	5	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	True
15330	30	60	0	C	0	2	4	2	1	True	2.875	-4	32	32	32	32a	511/8	1/32	False	4	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	True
15330	30	72	0	C	0	2	4	1	1	True	2.875	-4	32	32	32	32a	511/8	1/32	False	5	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	True
15360	120	60	0	C	0	2	4	2	1	True	1.0	-4	33	33	33	33a	64	1/8	False	4	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	True
15360	120	72	0	C	0	2	4	1	1	True	1.0	-4	33	33	33	33a	64	1/8	False	5	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	True
15570	30	60	0	C	0	2	4	2	1	True	1.875	-4	33	33	33	33a	519/8	1/32	False	4	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	True
15570	30	72	0	C	0	2	4	1	1	True	1.875	-4	33	33	33	33a	519/8	1/32	False	5	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	True
15600	120	60	0	C	0	2	4	2	1	True	2.0	-4	33	33	33	33a	65	1/8	False	4	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	True
15600	120	72	0	C	0	2	4	1	1	True	2.0	-4	33	33	33	33a	65	1/8	False	5	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	True
15810	30	60	0	C	0	2	4	2	1	True	2.875	-4	33	33	33	33a	527/8	1/32	False	4	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	True
15810	30	72	0	C	0	2	4	1	1	True	2.875	-4	33	33	33	33a	527/8	1/32	False	5	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	True
15840	120	60	0	C	0	2	4	2	1	True	1.0	-4	34	34	34	34a	66	1/8	False	4	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	True
15840	120	72	0	C	0	2	4	1	1	True	1.0	-4	34	34	34	34a	66	1/8	False	5	False				False	54		V/vi	Ab	I		V/vi	V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major		V/vi, major	vi	vi	-4	-4	-1	4	4	1	True	True	True
16290	30	41	-1	F	0	2	4	2	1	True	2.875	-4	34	34	34	34a	543/8	1/32	False	2	True				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	3	3	0	True	True	True
16290	30	45	3	A	0	2	4	2	1	True	2.875	-4	34	34	34	34a	543/8	1/32	False	2	True				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	7	7	4	True	False	False
16290	30	48	0	C	0	2	4	2	1	True	2.875	-4	34	34	34	34a	543/8	1/32	False	3	True				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	4	4	1	True	False	False
16290	30	53	-1	F	0	2	4	2	1	True	2.875	-4	34	34	34	34a	543/8	1/32	False	3	True				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	3	3	0	True	True	True
16290	30	77	-1	F	0	2	4	1	1	True	2.875	-4	34	34	34	34a	543/8	1/32	False	5	True				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	3	3	0	True	True	True
16290	30	81	3	A	0	2	4	1	1	True	2.875	-4	34	34	34	34a	543/8	1/32	False	5	True				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	7	7	4	True	False	False
16290	30	84	0	C	0	2	4	1	1	True	2.875	-4	34	34	34	34a	543/8	1/32	False	6	True				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	4	4	1	True	False	False
16290	30	89	-1	F	0	2	4	1	1	True	2.875	-4	34	34	34	34a	543/8	1/32	False	6	True				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	3	3	0	True	True	True
16320	120	41	-1	F	0	2	4	2	1	True	1.0	-4	35	35	35	35a	68	1/8	False	2	False				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	3	3	0	True	True	True
16320	120	45	3	A	0	2	4	2	1	True	1.0	-4	35	35	35	35a	68	1/8	False	2	False				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	7	7	4	True	False	False
16320	120	48	0	C	0	2	4	2	1	True	1.0	-4	35	35	35	35a	68	1/8	False	3	False				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	4	4	1	True	False	False
16320	120	53	-1	F	0	2	4	2	1	True	1.0	-4	35	35	35	35a	68	1/8	False	3	False				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	3	3	0	True	True	True
16320	120	77	-1	F	0	2	4	1	1	True	1.0	-4	35	35	35	35a	68	1/8	False	5	False				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	3	3	0	True	True	True
16320	120	81	3	A	0	2	4	1	1	True	1.0	-4	35	35	35	35a	68	1/8	False	5	False				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	7	7	4	True	False	False
16320	120	84	0	C	0	2	4	1	1	True	1.0	-4	35	35	35	35a	68	1/8	False	6	False				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	4	4	1	True	False	False
16320	120	89	-1	F	0	2	4	1	1	True	1.0	-4	35	35	35	35a	68	1/8	False	6	False				False	55		I/VI	Ab	I		I/VI	I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	-4	-4	-1	3	3	0	True	True	True
16440	60	57	3	A	0	2	4	2	1	True	1.5	-4	35	35	35	35a	137/2	1/16	False	3	True				False	56		I6/VI	Ab	I		I6/VI	I		6		VI	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I6/VI	I6/VI, major		I6/VI, major	VI	VI	-4	-4	-1	7	7	4	True	False	True
16440	60	65	-1	F	0	2	4	1	1	True	1.5	-4	35	35	35	35a	137/2	1/16	False	4	True				False	56		I6/VI	Ab	I		I6/VI	I		6		VI	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I6/VI	I6/VI, major		I6/VI, major	VI	VI	-4	-4	-1	3	3	0	True	True	False
16500	60	60	0	C	0	2	4	2	1	True	1.75	-4	35	35	35	35a	275/4	1/16	False	4	False				False	56		I6/VI	Ab	I		I6/VI	I		6		VI	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I6/VI	I6/VI, major		I6/VI, major	VI	VI	-4	-4	-1	4	4	1	True	False	False
16500	60	69	3	A	0	2	4	1	1	True	1.75	-4	35	35	35	35a	275/4	1/16	False	4	False				False	56		I6/VI	Ab	I		I6/VI	I		6		VI	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I6/VI	I6/VI, major		I6/VI, major	VI	VI	-4	-4	-1	7	7	4	True	False	True
16560	60	58	-2	B	-1	2	4	2	1	True	2.0	-4	35	35	35	35a	69	1/16	False	3	True				False	57		V43/VI	Ab	I		V43/VI	V		43		VI	Mm7	False	False	(5, 2, 4, 8)	()	4	5	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V43/VI	V43/VI, major		V43/VI, major	VI	VI	-4	-4	-1	2	2	-1	True	False	False
16560	60	67	1	G	0	2	4	1	1	True	2.0	-4	35	35	35	35a	69	1/16	False	4	True				False	57		V43/VI	Ab	I		V43/VI	V		43		VI	Mm7	False	False	(5, 2, 4, 8)	()	4	5	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V43/VI	V43/VI, major		V43/VI, major	VI	VI	-4	-4	-1	5	5	2	True	False	True
16620	60	60	0	C	0	2	4	2	1	True	2.25	-4	35	35	35	35a	277/4	1/16	False	4	False				False	57		V43/VI	Ab	I		V43/VI	V		43		VI	Mm7	False	False	(5, 2, 4, 8)	()	4	5	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V43/VI	V43/VI, major		V43/VI, major	VI	VI	-4	-4	-1	4	4	1	True	True	False
16620	60	70	-2	B	-1	2	4	1	1	True	2.25	-4	35	35	35	35a	277/4	1/16	False	4	False				False	57		V43/VI	Ab	I		V43/VI	V		43		VI	Mm7	False	False	(5, 2, 4, 8)	()	4	5	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V43/VI	V43/VI, major		V43/VI, major	VI	VI	-4	-4	-1	2	2	-1	True	False	False
16680	60	55	1	G	0	2	4	2	1	True	2.5	-4	35	35	35	35a	139/2	1/16	False	3	False				False	57		V43/VI	Ab	I		V43/VI	V		43		VI	Mm7	False	False	(5, 2, 4, 8)	()	4	5	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V43/VI	V43/VI, major		V43/VI, major	VI	VI	-4	-4	-1	5	5	2	True	False	True
16680	60	64	4	E	0	2	4	1	1	True	2.5	-4	35	35	35	35a	139/2	1/16	False	4	False				False	57		V43/VI	Ab	I		V43/VI	V		43		VI	Mm7	False	False	(5, 2, 4, 8)	()	4	5	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V43/VI	V43/VI, major		V43/VI, major	VI	VI	-4	-4	-1	8	8	5	True	False	False
