onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
33	3	62	2	D	0	6	8	1	1	True	2.833	-3	1	1	1	1a	11/4	1/16	False	4	False				False	1		viio	Eb	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-3	-3	-3	5	5	5	True	True	True
36	3	53	-1	F	0	6	8	2	1	True	1.0	-3	2	2	2	2a	3	1/16	False	3	True				False	2		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	2	2	2	True	False	True
36	3	68	-4	A	-1	6	8	1	1	True	1.0	-3	2	2	2	2a	3	1/16	False	4	True				False	2		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
39	3	56	-4	A	-1	6	8	2	1	True	1.167	-3	2	2	2	2a	13/4	1/16	False	3	False				False	2		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
39	3	65	-1	F	0	6	8	1	1	True	1.167	-3	2	2	2	2a	13/4	1/16	False	4	False				False	2		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	2	2	2	True	False	True
42	3	53	-1	F	0	6	8	2	1	True	1.333	-3	2	2	2	2a	7/2	1/16	False	3	False				False	2		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	2	2	2	True	False	True
42	3	68	-4	A	-1	6	8	1	1	True	1.333	-3	2	2	2	2a	7/2	1/16	False	4	False				False	2		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
45	3	56	-4	A	-1	6	8	2	1	True	1.5	-3	2	2	2	2a	15/4	1/16	False	3	False				False	2		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
45	3	70	-2	B	-1	6	8	1	1	True	1.5	-3	2	2	2	2a	15/4	1/16	False	4	False				False	2		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	1	1	1	True	True	False
48	3	53	-1	F	0	6	8	2	1	True	1.667	-3	2	2	2	2a	4	1/16	False	3	False				False	2		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	2	2	2	True	False	True
48	3	68	-4	A	-1	6	8	1	1	True	1.667	-3	2	2	2	2a	4	1/16	False	4	False				False	2		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
51	3	56	-4	A	-1	6	8	2	1	True	1.833	-3	2	2	2	2a	17/4	1/16	False	3	False				False	2		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
51	3	65	-1	F	0	6	8	1	1	True	1.833	-3	2	2	2	2a	17/4	1/16	False	4	False				False	2		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	2	2	2	True	False	True
54	3	58	-2	B	-1	6	8	2	1	True	2.0	-3	2	2	2	2a	9/2	1/16	False	3	True				False	3		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	1	1	1	True	True	True
54	3	70	-2	B	-1	6	8	1	1	True	2.0	-3	2	2	2	2a	9/2	1/16	False	4	True				False	3		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	1	1	1	True	True	True
57	3	62	2	D	0	6	8	2	1	True	2.167	-3	2	2	2	2a	19/4	1/16	False	4	False				False	3		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
57	3	68	-4	A	-1	6	8	1	1	True	2.167	-3	2	2	2	2a	19/4	1/16	False	4	False				False	3		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	-1	-1	-1	True	False	False
60	3	58	-2	B	-1	6	8	2	1	True	2.333	-3	2	2	2	2a	5	1/16	False	3	False				False	3		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	1	1	1	True	True	True
60	3	70	-2	B	-1	6	8	1	1	True	2.333	-3	2	2	2	2a	5	1/16	False	4	False				False	3		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	1	1	1	True	True	True
63	3	62	2	D	0	6	8	2	1	True	2.5	-3	2	2	2	2a	21/4	1/16	False	4	False				False	3		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
63	3	74	2	D	0	6	8	1	1	True	2.5	-3	2	2	2	2a	21/4	1/16	False	5	False				False	3		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
66	3	58	-2	B	-1	6	8	2	1	True	2.667	-3	2	2	2	2a	11/2	1/16	False	3	False				False	3		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	1	1	1	True	True	True
66	3	70	-2	B	-1	6	8	1	1	True	2.667	-3	2	2	2	2a	11/2	1/16	False	4	False				False	3		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	1	1	1	True	True	True
69	3	62	2	D	0	6	8	2	1	True	2.833	-3	2	2	2	2a	23/4	1/16	False	4	False				False	3		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
69	3	68	-4	A	-1	6	8	1	1	True	2.833	-3	2	2	2	2a	23/4	1/16	False	4	False				False	3		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	-1	-1	-1	True	False	False
72	3	62	2	D	0	6	8	2	1	True	1.0	-3	3	3	3	3a	6	1/16	False	4	True				False	4		viio	Eb	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-3	-3	-3	5	5	5	True	True	True
72	3	77	-1	F	0	6	8	1	1	True	1.0	-3	3	3	3	3a	6	1/16	False	5	True				False	4		viio	Eb	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-3	-3	-3	2	2	2	True	False	False
75	3	65	-1	F	0	6	8	2	1	True	1.167	-3	3	3	3	3a	25/4	1/16	False	4	False				False	4		viio	Eb	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-3	-3	-3	2	2	2	True	False	False
75	3	74	2	D	0	6	8	1	1	True	1.167	-3	3	3	3	3a	25/4	1/16	False	5	False				False	4		viio	Eb	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-3	-3	-3	5	5	5	True	True	True
78	3	62	2	D	0	6	8	2	1	True	1.333	-3	3	3	3	3a	13/2	1/16	False	4	False				False	4		viio	Eb	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-3	-3	-3	5	5	5	True	True	True
78	3	77	-1	F	0	6	8	1	1	True	1.333	-3	3	3	3	3a	13/2	1/16	False	5	False				False	4		viio	Eb	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-3	-3	-3	2	2	2	True	False	False
81	3	65	-1	F	0	6	8	2	1	True	1.5	-3	3	3	3	3a	27/4	1/16	False	4	False				False	4		viio	Eb	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-3	-3	-3	2	2	2	True	False	False
81	3	80	-4	A	-1	6	8	1	1	True	1.5	-3	3	3	3	3a	27/4	1/16	False	5	False				False	4		viio	Eb	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-3	-3	-3	-1	-1	-1	True	False	False
84	3	62	2	D	0	6	8	2	1	True	1.667	-3	3	3	3	3a	7	1/16	False	4	False				False	4		viio	Eb	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-3	-3	-3	5	5	5	True	True	True
84	3	77	-1	F	0	6	8	1	1	True	1.667	-3	3	3	3	3a	7	1/16	False	5	False				False	4		viio	Eb	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-3	-3	-3	2	2	2	True	False	False
87	3	65	-1	F	0	6	8	2	1	True	1.833	-3	3	3	3	3a	29/4	1/16	False	4	False				False	4		viio	Eb	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-3	-3	-3	2	2	2	True	False	False
87	3	74	2	D	0	6	8	1	1	True	1.833	-3	3	3	3	3a	29/4	1/16	False	5	False				False	4		viio	Eb	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-3	-3	-3	5	5	5	True	True	True
90	3	65	-1	F	0	6	8	2	1	True	2.0	-3	3	3	3	3a	15/2	1/16	False	4	True				False	5		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	2	2	2	True	False	True
90	3	80	-4	A	-1	6	8	1	1	True	2.0	-3	3	3	3	3a	15/2	1/16	False	5	True				False	5		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
93	3	68	-4	A	-1	6	8	2	1	True	2.167	-3	3	3	3	3a	31/4	1/16	False	4	False				False	5		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
93	3	77	-1	F	0	6	8	1	1	True	2.167	-3	3	3	3	3a	31/4	1/16	False	5	False				False	5		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	2	2	2	True	False	True
96	3	65	-1	F	0	6	8	2	1	True	2.333	-3	3	3	3	3a	8	1/16	False	4	False				False	5		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	2	2	2	True	False	True
96	3	80	-4	A	-1	6	8	1	1	True	2.333	-3	3	3	3	3a	8	1/16	False	5	False				False	5		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
99	3	68	-4	A	-1	6	8	2	1	True	2.5	-3	3	3	3	3a	33/4	1/16	False	4	False				False	5		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
99	3	82	-2	B	-1	6	8	1	1	True	2.5	-3	3	3	3	3a	33/4	1/16	False	5	False				False	5		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	1	1	1	True	True	False
102	3	65	-1	F	0	6	8	2	1	True	2.667	-3	3	3	3	3a	17/2	1/16	False	4	False				False	5		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	2	2	2	True	False	True
102	3	80	-4	A	-1	6	8	1	1	True	2.667	-3	3	3	3	3a	17/2	1/16	False	5	False				False	5		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
105	3	68	-4	A	-1	6	8	2	1	True	2.833	-3	3	3	3	3a	35/4	1/16	False	4	False				False	5		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
105	3	77	-1	F	0	6	8	1	1	True	2.833	-3	3	3	3	3a	35/4	1/16	False	5	False				False	5		V43	Eb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	2	2	2	True	False	True
108	3	74	2	D	0	6	8	2	1	True	1.0	-3	4	4	4	4a	9	1/16	False	5	True				False	6		V65	Eb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-3	-3	-3	5	5	5	True	False	True
108	3	82	-2	B	-1	6	8	1	1	True	1.0	-3	4	4	4	4a	9	1/16	False	5	True				False	6		V65	Eb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-3	-3	-3	1	1	1	True	True	False
111	3	77	-1	F	0	6	8	2	1	True	1.167	-3	4	4	4	4a	37/4	1/16	False	5	False				False	6		V65	Eb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-3	-3	-3	2	2	2	True	False	False
111	3	80	-4	A	-1	6	8	1	1	True	1.167	-3	4	4	4	4a	37/4	1/16	False	5	False				False	6		V65	Eb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-3	-3	-3	-1	-1	-1	True	False	False
114	3	74	2	D	0	6	8	2	1	True	1.333	-3	4	4	4	4a	19/2	1/16	False	5	False				False	6		V65	Eb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-3	-3	-3	5	5	5	True	False	True
114	3	82	-2	B	-1	6	8	1	1	True	1.333	-3	4	4	4	4a	19/2	1/16	False	5	False				False	6		V65	Eb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-3	-3	-3	1	1	1	True	True	False
117	3	77	-1	F	0	6	8	2	1	True	1.5	-3	4	4	4	4a	39/4	1/16	False	5	False				False	6		V65	Eb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-3	-3	-3	2	2	2	True	False	False
117	3	86	2	D	0	6	8	1	1	True	1.5	-3	4	4	4	4a	39/4	1/16	False	6	False				False	6		V65	Eb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	-3	-3	-3	5	5	5	True	False	True
