onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
63000	60	78	6	F	1	3	4	1	1	True	2.5	4	59	56	88	56a	525/2	1/16	False	5	True				False	254		viio		E	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	4	4	4	2	2	2	True	False	False
63000	60	81	3	A	0	3	4	1	1	True	2.5	4	59	56	88	56a	525/2	1/16	False	5	True				False	254		viio		E	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	4	4	4	-1	-1	-1	True	False	False
63060	60	51	9	D	1	3	4	2	1	True	2.75	4	59	56	88	56a	1051/4	1/16	False	3	False				False	254		viio		E	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	4	4	4	5	5	5	True	True	True
63120	60	52	4	E	0	3	4	2	1	True	3.0	4	59	56	88	56a	263	1/16	False	3	True				False	255		viio(2)		E	I		viio(2)		vii	o		2		o	False	False	(0, 2, -1)	()	5	0	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio(2), major		vii	4	4	4	0	0	0	True	False	True
63180	60	78	6	F	1	3	4	1	1	True	3.25	4	59	56	88	56a	1053/4	1/16	False	5	False				False	255		viio(2)		E	I		viio(2)		vii	o		2		o	False	False	(0, 2, -1)	()	5	0	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio(2), major		vii	4	4	4	2	2	2	True	False	False
63180	60	81	3	A	0	3	4	1	1	True	3.25	4	59	56	88	56a	1053/4	1/16	False	5	False				False	255		viio(2)		E	I		viio(2)		vii	o		2		o	False	False	(0, 2, -1)	()	5	0	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio(2), major		vii	4	4	4	-1	-1	-1	True	False	False
63240	60	71	5	B	0	3	4	1	1	True	3.5	4	59	56	88	56a	527/2	1/16	False	4	True				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	1	1	-1	True	False	False
63240	60	80	8	G	1	3	4	1	1	True	3.5	4	59	56	88	56a	527/2	1/16	False	5	True				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	4	4	2	True	True	False
63300	60	50	2	D	0	3	4	2	1	True	3.75	4	59	56	88	56a	1055/4	1/16	False	3	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	-2	-2	-4	True	False	True
63360	120	62	2	D	0	3	4	2	1	True	1.0	4	60	57	89	57a	264	1/8	False	4	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	-2	-2	-4	True	False	True
63360	120	74	2	D	0	3	4	1	1	True	1.0	4	60	57	89	57a	264	1/8	False	5	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	-2	-2	-4	True	False	True
63480	120	50	2	D	0	3	4	2	1	True	1.5	4	60	57	89	57a	529/2	1/8	False	3	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	-2	-2	-4	True	False	True
63480	120	62	2	D	0	3	4	1	1	True	1.5	4	60	57	89	57a	529/2	1/8	False	4	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	-2	-2	-4	True	False	True
63600	120	50	2	D	0	3	4	2	1	True	2.0	4	60	57	89	57a	265	1/8	False	3	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	-2	-2	-4	True	False	True
63600	120	62	2	D	0	3	4	1	1	True	2.0	4	60	57	89	57a	265	1/8	False	4	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	-2	-2	-4	True	False	True
63720	120	50	2	D	0	3	4	2	1	True	2.5	4	60	57	89	57a	531/2	1/8	False	3	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	-2	-2	-4	True	False	True
63720	120	62	2	D	0	3	4	1	1	True	2.5	4	60	57	89	57a	531/2	1/8	False	4	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	-2	-2	-4	True	False	True
63840	180	50	2	D	0	3	4	2	1	True	3.0	4	60	57	89	57a	266	3/16	False	3	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	-2	-2	-4	True	False	True
63840	180	62	2	D	0	3	4	1	1	True	3.0	4	60	57	89	57a	266	3/16	False	4	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	-2	-2	-4	True	False	True
64020	30	49	7	C	1	3	4	2	1	True	3.75	4	60	57	89	57a	1067/4	1/32	False	3	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	3	3	1	False	False	False
64020	30	61	7	C	1	3	4	1	1	True	3.75	4	60	57	89	57a	1067/4	1/32	False	4	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	3	3	1	False	False	False
64050	30	50	2	D	0	3	4	2	1	True	3.875	4	60	57	89	57a	2135/8	1/32	False	3	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	-2	-2	-4	True	False	True
64050	30	62	2	D	0	3	4	1	1	True	3.875	4	60	57	89	57a	2135/8	1/32	False	4	False				False	256		iio64/ii		E	I		iio64/ii		ii	o	64		ii	o	False	False	(-2, 4, 1)	()	4	-2	major	major	I	I, major	ii/ii	ii	ii/I	ii	True	iio64/ii	iio64/ii, major		iio64/ii, major	ii	ii	4	4	6	-2	-2	-4	True	False	True
64080	120	49	7	C	1	3	4	2	1	True	1.0	4	61	58	90	58a	267	1/8	False	3	True				False	257		V7(9)/ii		E	I		V7(9)/ii		V		7	9	ii	Mm7	False	False	(3, 7, 4, 1)	(-2,)	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7(9)/ii, major	ii	ii	4	4	6	3	3	1	True	True	True
64080	120	53	11	E	1	3	4	2	1	True	1.0	4	61	58	90	58a	267	1/8	False	3	True				False	257		V7(9)/ii		E	I		V7(9)/ii		V		7	9	ii	Mm7	False	False	(3, 7, 4, 1)	(-2,)	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7(9)/ii, major	ii	ii	4	4	6	7	7	5	True	False	False
64080	120	56	8	G	1	3	4	2	1	True	1.0	4	61	58	90	58a	267	1/8	False	3	True				False	257		V7(9)/ii		E	I		V7(9)/ii		V		7	9	ii	Mm7	False	False	(3, 7, 4, 1)	(-2,)	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7(9)/ii, major	ii	ii	4	4	6	4	4	2	True	False	False
64080	240	62	2	D	0	3	4	1	2	True	1.0	4	61	58	90	58a	267	1/4	False	4	True				False	257		V7(9)/ii		E	I		V7(9)/ii		V		7	9	ii	Mm7	False	False	(3, 7, 4, 1)	(-2,)	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7(9)/ii, major	ii	ii	4	4	6	-2	-2	-4	False	False	False
64080	120	71	5	B	0	3	4	1	1	True	1.0	4	61	58	90	58a	267	1/8	False	4	True				False	257		V7(9)/ii		E	I		V7(9)/ii		V		7	9	ii	Mm7	False	False	(3, 7, 4, 1)	(-2,)	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7(9)/ii, major	ii	ii	4	4	6	1	1	-1	True	False	False
64200	120	49	7	C	1	3	4	2	1	True	1.5	4	61	58	90	58a	535/2	1/8	False	3	False				False	257		V7(9)/ii		E	I		V7(9)/ii		V		7	9	ii	Mm7	False	False	(3, 7, 4, 1)	(-2,)	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7(9)/ii, major	ii	ii	4	4	6	3	3	1	True	True	True
64200	120	53	11	E	1	3	4	2	1	True	1.5	4	61	58	90	58a	535/2	1/8	False	3	False				False	257		V7(9)/ii		E	I		V7(9)/ii		V		7	9	ii	Mm7	False	False	(3, 7, 4, 1)	(-2,)	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7(9)/ii, major	ii	ii	4	4	6	7	7	5	True	False	False
64200	120	56	8	G	1	3	4	2	1	True	1.5	4	61	58	90	58a	535/2	1/8	False	3	False				False	257		V7(9)/ii		E	I		V7(9)/ii		V		7	9	ii	Mm7	False	False	(3, 7, 4, 1)	(-2,)	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7(9)/ii, major	ii	ii	4	4	6	4	4	2	True	False	False
64200	120	68	8	G	1	3	4	1	1	True	1.5	4	61	58	90	58a	535/2	1/8	False	4	False				False	257		V7(9)/ii		E	I		V7(9)/ii		V		7	9	ii	Mm7	False	False	(3, 7, 4, 1)	(-2,)	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7(9)/ii, major	ii	ii	4	4	6	4	4	2	True	False	False
64320	120	49	7	C	1	3	4	2	1	True	2.0	4	61	58	90	58a	268	1/8	False	3	True				False	258		V/ii		E	I		V/ii		V				ii	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V/ii, major	ii	ii	4	4	6	3	3	1	True	True	True
64320	120	53	11	E	1	3	4	2	1	True	2.0	4	61	58	90	58a	268	1/8	False	3	True				False	258		V/ii		E	I		V/ii		V				ii	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V/ii, major	ii	ii	4	4	6	7	7	5	True	False	False
64320	120	56	8	G	1	3	4	2	1	True	2.0	4	61	58	90	58a	268	1/8	False	3	True				False	258		V/ii		E	I		V/ii		V				ii	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V/ii, major	ii	ii	4	4	6	4	4	2	True	False	False
64320	240	61	7	C	1	3	4	1	2	True	2.0	4	61	58	90	58a	268	1/4	False	4	True				False	258		V/ii		E	I		V/ii		V				ii	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V/ii, major	ii	ii	4	4	6	3	3	1	True	True	True
64320	120	68	8	G	1	3	4	1	1	True	2.0	4	61	58	90	58a	268	1/8	False	4	True				False	258		V/ii		E	I		V/ii		V				ii	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V/ii, major	ii	ii	4	4	6	4	4	2	True	False	False
64440	120	49	7	C	1	3	4	2	1	True	2.5	4	61	58	90	58a	537/2	1/8	False	3	False				False	258		V/ii		E	I		V/ii		V				ii	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V/ii, major	ii	ii	4	4	6	3	3	1	True	True	True
64440	120	53	11	E	1	3	4	2	1	True	2.5	4	61	58	90	58a	537/2	1/8	False	3	False				False	258		V/ii		E	I		V/ii		V				ii	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V/ii, major	ii	ii	4	4	6	7	7	5	True	False	False
64440	120	56	8	G	1	3	4	2	1	True	2.5	4	61	58	90	58a	537/2	1/8	False	3	False				False	258		V/ii		E	I		V/ii		V				ii	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V/ii, major	ii	ii	4	4	6	4	4	2	True	False	False
64440	120	68	8	G	1	3	4	1	1	True	2.5	4	61	58	90	58a	537/2	1/8	False	4	False				False	258		V/ii		E	I		V/ii		V				ii	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V/ii	V/ii, major		V/ii, major	ii	ii	4	4	6	4	4	2	True	False	False
64560	120	49	7	C	1	3	4	2	1	True	3.0	4	61	58	90	58a	269	1/8	False	3	True				False	259		V7/ii		E	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	4	4	6	3	3	1	True	True	True
64560	120	53	11	E	1	3	4	2	1	True	3.0	4	61	58	90	58a	269	1/8	False	3	True				False	259		V7/ii		E	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	4	4	6	7	7	5	True	False	False
64560	120	56	8	G	1	3	4	2	1	True	3.0	4	61	58	90	58a	269	1/8	False	3	True				False	259		V7/ii		E	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	4	4	6	4	4	2	True	False	False
64560	240	59	5	B	0	3	4	1	2	True	3.0	4	61	58	90	58a	269	1/4	False	3	True				False	259		V7/ii		E	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	4	4	6	1	1	-1	True	False	False
64560	180	68	8	G	1	3	4	1	1	True	3.0	4	61	58	90	58a	269	3/16	False	4	True				False	259		V7/ii		E	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	4	4	6	4	4	2	True	False	False
64680	120	49	7	C	1	3	4	2	1	True	3.5	4	61	58	90	58a	539/2	1/8	False	3	False				False	259		V7/ii		E	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	4	4	6	3	3	1	True	True	True
64680	120	53	11	E	1	3	4	2	1	True	3.5	4	61	58	90	58a	539/2	1/8	False	3	False				False	259		V7/ii		E	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	4	4	6	7	7	5	True	False	False
64680	120	56	8	G	1	3	4	2	1	True	3.5	4	61	58	90	58a	539/2	1/8	False	3	False				False	259		V7/ii		E	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	4	4	6	4	4	2	True	False	False
64740	30	66	6	F	1	3	4	1	1	True	3.75	4	61	58	90	58a	1079/4	1/32	False	4	False				False	259		V7/ii		E	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	4	4	6	2	2	0	False	False	False
64770	30	68	8	G	1	3	4	1	1	True	3.875	4	61	58	90	58a	2159/8	1/32	False	4	False				False	259		V7/ii		E	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	4	4	6	4	4	2	True	False	False
64800	120	49	7	C	1	3	4	2	1	True	1.0	4	62	59	91	59a	270	1/8	False	3	True				False	260		i64(9)/ii		E	I		i64(9)/ii		i		64	9	ii	m	False	False	(3, 2, -1)	(4,)	2	3	major	major	I	I, major	i/ii	ii	ii/I	ii	True	i64/ii	i64/ii, major		i64(9)/ii, major	ii	ii	4	4	6	3	3	1	True	False	True
64800	120	54	6	F	1	3	4	2	1	True	1.0	4	62	59	91	59a	270	1/8	False	3	True				False	260		i64(9)/ii		E	I		i64(9)/ii		i		64	9	ii	m	False	False	(3, 2, -1)	(4,)	2	3	major	major	I	I, major	i/ii	ii	ii/I	ii	True	i64/ii	i64/ii, major		i64(9)/ii, major	ii	ii	4	4	6	2	2	0	True	True	False
64800	120	57	3	A	0	3	4	2	1	True	1.0	4	62	59	91	59a	270	1/8	False	3	True				False	260		i64(9)/ii		E	I		i64(9)/ii		i		64	9	ii	m	False	False	(3, 2, -1)	(4,)	2	3	major	major	I	I, major	i/ii	ii	ii/I	ii	True	i64/ii	i64/ii, major		i64(9)/ii, major	ii	ii	4	4	6	-1	-1	-3	True	False	False
64800	240	68	8	G	1	3	4	1	2	True	1.0	4	62	59	91	59a	270	1/4	False	4	True				False	260		i64(9)/ii		E	I		i64(9)/ii		i		64	9	ii	m	False	False	(3, 2, -1)	(4,)	2	3	major	major	I	I, major	i/ii	ii	ii/I	ii	True	i64/ii	i64/ii, major		i64(9)/ii, major	ii	ii	4	4	6	4	4	2	False	False	False
64800	120	73	7	C	1	3	4	1	1	True	1.0	4	62	59	91	59a	270	1/8	False	5	True				False	260		i64(9)/ii		E	I		i64(9)/ii		i		64	9	ii	m	False	False	(3, 2, -1)	(4,)	2	3	major	major	I	I, major	i/ii	ii	ii/I	ii	True	i64/ii	i64/ii, major		i64(9)/ii, major	ii	ii	4	4	6	3	3	1	True	False	True
64920	120	49	7	C	1	3	4	2	1	True	1.5	4	62	59	91	59a	541/2	1/8	False	3	False				False	260		i64(9)/ii		E	I		i64(9)/ii		i		64	9	ii	m	False	False	(3, 2, -1)	(4,)	2	3	major	major	I	I, major	i/ii	ii	ii/I	ii	True	i64/ii	i64/ii, major		i64(9)/ii, major	ii	ii	4	4	6	3	3	1	True	False	True
64920	120	54	6	F	1	3	4	2	1	True	1.5	4	62	59	91	59a	541/2	1/8	False	3	False				False	260		i64(9)/ii		E	I		i64(9)/ii		i		64	9	ii	m	False	False	(3, 2, -1)	(4,)	2	3	major	major	I	I, major	i/ii	ii	ii/I	ii	True	i64/ii	i64/ii, major		i64(9)/ii, major	ii	ii	4	4	6	2	2	0	True	True	False
64920	120	57	3	A	0	3	4	2	1	True	1.5	4	62	59	91	59a	541/2	1/8	False	3	False				False	260		i64(9)/ii		E	I		i64(9)/ii		i		64	9	ii	m	False	False	(3, 2, -1)	(4,)	2	3	major	major	I	I, major	i/ii	ii	ii/I	ii	True	i64/ii	i64/ii, major		i64(9)/ii, major	ii	ii	4	4	6	-1	-1	-3	True	False	False
64920	120	69	3	A	0	3	4	1	1	True	1.5	4	62	59	91	59a	541/2	1/8	False	4	False				False	260		i64(9)/ii		E	I		i64(9)/ii		i		64	9	ii	m	False	False	(3, 2, -1)	(4,)	2	3	major	major	I	I, major	i/ii	ii	ii/I	ii	True	i64/ii	i64/ii, major		i64(9)/ii, major	ii	ii	4	4	6	-1	-1	-3	True	False	False
65040	120	49	7	C	1	3	4	2	1	True	2.0	4	62	59	91	59a	271	1/8	False	3	True				False	261		ii64		E	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	4	4	4	3	3	3	True	False	True
65040	120	54	6	F	1	3	4	2	1	True	2.0	4	62	59	91	59a	271	1/8	False	3	True				False	261		ii64		E	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	4	4	4	2	2	2	True	True	False
65040	120	57	3	A	0	3	4	2	1	True	2.0	4	62	59	91	59a	271	1/8	False	3	True				False	261		ii64		E	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	4	4	4	-1	-1	-1	True	False	False
65040	240	66	6	F	1	3	4	1	2	True	2.0	4	62	59	91	59a	271	1/4	False	4	True				False	261		ii64		E	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	4	4	4	2	2	2	True	True	False
65040	120	69	3	A	0	3	4	1	1	True	2.0	4	62	59	91	59a	271	1/8	False	4	True				False	261		ii64		E	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	4	4	4	-1	-1	-1	True	False	False
65160	120	49	7	C	1	3	4	2	1	True	2.5	4	62	59	91	59a	543/2	1/8	False	3	False				False	261		ii64		E	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	4	4	4	3	3	3	True	False	True
65160	120	54	6	F	1	3	4	2	1	True	2.5	4	62	59	91	59a	543/2	1/8	False	3	False				False	261		ii64		E	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	4	4	4	2	2	2	True	True	False
65160	120	57	3	A	0	3	4	2	1	True	2.5	4	62	59	91	59a	543/2	1/8	False	3	False				False	261		ii64		E	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	4	4	4	-1	-1	-1	True	False	False
65160	120	69	3	A	0	3	4	1	1	True	2.5	4	62	59	91	59a	543/2	1/8	False	4	False				False	261		ii64		E	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	4	4	4	-1	-1	-1	True	False	False
65280	120	49	7	C	1	3	4	2	1	True	3.0	4	62	59	91	59a	272	1/8	False	3	True				False	262		IV6		E	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	3	3	3	True	False	True
65280	120	52	4	E	0	3	4	2	1	True	3.0	4	62	59	91	59a	272	1/8	False	3	True				False	262		IV6		E	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	0	0	0	True	False	False
65280	120	57	3	A	0	3	4	2	1	True	3.0	4	62	59	91	59a	272	1/8	False	3	True				False	262		IV6		E	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	-1	-1	-1	True	True	False
65280	240	64	4	E	0	3	4	1	2	True	3.0	4	62	59	91	59a	272	1/4	False	4	True				False	262		IV6		E	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	0	0	0	True	False	False
65280	180	69	3	A	0	3	4	1	1	True	3.0	4	62	59	91	59a	272	3/16	False	4	True				False	262		IV6		E	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	-1	-1	-1	True	True	False
65400	120	49	7	C	1	3	4	2	1	True	3.5	4	62	59	91	59a	545/2	1/8	False	3	False				False	262		IV6		E	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	3	3	3	True	False	True
65400	120	52	4	E	0	3	4	2	1	True	3.5	4	62	59	91	59a	545/2	1/8	False	3	False				False	262		IV6		E	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	0	0	0	True	False	False
65400	120	57	3	A	0	3	4	2	1	True	3.5	4	62	59	91	59a	545/2	1/8	False	3	False				False	262		IV6		E	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	4	4	4	-1	-1	-1	True	True	False
