onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
10488	12	55	1	G	0	9	16	1	1	True	2.333	0	80	66	124	66a	437/2	1/16	False	3	False				False	537		I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	1	1	1	True	False	False
10492	4	43	1	G	0	9	16	2	1	True	2.444	0	80	66	124	66a	2623/12	1/48	False	2	False				False	537		I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	1	1	1	True	False	False
10496	4	36	0	C	0	9	16	2	1	True	2.556	0	80	66	124	66a	656/3	1/48	False	2	False				False	537		I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	0	0	0	True	True	True
10500	4	43	1	G	0	9	16	2	1	True	2.667	0	80	66	124	66a	875/4	1/48	False	2	False				False	537		I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	1	1	1	True	False	False
10500	12	48	0	C	0	9	16	1	1	False	2.667	0	80	66	124	66a	875/4	1/16	False	3	False				False	537		I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	0	0	0	True	True	True
10500	12	52	4	E	0	9	16	1	1	False	2.667	0	80	66	124	66a	875/4	1/16	False	3	False				False	537		I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	4	4	4	True	False	False
10500	12	55	1	G	0	9	16	1	1	False	2.667	0	80	66	124	66a	875/4	1/16	False	3	False				False	537		I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	1	1	1	True	False	False
10504	4	36	0	C	0	9	16	2	1	True	2.778	0	80	66	124	66a	1313/6	1/48	False	2	False				False	537		I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	0	0	0	True	True	True
10508	4	43	1	G	0	9	16	2	1	True	2.889	0	80	66	124	66a	2627/12	1/48	False	2	False				False	537		I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	1	1	1	True	False	False
10512	4	36	0	C	0	9	16	2	1	True	3.0	0	80	66	124	66a	219	1/48	False	2	False				False	537		I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	0	0	0	True	True	True
10516	4	43	1	G	0	9	16	2	1	True	3.111	0	80	66	124	66a	2629/12	1/48	False	2	False				False	537		I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	1	1	1	True	False	False
10520	4	36	0	C	0	9	16	2	1	True	3.222	0	80	66	124	66a	1315/6	1/48	False	2	False				False	537		I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	0	0	0	True	True	True
10524	4	43	1	G	0	9	16	2	1	True	3.333	0	80	66	124	66a	877/4	1/48	False	2	True				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	1	1	1	True	True	True
10524	12	50	2	D	0	9	16	1	1	True	3.333	0	80	66	124	66a	877/4	1/16	False	3	True				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	2	2	2	True	False	False
10524	12	53	-1	F	0	9	16	1	1	True	3.333	0	80	66	124	66a	877/4	1/16	False	3	True				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	-1	-1	-1	True	False	False
10524	12	55	1	G	0	9	16	1	1	True	3.333	0	80	66	124	66a	877/4	1/16	False	3	True				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	1	1	1	True	True	True
10528	4	36	0	C	0	9	16	2	1	True	3.444	0	80	66	124	66a	658/3	1/48	False	2	False				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	0	0	0	False	False	False
10532	4	43	1	G	0	9	16	2	1	True	3.556	0	80	66	124	66a	2633/12	1/48	False	2	False				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	1	1	1	True	True	True
10536	4	36	0	C	0	9	16	2	1	True	3.667	0	80	66	124	66a	439/2	1/48	False	2	False				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	0	0	0	False	False	False
10536	12	50	2	D	0	9	16	1	1	False	3.667	0	80	66	124	66a	439/2	1/16	False	3	False				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	2	2	2	True	False	False
10536	12	53	-1	F	0	9	16	1	1	False	3.667	0	80	66	124	66a	439/2	1/16	False	3	False				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	-1	-1	-1	True	False	False
10536	12	55	1	G	0	9	16	1	1	False	3.667	0	80	66	124	66a	439/2	1/16	False	3	False				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	1	1	1	True	True	True
10540	4	43	1	G	0	9	16	2	1	True	3.778	0	80	66	124	66a	2635/12	1/48	False	2	False				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	1	1	1	True	True	True
10544	4	36	0	C	0	9	16	2	1	True	3.889	0	80	66	124	66a	659/3	1/48	False	2	False				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	0	0	0	False	False	False
10548	4	43	1	G	0	9	16	2	1	True	1.0	0	81	67	125	67a	879/4	1/48	False	2	False				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	1	1	1	True	True	True
10552	4	36	0	C	0	9	16	2	1	True	1.111	0	81	67	125	67a	1319/6	1/48	False	2	False				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	0	0	0	False	False	False
10556	4	43	1	G	0	9	16	2	1	True	1.222	0	81	67	125	67a	2639/12	1/48	False	2	False				False	538		V7		C	I	I	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	0	0	0	1	1	1	True	True	True
10560	4	36	0	C	0	9	16	2	1	True	1.333	0	81	67	125	67a	220	1/48	False	2	True				False	539		I(#4#2)		C	I	I	I(#4#2)		I			#4#2		M	False	False	(0, 9, 6)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(#4#2), major		I	0	0	0	0	0	0	True	True	True
10560	12	51	9	D	1	9	16	1	1	True	1.333	0	81	67	125	67a	220	1/16	False	3	True				False	539		I(#4#2)		C	I	I	I(#4#2)		I			#4#2		M	False	False	(0, 9, 6)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(#4#2), major		I	0	0	0	9	9	9	True	False	False
10560	12	54	6	F	1	9	16	1	1	True	1.333	0	81	67	125	67a	220	1/16	False	3	True				False	539		I(#4#2)		C	I	I	I(#4#2)		I			#4#2		M	False	False	(0, 9, 6)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(#4#2), major		I	0	0	0	6	6	6	True	False	False
10560	12	55	1	G	0	9	16	1	1	True	1.333	0	81	67	125	67a	220	1/16	False	3	True				False	539		I(#4#2)		C	I	I	I(#4#2)		I			#4#2		M	False	False	(0, 9, 6)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(#4#2), major		I	0	0	0	1	1	1	False	False	False
10564	4	43	1	G	0	9	16	2	1	True	1.444	0	81	67	125	67a	2641/12	1/48	False	2	False				False	539		I(#4#2)		C	I	I	I(#4#2)		I			#4#2		M	False	False	(0, 9, 6)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(#4#2), major		I	0	0	0	1	1	1	False	False	False
10568	4	36	0	C	0	9	16	2	1	True	1.556	0	81	67	125	67a	1321/6	1/48	False	2	False				False	539		I(#4#2)		C	I	I	I(#4#2)		I			#4#2		M	False	False	(0, 9, 6)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(#4#2), major		I	0	0	0	0	0	0	True	True	True
10572	4	43	1	G	0	9	16	2	1	True	1.667	0	81	67	125	67a	881/4	1/48	False	2	True				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	1	1	1	True	False	False
10572	12	52	4	E	0	9	16	1	1	True	1.667	0	81	67	125	67a	881/4	1/16	False	3	True				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	4	4	4	True	False	True
10572	12	55	1	G	0	9	16	1	1	False	1.667	0	81	67	125	67a	881/4	1/16	False	3	True				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	1	1	1	True	False	False
10576	4	36	0	C	0	9	16	2	1	True	1.778	0	81	67	125	67a	661/3	1/48	False	2	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	0	0	0	True	True	False
10580	4	43	1	G	0	9	16	2	1	True	1.889	0	81	67	125	67a	2645/12	1/48	False	2	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	1	1	1	True	False	False
10584	4	36	0	C	0	9	16	2	1	True	2.0	0	81	67	125	67a	441/2	1/48	False	2	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	0	0	0	True	True	False
10588	4	43	1	G	0	9	16	2	1	True	2.111	0	81	67	125	67a	2647/12	1/48	False	2	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	1	1	1	True	False	False
10592	4	36	0	C	0	9	16	2	1	True	2.222	0	81	67	125	67a	662/3	1/48	False	2	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	0	0	0	True	True	False
10596	4	43	1	G	0	9	16	2	1	True	2.333	0	81	67	125	67a	883/4	1/48	False	2	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	1	1	1	True	False	False
10596	12	52	4	E	0	9	16	1	1	True	2.333	0	81	67	125	67a	883/4	1/16	False	3	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	4	4	4	True	False	True
10596	12	55	1	G	0	9	16	1	1	True	2.333	0	81	67	125	67a	883/4	1/16	False	3	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	1	1	1	True	False	False
10596	12	64	4	E	0	9	16	1	1	True	2.333	0	81	67	125	67a	883/4	1/16	False	4	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	4	4	4	True	False	True
10600	4	36	0	C	0	9	16	2	1	True	2.444	0	81	67	125	67a	1325/6	1/48	False	2	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	0	0	0	True	True	False
10604	4	43	1	G	0	9	16	2	1	True	2.556	0	81	67	125	67a	2651/12	1/48	False	2	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	1	1	1	True	False	False
10608	4	36	0	C	0	9	16	2	1	True	2.667	0	81	67	125	67a	221	1/48	False	2	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	0	0	0	True	True	False
10608	12	52	4	E	0	9	16	1	1	False	2.667	0	81	67	125	67a	221	1/16	False	3	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	4	4	4	True	False	True
10608	12	55	1	G	0	9	16	1	1	False	2.667	0	81	67	125	67a	221	1/16	False	3	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	1	1	1	True	False	False
10608	12	64	4	E	0	9	16	1	1	False	2.667	0	81	67	125	67a	221	1/16	False	4	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	4	4	4	True	False	True
10612	4	43	1	G	0	9	16	2	1	True	2.778	0	81	67	125	67a	2653/12	1/48	False	2	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	1	1	1	True	False	False
10616	4	36	0	C	0	9	16	2	1	True	2.889	0	81	67	125	67a	1327/6	1/48	False	2	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	0	0	0	True	True	False
10620	4	43	1	G	0	9	16	2	1	True	3.0	0	81	67	125	67a	885/4	1/48	False	2	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	1	1	1	True	False	False
10624	4	36	0	C	0	9	16	2	1	True	3.111	0	81	67	125	67a	664/3	1/48	False	2	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	0	0	0	True	True	False
10628	4	43	1	G	0	9	16	2	1	True	3.222	0	81	67	125	67a	2657/12	1/48	False	2	False				False	540		I6		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	1	1	1	True	False	False
10632	4	36	0	C	0	9	16	2	1	True	3.333	0	81	67	125	67a	443/2	1/48	False	2	True				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	0	0	-1	True	False	False
10632	12	51	-3	E	-1	9	16	1	1	True	3.333	0	81	67	125	67a	443/2	1/16	False	3	True				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	-3	-3	-4	True	False	True
10632	12	54	6	F	1	9	16	1	1	True	3.333	0	81	67	125	67a	443/2	1/16	False	3	True				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	6	6	5	True	True	False
10632	12	57	3	A	0	9	16	1	1	True	3.333	0	81	67	125	67a	443/2	1/16	False	3	True				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	3	3	2	True	False	False
10632	12	60	0	C	0	9	16	1	1	True	3.333	0	81	67	125	67a	443/2	1/16	False	4	True				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	0	0	-1	True	False	False
10636	4	43	1	G	0	9	16	2	1	True	3.444	0	81	67	125	67a	2659/12	1/48	False	2	False				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	1	1	0	False	False	False
10640	4	36	0	C	0	9	16	2	1	True	3.556	0	81	67	125	67a	665/3	1/48	False	2	False				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	0	0	-1	True	False	False
10644	4	43	1	G	0	9	16	2	1	True	3.667	0	81	67	125	67a	887/4	1/48	False	2	False				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	1	1	0	False	False	False
10644	12	51	-3	E	-1	9	16	1	1	False	3.667	0	81	67	125	67a	887/4	1/16	False	3	False				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	-3	-3	-4	True	False	True
10644	12	54	6	F	1	9	16	1	1	False	3.667	0	81	67	125	67a	887/4	1/16	False	3	False				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	6	6	5	True	True	False
10644	12	57	3	A	0	9	16	1	1	False	3.667	0	81	67	125	67a	887/4	1/16	False	3	False				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	3	3	2	True	False	False
10644	12	60	0	C	0	9	16	1	1	False	3.667	0	81	67	125	67a	887/4	1/16	False	4	False				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	0	0	-1	True	False	False
10648	4	36	0	C	0	9	16	2	1	True	3.778	0	81	67	125	67a	1331/6	1/48	False	2	False				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	0	0	-1	True	False	False
10652	4	43	1	G	0	9	16	2	1	True	3.889	0	81	67	125	67a	2663/12	1/48	False	2	False				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	1	1	0	False	False	False
10656	4	36	0	C	0	9	16	2	1	True	1.0	0	82	68	126	68a	222	1/48	False	2	False				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	0	0	-1	True	False	False
10660	4	43	1	G	0	9	16	2	1	True	1.111	0	82	68	126	68a	2665/12	1/48	False	2	False				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	1	1	0	False	False	False
10664	4	36	0	C	0	9	16	2	1	True	1.222	0	82	68	126	68a	1333/6	1/48	False	2	False				False	541		viio2/V		C	I	I	viio2/V		vii	o	2		V	o7	False	False	(-3, 6, 3, 0)	()	6	-3	major	major	I	I, major	vii/V	V	V/I	V	False	viio2/V	viio2/V, major	I	viio2/V, major	V	V	0	0	1	0	0	-1	True	False	False
10668	4	43	1	G	0	9	16	2	1	True	1.333	0	82	68	126	68a	889/4	1/48	False	2	True				False	542		iio7		C	I	I	iio7		ii	o	7			o7	False	False	(2, -1, -4, -7)	()	2	2	major	major	I	I, major	ii		I	I	False	iio7	iio7, major	I	iio7, major		ii	0	0	0	1	1	1	False	False	False
10668	12	50	2	D	0	9	16	1	1	True	1.333	0	82	68	126	68a	889/4	1/16	False	3	True				False	542		iio7		C	I	I	iio7		ii	o	7			o7	False	False	(2, -1, -4, -7)	()	2	2	major	major	I	I, major	ii		I	I	False	iio7	iio7, major	I	iio7, major		ii	0	0	0	2	2	2	True	True	True
10668	12	53	-1	F	0	9	16	1	1	True	1.333	0	82	68	126	68a	889/4	1/16	False	3	True				False	542		iio7		C	I	I	iio7		ii	o	7			o7	False	False	(2, -1, -4, -7)	()	2	2	major	major	I	I, major	ii		I	I	False	iio7	iio7, major	I	iio7, major		ii	0	0	0	-1	-1	-1	True	False	False
10668	12	56	-4	A	-1	9	16	1	1	True	1.333	0	82	68	126	68a	889/4	1/16	False	3	True				False	542		iio7		C	I	I	iio7		ii	o	7			o7	False	False	(2, -1, -4, -7)	()	2	2	major	major	I	I, major	ii		I	I	False	iio7	iio7, major	I	iio7, major		ii	0	0	0	-4	-4	-4	True	False	False
10668	12	60	0	C	0	9	16	1	1	True	1.333	0	82	68	126	68a	889/4	1/16	False	4	True				False	542		iio7		C	I	I	iio7		ii	o	7			o7	False	False	(2, -1, -4, -7)	()	2	2	major	major	I	I, major	ii		I	I	False	iio7	iio7, major	I	iio7, major		ii	0	0	0	0	0	0	False	False	False
10672	4	36	0	C	0	9	16	2	1	True	1.444	0	82	68	126	68a	667/3	1/48	False	2	False				False	542		iio7		C	I	I	iio7		ii	o	7			o7	False	False	(2, -1, -4, -7)	()	2	2	major	major	I	I, major	ii		I	I	False	iio7	iio7, major	I	iio7, major		ii	0	0	0	0	0	0	False	False	False
10676	4	43	1	G	0	9	16	2	1	True	1.556	0	82	68	126	68a	2669/12	1/48	False	2	False				False	542		iio7		C	I	I	iio7		ii	o	7			o7	False	False	(2, -1, -4, -7)	()	2	2	major	major	I	I, major	ii		I	I	False	iio7	iio7, major	I	iio7, major		ii	0	0	0	1	1	1	False	False	False
10680	4	36	0	C	0	9	16	2	1	True	1.667	0	82	68	126	68a	445/2	1/48	False	2	False				False	542		iio7		C	I	I	iio7		ii	o	7			o7	False	False	(2, -1, -4, -7)	()	2	2	major	major	I	I, major	ii		I	I	False	iio7	iio7, major	I	iio7, major		ii	0	0	0	0	0	0	False	False	False
10680	12	50	2	D	0	9	16	1	1	False	1.667	0	82	68	126	68a	445/2	1/16	False	3	False				False	542		iio7		C	I	I	iio7		ii	o	7			o7	False	False	(2, -1, -4, -7)	()	2	2	major	major	I	I, major	ii		I	I	False	iio7	iio7, major	I	iio7, major		ii	0	0	0	2	2	2	True	True	True
10680	12	53	-1	F	0	9	16	1	1	False	1.667	0	82	68	126	68a	445/2	1/16	False	3	False				False	542		iio7		C	I	I	iio7		ii	o	7			o7	False	False	(2, -1, -4, -7)	()	2	2	major	major	I	I, major	ii		I	I	False	iio7	iio7, major	I	iio7, major		ii	0	0	0	-1	-1	-1	True	False	False
10680	12	56	-4	A	-1	9	16	1	1	False	1.667	0	82	68	126	68a	445/2	1/16	False	3	False				False	542		iio7		C	I	I	iio7		ii	o	7			o7	False	False	(2, -1, -4, -7)	()	2	2	major	major	I	I, major	ii		I	I	False	iio7	iio7, major	I	iio7, major		ii	0	0	0	-4	-4	-4	True	False	False
10680	12	60	0	C	0	9	16	1	1	False	1.667	0	82	68	126	68a	445/2	1/16	False	4	False				False	542		iio7		C	I	I	iio7		ii	o	7			o7	False	False	(2, -1, -4, -7)	()	2	2	major	major	I	I, major	ii		I	I	False	iio7	iio7, major	I	iio7, major		ii	0	0	0	0	0	0	False	False	False
