onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
10628	4	67	1	G	0	4	4	1	1	True	2.667	0	139	137	222	137a	2657/3	1/12	False	4	False				False	482		V(b13)		C	I	V	V(b13)		V			b13		M	False	False	(1, 5, 2)	(-3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b13), major		V	0	0	0	1	1	1	True	True	True
10632	12	60	0	C	0	4	4	2	1	True	3.0	0	139	137	222	137a	886	1/4	False	4	True				False	483		V(b64)		C	I	V	V(b64)		V			b64		M	False	False	(1, 0, -3)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b64), major		V	0	0	0	0	0	0	True	False	False
10632	4	75	-3	E	-1	4	4	1	1	True	3.0	0	139	137	222	137a	886	1/12	False	5	True				False	483		V(b64)		C	I	V	V(b64)		V			b64		M	False	False	(1, 0, -3)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b64), major		V	0	0	0	-3	-3	-3	True	False	False
10636	4	72	0	C	0	4	4	1	1	True	3.333	0	139	137	222	137a	2659/3	1/12	False	5	False				False	483		V(b64)		C	I	V	V(b64)		V			b64		M	False	False	(1, 0, -3)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b64), major		V	0	0	0	0	0	0	True	False	False
10640	4	67	1	G	0	4	4	1	1	True	3.667	0	139	137	222	137a	2660/3	1/12	False	4	False				False	483		V(b64)		C	I	V	V(b64)		V			b64		M	False	False	(1, 0, -3)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b64), major		V	0	0	0	1	1	1	True	True	True
10644	12	66	6	F	1	4	4	2	1	True	4.0	0	139	137	222	137a	887	1/4	False	4	True				False	484		V65/V]		C	I	V	V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major	V	V65/V, major	V	V	0	0	1	6	6	5	True	False	True
10644	4	74	2	D	0	4	4	1	1	True	4.0	0	139	137	222	137a	887	1/12	False	5	True				False	484		V65/V]		C	I	V	V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major	V	V65/V, major	V	V	0	0	1	2	2	1	True	True	False
10648	4	72	0	C	0	4	4	1	1	True	4.333	0	139	137	222	137a	2662/3	1/12	False	5	False				False	484		V65/V]		C	I	V	V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major	V	V65/V, major	V	V	0	0	1	0	0	-1	True	False	False
10652	4	69	3	A	0	4	4	1	1	True	4.667	0	139	137	222	137a	2663/3	1/12	False	4	False				False	484		V65/V]		C	I	V	V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major	V	V65/V, major	V	V	0	0	1	3	3	2	True	False	False
10656	4	47	5	B	0	4	4	2	1	True	1.0	0	140	138	223	138a	888	1/12	False	2	True				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	5	5	5	True	False	True
10656	12	47	5	B	0	4	4	2	2	True	1.0	0	140	138	223	138a	888	1/4	False	2	True				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	5	5	5	True	False	True
10660	4	50	2	D	0	4	4	2	1	True	1.333	0	140	138	223	138a	2665/3	1/12	False	3	False				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	2	2	2	True	False	False
10664	4	50	2	D	0	4	4	2	1	False	1.667	0	140	138	223	138a	2666/3	1/12	False	3	False				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	2	2	2	True	False	False
10664	4	55	1	G	0	4	4	2	1	True	1.667	0	140	138	223	138a	2666/3	1/12	False	3	False				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	1	1	1	True	True	False
10668	4	47	5	B	0	4	4	2	2	True	2.0	0	140	138	223	138a	889	1/12	False	2	False				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	5	5	5	True	False	True
10668	4	50	2	D	0	4	4	2	2	True	2.0	0	140	138	223	138a	889	1/12	False	3	False				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	2	2	2	True	False	False
10668	12	55	1	G	0	4	4	2	1	False	2.0	0	140	138	223	138a	889	1/4	False	3	False				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	1	1	1	True	True	False
10668	4	59	5	B	0	4	4	1	1	True	2.0	0	140	138	223	138a	889	1/12	False	3	False				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	5	5	5	True	False	True
10672	4	47	5	B	0	4	4	2	2	False	2.333	0	140	138	223	138a	2668/3	1/12	False	2	False				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	5	5	5	True	False	True
10672	4	50	2	D	0	4	4	2	2	False	2.333	0	140	138	223	138a	2668/3	1/12	False	3	False				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	2	2	2	True	False	False
10672	4	62	2	D	0	4	4	1	1	True	2.333	0	140	138	223	138a	2668/3	1/12	False	4	False				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	2	2	2	True	False	False
10676	4	43	1	G	0	4	4	2	2	True	2.667	0	140	138	223	138a	2669/3	1/12	False	2	False				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	1	1	1	True	True	False
10676	4	47	5	B	0	4	4	2	2	False	2.667	0	140	138	223	138a	2669/3	1/12	False	2	False				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	5	5	5	True	False	True
10676	4	50	2	D	0	4	4	2	2	False	2.667	0	140	138	223	138a	2669/3	1/12	False	3	False				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	2	2	2	True	False	False
10676	4	67	1	G	0	4	4	1	1	True	2.667	0	140	138	223	138a	2669/3	1/12	False	4	False				False	485		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	1	1	1	True	True	False
10680	24	43	1	G	0	4	4	2	2	True	3.0	0	140	138	223	138a	890	1/2	False	2	True				False	486		V[V		C	I	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V, major		V	0	0	0	1	1	1	True	True	True
10680	12	47	5	B	0	4	4	2	1	False	3.0	0	140	138	223	138a	890	1/4	False	2	True				False	486		V[V		C	I	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V, major		V	0	0	0	5	5	5	True	False	False
10680	12	50	2	D	0	4	4	2	1	False	3.0	0	140	138	223	138a	890	1/4	False	3	True				False	486		V[V		C	I	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V, major		V	0	0	0	2	2	2	True	False	False
10680	12	55	1	G	0	4	4	2	1	False	3.0	0	140	138	223	138a	890	1/4	False	3	True				False	486		V[V		C	I	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V, major		V	0	0	0	1	1	1	True	True	True
10680	4	62	2	D	0	4	4	1	1	True	3.0	0	140	138	223	138a	890	1/12	False	4	True				False	486		V[V		C	I	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V, major		V	0	0	0	2	2	2	True	False	False
10684	4	59	5	B	0	4	4	1	1	True	3.333	0	140	138	223	138a	2671/3	1/12	False	3	False				False	486		V[V		C	I	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V, major		V	0	0	0	5	5	5	True	False	False
10688	4	55	1	G	0	4	4	1	1	True	3.667	0	140	138	223	138a	2672/3	1/12	False	3	False				False	486		V[V		C	I	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V, major		V	0	0	0	1	1	1	True	True	True
10692	12	50	2	D	0	4	4	2	1	True	4.0	0	140	138	223	138a	891	1/4	False	3	True				False	487		V7		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	2	2	2	True	False	False
10692	4	65	-1	F	0	4	4	1	1	True	4.0	0	140	138	223	138a	891	1/12	False	4	True				False	487		V7		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	-1	-1	-1	True	False	False
10696	4	59	5	B	0	4	4	1	1	True	4.333	0	140	138	223	138a	2674/3	1/12	False	3	False				False	487		V7		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	5	5	5	True	False	False
10700	4	55	1	G	0	4	4	1	1	True	4.667	0	140	138	223	138a	2675/3	1/12	False	3	False				False	487		V7		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	1	1	1	True	True	True
10704	12	43	1	G	0	4	4	2	2	False	1.0	0	141	139	224	139a	892	1/4	False	2	False				False	487		V7		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	1	1	1	True	True	True
10704	12	47	5	B	0	4	4	2	1	True	1.0	0	141	139	224	139a	892	1/4	False	2	False				False	487		V7		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	5	5	5	True	False	False
10704	4	65	-1	F	0	4	4	1	1	True	1.0	0	141	139	224	139a	892	1/12	False	4	False				False	487		V7		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	-1	-1	-1	True	False	False
10708	4	62	2	D	0	4	4	1	1	True	1.333	0	141	139	224	139a	2677/3	1/12	False	4	False				False	487		V7		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	2	2	2	True	False	False
10712	4	55	1	G	0	4	4	1	1	True	1.667	0	141	139	224	139a	2678/3	1/12	False	3	False				False	487		V7		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	1	1	1	True	True	True
10716	12	43	1	G	0	4	4	2	1	True	2.0	0	141	139	224	139a	893	1/4	False	2	True				False	488		V(b13)		C	I	V	V(b13)		V			b13		M	False	False	(1, 5, 2)	(-3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b13), major		V	0	0	0	1	1	1	True	True	True
10716	12	43	1	G	0	4	4	2	2	True	2.0	0	141	139	224	139a	893	1/4	False	2	True				False	488		V(b13)		C	I	V	V(b13)		V			b13		M	False	False	(1, 5, 2)	(-3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b13), major		V	0	0	0	1	1	1	True	True	True
10716	4	63	-3	E	-1	4	4	1	1	True	2.0	0	141	139	224	139a	893	1/12	False	4	True				False	488		V(b13)		C	I	V	V(b13)		V			b13		M	False	False	(1, 5, 2)	(-3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b13), major		V	0	0	0	-3	-3	-3	False	False	False
10720	4	62	2	D	0	4	4	1	1	True	2.333	0	141	139	224	139a	2680/3	1/12	False	4	False				False	488		V(b13)		C	I	V	V(b13)		V			b13		M	False	False	(1, 5, 2)	(-3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b13), major		V	0	0	0	2	2	2	True	False	False
10724	4	55	1	G	0	4	4	1	1	True	2.667	0	141	139	224	139a	2681/3	1/12	False	3	False				False	488		V(b13)		C	I	V	V(b13)		V			b13		M	False	False	(1, 5, 2)	(-3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b13), major		V	0	0	0	1	1	1	True	True	True
10728	24	43	1	G	0	4	4	2	2	False	3.0	0	141	139	224	139a	894	1/2	False	2	True				False	489		V(b64)		C	I	V	V(b64)		V			b64		M	False	False	(1, 0, -3)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b64), major		V	0	0	0	1	1	1	True	True	True
10728	12	48	0	C	0	4	4	2	1	True	3.0	0	141	139	224	139a	894	1/4	False	3	True				False	489		V(b64)		C	I	V	V(b64)		V			b64		M	False	False	(1, 0, -3)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b64), major		V	0	0	0	0	0	0	True	False	False
10728	4	63	-3	E	-1	4	4	1	1	True	3.0	0	141	139	224	139a	894	1/12	False	4	True				False	489		V(b64)		C	I	V	V(b64)		V			b64		M	False	False	(1, 0, -3)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b64), major		V	0	0	0	-3	-3	-3	True	False	False
10732	4	60	0	C	0	4	4	1	1	True	3.333	0	141	139	224	139a	2683/3	1/12	False	4	False				False	489		V(b64)		C	I	V	V(b64)		V			b64		M	False	False	(1, 0, -3)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b64), major		V	0	0	0	0	0	0	True	False	False
10736	4	55	1	G	0	4	4	1	1	True	3.667	0	141	139	224	139a	2684/3	1/12	False	3	False				False	489		V(b64)		C	I	V	V(b64)		V			b64		M	False	False	(1, 0, -3)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V(b64), major		V	0	0	0	1	1	1	True	True	True
10740	12	54	6	F	1	4	4	2	1	True	4.0	0	141	139	224	139a	895	1/4	False	3	True				False	490		V65/V		C	I	V	V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major	V	V65/V, major	V	V	0	0	1	6	6	5	True	False	True
10740	4	62	2	D	0	4	4	1	1	True	4.0	0	141	139	224	139a	895	1/12	False	4	True				False	490		V65/V		C	I	V	V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major	V	V65/V, major	V	V	0	0	1	2	2	1	True	True	False
10744	4	60	0	C	0	4	4	1	1	True	4.333	0	141	139	224	139a	2686/3	1/12	False	4	False				False	490		V65/V		C	I	V	V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major	V	V65/V, major	V	V	0	0	1	0	0	-1	True	False	False
10748	4	57	3	A	0	4	4	1	1	True	4.667	0	141	139	224	139a	2687/3	1/12	False	3	False				False	490		V65/V		C	I	V	V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major	V	V65/V, major	V	V	0	0	1	3	3	2	True	False	False
10752	6	43	1	G	0	4	4	2	2	False	1.0	0	142	140	225	140a	896	1/8	False	2	True				False	491		V]		C	I	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V, major		V	0	0	0	1	1	1	True	True	True
10752	6	55	1	G	0	4	4	2	1	False	1.0	0	142	140	225	140a	896	1/8	False	3	True				False	491		V]		C	I	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V, major		V	0	0	0	1	1	1	True	True	True
10752	4	62	2	D	0	4	4	1	1	True	1.0	0	142	140	225	140a	896	1/12	False	4	True				False	491		V]		C	I	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V, major		V	0	0	0	2	2	2	True	False	False
10756	4	59	5	B	0	4	4	1	1	True	1.333	0	142	140	225	140a	2689/3	1/12	False	3	False				False	491		V]		C	I	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V, major		V	0	0	0	5	5	5	True	False	False
10760	4	55	1	G	0	4	4	1	1	True	1.667	0	142	140	225	140a	2690/3	1/12	False	3	False				False	491		V]		C	I	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	V	V, major		V	0	0	0	1	1	1	True	True	True
10764	12	48	0	C	0	4	4	2	1	True	2.0	0	142	140	225	140a	897	1/4	False	3	True				False	492		i		C	I		i		i					m	False	False	(0, -3, 1)	()	0	0	major	major	I	I, major	i		I	I	False	i	i, major		i, major		i	0	0	0	0	0	0	True	True	True
10764	4	60	0	C	0	4	4	1	1	True	2.0	0	142	140	225	140a	897	1/12	False	4	True				False	492		i		C	I		i		i					m	False	False	(0, -3, 1)	()	0	0	major	major	I	I, major	i		I	I	False	i	i, major		i, major		i	0	0	0	0	0	0	True	True	True
10768	4	55	1	G	0	4	4	1	1	True	2.333	0	142	140	225	140a	2692/3	1/12	False	3	False				False	492		i		C	I		i		i					m	False	False	(0, -3, 1)	()	0	0	major	major	I	I, major	i		I	I	False	i	i, major		i, major		i	0	0	0	1	1	1	True	False	False
10772	4	51	-3	E	-1	4	4	1	1	True	2.667	0	142	140	225	140a	2693/3	1/12	False	3	False				False	492		i		C	I		i		i					m	False	False	(0, -3, 1)	()	0	0	major	major	I	I, major	i		I	I	False	i	i, major		i, major		i	0	0	0	-3	-3	-3	True	False	False
10776	12	43	1	G	0	4	4	2	1	True	3.0	0	142	140	225	140a	898	1/4	False	2	True				False	493		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
10776	4	59	5	B	0	4	4	1	1	True	3.0	0	142	140	225	140a	898	1/12	False	3	True				False	493		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
10780	4	55	1	G	0	4	4	1	1	True	3.333	0	142	140	225	140a	2695/3	1/12	False	3	False				False	493		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
10784	4	50	2	D	0	4	4	1	1	True	3.667	0	142	140	225	140a	2696/3	1/12	False	3	False				False	493		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	2	2	2	True	False	False
10788	12	36	0	C	0	4	4	2	1	True	4.0	0	142	140	225	140a	899	1/4	False	2	True				False	494		iio6/V		C	I		iio6/V		ii	o	6		V	o	False	False	(0, -3, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	iio6/V	iio6/V, major		iio6/V, major	V	V	0	0	1	0	0	-1	True	False	True
10788	4	57	3	A	0	4	4	1	1	True	4.0	0	142	140	225	140a	899	1/12	False	3	True				False	494		iio6/V		C	I		iio6/V		ii	o	6		V	o	False	False	(0, -3, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	iio6/V	iio6/V, major		iio6/V, major	V	V	0	0	1	3	3	2	True	True	False
10792	4	51	-3	E	-1	4	4	1	1	True	4.333	0	142	140	225	140a	2698/3	1/12	False	3	False				False	494		iio6/V		C	I		iio6/V		ii	o	6		V	o	False	False	(0, -3, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	iio6/V	iio6/V, major		iio6/V, major	V	V	0	0	1	-3	-3	-4	True	False	False
10796	4	48	0	C	0	4	4	1	1	True	4.667	0	142	140	225	140a	2699/3	1/12	False	3	False				False	494		iio6/V		C	I		iio6/V		ii	o	6		V	o	False	False	(0, -3, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	iio6/V	iio6/V, major		iio6/V, major	V	V	0	0	1	0	0	-1	True	False	True
10800	12	31	1	G	0	4	4	2	1	True	1.0	0	143	141	226	141a	900	1/4	False	1	True				False	495		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
10800	4	55	1	G	0	4	4	1	1	True	1.0	0	143	141	226	141a	900	1/12	False	3	True				False	495		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
10804	4	50	2	D	0	4	4	1	1	True	1.333	0	143	141	226	141a	2701/3	1/12	False	3	False				False	495		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	2	2	2	True	False	False
10808	4	47	5	B	0	4	4	1	1	True	1.667	0	143	141	226	141a	2702/3	1/12	False	2	False				False	495		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
10812	12	36	0	C	0	4	4	2	1	True	2.0	0	143	141	226	141a	901	1/4	False	2	True				False	496		viio43/V		C	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	0	0	1	0	0	-1	True	False	True
10812	4	54	6	F	1	4	4	1	1	True	2.0	0	143	141	226	141a	901	1/12	False	3	True				False	496		viio43/V		C	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	0	0	1	6	6	5	True	True	False
10816	4	51	-3	E	-1	4	4	1	1	True	2.333	0	143	141	226	141a	2704/3	1/12	False	3	False				False	496		viio43/V		C	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	0	0	1	-3	-3	-4	True	False	False
10820	4	45	3	A	0	4	4	1	1	True	2.667	0	143	141	226	141a	2705/3	1/12	False	2	False				False	496		viio43/V		C	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	0	0	1	3	3	2	True	False	False
10824	12	31	1	G	0	4	4	2	1	True	3.0	0	143	141	226	141a	902	1/4	False	1	True				False	497		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
10824	4	55	1	G	0	4	4	1	1	True	3.0	0	143	141	226	141a	902	1/12	False	3	True				False	497		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
10828	4	50	2	D	0	4	4	1	1	True	3.333	0	143	141	226	141a	2707/3	1/12	False	3	False				False	497		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	2	2	2	True	False	False
10832	4	47	5	B	0	4	4	1	1	True	3.667	0	143	141	226	141a	2708/3	1/12	False	2	False				False	497		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
10836	12	36	0	C	0	4	4	2	1	True	4.0	0	143	141	226	141a	903	1/4	False	2	True				False	498		viio43/V		C	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	0	0	1	0	0	-1	True	False	True
10836	4	54	6	F	1	4	4	1	1	True	4.0	0	143	141	226	141a	903	1/12	False	3	True				False	498		viio43/V		C	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	0	0	1	6	6	5	True	True	False
10840	4	51	-3	E	-1	4	4	1	1	True	4.333	0	143	141	226	141a	2710/3	1/12	False	3	False				False	498		viio43/V		C	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	0	0	1	-3	-3	-4	True	False	False
10844	4	45	3	A	0	4	4	1	1	True	4.667	0	143	141	226	141a	2711/3	1/12	False	2	False				False	498		viio43/V		C	I		viio43/V		vii	o	43		V	o7	False	False	(0, -3, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio43/V	viio43/V, major		viio43/V, major	V	V	0	0	1	3	3	2	True	False	False
10848	3	31	1	G	0	4	4	2	1	True	1.0	0	144	142	227	142a	904	1/16	False	1	True	HC	HC	}	True	499		V|HC}		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
