onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
554400	1320	51	9	D	1	4	4	2	1	True	2.0	3	27	27	27	27a	105	1/16	False	3	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	6	5	5	True	False	False
554400	2640	73	7	C	1	4	4	1	1	True	2.0	3	27	27	27	27a	105	1/8	False	5	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	4	3	3	False	False	False
555720	1320	59	5	B	0	4	4	2	1	True	2.25	3	27	27	27	27a	421/4	1/16	False	3	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
557040	1320	47	5	B	0	4	4	2	1	True	2.5	3	27	27	27	27a	211/2	1/16	False	2	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
557040	2640	71	5	B	0	4	4	1	1	True	2.5	3	27	27	27	27a	211/2	1/8	False	4	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
558360	1320	59	5	B	0	4	4	2	1	True	2.75	3	27	27	27	27a	423/4	1/16	False	3	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
559680	1320	45	3	A	0	4	4	2	1	True	3.0	3	27	27	27	27a	106	1/16	False	2	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	0	-1	-1	True	False	True
559680	5280	71	5	B	0	4	4	1	1	True	3.0	3	27	27	27	27a	106	1/4	False	4	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
561000	1320	59	5	B	0	4	4	2	1	True	3.25	3	27	27	27	27a	425/4	1/16	False	3	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
562320	1320	47	5	B	0	4	4	2	1	True	3.5	3	27	27	27	27a	213/2	1/16	False	2	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
563640	1320	59	5	B	0	4	4	2	1	True	3.75	3	27	27	27	27a	427/4	1/16	False	3	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
564960	1320	45	3	A	0	4	4	2	1	True	4.0	3	27	27	27	27a	107	1/16	False	2	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	0	-1	-1	True	False	True
564960	5280	71	5	B	0	4	4	1	1	True	4.0	3	27	27	27	27a	107	1/4	False	4	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
566280	1320	59	5	B	0	4	4	2	1	True	4.25	3	27	27	27	27a	429/4	1/16	False	3	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
567600	1320	47	5	B	0	4	4	2	1	True	4.5	3	27	27	27	27a	215/2	1/16	False	2	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
568920	1320	59	5	B	0	4	4	2	1	True	4.75	3	27	27	27	27a	431/4	1/16	False	3	False				False	53		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
570240	1320	44	8	G	1	4	4	2	1	True	1.0	3	28	28	28	28a	108	1/16	False	2	True				False	54		I6	A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	5	4	4	True	False	True
570240	5280	71	5	B	0	4	4	1	1	True	1.0	3	28	28	28	28a	108	1/4	False	4	True				False	54		I6	A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	2	1	1	True	False	False
571560	1320	59	5	B	0	4	4	2	1	True	1.25	3	28	28	28	28a	433/4	1/16	False	3	False				False	54		I6	A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	2	1	1	True	False	False
572880	1320	47	5	B	0	4	4	2	1	True	1.5	3	28	28	28	28a	217/2	1/16	False	2	False				False	54		I6	A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	2	1	1	True	False	False
574200	1320	59	5	B	0	4	4	2	1	True	1.75	3	28	28	28	28a	435/4	1/16	False	3	False				False	54		I6	A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	2	1	1	True	False	False
575520	0	71	5	B	0	4	4	1	1	True	2.0	3	28	28	28	28a	109	0	False	4	True				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
575520	1320	52	4	E	0	4	4	2	1	True	2.0	3	28	28	28	28a	109	1/16	False	3	True				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	1	0	0	True	True	True
575520	7920	80	8	G	1	4	4	1	1	True	2.0	3	28	28	28	28a	109	3/8	False	5	True				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	5	4	4	True	False	False
576840	1320	59	5	B	0	4	4	2	1	True	2.25	3	28	28	28	28a	437/4	1/16	False	3	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
578160	1320	56	8	G	1	4	4	2	1	True	2.5	3	28	28	28	28a	219/2	1/16	False	3	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	5	4	4	True	False	False
579480	1320	59	5	B	0	4	4	2	1	True	2.75	3	28	28	28	28a	439/4	1/16	False	3	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
580800	1320	52	4	E	0	4	4	2	1	True	3.0	3	28	28	28	28a	110	1/16	False	3	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	1	0	0	True	True	True
582120	1320	59	5	B	0	4	4	2	1	True	3.25	3	28	28	28	28a	441/4	1/16	False	3	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
583440	1320	56	8	G	1	4	4	2	1	True	3.5	3	28	28	28	28a	221/2	1/16	False	3	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	5	4	4	True	False	False
583440	1320	81	3	A	0	4	4	1	1	True	3.5	3	28	28	28	28a	221/2	1/16	False	5	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	0	-1	-1	False	False	False
584760	1320	59	5	B	0	4	4	2	1	True	3.75	3	28	28	28	28a	443/4	1/16	False	3	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
584760	1320	80	8	G	1	4	4	1	1	True	3.75	3	28	28	28	28a	443/4	1/16	False	5	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	5	4	4	True	False	False
586080	1320	52	4	E	0	4	4	2	1	True	4.0	3	28	28	28	28a	111	1/16	False	3	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	1	0	0	True	True	True
586080	2640	78	6	F	1	4	4	1	1	True	4.0	3	28	28	28	28a	111	1/8	False	5	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	3	2	2	False	False	False
587400	1320	59	5	B	0	4	4	2	1	True	4.25	3	28	28	28	28a	445/4	1/16	False	3	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
588720	1320	56	8	G	1	4	4	2	1	True	4.5	3	28	28	28	28a	223/2	1/16	False	3	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	5	4	4	True	False	False
588720	2640	76	4	E	0	4	4	1	1	True	4.5	3	28	28	28	28a	223/2	1/8	False	5	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	1	0	0	True	True	True
590040	1320	59	5	B	0	4	4	2	1	True	4.75	3	28	28	28	28a	447/4	1/16	False	3	False				False	55		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
591360	1320	57	3	A	0	4	4	2	1	True	1.0	3	29	29	29	29a	112	1/16	False	3	True				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	0	-1	-1	True	False	True
591360	2640	76	4	E	0	4	4	1	1	True	1.0	3	29	29	29	29a	112	1/8	False	5	True				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	1	0	0	False	False	False
592680	1320	59	5	B	0	4	4	2	1	True	1.25	3	29	29	29	29a	449/4	1/16	False	3	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
594000	1320	54	6	F	1	4	4	2	1	True	1.5	3	29	29	29	29a	225/2	1/16	False	3	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	3	2	2	True	False	False
594000	2640	75	9	D	1	4	4	1	1	True	1.5	3	29	29	29	29a	225/2	1/8	False	5	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	6	5	5	True	False	False
595320	1320	59	5	B	0	4	4	2	1	True	1.75	3	29	29	29	29a	451/4	1/16	False	3	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
596640	1320	51	9	D	1	4	4	2	1	True	2.0	3	29	29	29	29a	113	1/16	False	3	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	6	5	5	True	False	False
596640	2640	73	7	C	1	4	4	1	1	True	2.0	3	29	29	29	29a	113	1/8	False	5	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	4	3	3	False	False	False
597960	1320	59	5	B	0	4	4	2	1	True	2.25	3	29	29	29	29a	453/4	1/16	False	3	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
599280	1320	47	5	B	0	4	4	2	1	True	2.5	3	29	29	29	29a	227/2	1/16	False	2	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
599280	2640	71	5	B	0	4	4	1	1	True	2.5	3	29	29	29	29a	227/2	1/8	False	4	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
600600	1320	59	5	B	0	4	4	2	1	True	2.75	3	29	29	29	29a	455/4	1/16	False	3	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
601920	1320	45	3	A	0	4	4	2	1	True	3.0	3	29	29	29	29a	114	1/16	False	2	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	0	-1	-1	True	False	True
601920	5280	71	5	B	0	4	4	1	1	True	3.0	3	29	29	29	29a	114	1/4	False	4	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
603240	1320	59	5	B	0	4	4	2	1	True	3.25	3	29	29	29	29a	457/4	1/16	False	3	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
604560	1320	47	5	B	0	4	4	2	1	True	3.5	3	29	29	29	29a	229/2	1/16	False	2	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
605880	1320	59	5	B	0	4	4	2	1	True	3.75	3	29	29	29	29a	459/4	1/16	False	3	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
607200	1320	45	3	A	0	4	4	2	1	True	4.0	3	29	29	29	29a	115	1/16	False	2	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	0	-1	-1	True	False	True
607200	5280	71	5	B	0	4	4	1	1	True	4.0	3	29	29	29	29a	115	1/4	False	4	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
608520	1320	59	5	B	0	4	4	2	1	True	4.25	3	29	29	29	29a	461/4	1/16	False	3	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
609840	1320	47	5	B	0	4	4	2	1	True	4.5	3	29	29	29	29a	231/2	1/16	False	2	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
611160	1320	59	5	B	0	4	4	2	1	True	4.75	3	29	29	29	29a	463/4	1/16	False	3	False				False	56		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
612480	1320	44	8	G	1	4	4	2	1	True	1.0	3	30	30	30	30a	116	1/16	False	2	True				False	57		I6	A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	5	4	4	True	False	True
612480	5280	71	5	B	0	4	4	1	1	True	1.0	3	30	30	30	30a	116	1/4	False	4	True				False	57		I6	A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	2	1	1	True	False	False
613800	1320	59	5	B	0	4	4	2	1	True	1.25	3	30	30	30	30a	465/4	1/16	False	3	False				False	57		I6	A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	2	1	1	True	False	False
615120	1320	47	5	B	0	4	4	2	1	True	1.5	3	30	30	30	30a	233/2	1/16	False	2	False				False	57		I6	A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	2	1	1	True	False	False
616440	1320	59	5	B	0	4	4	2	1	True	1.75	3	30	30	30	30a	467/4	1/16	False	3	False				False	57		I6	A	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	2	1	1	True	False	False
617760	0	71	5	B	0	4	4	1	1	True	2.0	3	30	30	30	30a	117	0	False	4	True				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
617760	0	76	4	E	0	4	4	1	1	True	2.0	3	30	30	30	30a	117	0	False	5	True				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	1	0	0	True	True	True
617760	0	80	8	G	1	4	4	1	1	True	2.0	3	30	30	30	30a	117	0	False	5	True				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	5	4	4	True	False	False
617760	1320	52	4	E	0	4	4	2	1	True	2.0	3	30	30	30	30a	117	1/16	False	3	True				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	1	0	0	True	True	True
617760	7920	83	5	B	0	4	4	1	1	True	2.0	3	30	30	30	30a	117	3/8	False	5	True				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
619080	1320	59	5	B	0	4	4	2	1	True	2.25	3	30	30	30	30a	469/4	1/16	False	3	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
620400	1320	56	8	G	1	4	4	2	1	True	2.5	3	30	30	30	30a	235/2	1/16	False	3	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	5	4	4	True	False	False
621720	1320	59	5	B	0	4	4	2	1	True	2.75	3	30	30	30	30a	471/4	1/16	False	3	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
623040	1320	52	4	E	0	4	4	2	1	True	3.0	3	30	30	30	30a	118	1/16	False	3	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	1	0	0	True	True	True
624360	1320	59	5	B	0	4	4	2	1	True	3.25	3	30	30	30	30a	473/4	1/16	False	3	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
625680	1320	56	8	G	1	4	4	2	1	True	3.5	3	30	30	30	30a	237/2	1/16	False	3	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	5	4	4	True	False	False
625680	1320	85	7	C	1	4	4	1	1	True	3.5	3	30	30	30	30a	237/2	1/16	False	6	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	4	3	3	False	False	False
627000	1320	59	5	B	0	4	4	2	1	True	3.75	3	30	30	30	30a	475/4	1/16	False	3	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
627000	1320	83	5	B	0	4	4	1	1	True	3.75	3	30	30	30	30a	475/4	1/16	False	5	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
628320	1320	52	4	E	0	4	4	2	1	True	4.0	3	30	30	30	30a	119	1/16	False	3	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	1	0	0	True	True	True
628320	1320	81	3	A	0	4	4	1	1	True	4.0	3	30	30	30	30a	119	1/16	False	5	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	0	-1	-1	False	False	False
629640	1320	59	5	B	0	4	4	2	1	True	4.25	3	30	30	30	30a	477/4	1/16	False	3	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
629640	1320	80	8	G	1	4	4	1	1	True	4.25	3	30	30	30	30a	477/4	1/16	False	5	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	5	4	4	True	False	False
630960	1320	56	8	G	1	4	4	2	1	True	4.5	3	30	30	30	30a	239/2	1/16	False	3	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	5	4	4	True	False	False
630960	1320	78	6	F	1	4	4	1	1	True	4.5	3	30	30	30	30a	239/2	1/16	False	5	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	3	2	2	False	False	False
632280	1320	59	5	B	0	4	4	2	1	True	4.75	3	30	30	30	30a	479/4	1/16	False	3	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
632280	1320	76	4	E	0	4	4	1	1	True	4.75	3	30	30	30	30a	479/4	1/16	False	5	False				False	58		I	A	V		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	1	0	0	True	True	True
633600	1320	57	3	A	0	4	4	2	1	True	1.0	3	31	31	31	31a	120	1/16	False	3	True				False	59		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	0	-1	-1	True	False	True
633600	2640	76	4	E	0	4	4	1	1	True	1.0	3	31	31	31	31a	120	1/8	False	5	True				False	59		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	1	0	0	False	False	False
634920	1320	59	5	B	0	4	4	2	1	True	1.25	3	31	31	31	31a	481/4	1/16	False	3	False				False	59		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
636240	1320	54	6	F	1	4	4	2	1	True	1.5	3	31	31	31	31a	241/2	1/16	False	3	False				False	59		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	3	2	2	True	False	False
636240	2640	75	9	D	1	4	4	1	1	True	1.5	3	31	31	31	31a	241/2	1/8	False	5	False				False	59		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	6	5	5	True	False	False
637560	1320	59	5	B	0	4	4	2	1	True	1.75	3	31	31	31	31a	483/4	1/16	False	3	False				False	59		V2	A	V		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	3	4	4	2	1	1	True	True	False
