onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
6540.0	12.0	272.5	30	6	F	1.0	1.5	0	4	4	2.0	1.0	1/8	True	-1	69.0	69.0	69.0	69a	1	545/2	False	False				False	98		V7/III		d	v		V7/III		V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	v	v, minor	V/III	III	III/v	VII	False	V7/III	V7/III, minor		V7/III, minor	III	III	2	3	0	4	3	6	False	False	False
6552.0	12.0	273.0	31	1	G	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	69.0	69.0	69.0	69a	1	273	False	False				False	98		V7/III		d	v		V7/III		V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	v	v, minor	V/III	III	III/v	VII	False	V7/III	V7/III, minor		V7/III, minor	III	III	2	3	0	-1	-2	1	True	True	True
6564.0	12.0	273.5	33	3	A	0.0	2.5	0	4	4	2.0	1.0	1/8	True	-1	69.0	69.0	69.0	69a	1	547/2	False	False				False	98		V7/III		d	v		V7/III		V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	v	v, minor	V/III	III	III/v	VII	False	V7/III	V7/III, minor		V7/III, minor	III	III	2	3	0	1	0	3	False	False	False
6576.0	12.0	274.0	35	5	B	0.0	3.0	3	4	4	2.0	1.0	1/8	True	-1	69.0	69.0	69.0	69a	1	274	False	False				False	98		V7/III		d	v		V7/III		V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	v	v, minor	V/III	III	III/v	VII	False	V7/III	V7/III, minor		V7/III, minor	III	III	2	3	0	3	2	5	True	False	False
6588.0	12.0	274.5	31	1	G	0.0	3.5	0	4	4	2.0	1.0	1/8	True	-1	69.0	69.0	69.0	69a	1	549/2	False	False				False	98		V7/III		d	v		V7/III		V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	v	v, minor	V/III	III	III/v	VII	False	V7/III	V7/III, minor		V7/III, minor	III	III	2	3	0	-1	-2	1	True	True	True
6600.0	12.0	275.0	33	3	A	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	69.0	69.0	69.0	69a	1	275	False	True				False	99		viio/III		d	v		viio/III		vii	o			III	o	True	True	(2, -1, -4)	()	2	2	minor	minor	v	v, minor	vii/III	III	III/v	VII	False	viio/III	viio/III, minor		viio/III, minor	III	III	2	3	0	1	0	3	False	False	False
6600.0	24.0	275.0	74	2	D	0.0	4.0	4	4	4	1.0	1.0	1/4	True	-1	69.0	69.0	69.0	69a	5	275	False	True				False	99		viio/III		d	v		viio/III		vii	o			III	o	True	True	(2, -1, -4)	()	2	2	minor	minor	v	v, minor	vii/III	III	III/v	VII	False	viio/III	viio/III, minor		viio/III, minor	III	III	2	3	0	0	-1	2	True	False	False
6600.0	24.0	275.0	77	-1	F	0.0	4.0	4	4	4	1.0	1.0	1/4	True	-1	69.0	69.0	69.0	69a	5	275	False	True				False	99		viio/III		d	v		viio/III		vii	o			III	o	True	True	(2, -1, -4)	()	2	2	minor	minor	v	v, minor	vii/III	III	III/v	VII	False	viio/III	viio/III, minor		viio/III, minor	III	III	2	3	0	-3	-4	-1	True	False	False
6612.0	12.0	275.5	35	5	B	0.0	4.5	0	4	4	2.0	1.0	1/8	True	-1	69.0	69.0	69.0	69a	1	551/2	False	False				False	99		viio/III		d	v		viio/III		vii	o			III	o	True	True	(2, -1, -4)	()	2	2	minor	minor	v	v, minor	vii/III	III	III/v	VII	False	viio/III	viio/III, minor		viio/III, minor	III	III	2	3	0	3	2	5	True	True	True
6624.0	12.0	276.0	36	0	C	0.0	1.0	1	4	4	2.0	1.0	1/8	True	-1	70.0	70.0	70.0	70a	2	276	False	True				False	100		III		d	v		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	v	v, minor	III		v	v	True	III	III, minor		III, minor		III	2	3	3	-2	-3	-3	True	True	True
6624.0	24.0	276.0	72	0	C	0.0	1.0	1	4	4	1.0	1.0	1/4	True	-1	70.0	70.0	70.0	70a	5	276	False	True				False	100		III		d	v		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	v	v, minor	III		v	v	True	III	III, minor		III, minor		III	2	3	3	-2	-3	-3	True	True	True
6624.0	24.0	276.0	76	4	E	0.0	1.0	1	4	4	1.0	1.0	1/4	True	-1	70.0	70.0	70.0	70a	5	276	False	True				False	100		III		d	v		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	v	v, minor	III		v	v	True	III	III, minor		III, minor		III	2	3	3	2	1	1	True	False	False
6636.0	12.0	276.5	35	5	B	0.0	1.5	0	4	4	2.0	1.0	1/8	True	-1	70.0	70.0	70.0	70a	1	553/2	False	False				False	100		III		d	v		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	v	v, minor	III		v	v	True	III	III, minor		III, minor		III	2	3	3	3	2	2	False	False	False
6648.0	12.0	277.0	36	0	C	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	70.0	70.0	70.0	70a	2	277	False	False				False	100		III		d	v		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	v	v, minor	III		v	v	True	III	III, minor		III, minor		III	2	3	3	-2	-3	-3	True	True	True
6660.0	12.0	277.5	38	2	D	0.0	2.5	0	4	4	2.0	1.0	1/8	True	-1	70.0	70.0	70.0	70a	2	555/2	False	False				False	100		III		d	v		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	v	v, minor	III		v	v	True	III	III, minor		III, minor		III	2	3	3	0	-1	-1	False	False	False
6672.0	12.0	278.0	40	4	E	0.0	3.0	3	4	4	2.0	1.0	1/8	True	-1	70.0	70.0	70.0	70a	2	278	False	True				False	101		III6	V(64)	d	v		III6		III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	v	v, minor	III		v	v	True	III6	III6, minor		III6, minor		III	2	3	3	2	1	1	True	False	True
6684.0	12.0	278.5	39	9	D	1.0	3.5	0	4	4	2.0	1.0	1/8	True	-1	70.0	70.0	70.0	70a	2	557/2	False	False				False	101		III6	V(64)	d	v		III6		III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	v	v, minor	III		v	v	True	III6	III6, minor		III6, minor		III	2	3	3	7	6	6	False	False	False
6696.0	12.0	279.0	40	4	E	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	70.0	70.0	70.0	70a	2	279	False	False				False	101		III6	V(64)	d	v		III6		III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	v	v, minor	III		v	v	True	III6	III6, minor		III6, minor		III	2	3	3	2	1	1	True	False	True
6696.0	24.0	279.0	84	0	C	0.0	4.0	4	4	4	1.0	1.0	1/4	True	-1	70.0	70.0	70.0	70a	6	279	False	False				False	101		III6	V(64)	d	v		III6		III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	v	v, minor	III		v	v	True	III6	III6, minor		III6, minor		III	2	3	3	-2	-3	-3	True	True	False
6696.0	24.0	279.0	88	4	E	0.0	4.0	4	4	4	1.0	1.0	1/4	True	-1	70.0	70.0	70.0	70a	6	279	False	False				False	101		III6	V(64)	d	v		III6		III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	v	v, minor	III		v	v	True	III6	III6, minor		III6, minor		III	2	3	3	2	1	1	True	False	True
6708.0	12.0	279.5	39	9	D	1.0	4.5	0	4	4	2.0	1.0	1/8	True	-1	70.0	70.0	70.0	70a	2	559/2	False	False				False	101		III6	V(64)	d	v		III6		III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	v	v, minor	III		v	v	True	III6	III6, minor		III6, minor		III	2	3	3	7	6	6	False	False	False
6720.0	12.0	280.0	40	4	E	0.0	1.0	1	4	4	2.0	1.0	1/8	True	-1	71.0	71.0	71.0	71a	2	280	False	True				False	102		V7		d	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	2	3	3	2	1	1	True	True	True
6720.0	24.0	280.0	83	5	B	0.0	1.0	1	4	4	1.0	1.0	1/4	True	-1	71.0	71.0	71.0	71a	5	280	False	True				False	102		V7		d	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	2	3	3	3	2	2	True	False	False
6720.0	24.0	280.0	86	2	D	0.0	1.0	1	4	4	1.0	1.0	1/4	True	-1	71.0	71.0	71.0	71a	6	280	False	True				False	102		V7		d	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	2	3	3	0	-1	-1	True	False	False
6732.0	12.0	280.5	39	9	D	1.0	1.5	0	4	4	2.0	1.0	1/8	True	-1	71.0	71.0	71.0	71a	2	561/2	False	False				False	102		V7		d	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	2	3	3	7	6	6	False	False	False
6744.0	12.0	281.0	40	4	E	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	71.0	71.0	71.0	71a	2	281	False	False				False	102		V7		d	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	2	3	3	2	1	1	True	True	True
6756.0	12.0	281.5	42	6	F	1.0	2.5	0	4	4	2.0	1.0	1/8	True	-1	71.0	71.0	71.0	71a	2	563/2	False	False				False	102		V7		d	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	2	3	3	4	3	3	False	False	False
6768.0	12.0	282.0	44	8	G	1.0	3.0	3	4	4	2.0	1.0	1/8	True	-1	71.0	71.0	71.0	71a	2	282	False	False				False	102		V7		d	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	2	3	3	6	5	5	True	False	False
6780.0	12.0	282.5	40	4	E	0.0	3.5	0	4	4	2.0	1.0	1/8	True	-1	71.0	71.0	71.0	71a	2	565/2	False	False				False	102		V7		d	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	2	3	3	2	1	1	True	True	True
6792.0	12.0	283.0	42	6	F	1.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	71.0	71.0	71.0	71a	2	283	False	True				False	103		#viio		d	v		#viio		#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	v	v, minor	#vii		v	v	True	#viio	#viio, minor		#viio, minor		#vii	2	3	3	4	3	3	False	False	False
6792.0	24.0	283.0	71	5	B	0.0	4.0	4	4	4	1.0	1.0	1/4	True	-1	71.0	71.0	71.0	71a	4	283	False	True				False	103		#viio		d	v		#viio		#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	v	v, minor	#vii		v	v	True	#viio	#viio, minor		#viio, minor		#vii	2	3	3	3	2	2	True	False	False
6792.0	24.0	283.0	74	2	D	0.0	4.0	4	4	4	1.0	1.0	1/4	True	-1	71.0	71.0	71.0	71a	5	283	False	True				False	103		#viio		d	v		#viio		#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	v	v, minor	#vii		v	v	True	#viio	#viio, minor		#viio, minor		#vii	2	3	3	0	-1	-1	True	False	False
6804.0	12.0	283.5	44	8	G	1.0	4.5	0	4	4	2.0	1.0	1/8	True	-1	71.0	71.0	71.0	71a	2	567/2	False	False				False	103		#viio		d	v		#viio		#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	v	v, minor	#vii		v	v	True	#viio	#viio, minor		#viio, minor		#vii	2	3	3	6	5	5	True	True	True
6816.0	12.0	284.0	45	3	A	0.0	1.0	1	4	4	2.0	1.0	1/8	True	-1	72.0	72.0	72.0	72a	2	284	False	True				False	104		i		d	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	2	3	3	1	0	0	True	True	True
6816.0	24.0	284.0	69	3	A	0.0	1.0	1	4	4	1.0	1.0	1/4	True	-1	72.0	72.0	72.0	72a	4	284	False	True				False	104		i		d	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	2	3	3	1	0	0	True	True	True
6816.0	24.0	284.0	72	0	C	0.0	1.0	1	4	4	1.0	1.0	1/4	True	-1	72.0	72.0	72.0	72a	5	284	False	True				False	104		i		d	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	2	3	3	-2	-3	-3	True	False	False
6828.0	12.0	284.5	44	8	G	1.0	1.5	0	4	4	2.0	1.0	1/8	True	-1	72.0	72.0	72.0	72a	2	569/2	False	False				False	104		i		d	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	2	3	3	6	5	5	False	False	False
6840.0	12.0	285.0	45	3	A	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	72.0	72.0	72.0	72a	2	285	False	False				False	104		i		d	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	2	3	3	1	0	0	True	True	True
6852.0	12.0	285.5	47	5	B	0.0	2.5	0	4	4	2.0	1.0	1/8	True	-1	72.0	72.0	72.0	72a	2	571/2	False	False				False	104		i		d	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	2	3	3	3	2	2	False	False	False
6864.0	12.0	286.0	48	0	C	0.0	3.0	3	4	4	2.0	1.0	1/8	True	-1	72.0	72.0	72.0	72a	3	286	False	False				False	104		i		d	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	2	3	3	-2	-3	-3	True	False	False
6876.0	12.0	286.5	45	3	A	0.0	3.5	0	4	4	2.0	1.0	1/8	True	-1	72.0	72.0	72.0	72a	2	573/2	False	False				False	104		i		d	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	2	3	3	1	0	0	True	True	True
6888.0	12.0	287.0	47	5	B	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	72.0	72.0	72.0	72a	2	287	False	True				False	105		i6		d	v		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	2	3	3	3	2	2	False	False	False
6888.0	24.0	287.0	81	3	A	0.0	4.0	4	4	4	1.0	1.0	1/4	True	-1	72.0	72.0	72.0	72a	5	287	False	True				False	105		i6		d	v		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	2	3	3	1	0	0	True	True	False
6888.0	24.0	287.0	84	0	C	0.0	4.0	4	4	4	1.0	1.0	1/4	True	-1	72.0	72.0	72.0	72a	6	287	False	True				False	105		i6		d	v		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	2	3	3	-2	-3	-3	True	False	True
6900.0	12.0	287.5	48	0	C	0.0	4.5	0	4	4	2.0	1.0	1/8	True	-1	72.0	72.0	72.0	72a	3	575/2	False	False				False	105		i6		d	v		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	2	3	3	-2	-3	-3	True	False	True
6912.0	12.0	288.0	50	2	D	0.0	1.0	1	4	4	2.0	1.0	1/8	True	-1	73.0	73.0	73.0	73a	3	288	False	True				False	106		ii%65		d	v		ii%65		ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	2	3	3	0	-1	-1	True	False	True
6912.0	24.0	288.0	81	3	A	0.0	1.0	1	4	4	1.0	1.0	1/4	True	-1	73.0	73.0	73.0	73a	5	288	False	True				False	106		ii%65		d	v		ii%65		ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	2	3	3	1	0	0	True	False	False
6912.0	24.0	288.0	83	5	B	0.0	1.0	1	4	4	1.0	1.0	1/4	True	-1	73.0	73.0	73.0	73a	5	288	False	True				False	106		ii%65		d	v		ii%65		ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	2	3	3	3	2	2	True	True	False
6924.0	12.0	288.5	49	7	C	1.0	1.5	0	4	4	2.0	1.0	1/8	True	-1	73.0	73.0	73.0	73a	3	577/2	False	False				False	106		ii%65		d	v		ii%65		ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	2	3	3	5	4	4	False	False	False
6936.0	12.0	289.0	50	2	D	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	73.0	73.0	73.0	73a	3	289	False	False				False	106		ii%65		d	v		ii%65		ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	2	3	3	0	-1	-1	True	False	True
6948.0	12.0	289.5	52	4	E	0.0	2.5	0	4	4	2.0	1.0	1/8	True	-1	73.0	73.0	73.0	73a	3	579/2	False	False				False	106		ii%65		d	v		ii%65		ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	2	3	3	2	1	1	False	False	False
6960.0	12.0	290.0	53	-1	F	0.0	3.0	3	4	4	2.0	1.0	1/8	True	-1	73.0	73.0	73.0	73a	3	290	False	False				False	106		ii%65		d	v		ii%65		ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	2	3	3	-3	-4	-4	True	False	False
6972.0	12.0	290.5	50	2	D	0.0	3.5	0	4	4	2.0	1.0	1/8	True	-1	73.0	73.0	73.0	73a	3	581/2	False	False				False	106		ii%65		d	v		ii%65		ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	2	3	3	0	-1	-1	True	False	True
6984.0	12.0	291.0	52	4	E	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	73.0	73.0	73.0	73a	3	291	False	True				False	107		ii%43		d	v		ii%43		ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	2	3	3	2	1	1	False	False	False
6984.0	24.0	291.0	69	3	A	0.0	4.0	4	4	4	1.0	1.0	1/4	True	-1	73.0	73.0	73.0	73a	4	291	False	True				False	107		ii%43		d	v		ii%43		ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	2	3	3	1	0	0	True	False	False
6984.0	24.0	291.0	71	5	B	0.0	4.0	4	4	4	1.0	1.0	1/4	True	-1	73.0	73.0	73.0	73a	4	291	False	True				False	107		ii%43		d	v		ii%43		ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	2	3	3	3	2	2	True	True	False
6996.0	12.0	291.5	53	-1	F	0.0	4.5	0	4	4	2.0	1.0	1/8	True	-1	73.0	73.0	73.0	73a	3	583/2	False	False				False	107		ii%43		d	v		ii%43		ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	2	3	3	-3	-4	-4	True	False	True
7008.0	12.0	292.0	52	4	E	0.0	1.0	1	4	4	2.0	1.0	1/8	True	-1	74.0	74.0	74.0	74a	3	292	False	True				False	108		V		d	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	2	1	1	True	True	True
7008.0	24.0	292.0	68	8	G	1.0	1.0	1	4	4	1.0	1.0	1/4	True	-1	74.0	74.0	74.0	74a	4	292	False	True				False	108		V		d	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	6	5	5	True	False	False
7008.0	24.0	292.0	71	5	B	0.0	1.0	1	4	4	1.0	1.0	1/4	True	-1	74.0	74.0	74.0	74a	4	292	False	True				False	108		V		d	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	3	2	2	True	False	False
7020.0	12.0	292.5	63	9	D	1.0	1.5	0	4	4	2.0	1.0	1/8	True	-1	74.0	74.0	74.0	74a	4	585/2	False	False				False	108		V		d	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	7	6	6	False	False	False
7032.0	12.0	293.0	64	4	E	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	74.0	74.0	74.0	74a	4	293	False	False				False	108		V		d	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	2	1	1	True	True	True
7044.0	12.0	293.5	63	9	D	1.0	2.5	0	4	4	2.0	1.0	1/8	True	-1	74.0	74.0	74.0	74a	4	587/2	False	False				False	108		V		d	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	7	6	6	False	False	False
7056.0	12.0	294.0	64	4	E	0.0	3.0	3	4	4	2.0	1.0	1/8	True	-1	74.0	74.0	74.0	74a	4	294	False	False				False	108		V		d	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	2	1	1	True	True	True
7068.0	12.0	294.5	63	9	D	1.0	3.5	0	4	4	2.0	1.0	1/8	True	-1	74.0	74.0	74.0	74a	4	589/2	False	False				False	108		V		d	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	7	6	6	False	False	False
7080.0	12.0	295.0	64	4	E	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	74.0	74.0	74.0	74a	4	295	False	False				False	108		V		d	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	2	1	1	True	True	True
7080.0	24.0	295.0	71	5	B	0.0	4.0	4	4	4	1.0	1.0	1/4	True	-1	74.0	74.0	74.0	74a	4	295	False	False				False	108		V		d	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	3	2	2	True	False	False
7080.0	24.0	295.0	80	8	G	1.0	4.0	4	4	4	1.0	1.0	1/4	True	-1	74.0	74.0	74.0	74a	5	295	False	False				False	108		V		d	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	6	5	5	True	False	False
7092.0	12.0	295.5	52	4	E	0.0	4.5	0	4	4	2.0	1.0	1/8	True	-1	74.0	74.0	74.0	74a	3	591/2	False	False				False	108		V		d	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	2	1	1	True	True	True
7104.0	96.0	296.0	52	4	E	0.0	1.0	1	4	4	2.0	2.0	1	True	-1	75.0	75.0	75.0	75a	3	296	False	True				False	109		V(64)		d	v		V(64)		V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	2	1	1	True	True	True
7104.0	48.0	296.0	60	0	C	0.0	1.0	1	4	4	2.0	1.0	1/2	True	-1	75.0	75.0	75.0	75a	4	296	False	True				False	109		V(64)		d	v		V(64)		V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	-2	-3	-3	True	False	False
7104.0	48.0	296.0	64	4	E	0.0	1.0	1	4	4	2.0	1.0	1/2	True	-1	75.0	75.0	75.0	75a	4	296	False	True				False	109		V(64)		d	v		V(64)		V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	2	1	1	True	True	True
7104.0	12.0	296.0	81	3	A	0.0	1.0	1	4	4	1.0	1.0	1/8	True	-1	75.0	75.0	75.0	75a	5	296	False	True				False	109		V(64)		d	v		V(64)		V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	1	0	0	True	False	False
7116.0	12.0	296.5	76	4	E	0.0	1.5	0	4	4	1.0	1.0	1/8	True	-1	75.0	75.0	75.0	75a	5	593/2	False	False				False	109		V(64)		d	v		V(64)		V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	2	1	1	True	True	True
7128.0	12.0	297.0	72	0	C	0.0	2.0	2	4	4	1.0	1.0	1/8	True	-1	75.0	75.0	75.0	75a	5	297	False	False				False	109		V(64)		d	v		V(64)		V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	-2	-3	-3	True	False	False
7140.0	12.0	297.5	84	0	C	0.0	2.5	0	4	4	1.0	1.0	1/8	True	-1	75.0	75.0	75.0	75a	6	595/2	False	False				False	109		V(64)		d	v		V(64)		V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	-2	-3	-3	True	False	False
