onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
5940.0	720.0	4.125	67	1	G	0.0	1.0	1	4	4	1.0	1.0	1/8	True	-3	3.0	3.0	2.0	2a	4	33/8	False	True				False	1		V	c	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
5940.0	720.0	4.125	71	5	B	0.0	1.0	1	4	4	1.0	1.0	1/8	True	-3	3.0	3.0	2.0	2a	4	33/8	False	True				False	1		V	c	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	5	5	5	True	False	False
7380.0	720.0	5.125	48	0	C	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-3	3.0	3.0	2.0	2a	3	41/8	False	True				False	2		i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
7380.0	720.0	5.125	55	1	G	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-3	3.0	3.0	2.0	2a	3	41/8	False	True				False	2		i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
7380.0	720.0	5.125	60	0	C	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-3	3.0	3.0	2.0	2a	4	41/8	False	True				False	2		i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
7380.0	720.0	5.125	63	-3	E	-1.0	2.0	2	4	4	1.0	1.0	1/8	True	-3	3.0	3.0	2.0	2a	4	41/8	False	True				False	2		i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
7380.0	720.0	5.125	67	1	G	0.0	2.0	2	4	4	1.0	1.0	1/8	True	-3	3.0	3.0	2.0	2a	4	41/8	False	True				False	2		i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
7380.0	720.0	5.125	72	0	C	0.0	2.0	2	4	4	1.0	1.0	1/8	True	-3	3.0	3.0	2.0	2a	5	41/8	False	True				False	2		i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
8820.0	0.0	6.125	62	2	D	0.0	3.0	3	4	4	1.0	1.0	0	True	-3	3.0	3.0	2.0	2a	4	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	2	2	2	True	False	False
8820.0	0.0	6.125	67	1	G	0.0	3.0	3	4	4	1.0	1.0	0	True	-3	3.0	3.0	2.0	2a	4	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	1	1	1	True	True	False
8820.0	0.0	6.125	71	5	B	0.0	3.0	3	4	4	1.0	1.0	0	True	-3	3.0	3.0	2.0	2a	4	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	5	5	5	True	False	True
8820.0	0.0	6.125	35	5	B	0.0	3.0	3	4	4	2.0	1.0	0	True	-3	3.0	3.0	2.0	2a	1	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	5	5	5	True	False	True
8820.0	0.0	6.125	38	2	D	0.0	3.0	3	4	4	2.0	1.0	0	True	-3	3.0	3.0	2.0	2a	2	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	2	2	2	True	False	False
8820.0	0.0	6.125	43	1	G	0.0	3.0	3	4	4	2.0	1.0	0	True	-3	3.0	3.0	2.0	2a	2	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	1	1	1	True	True	False
8820.0	0.0	6.125	47	5	B	0.0	3.0	3	4	4	2.0	1.0	0	True	-3	3.0	3.0	2.0	2a	2	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	5	5	5	True	False	True
8820.0	0.0	6.125	50	2	D	0.0	3.0	3	4	4	2.0	1.0	0	True	-3	3.0	3.0	2.0	2a	3	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	2	2	2	True	False	False
8820.0	0.0	6.125	55	1	G	0.0	3.0	3	4	4	2.0	1.0	0	True	-3	3.0	3.0	2.0	2a	3	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	1	1	1	True	True	False
8820.0	0.0	6.125	59	5	B	0.0	3.0	3	4	4	2.0	1.0	0	True	-3	3.0	3.0	2.0	2a	3	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	5	5	5	True	False	True
8820.0	720.0	6.125	35	5	B	0.0	3.0	3	4	4	2.0	1.0	1/8	True	-3	3.0	3.0	2.0	2a	1	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	5	5	5	True	False	True
8820.0	720.0	6.125	47	5	B	0.0	3.0	3	4	4	2.0	1.0	1/8	True	-3	3.0	3.0	2.0	2a	2	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	5	5	5	True	False	True
8820.0	720.0	6.125	62	2	D	0.0	3.0	3	4	4	1.0	1.0	1/8	True	-3	3.0	3.0	2.0	2a	4	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	2	2	2	True	False	False
8820.0	720.0	6.125	67	1	G	0.0	3.0	3	4	4	1.0	1.0	1/8	True	-3	3.0	3.0	2.0	2a	4	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	1	1	1	True	True	False
8820.0	720.0	6.125	74	2	D	0.0	3.0	3	4	4	1.0	1.0	1/8	True	-3	3.0	3.0	2.0	2a	5	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	2	2	2	True	False	False
11520.0	180.0	8.0	56	-4	A	-1.0	4.875	0	4	4	2.0	1.0	1/32	True	-3	3.0	3.0	2.0	2a	3	8	False	True			{	False	4		#viio7{	c	i		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	0	0	-4	-4	-4	True	False	False
11520.0	180.0	8.0	68	-4	A	-1.0	4.875	0	4	4	2.0	1.0	1/32	True	-3	3.0	3.0	2.0	2a	4	8	False	True			{	False	4		#viio7{	c	i		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	0	0	-4	-4	-4	True	False	False
11700.0	1260.0	8.125	47	5	B	0.0	1.0	1	4	4	2.0	1.0	7/32	True	-3	4.0	4.0	3.0	3a	2	65/8	False	False				False	4		#viio7{	c	i		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	0	0	5	5	5	True	True	True
11700.0	1260.0	8.125	59	5	B	0.0	1.0	1	4	4	2.0	1.0	7/32	True	-3	4.0	4.0	3.0	3a	3	65/8	False	False				False	4		#viio7{	c	i		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	0	0	5	5	5	True	True	True
12960.0	180.0	9.0	35	5	B	0.0	1.875	0	4	4	2.0	1.0	1/32	True	-3	4.0	4.0	3.0	3a	1	9	False	False				False	4		#viio7{	c	i		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	0	0	5	5	5	True	True	True
12960.0	180.0	9.0	47	5	B	0.0	1.875	0	4	4	2.0	1.0	1/32	True	-3	4.0	4.0	3.0	3a	2	9	False	False				False	4		#viio7{	c	i		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	0	0	5	5	5	True	True	True
12960.0	180.0	9.0	68	-4	A	-1.0	1.875	0	4	4	1.0	1.0	1/32	True	-3	4.0	4.0	3.0	3a	4	9	False	False				False	4		#viio7{	c	i		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	0	0	-4	-4	-4	True	False	False
12960.0	180.0	9.0	74	2	D	0.0	1.875	0	4	4	1.0	1.0	1/32	True	-3	4.0	4.0	3.0	3a	5	9	False	False				False	4		#viio7{	c	i		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	0	0	2	2	2	True	False	False
12960.0	180.0	9.0	77	-1	F	0.0	1.875	0	4	4	1.0	1.0	1/32	True	-3	4.0	4.0	3.0	3a	5	9	False	False				False	4		#viio7{	c	i		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	0	0	-1	-1	-1	True	False	False
12960.0	180.0	9.0	80	-4	A	-1.0	1.875	0	4	4	1.0	1.0	1/32	True	-3	4.0	4.0	3.0	3a	5	9	False	False				False	4		#viio7{	c	i		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	0	0	-4	-4	-4	True	False	False
