onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
253.0	1.0	63.25	73	-5	D	-1.0	2.25	0	2	4	1.0	1.0	1/16	True	-4	32.0	32.0	32.0	32a	5	253/4	False	False				False	78		I		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-4	-1	-1	False	False	False
254.0	2.0	63.5	67	1	G	0.0	2.5	0	2	4	1.0	2.0	1/8	True	-4	32.0	32.0	32.0	32a	4	127/2	False	True				False	79		V6		f	III		V6	V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	-1	-4	-4	2	5	5	True	False	True
254.0	1.0	63.5	72	0	C	0.0	2.5	0	2	4	1.0	1.0	1/16	True	-4	32.0	32.0	32.0	32a	5	127/2	False	True				False	79		V6		f	III		V6	V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	-1	-4	-4	1	4	4	False	False	False
255.0	1.0	63.75	70	-2	B	-1.0	2.75	0	2	4	1.0	1.0	1/16	True	-4	32.0	32.0	32.0	32a	4	255/4	False	False				False	79		V6		f	III		V6	V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	-1	-4	-4	-1	2	2	True	False	False
256.0	2.0	64.0	68	-4	A	-1.0	1.0	1	2	4	1.0	2.0	1/8	True	-4	33.0	33.0	33.0	33a	4	64	False	True				False	80		I		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
256.0	1.0	64.0	72	0	C	0.0	1.0	1	2	4	1.0	1.0	1/16	True	-4	33.0	33.0	33.0	33a	5	64	False	True				False	80		I		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	1	4	4	True	False	False
257.0	1.0	64.25	77	-1	F	0.0	1.25	0	2	4	1.0	1.0	1/16	True	-4	33.0	33.0	33.0	33a	5	257/4	False	False				False	80		I		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	0	3	3	False	False	False
258.0	2.0	64.5	61	-5	D	-1.0	1.5	0	2	4	1.0	2.0	1/8	True	-4	33.0	33.0	33.0	33a	4	129/2	False	True				False	81		IV		f	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	-1	-4	-4	-4	-1	-1	True	True	True
258.0	1.0	64.5	75	-3	E	-1.0	1.5	0	2	4	1.0	1.0	1/16	True	-4	33.0	33.0	33.0	33a	5	129/2	False	True				False	81		IV		f	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	-1	-4	-4	-2	1	1	False	False	False
259.0	1.0	64.75	73	-5	D	-1.0	1.75	0	2	4	1.0	1.0	1/16	True	-4	33.0	33.0	33.0	33a	5	259/4	False	False				False	81		IV		f	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	-1	-4	-4	-4	-1	-1	True	True	True
260.0	2.0	65.0	63	-3	E	-1.0	2.0	2	2	4	1.0	2.0	1/8	True	-4	33.0	33.0	33.0	33a	4	65	False	True				False	82		V(64)		f	III		V(64)	V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4	-2	1	1	True	True	True
260.0	1.0	65.0	72	0	C	0.0	2.0	2	2	4	1.0	1.0	1/16	True	-4	33.0	33.0	33.0	33a	5	65	False	True				False	82		V(64)		f	III		V(64)	V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4	1	4	4	True	False	False
261.0	1.0	65.25	70	-2	B	-1.0	2.25	0	2	4	1.0	1.0	1/16	True	-4	33.0	33.0	33.0	33a	4	261/4	False	False				False	82		V(64)		f	III		V(64)	V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4	-1	2	2	False	False	False
262.0	2.0	65.5	51	-3	E	-1.0	2.5	0	2	4	1.0	2.0	1/8	True	-4	33.0	33.0	33.0	33a	3	131/2	False	True				False	83		V		f	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	-1	-4	-4	-2	1	1	True	True	True
262.0	1.0	65.5	68	-4	A	-1.0	2.5	0	2	4	1.0	1.0	1/16	True	-4	33.0	33.0	33.0	33a	4	131/2	False	True				False	83		V		f	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	-1	-4	-4	-3	0	0	False	False	False
263.0	1.0	65.75	67	1	G	0.0	2.75	0	2	4	1.0	1.0	1/16	True	-4	33.0	33.0	33.0	33a	4	263/4	False	False				False	83		V		f	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	-1	-4	-4	2	5	5	True	False	False
264.0	2.0	66.0	56	-4	A	-1.0	1.0	1	2	4	2.0	1.0	1/8	True	-4	34.0	34.0	34.0	34a	3	66	False	True	PAC	PAC	}{	True	84		I|PAC}{		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
264.0	2.0	66.0	60	0	C	0.0	1.0	1	2	4	2.0	1.0	1/8	True	-4	34.0	34.0	34.0	34a	4	66	False	True	PAC	PAC	}{	True	84		I|PAC}{		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	1	4	4	True	False	False
264.0	1.0	66.0	68	-4	A	-1.0	1.0	1	2	4	1.0	1.0	1/16	True	-4	34.0	34.0	34.0	34a	4	66	False	True	PAC	PAC	}{	True	84		I|PAC}{		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
265.0	1.0	66.25	72	0	C	0.0	1.25	0	2	4	1.0	1.0	1/16	True	-4	34.0	34.0	34.0	34a	5	265/4	False	False				False	84		I|PAC}{		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	1	4	4	True	False	False
266.0	4.0	66.5	56	-4	A	-1.0	1.5	0	2	4	2.0	1.0	1/4	True	-4	34.0	34.0	34.0	34a	3	133/2	False	False				False	84		I|PAC}{		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
266.0	4.0	66.5	60	0	C	0.0	1.5	0	2	4	2.0	1.0	1/4	True	-4	34.0	34.0	34.0	34a	4	133/2	False	False				False	84		I|PAC}{		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	1	4	4	True	False	False
266.0	1.0	66.5	70	-2	B	-1.0	1.5	0	2	4	1.0	1.0	1/16	True	-4	34.0	34.0	34.0	34a	4	133/2	False	False				False	84		I|PAC}{		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-1	2	2	False	False	False
267.0	1.0	66.75	68	-4	A	-1.0	1.75	0	2	4	1.0	1.0	1/16	True	-4	34.0	34.0	34.0	34a	4	267/4	False	False				False	84		I|PAC}{		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
268.0	1.0	67.0	67	1	G	0.0	2.0	2	2	4	1.0	1.0	1/16	True	-4	34.0	34.0	34.0	34a	4	67	False	False				False	84		I|PAC}{		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	2	5	5	False	False	False
269.0	1.0	67.25	65	-1	F	0.0	2.25	0	2	4	1.0	1.0	1/16	True	-4	34.0	34.0	34.0	34a	4	269/4	False	False				False	84		I|PAC}{		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	0	3	3	False	False	False
270.0	2.0	67.5	55	1	G	0.0	2.5	0	2	4	2.0	1.0	1/8	True	-4	34.0	34.0	34.0	34a	3	135/2	False	True				False	85		V6		f	III		V6	V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	-1	-4	-4	2	5	5	True	False	True
270.0	2.0	67.5	58	-2	B	-1.0	2.5	0	2	4	2.0	1.0	1/8	True	-4	34.0	34.0	34.0	34a	3	135/2	False	True				False	85		V6		f	III		V6	V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	-1	-4	-4	-1	2	2	True	False	False
270.0	1.0	67.5	63	-3	E	-1.0	2.5	0	2	4	1.0	1.0	1/16	True	-4	34.0	34.0	34.0	34a	4	135/2	False	True				False	85		V6		f	III		V6	V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	-1	-4	-4	-2	1	1	True	True	False
271.0	1.0	67.75	61	-5	D	-1.0	2.75	0	2	4	1.0	1.0	1/16	True	-4	34.0	34.0	34.0	34a	4	271/4	False	False				False	85		V6		f	III		V6	V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	-1	-4	-4	-4	-1	-1	False	False	False
272.0	2.0	68.0	56	-4	A	-1.0	1.0	1	2	4	2.0	1.0	1/8	True	-4	35.0	35.0	35.0	35a	3	68	False	True				False	86		I		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
272.0	1.0	68.0	60	0	C	0.0	1.0	1	2	4	1.0	1.0	1/16	True	-4	35.0	35.0	35.0	35a	4	68	False	True				False	86		I		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	1	4	4	True	False	False
273.0	1.0	68.25	65	-1	F	0.0	1.25	0	2	4	1.0	1.0	1/16	True	-4	35.0	35.0	35.0	35a	4	273/4	False	False				False	86		I		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	0	3	3	False	False	False
274.0	2.0	68.5	49	-5	D	-1.0	1.5	0	2	4	2.0	1.0	1/8	True	-4	35.0	35.0	35.0	35a	3	137/2	False	True				False	87		IV		f	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	-1	-4	-4	-4	-1	-1	True	True	True
274.0	1.0	68.5	63	-3	E	-1.0	1.5	0	2	4	1.0	1.0	1/16	True	-4	35.0	35.0	35.0	35a	4	137/2	False	True				False	87		IV		f	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	-1	-4	-4	-2	1	1	False	False	False
275.0	1.0	68.75	61	-5	D	-1.0	1.75	0	2	4	1.0	1.0	1/16	True	-4	35.0	35.0	35.0	35a	4	275/4	False	False				False	87		IV		f	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	-1	-4	-4	-4	-1	-1	True	True	True
276.0	2.0	69.0	51	-3	E	-1.0	2.0	2	2	4	2.0	1.0	1/8	True	-4	35.0	35.0	35.0	35a	3	69	False	True				False	88		V(64)		f	III		V(64)	V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4	-2	1	1	True	True	True
276.0	1.0	69.0	60	0	C	0.0	2.0	2	2	4	1.0	1.0	1/16	True	-4	35.0	35.0	35.0	35a	4	69	False	True				False	88		V(64)		f	III		V(64)	V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4	1	4	4	True	False	False
277.0	1.0	69.25	58	-2	B	-1.0	2.25	0	2	4	1.0	1.0	1/16	True	-4	35.0	35.0	35.0	35a	3	277/4	False	False				False	88		V(64)		f	III		V(64)	V			64		M	True	False	(1, 0, 4)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V(64), major		V	-1	-4	-4	-1	2	2	False	False	False
278.0	2.0	69.5	39	-3	E	-1.0	2.5	0	2	4	2.0	1.0	1/8	True	-4	35.0	35.0	35.0	35a	2	139/2	False	True				False	89		V		f	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	-1	-4	-4	-2	1	1	True	True	True
278.0	1.0	69.5	56	-4	A	-1.0	2.5	0	2	4	1.0	1.0	1/16	True	-4	35.0	35.0	35.0	35a	3	139/2	False	True				False	89		V		f	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	-1	-4	-4	-3	0	0	False	False	False
279.0	1.0	69.75	55	1	G	0.0	2.75	0	2	4	1.0	1.0	1/16	True	-4	35.0	35.0	35.0	35a	3	279/4	False	False				False	89		V		f	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	-1	-4	-4	2	5	5	True	False	False
280.0	4.0	70.0	44	-4	A	-1.0	1.0	1	2	4	2.0	1.0	1/4	True	-4	36.0	36.0	36.0	36a	2	70	False	True	PAC	PAC	}	True	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
280.0	1.0	70.0	56	-4	A	-1.0	1.0	1	2	4	1.0	1.0	1/16	True	-4	36.0	36.0	36.0	36a	3	70	False	True	PAC	PAC	}	True	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
281.0	1.0	70.25	60	0	C	0.0	1.25	0	2	4	1.0	1.0	1/16	True	-4	36.0	36.0	36.0	36a	4	281/4	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	1	4	4	True	False	False
282.0	1.0	70.5	58	-2	B	-1.0	1.5	0	2	4	1.0	1.0	1/16	True	-4	36.0	36.0	36.0	36a	3	141/2	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-1	2	2	False	False	False
283.0	1.0	70.75	56	-4	A	-1.0	1.75	0	2	4	1.0	1.0	1/16	True	-4	36.0	36.0	36.0	36a	3	283/4	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
284.0	1.0	71.0	63	-3	E	-1.0	2.0	2	2	4	1.0	1.0	1/16	True	-4	36.0	36.0	36.0	36a	4	71	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-2	1	1	True	False	False
285.0	1.0	71.25	60	0	C	0.0	2.25	0	2	4	1.0	1.0	1/16	True	-4	36.0	36.0	36.0	36a	4	285/4	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	1	4	4	True	False	False
286.0	1.0	71.5	68	-4	A	-1.0	2.5	0	2	4	1.0	1.0	1/16	True	-4	36.0	36.0	36.0	36a	4	143/2	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
287.0	1.0	71.75	63	-3	E	-1.0	2.75	0	2	4	1.0	1.0	1/16	True	-4	36.0	36.0	36.0	36a	4	287/4	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-2	1	1	True	False	False
288.0	4.0	72.0	44	-4	A	-1.0	1.0	1	2	4	2.0	1.0	1/4	True	-4	37.0	37.0	37.0	37a	2	72	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
288.0	4.0	72.0	56	-4	A	-1.0	1.0	1	2	4	2.0	1.0	1/4	True	-4	37.0	37.0	37.0	37a	3	72	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
288.0	1.0	72.0	72	0	C	0.0	1.0	1	2	4	1.0	1.0	1/16	True	-4	37.0	37.0	37.0	37a	5	72	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	1	4	4	True	False	False
289.0	1.0	72.25	68	-4	A	-1.0	1.25	0	2	4	1.0	1.0	1/16	True	-4	37.0	37.0	37.0	37a	4	289/4	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
290.0	1.0	72.5	75	-3	E	-1.0	1.5	0	2	4	1.0	1.0	1/16	True	-4	37.0	37.0	37.0	37a	5	145/2	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-2	1	1	True	False	False
291.0	1.0	72.75	72	0	C	0.0	1.75	0	2	4	1.0	1.0	1/16	True	-4	37.0	37.0	37.0	37a	5	291/4	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	1	4	4	True	False	False
292.0	1.0	73.0	80	-4	A	-1.0	2.0	2	2	4	1.0	1.0	1/16	True	-4	37.0	37.0	37.0	37a	5	73	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
293.0	1.0	73.25	75	-3	E	-1.0	2.25	0	2	4	1.0	1.0	1/16	True	-4	37.0	37.0	37.0	37a	5	293/4	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-2	1	1	True	False	False
294.0	1.0	73.5	72	0	C	0.0	2.5	0	2	4	1.0	1.0	1/16	True	-4	37.0	37.0	37.0	37a	5	147/2	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	1	4	4	True	False	False
295.0	1.0	73.75	75	-3	E	-1.0	2.75	0	2	4	1.0	1.0	1/16	True	-4	37.0	37.0	37.0	37a	5	295/4	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-2	1	1	True	False	False
296.0	4.0	74.0	44	-4	A	-1.0	1.0	1	2	4	2.0	1.0	1/4	True	-4	38.0	38.0	38.0	38a	2	74	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
296.0	4.0	74.0	56	-4	A	-1.0	1.0	1	2	4	2.0	1.0	1/4	True	-4	38.0	38.0	38.0	38a	3	74	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
296.0	4.0	74.0	68	-4	A	-1.0	1.0	1	2	4	1.0	1.0	1/4	True	-4	38.0	38.0	38.0	38a	4	74	False	False				False	90		I|PAC}		f	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	-1	-4	-4	-3	0	0	True	True	True
304.0	0.0	76.0	77	-1	F	0.0	1.0	1	2	4	1.0	1.0	0	True	-4	1.0	39.0	1.0	1b	5	76	True	True			{	False	91		f.i{		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
304.0	0.0	76.0	79	1	G	0.0	1.0	1	2	4	1.0	1.0	0	True	-4	1.0	39.0	1.0	1b	5	76	True	True			{	False	91		f.i{		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	2	2	2	False	False	False
304.0	4.0	76.0	65	-1	F	0.0	1.0	1	2	4	1.0	2.0	1/4	True	-4	1.0	39.0	1.0	1b	4	76	True	True			{	False	91		f.i{		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
304.0	4.0	76.0	68	-4	A	-1.0	1.0	1	2	4	1.0	2.0	1/4	True	-4	1.0	39.0	1.0	1b	4	76	True	True			{	False	91		f.i{		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
304.0	4.0	76.0	72	0	C	0.0	1.0	1	2	4	1.0	2.0	1/4	True	-4	1.0	39.0	1.0	1b	5	76	True	True			{	False	91		f.i{		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
304.0	4.0	76.0	80	-4	A	-1.0	1.0	1	2	4	1.0	1.0	1/4	True	-4	1.0	39.0	1.0	1b	5	76	True	True			{	False	91		f.i{		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
308.0	4.0	77.0	67	1	G	0.0	2.0	2	2	4	1.0	2.0	1/4	True	-4	1.0	39.0	1.0	1b	4	77	False	True				False	92		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	2	2	2	True	False	True
308.0	4.0	77.0	70	-2	B	-1.0	2.0	2	2	4	1.0	2.0	1/4	True	-4	1.0	39.0	1.0	1b	4	77	False	True				False	92		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	-1	-1	-1	True	False	False
308.0	2.0	77.0	79	1	G	0.0	2.0	2	2	4	1.0	1.0	1/8	True	-4	1.0	39.0	1.0	1b	5	77	False	True				False	92		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	2	2	2	True	False	True
310.0	1.0	77.5	77	-1	F	0.0	2.5	0	2	4	1.0	1.0	1/16	True	-4	1.0	39.0	1.0	1b	5	155/2	False	False				False	92		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	0	0	0	False	False	False
311.0	1.0	77.75	76	4	E	0.0	2.75	0	2	4	1.0	1.0	1/16	True	-4	1.0	39.0	1.0	1b	5	311/4	False	False				False	92		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	5	5	5	True	True	False
312.0	0.0	78.0	76	4	E	0.0	1.0	1	2	4	1.0	1.0	0	True	-4	2.0	40.0	2.0	2b	5	78	False	True				False	93		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	5	5	5	False	False	False
312.0	2.0	78.0	68	-4	A	-1.0	1.0	1	2	4	1.0	2.0	1/8	True	-4	2.0	40.0	2.0	2b	4	78	False	True				False	93		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	-3	-3	-3	True	False	True
312.0	2.0	78.0	72	0	C	0.0	1.0	1	2	4	1.0	2.0	1/8	True	-4	2.0	40.0	2.0	2b	5	78	False	True				False	93		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	1	1	1	True	False	False
