onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
8699040	5040	859.0	80	-4	A	-1	3.0	3	4	4	1	1	1/8	True	0	214	214	213	213a	5	863	False	False				False	368	i6/bi		D	I		i6/bi		i		6		bi	m	False	False	(-10, -6, -7)	()	-7	-10	major	major	I	I, major	i/bi	bi	bi/I	bi	True	i6/bi	i6/bi, major		i6/bi, major	bi	bi	i	1	-1	2	2	-5	-5	-8	Db	Fb	D	Db	minor triad	1	True	True	True	True	True	-6	-6	1	True	False	False
8706600	2520	859.75	31	1	G	0	3.75	0	4	4	2	1	1/16	True	0	214	214	213	213a	1	3455/4	False	True				False	369	V2		D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	-1	-1	-1	True	False	True
8706600	2520	859.75	43	1	G	0	3.75	0	4	4	2	1	1/16	True	0	214	214	213	213a	2	3455/4	False	True				False	369	V2		D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	-1	-1	-1	True	False	True
8706600	2520	859.75	69	3	A	0	3.75	0	4	4	1	1	1/16	True	0	214	214	213	213a	4	3455/4	False	True				False	369	V2		D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	1	1	1	True	True	False
8706600	2520	859.75	73	7	C	1	3.75	0	4	4	1	1	1/16	True	0	214	214	213	213a	5	3455/4	False	True				False	369	V2		D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	5	5	5	True	False	False
8706600	2520	859.75	76	4	E	0	3.75	0	4	4	1	1	1/16	True	0	214	214	213	213a	5	3455/4	False	True				False	369	V2		D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	2	2	2	True	False	False
8706600	2520	859.75	81	3	A	0	3.75	0	4	4	1	1	1/16	True	0	214	214	213	213a	5	3455/4	False	True				False	369	V2		D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	1	1	1	True	True	False
8709120	7560	860.0	31	1	G	0	4.0	4	4	4	2	1	3/16	True	0	214	214	213	213a	1	864	False	False				False	369	V2		D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	-1	-1	-1	True	False	True
8709120	7560	860.0	43	1	G	0	4.0	4	4	4	2	1	3/16	True	0	214	214	213	213a	2	864	False	False				False	369	V2		D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	-1	-1	-1	True	False	True
8709120	7560	860.0	69	3	A	0	4.0	4	4	4	1	1	3/16	True	0	214	214	213	213a	4	864	False	False				False	369	V2		D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	1	1	1	True	True	False
8709120	7560	860.0	73	7	C	1	4.0	4	4	4	1	1	3/16	True	0	214	214	213	213a	5	864	False	False				False	369	V2		D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	5	5	5	True	False	False
8709120	7560	860.0	76	4	E	0	4.0	4	4	4	1	1	3/16	True	0	214	214	213	213a	5	864	False	False				False	369	V2		D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	2	2	2	True	False	False
8709120	7560	860.0	81	3	A	0	4.0	4	4	4	1	1	3/16	True	0	214	214	213	213a	5	864	False	False				False	369	V2		D	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	1	1	1	True	True	False
8716680	2520	860.75	30	6	F	1	4.75	0	4	4	2	1	1/16	True	0	214	214	213	213a	1	3459/4	False	True				False	370	V7/VI		D	I		V7/VI		V		7		VI	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V7/VI	V7/VI, major		V7/VI, major	VI	VI	V7	5	6	2	2	5	6	6	F#	F#	D	B	dominant seventh chord	7	True	True	True	True	True	4	4	1	True	True	True
8716680	2520	860.75	42	6	F	1	4.75	0	4	4	2	1	1/16	True	0	214	214	213	213a	2	3459/4	False	True				False	370	V7/VI		D	I		V7/VI		V		7		VI	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V7/VI	V7/VI, major		V7/VI, major	VI	VI	V7	5	6	2	2	5	6	6	F#	F#	D	B	dominant seventh chord	7	True	True	True	True	True	4	4	1	True	True	True
8716680	2520	860.75	70	10	A	1	4.75	0	4	4	1	1	1/16	True	0	214	214	213	213a	4	3459/4	False	True				False	370	V7/VI		D	I		V7/VI		V		7		VI	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V7/VI	V7/VI, major		V7/VI, major	VI	VI	V7	5	6	2	2	5	6	6	F#	F#	D	B	dominant seventh chord	7	True	True	True	True	True	8	8	5	True	False	False
8716680	2520	860.75	73	7	C	1	4.75	0	4	4	1	1	1/16	True	0	214	214	213	213a	5	3459/4	False	True				False	370	V7/VI		D	I		V7/VI		V		7		VI	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V7/VI	V7/VI, major		V7/VI, major	VI	VI	V7	5	6	2	2	5	6	6	F#	F#	D	B	dominant seventh chord	7	True	True	True	True	True	5	5	2	True	False	False
8716680	2520	860.75	76	4	E	0	4.75	0	4	4	1	1	1/16	True	0	214	214	213	213a	5	3459/4	False	True				False	370	V7/VI		D	I		V7/VI		V		7		VI	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V7/VI	V7/VI, major		V7/VI, major	VI	VI	V7	5	6	2	2	5	6	6	F#	F#	D	B	dominant seventh chord	7	True	True	True	True	True	2	2	-1	True	False	False
8716680	2520	860.75	82	10	A	1	4.75	0	4	4	1	1	1/16	True	0	214	214	213	213a	5	3459/4	False	True				False	370	V7/VI		D	I		V7/VI		V		7		VI	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V7/VI	V7/VI, major		V7/VI, major	VI	VI	V7	5	6	2	2	5	6	6	F#	F#	D	B	dominant seventh chord	7	True	True	True	True	True	8	8	5	True	False	False
8719200	3360	861.0	30	6	F	1	1.0	1	4	4	2	1	1/12	True	0	215	215	214	214a	1	865	False	False				False	370	V7/VI		D	I		V7/VI		V		7		VI	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V7/VI	V7/VI, major		V7/VI, major	VI	VI	V7	5	6	2	2	5	6	6	F#	F#	D	B	dominant seventh chord	7	True	True	True	True	True	4	4	1	True	True	True
8719200	3360	861.0	42	6	F	1	1.0	1	4	4	2	1	1/12	True	0	215	215	214	214a	2	865	False	False				False	370	V7/VI		D	I		V7/VI		V		7		VI	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V7/VI	V7/VI, major		V7/VI, major	VI	VI	V7	5	6	2	2	5	6	6	F#	F#	D	B	dominant seventh chord	7	True	True	True	True	True	4	4	1	True	True	True
8719200	5040	861.0	70	10	A	1	1.0	1	4	4	1	1	1/8	True	0	215	215	214	214a	4	865	False	False				False	370	V7/VI		D	I		V7/VI		V		7		VI	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V7/VI	V7/VI, major		V7/VI, major	VI	VI	V7	5	6	2	2	5	6	6	F#	F#	D	B	dominant seventh chord	7	True	True	True	True	True	8	8	5	True	False	False
8719200	5040	861.0	73	7	C	1	1.0	1	4	4	1	1	1/8	True	0	215	215	214	214a	5	865	False	False				False	370	V7/VI		D	I		V7/VI		V		7		VI	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V7/VI	V7/VI, major		V7/VI, major	VI	VI	V7	5	6	2	2	5	6	6	F#	F#	D	B	dominant seventh chord	7	True	True	True	True	True	5	5	2	True	False	False
8719200	5040	861.0	76	4	E	0	1.0	1	4	4	1	1	1/8	True	0	215	215	214	214a	5	865	False	False				False	370	V7/VI		D	I		V7/VI		V		7		VI	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V7/VI	V7/VI, major		V7/VI, major	VI	VI	V7	5	6	2	2	5	6	6	F#	F#	D	B	dominant seventh chord	7	True	True	True	True	True	2	2	-1	True	False	False
8719200	5040	861.0	82	10	A	1	1.0	1	4	4	1	1	1/8	True	0	215	215	214	214a	5	865	False	False				False	370	V7/VI		D	I		V7/VI		V		7		VI	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V7/VI	V7/VI, major		V7/VI, major	VI	VI	V7	5	6	2	2	5	6	6	F#	F#	D	B	dominant seventh chord	7	True	True	True	True	True	8	8	5	True	False	False
8725920	3360	861.667	42	6	F	1	1.667	0	4	4	2	1	1/12	True	0	215	215	214	214a	2	2597/3	False	False				False	370	V7/VI		D	I		V7/VI		V		7		VI	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V7/VI	V7/VI, major		V7/VI, major	VI	VI	V7	5	6	2	2	5	6	6	F#	F#	D	B	dominant seventh chord	7	True	True	True	True	True	4	4	1	True	True	True
8725920	3360	861.667	54	6	F	1	1.667	0	4	4	2	1	1/12	True	0	215	215	214	214a	3	2597/3	False	False				False	370	V7/VI		D	I		V7/VI		V		7		VI	Mm7	False	False	(4, 8, 5, 2)	()	4	4	major	major	I	I, major	V/VI	VI	VI/I	VI	False	V7/VI	V7/VI, major		V7/VI, major	VI	VI	V7	5	6	2	2	5	6	6	F#	F#	D	B	dominant seventh chord	7	True	True	True	True	True	4	4	1	True	True	True
8729280	10080	862.0	43	1	G	0	2.0	2	4	4	2	1	1/4	True	0	215	215	214	214a	2	866	False	True				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	-1	-1	-4	True	False	False
8729280	10080	862.0	55	1	G	0	2.0	2	4	4	2	1	1/4	True	0	215	215	214	214a	3	866	False	True				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	-1	-1	-4	True	False	False
8732640	3360	862.333	58	10	A	1	2.333	0	4	4	1	1	1/12	True	0	215	215	214	214a	3	2599/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	8	8	5	True	True	False
8732640	3360	862.333	70	10	A	1	2.333	0	4	4	1	1	1/12	True	0	215	215	214	214a	4	2599/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	8	8	5	True	True	False
8736000	3360	862.667	61	7	C	1	2.667	0	4	4	1	1	1/12	True	0	215	215	214	214a	4	2600/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	5	5	2	True	False	True
8736000	3360	862.667	73	7	C	1	2.667	0	4	4	1	1	1/12	True	0	215	215	214	214a	5	2600/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	5	5	2	True	False	True
8739360	3360	863.0	43	1	G	0	3.0	3	4	4	2	1	1/12	False	0	215	215	214	214a	2	867	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	-1	-1	-4	True	False	False
8739360	3360	863.0	55	1	G	0	3.0	3	4	4	2	1	1/12	False	0	215	215	214	214a	3	867	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	-1	-1	-4	True	False	False
8739360	3360	863.0	64	4	E	0	3.0	3	4	4	1	1	1/12	True	0	215	215	214	214a	4	867	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	2	2	-1	True	False	False
8739360	3360	863.0	76	4	E	0	3.0	3	4	4	1	1	1/12	True	0	215	215	214	214a	5	867	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	2	2	-1	True	False	False
8742720	3360	863.333	46	10	A	1	3.333	0	4	4	2	1	1/12	True	0	215	215	214	214a	2	2602/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	8	8	5	True	True	False
8742720	3360	863.333	58	10	A	1	3.333	0	4	4	2	1	1/12	True	0	215	215	214	214a	3	2602/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	8	8	5	True	True	False
8742720	3360	863.333	67	1	G	0	3.333	0	4	4	1	1	1/12	True	0	215	215	214	214a	4	2602/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	-1	-1	-4	True	False	False
8742720	3360	863.333	79	1	G	0	3.333	0	4	4	1	1	1/12	True	0	215	215	214	214a	5	2602/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	-1	-1	-4	True	False	False
8746080	3360	863.667	43	1	G	0	3.667	0	4	4	2	1	1/12	True	0	215	215	214	214a	2	2603/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	-1	-1	-4	True	False	False
8746080	3360	863.667	55	1	G	0	3.667	0	4	4	2	1	1/12	True	0	215	215	214	214a	3	2603/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	-1	-1	-4	True	False	False
8746080	3360	863.667	70	10	A	1	3.667	0	4	4	1	1	1/12	True	0	215	215	214	214a	4	2603/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	8	8	5	True	True	False
8746080	3360	863.667	82	10	A	1	3.667	0	4	4	1	1	1/12	True	0	215	215	214	214a	5	2603/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	8	8	5	True	True	False
8749440	3360	864.0	40	4	E	0	4.0	4	4	4	2	1	1/12	True	0	215	215	214	214a	2	868	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	2	2	-1	True	False	False
8749440	3360	864.0	52	4	E	0	4.0	4	4	4	2	1	1/12	True	0	215	215	214	214a	3	868	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	2	2	-1	True	False	False
8749440	3360	864.0	73	7	C	1	4.0	4	4	4	1	1	1/12	True	0	215	215	214	214a	5	868	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	5	5	2	True	False	True
8749440	3360	864.0	85	7	C	1	4.0	4	4	4	1	1	1/12	True	0	215	215	214	214a	6	868	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	5	5	2	True	False	True
8752800	3360	864.333	37	7	C	1	4.333	0	4	4	2	1	1/12	True	0	215	215	214	214a	2	2605/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	5	5	2	True	False	True
8752800	3360	864.333	49	7	C	1	4.333	0	4	4	2	1	1/12	True	0	215	215	214	214a	3	2605/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	5	5	2	True	False	True
8752800	3360	864.333	76	4	E	0	4.333	0	4	4	1	1	1/12	True	0	215	215	214	214a	5	2605/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	2	2	-1	True	False	False
8752800	3360	864.333	88	4	E	0	4.333	0	4	4	1	1	1/12	True	0	215	215	214	214a	6	2605/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	2	2	-1	True	False	False
8756160	3360	864.667	36	0	C	0	4.667	0	4	4	2	1	1/12	True	0	215	215	214	214a	2	2606/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	-2	-2	-5	False	False	False
8756160	3360	864.667	48	0	C	0	4.667	0	4	4	2	1	1/12	True	0	215	215	214	214a	3	2606/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	-2	-2	-5	False	False	False
8756160	3360	864.667	79	1	G	0	4.667	0	4	4	1	1	1/12	True	0	215	215	214	214a	5	2606/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	-1	-1	-4	True	False	False
8756160	3360	864.667	91	1	G	0	4.667	0	4	4	1	1	1/12	True	0	215	215	214	214a	6	2606/3	False	False				False	371	viio65/VI		D	I		viio65/VI		vii	o	65		VI	o7	False	False	(5, 2, -1, 8)	()	8	5	major	major	I	I, major	vii/VI	VI	VI/I	VI	False	viio65/VI	viio65/VI, major		viio65/VI, major	VI	VI	viio7	7	6	2	2	5	10	7	A#	C#	D	B	diminished seventh chord	1	True	True	True	True	True	-1	-1	-4	True	False	False
8759520	5040	865.0	35	5	B	0	1.0	1	4	4	2	1	1/8	True	0	216	216	215	215a	1	869	False	True	PAC	PAC	}{	True	372	I/VI|PAC}{		D	I		I/VI		I				VI	M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	I/VI	VI	VI/I	VI	False	I/VI	I/VI, major		I/VI, major	VI	VI	I	1	6	2	2	5	5	5	B	B	D	B	major triad	0	True	True	True	True	True	3	3	0	True	True	True
