onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
518.0	2.0	64.75	48	0	C	0.0	4	4	2.0	1.0	1/16	True	-1	5.0	17.0	5.0	5b	3	259/4	False	False				False	74	i|IAC}{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-2	-2	-2	False	False	False
518.0	2.0	64.75	62	2	D	0.0	4	4	1.0	2.0	1/16	True	-1	5.0	17.0	5.0	5b	4	259/4	False	False				False	74	i|IAC}{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
518.0	1.0	64.75	64	4	E	0.0	4	4	1.0	1.0	1/32	True	-1	5.0	17.0	5.0	5b	4	259/4	False	False				False	74	i|IAC}{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	2	2	2	False	False	False
519.0	1.0	64.875	62	2	D	0.0	4	4	1.0	1.0	1/32	True	-1	5.0	17.0	5.0	5b	4	519/8	False	False				False	74	i|IAC}{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
520.0	6.0	65.0	46	-2	B	-1.0	4	4	2.0	1.0	3/16	True	-1	5.0	17.0	5.0	5b	2	65	False	True				False	75	iv6		d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	2	2	2	-4	-4	-4	True	False	True
520.0	6.0	65.0	67	1	G	0.0	4	4	1.0	2.0	3/16	True	-1	5.0	17.0	5.0	5b	4	65	False	True				False	75	iv6		d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	2	2	2	-1	-1	-1	True	True	False
520.0	8.0	65.0	70	-2	B	-1.0	4	4	1.0	1.0	1/4	True	-1	5.0	17.0	5.0	5b	4	65	False	True				False	75	iv6		d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	2	2	2	-4	-4	-4	True	False	True
526.0	1.0	65.75	45	3	A	0.0	4	4	2.0	1.0	1/32	True	-1	5.0	17.0	5.0	5b	2	263/4	False	False				False	75	iv6		d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	2	2	2	1	1	1	False	False	False
526.0	2.0	65.75	62	2	D	0.0	4	4	1.0	2.0	1/16	True	-1	5.0	17.0	5.0	5b	4	263/4	False	False				False	75	iv6		d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	2	2	2	0	0	0	True	False	False
527.0	1.0	65.875	43	1	G	0.0	4	4	2.0	1.0	1/32	True	-1	5.0	17.0	5.0	5b	2	527/8	False	False				False	75	iv6		d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	2	2	2	-1	-1	-1	True	True	False
528.0	8.0	66.0	48	0	C	0.0	4	4	2.0	1.0	1/4	True	-1	5.0	17.0	5.0	5b	3	66	False	True				False	76	V7/III		d	i		V7/III	V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	2	2	-1	-2	-2	1	True	True	True
528.0	8.0	66.0	64	4	E	0.0	4	4	1.0	2.0	1/4	True	-1	5.0	17.0	5.0	5b	4	66	False	True				False	76	V7/III		d	i		V7/III	V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	2	2	-1	2	2	5	True	False	False
528.0	6.0	66.0	70	-2	B	-1.0	4	4	1.0	1.0	3/16	False	-1	5.0	17.0	5.0	5b	4	66	False	True				False	76	V7/III		d	i		V7/III	V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	2	2	-1	-4	-4	-1	True	False	False
534.0	1.0	66.75	69	3	A	0.0	4	4	1.0	1.0	1/32	True	-1	5.0	17.0	5.0	5b	4	267/4	False	False				False	76	V7/III		d	i		V7/III	V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	2	2	-1	1	1	4	False	False	False
535.0	1.0	66.875	67	1	G	0.0	4	4	1.0	1.0	1/32	True	-1	5.0	17.0	5.0	5b	4	535/8	False	False				False	76	V7/III		d	i		V7/III	V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	2	2	-1	-1	-1	2	True	False	False
536.0	8.0	67.0	65	-1	F	0.0	4	4	1.0	2.0	1/4	True	-1	5.0	17.0	5.0	5b	4	67	False	True				False	77	V(64)/III	III	d	i		V(64)/III	V			64	III	M	True	True	(-2, -3, 1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V(64)/III, minor	III	III	2	2	-1	-3	-3	0	True	False	False
536.0	6.0	67.0	69	3	A	0.0	4	4	1.0	1.0	3/16	True	-1	5.0	17.0	5.0	5b	4	67	False	True				False	77	V(64)/III	III	d	i		V(64)/III	V			64	III	M	True	True	(-2, -3, 1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V(64)/III, minor	III	III	2	2	-1	1	1	4	True	False	False
542.0	2.0	67.75	70	-2	B	-1.0	4	4	1.0	1.0	1/16	True	-1	5.0	17.0	5.0	5b	4	271/4	False	False				False	77	V(64)/III	III	d	i		V(64)/III	V			64	III	M	True	True	(-2, -3, 1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V(64)/III, minor	III	III	2	2	-1	-4	-4	-1	False	False	False
544.0	6.0	68.0	65	-1	F	0.0	4	4	1.0	2.0	3/16	False	-1	6.0	18.0	6.0	6b	4	68	False	True				False	78	V(4)/III	viio(2)/III	d	i		V(4)/III	V			4	III	M	True	True	(-2, -3, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V(4)/III, minor	III	III	2	2	-1	-3	-3	0	True	False	False
544.0	6.0	68.0	67	1	G	0.0	4	4	1.0	1.0	3/16	True	-1	6.0	18.0	6.0	6b	4	68	False	True				False	78	V(4)/III	viio(2)/III	d	i		V(4)/III	V			4	III	M	True	True	(-2, -3, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V(4)/III, minor	III	III	2	2	-1	-1	-1	2	True	False	False
550.0	1.0	68.75	48	0	C	0.0	4	4	2.0	1.0	1/32	True	-1	6.0	18.0	6.0	6b	3	275/4	False	True				False	79	V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-2	-2	1	True	True	True
550.0	2.0	68.75	64	4	E	0.0	4	4	1.0	2.0	1/16	True	-1	6.0	18.0	6.0	6b	4	275/4	False	True				False	79	V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	2	2	5	True	False	False
550.0	2.0	68.75	67	1	G	0.0	4	4	1.0	1.0	1/16	True	-1	6.0	18.0	6.0	6b	4	275/4	False	True				False	79	V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-1	-1	2	True	False	False
551.0	1.0	68.875	46	-2	B	-1.0	4	4	2.0	1.0	1/32	True	-1	6.0	18.0	6.0	6b	2	551/8	False	False				False	79	V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-4	-4	-1	False	False	False
552.0	6.0	69.0	45	3	A	0.0	4	4	2.0	1.0	3/16	True	-1	6.0	18.0	6.0	6b	2	69	False	True				False	80	III6	ii/iv	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	2	2	2	1	1	1	True	False	True
552.0	6.0	69.0	69	3	A	0.0	4	4	1.0	2.0	3/16	True	-1	6.0	18.0	6.0	6b	4	69	False	True				False	80	III6	ii/iv	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	2	2	2	1	1	1	True	False	True
552.0	8.0	69.0	72	0	C	0.0	4	4	1.0	1.0	1/4	True	-1	6.0	18.0	6.0	6b	5	69	False	True				False	80	III6	ii/iv	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	2	2	2	-2	-2	-2	True	False	False
558.0	1.0	69.75	46	-2	B	-1.0	4	4	2.0	1.0	1/32	True	-1	6.0	18.0	6.0	6b	2	279/4	False	False				False	80	III6	ii/iv	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	2	2	2	-4	-4	-4	False	False	False
558.0	2.0	69.75	64	4	E	0.0	4	4	1.0	2.0	1/16	True	-1	6.0	18.0	6.0	6b	4	279/4	False	False				False	80	III6	ii/iv	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	2	2	2	2	2	2	False	False	False
559.0	1.0	69.875	48	0	C	0.0	4	4	2.0	1.0	1/32	True	-1	6.0	18.0	6.0	6b	3	559/8	False	False				False	80	III6	ii/iv	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	2	2	2	-2	-2	-2	True	False	False
560.0	8.0	70.0	38	2	D	0.0	4	4	2.0	1.0	1/4	True	-1	6.0	18.0	6.0	6b	2	70	False	True				False	81	V7/iv		d	i		V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	2	2	1	0	0	1	True	True	True
560.0	8.0	70.0	66	6	F	1.0	4	4	1.0	2.0	1/4	True	-1	6.0	18.0	6.0	6b	4	70	False	True				False	81	V7/iv		d	i		V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	2	2	1	4	4	5	True	False	False
560.0	6.0	70.0	72	0	C	0.0	4	4	1.0	1.0	3/16	False	-1	6.0	18.0	6.0	6b	5	70	False	True				False	81	V7/iv		d	i		V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	2	2	1	-2	-2	-1	True	False	False
566.0	1.0	70.75	70	-2	B	-1.0	4	4	1.0	1.0	1/32	True	-1	6.0	18.0	6.0	6b	4	283/4	False	False				False	81	V7/iv		d	i		V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	2	2	1	-4	-4	-3	False	False	False
567.0	1.0	70.875	69	3	A	0.0	4	4	1.0	1.0	1/32	True	-1	6.0	18.0	6.0	6b	4	567/8	False	False				False	81	V7/iv		d	i		V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	2	2	1	1	1	2	True	False	False
568.0	8.0	71.0	67	1	G	0.0	4	4	1.0	2.0	1/4	True	-1	6.0	18.0	6.0	6b	4	71	False	True				False	82	V(64)/iv	iv	d	i		V(64)/iv	V			64	iv	M	True	True	(0, -1, -4)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V(64)/iv, minor	iv	iv	2	2	1	-1	-1	0	True	False	False
568.0	6.0	71.0	70	-2	B	-1.0	4	4	1.0	1.0	3/16	True	-1	6.0	18.0	6.0	6b	4	71	False	True				False	82	V(64)/iv	iv	d	i		V(64)/iv	V			64	iv	M	True	True	(0, -1, -4)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V(64)/iv, minor	iv	iv	2	2	1	-4	-4	-3	True	False	False
574.0	2.0	71.75	72	0	C	0.0	4	4	1.0	1.0	1/16	True	-1	6.0	18.0	6.0	6b	5	287/4	False	False				False	82	V(64)/iv	iv	d	i		V(64)/iv	V			64	iv	M	True	True	(0, -1, -4)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V(64)/iv, minor	iv	iv	2	2	1	-2	-2	-1	False	False	False
576.0	6.0	72.0	67	1	G	0.0	4	4	1.0	2.0	3/16	False	-1	7.0	19.0	7.0	7b	4	72	False	True				False	83	V(4)/iv	#viio(2)/iv	d	i		V(4)/iv	V			4	iv	M	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V(4)/iv, minor	iv	iv	2	2	1	-1	-1	0	True	False	False
576.0	6.0	72.0	69	3	A	0.0	4	4	1.0	1.0	3/16	True	-1	7.0	19.0	7.0	7b	4	72	False	True				False	83	V(4)/iv	#viio(2)/iv	d	i		V(4)/iv	V			4	iv	M	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V(4)/iv, minor	iv	iv	2	2	1	1	1	2	True	False	False
582.0	1.0	72.75	50	2	D	0.0	4	4	2.0	1.0	1/32	True	-1	7.0	19.0	7.0	7b	3	291/4	False	True				False	84	V/iv		d	i		V/iv	V				iv	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V/iv, minor	iv	iv	2	2	1	0	0	1	True	True	True
582.0	2.0	72.75	66	6	F	1.0	4	4	1.0	2.0	1/16	True	-1	7.0	19.0	7.0	7b	4	291/4	False	True				False	84	V/iv		d	i		V/iv	V				iv	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V/iv, minor	iv	iv	2	2	1	4	4	5	True	False	False
582.0	2.0	72.75	69	3	A	0.0	4	4	1.0	1.0	1/16	True	-1	7.0	19.0	7.0	7b	4	291/4	False	True				False	84	V/iv		d	i		V/iv	V				iv	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V/iv, minor	iv	iv	2	2	1	1	1	2	True	False	False
583.0	1.0	72.875	52	4	E	0.0	4	4	2.0	1.0	1/32	True	-1	7.0	19.0	7.0	7b	3	583/8	False	False				False	84	V/iv		d	i		V/iv	V				iv	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V/iv, minor	iv	iv	2	2	1	2	2	3	False	False	False
584.0	6.0	73.0	53	-1	F	0.0	4	4	2.0	1.0	3/16	True	-1	7.0	19.0	7.0	7b	3	73	False	True				False	85	iio64/v		d	i		iio64/v	ii	o	64		v	o	True	True	(-3, 3, 0)	()	3	-3	minor	minor	i	i, minor	ii/v	v	v/i	v	True	iio64/v	iio64/v, minor		iio64/v, minor	v	v	2	2	3	-3	-3	-4	True	False	True
584.0	6.0	73.0	71	5	B	0.0	4	4	1.0	2.0	3/16	True	-1	7.0	19.0	7.0	7b	4	73	False	True				False	85	iio64/v		d	i		iio64/v	ii	o	64		v	o	True	True	(-3, 3, 0)	()	3	-3	minor	minor	i	i, minor	ii/v	v	v/i	v	True	iio64/v	iio64/v, minor		iio64/v, minor	v	v	2	2	3	3	3	2	True	True	False
584.0	8.0	73.0	74	2	D	0.0	4	4	1.0	1.0	1/4	True	-1	7.0	19.0	7.0	7b	5	73	False	True				False	85	iio64/v		d	i		iio64/v	ii	o	64		v	o	True	True	(-3, 3, 0)	()	3	-3	minor	minor	i	i, minor	ii/v	v	v/i	v	True	iio64/v	iio64/v, minor		iio64/v, minor	v	v	2	2	3	0	0	-1	True	False	False
590.0	1.0	73.75	52	4	E	0.0	4	4	2.0	1.0	1/32	True	-1	7.0	19.0	7.0	7b	3	295/4	False	False				False	85	iio64/v		d	i		iio64/v	ii	o	64		v	o	True	True	(-3, 3, 0)	()	3	-3	minor	minor	i	i, minor	ii/v	v	v/i	v	True	iio64/v	iio64/v, minor		iio64/v, minor	v	v	2	2	3	2	2	1	False	False	False
590.0	2.0	73.75	69	3	A	0.0	4	4	1.0	2.0	1/16	True	-1	7.0	19.0	7.0	7b	4	295/4	False	False				False	85	iio64/v		d	i		iio64/v	ii	o	64		v	o	True	True	(-3, 3, 0)	()	3	-3	minor	minor	i	i, minor	ii/v	v	v/i	v	True	iio64/v	iio64/v, minor		iio64/v, minor	v	v	2	2	3	1	1	0	False	False	False
591.0	1.0	73.875	50	2	D	0.0	4	4	2.0	1.0	1/32	True	-1	7.0	19.0	7.0	7b	3	591/8	False	False				False	85	iio64/v		d	i		iio64/v	ii	o	64		v	o	True	True	(-3, 3, 0)	()	3	-3	minor	minor	i	i, minor	ii/v	v	v/i	v	True	iio64/v	iio64/v, minor		iio64/v, minor	v	v	2	2	3	0	0	-1	True	False	False
592.0	8.0	74.0	52	4	E	0.0	4	4	2.0	1.0	1/4	True	-1	7.0	19.0	7.0	7b	3	74	False	True				False	86	v.V7		d	v		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	2	3	3	2	1	1	True	True	True
592.0	8.0	74.0	68	8	G	1.0	4	4	1.0	2.0	1/4	True	-1	7.0	19.0	7.0	7b	4	74	False	True				False	86	v.V7		d	v		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	2	3	3	6	5	5	True	False	False
592.0	6.0	74.0	74	2	D	0.0	4	4	1.0	1.0	3/16	False	-1	7.0	19.0	7.0	7b	5	74	False	True				False	86	v.V7		d	v		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	2	3	3	0	-1	-1	True	False	False
598.0	1.0	74.75	72	0	C	0.0	4	4	1.0	1.0	1/32	True	-1	7.0	19.0	7.0	7b	5	299/4	False	False				False	86	v.V7		d	v		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	2	3	3	-2	-3	-3	False	False	False
599.0	1.0	74.875	71	5	B	0.0	4	4	1.0	1.0	1/32	True	-1	7.0	19.0	7.0	7b	4	599/8	False	False				False	86	v.V7		d	v		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	2	3	3	3	2	2	True	False	False
600.0	8.0	75.0	69	3	A	0.0	4	4	1.0	2.0	1/4	True	-1	7.0	19.0	7.0	7b	4	75	False	True				False	87	V(64)	i	d	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	1	0	0	True	False	False
600.0	6.0	75.0	72	0	C	0.0	4	4	1.0	1.0	3/16	True	-1	7.0	19.0	7.0	7b	5	75	False	True				False	87	V(64)	i	d	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	-2	-3	-3	True	False	False
606.0	2.0	75.75	74	2	D	0.0	4	4	1.0	1.0	1/16	True	-1	7.0	19.0	7.0	7b	5	303/4	False	False				False	87	V(64)	i	d	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	0	-1	-1	False	False	False
608.0	6.0	76.0	69	3	A	0.0	4	4	1.0	2.0	3/16	False	-1	8.0	20.0	8.0	8b	4	76	False	False				False	87	V(64)	i	d	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	1	0	0	True	False	False
608.0	16.0	76.0	76	4	E	0.0	4	4	1.0	1.0	1/2	True	-1	8.0	20.0	8.0	8b	5	76	False	False				False	87	V(64)	i	d	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	2	1	1	True	True	True
614.0	2.0	76.75	59	5	B	0.0	4	4	2.0	1.0	1/16	True	-1	8.0	20.0	8.0	8b	3	307/4	False	True				False	88	ii%7(4)		d	v		ii%7(4)	ii	%	7	4		%7	True	True	(2, 1, -4, 0)	()	2	2	minor	minor	v	v, minor	ii		v	v	True	ii%7	ii%7, minor		ii%7(4), minor		ii	2	3	3	3	2	2	True	True	True
614.0	2.0	76.75	69	3	A	0.0	4	4	1.0	2.0	1/16	True	-1	8.0	20.0	8.0	8b	4	307/4	False	True				False	88	ii%7(4)		d	v		ii%7(4)	ii	%	7	4		%7	True	True	(2, 1, -4, 0)	()	2	2	minor	minor	v	v, minor	ii		v	v	True	ii%7	ii%7, minor		ii%7(4), minor		ii	2	3	3	1	0	0	True	False	False
616.0	6.0	77.0	64	4	E	0.0	4	4	2.0	1.0	3/16	True	-1	8.0	20.0	8.0	8b	4	77	False	True				False	89	V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	2	1	1	True	True	True
616.0	6.0	77.0	68	8	G	1.0	4	4	1.0	2.0	3/16	True	-1	8.0	20.0	8.0	8b	4	77	False	True				False	89	V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	6	5	5	True	False	False
622.0	2.0	77.75	59	5	B	0.0	4	4	2.0	1.0	1/16	True	-1	8.0	20.0	8.0	8b	3	311/4	False	True				False	90	V64		d	v		V64	V		64			M	True	True	(2, 1, 5)	()	1	2	minor	minor	v	v, minor	V		v	v	True	V64	V64, minor		V64, minor		V	2	3	3	3	2	2	True	False	True
622.0	1.0	77.75	69	3	A	0.0	4	4	1.0	2.0	1/32	True	-1	8.0	20.0	8.0	8b	4	311/4	False	True				False	90	V64		d	v		V64	V		64			M	True	True	(2, 1, 5)	()	1	2	minor	minor	v	v, minor	V		v	v	True	V64	V64, minor		V64, minor		V	2	3	3	1	0	0	False	False	False
623.0	1.0	77.875	71	5	B	0.0	4	4	1.0	2.0	1/32	True	-1	8.0	20.0	8.0	8b	4	623/8	False	False				False	90	V64		d	v		V64	V		64			M	True	True	(2, 1, 5)	()	1	2	minor	minor	v	v, minor	V		v	v	True	V64	V64, minor		V64, minor		V	2	3	3	3	2	2	True	False	True
624.0	4.0	78.0	60	0	C	0.0	4	4	2.0	1.0	1/8	True	-1	8.0	20.0	8.0	8b	4	78	False	True				False	91	i6		d	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	2	3	3	-2	-3	-3	True	False	True
624.0	4.0	78.0	64	4	E	0.0	4	4	1.0	2.0	1/8	True	-1	8.0	20.0	8.0	8b	4	78	False	True				False	91	i6		d	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	2	3	3	2	1	1	True	False	False
624.0	6.0	78.0	76	4	E	0.0	4	4	1.0	1.0	3/16	False	-1	8.0	20.0	8.0	8b	5	78	False	True				False	91	i6		d	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	2	3	3	2	1	1	True	False	False
628.0	1.0	78.5	60	0	C	0.0	4	4	2.0	1.0	1/32	False	-1	8.0	20.0	8.0	8b	4	157/2	False	False				False	91	i6		d	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	2	3	3	-2	-3	-3	True	False	True
629.0	1.0	78.625	59	5	B	0.0	4	4	2.0	1.0	1/32	True	-1	8.0	20.0	8.0	8b	3	629/8	False	False				False	91	i6		d	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	2	3	3	3	2	2	False	False	False
630.0	1.0	78.75	57	3	A	0.0	4	4	2.0	1.0	1/32	True	-1	8.0	20.0	8.0	8b	3	315/4	False	False				False	91	i6		d	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	2	3	3	1	0	0	True	True	False
630.0	2.0	78.75	69	3	A	0.0	4	4	1.0	1.0	1/16	True	-1	8.0	20.0	8.0	8b	4	315/4	False	False				False	91	i6		d	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	2	3	3	1	0	0	True	True	False
