onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
278.0	2.0	69.5	45	3	A	0.0	3	8	2.0	1.0	1/16	True	-2	24.0	24.0	24.0	24a	2	139/4	False	False				False	31	V65/IV	g	i		V65/IV	V		65		IV	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V65/IV	V65/IV, minor		V65/IV, minor	IV	IV	1	1	0	2	2	3	False	False	False
280.0	2.0	70.0	43	1	G	0.0	3	8	2.0	1.0	1/16	True	-2	24.0	24.0	24.0	24a	2	35	False	False				False	31	V65/IV	g	i		V65/IV	V		65		IV	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V65/IV	V65/IV, minor		V65/IV, minor	IV	IV	1	1	0	0	0	1	True	True	False
280.0	4.0	70.0	67	1	G	0.0	3	8	1.0	2.0	1/8	True	-2	24.0	24.0	24.0	24a	4	35	False	False				False	31	V65/IV	g	i		V65/IV	V		65		IV	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V65/IV	V65/IV, minor		V65/IV, minor	IV	IV	1	1	0	0	0	1	True	True	False
280.0	4.0	70.0	71	5	B	0.0	3	8	1.0	2.0	1/8	True	-2	24.0	24.0	24.0	24a	4	35	False	False				False	31	V65/IV	g	i		V65/IV	V		65		IV	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V65/IV	V65/IV, minor		V65/IV, minor	IV	IV	1	1	0	4	4	5	True	False	True
280.0	4.0	70.0	74	2	D	0.0	3	8	1.0	2.0	1/8	True	-2	24.0	24.0	24.0	24a	5	35	False	False				False	31	V65/IV	g	i		V65/IV	V		65		IV	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V65/IV	V65/IV, minor		V65/IV, minor	IV	IV	1	1	0	1	1	2	True	False	False
280.0	4.0	70.0	77	-1	F	0.0	3	8	1.0	1.0	1/8	True	-2	24.0	24.0	24.0	24a	5	35	False	False				False	31	V65/IV	g	i		V65/IV	V		65		IV	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V65/IV	V65/IV, minor		V65/IV, minor	IV	IV	1	1	0	-2	-2	-1	True	False	False
282.0	2.0	70.5	41	-1	F	0.0	3	8	2.0	1.0	1/16	True	-2	24.0	24.0	24.0	24a	2	141/4	False	False				False	31	V65/IV	g	i		V65/IV	V		65		IV	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V65/IV	V65/IV, minor		V65/IV, minor	IV	IV	1	1	0	-2	-2	-1	True	False	False
284.0	2.0	71.0	40	4	E	0.0	3	8	2.0	1.0	1/16	True	-2	24.0	24.0	24.0	24a	2	71/2	False	False				False	31	V65/IV	g	i		V65/IV	V		65		IV	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V65/IV	V65/IV, minor		V65/IV, minor	IV	IV	1	1	0	3	3	4	False	False	False
284.0	4.0	71.0	67	1	G	0.0	3	8	1.0	2.0	1/8	True	-2	24.0	24.0	24.0	24a	4	71/2	False	False				False	31	V65/IV	g	i		V65/IV	V		65		IV	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V65/IV	V65/IV, minor		V65/IV, minor	IV	IV	1	1	0	0	0	1	True	True	False
284.0	4.0	71.0	71	5	B	0.0	3	8	1.0	2.0	1/8	True	-2	24.0	24.0	24.0	24a	4	71/2	False	False				False	31	V65/IV	g	i		V65/IV	V		65		IV	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V65/IV	V65/IV, minor		V65/IV, minor	IV	IV	1	1	0	4	4	5	True	False	True
284.0	4.0	71.0	74	2	D	0.0	3	8	1.0	2.0	1/8	True	-2	24.0	24.0	24.0	24a	5	71/2	False	False				False	31	V65/IV	g	i		V65/IV	V		65		IV	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V65/IV	V65/IV, minor		V65/IV, minor	IV	IV	1	1	0	1	1	2	True	False	False
284.0	4.0	71.0	77	-1	F	0.0	3	8	1.0	1.0	1/8	True	-2	24.0	24.0	24.0	24a	5	71/2	False	False				False	31	V65/IV	g	i		V65/IV	V		65		IV	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V65/IV	V65/IV, minor		V65/IV, minor	IV	IV	1	1	0	-2	-2	-1	True	False	False
286.0	2.0	71.5	38	2	D	0.0	3	8	2.0	1.0	1/16	True	-2	24.0	24.0	24.0	24a	2	143/4	False	False				False	31	V65/IV	g	i		V65/IV	V		65		IV	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/IV	IV	IV/i	IV	False	V65/IV	V65/IV, minor		V65/IV, minor	IV	IV	1	1	0	1	1	2	True	False	False
288.0	4.0	72.0	36	0	C	0.0	3	8	2.0	1.0	1/8	True	-2	25.0	25.0	25.0	25a	2	36	False	True				False	32	IV(974)	g	i		IV(974)	IV			974		M	True	True	(-1, -2, 0)	(1, -3)	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV(974), minor		IV	1	1	1	-1	-1	-1	True	True	True
288.0	4.0	72.0	67	1	G	0.0	3	8	1.0	2.0	1/8	True	-2	25.0	25.0	25.0	25a	4	36	False	True				False	32	IV(974)	g	i		IV(974)	IV			974		M	True	True	(-1, -2, 0)	(1, -3)	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV(974), minor		IV	1	1	1	0	0	0	True	False	False
288.0	4.0	72.0	71	5	B	0.0	3	8	1.0	2.0	1/8	True	-2	25.0	25.0	25.0	25a	4	36	False	True				False	32	IV(974)	g	i		IV(974)	IV			974		M	True	True	(-1, -2, 0)	(1, -3)	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV(974), minor		IV	1	1	1	4	4	4	False	False	False
288.0	4.0	72.0	74	2	D	0.0	3	8	1.0	2.0	1/8	True	-2	25.0	25.0	25.0	25a	5	36	False	True				False	32	IV(974)	g	i		IV(974)	IV			974		M	True	True	(-1, -2, 0)	(1, -3)	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV(974), minor		IV	1	1	1	1	1	1	False	False	False
288.0	4.0	72.0	77	-1	F	0.0	3	8	1.0	1.0	1/8	True	-2	25.0	25.0	25.0	25a	5	36	False	True				False	32	IV(974)	g	i		IV(974)	IV			974		M	True	True	(-1, -2, 0)	(1, -3)	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV(974), minor		IV	1	1	1	-2	-2	-2	True	False	False
292.0	2.0	73.0	55	1	G	0.0	3	8	2.0	1.0	1/16	True	-2	25.0	25.0	25.0	25a	3	73/2	False	True				False	33	IV64	g	i		IV64	IV		64			M	True	True	(0, -1, 3)	()	-1	0	minor	minor	i	i, minor	IV		i	i	True	IV64	IV64, minor		IV64, minor		IV	1	1	1	0	0	0	True	False	True
292.0	4.0	73.0	67	1	G	0.0	3	8	1.0	2.0	1/8	True	-2	25.0	25.0	25.0	25a	4	73/2	False	True				False	33	IV64	g	i		IV64	IV		64			M	True	True	(0, -1, 3)	()	-1	0	minor	minor	i	i, minor	IV		i	i	True	IV64	IV64, minor		IV64, minor		IV	1	1	1	0	0	0	True	False	True
292.0	4.0	73.0	72	0	C	0.0	3	8	1.0	2.0	1/8	True	-2	25.0	25.0	25.0	25a	5	73/2	False	True				False	33	IV64	g	i		IV64	IV		64			M	True	True	(0, -1, 3)	()	-1	0	minor	minor	i	i, minor	IV		i	i	True	IV64	IV64, minor		IV64, minor		IV	1	1	1	-1	-1	-1	True	True	False
292.0	4.0	73.0	76	4	E	0.0	3	8	1.0	1.0	1/8	True	-2	25.0	25.0	25.0	25a	5	73/2	False	True				False	33	IV64	g	i		IV64	IV		64			M	True	True	(0, -1, 3)	()	-1	0	minor	minor	i	i, minor	IV		i	i	True	IV64	IV64, minor		IV64, minor		IV	1	1	1	3	3	3	True	False	False
294.0	2.0	73.5	53	-1	F	0.0	3	8	2.0	1.0	1/16	True	-2	25.0	25.0	25.0	25a	3	147/4	False	False				False	33	IV64	g	i		IV64	IV		64			M	True	True	(0, -1, 3)	()	-1	0	minor	minor	i	i, minor	IV		i	i	True	IV64	IV64, minor		IV64, minor		IV	1	1	1	-2	-2	-2	False	False	False
296.0	2.0	74.0	52	4	E	0.0	3	8	2.0	1.0	1/16	True	-2	25.0	25.0	25.0	25a	3	37	False	True				False	34	IV6	g	i		IV6	IV		6			M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV6	IV6, minor		IV6, minor		IV	1	1	1	3	3	3	True	False	True
296.0	4.0	74.0	67	1	G	0.0	3	8	1.0	2.0	1/8	True	-2	25.0	25.0	25.0	25a	4	37	False	True				False	34	IV6	g	i		IV6	IV		6			M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV6	IV6, minor		IV6, minor		IV	1	1	1	0	0	0	True	False	False
296.0	4.0	74.0	72	0	C	0.0	3	8	1.0	2.0	1/8	True	-2	25.0	25.0	25.0	25a	5	37	False	True				False	34	IV6	g	i		IV6	IV		6			M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV6	IV6, minor		IV6, minor		IV	1	1	1	-1	-1	-1	True	True	False
296.0	4.0	74.0	76	4	E	0.0	3	8	1.0	1.0	1/8	True	-2	25.0	25.0	25.0	25a	5	37	False	True				False	34	IV6	g	i		IV6	IV		6			M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV6	IV6, minor		IV6, minor		IV	1	1	1	3	3	3	True	False	True
298.0	2.0	74.5	50	2	D	0.0	3	8	2.0	1.0	1/16	True	-2	25.0	25.0	25.0	25a	3	149/4	False	False				False	34	IV6	g	i		IV6	IV		6			M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV6	IV6, minor		IV6, minor		IV	1	1	1	1	1	1	False	False	False
300.0	2.0	75.0	49	7	C	1.0	3	8	2.0	1.0	1/16	True	-2	26.0	26.0	26.0	26a	3	75/2	False	True				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	6	6	5	True	False	True
300.0	4.0	75.0	69	3	A	0.0	3	8	1.0	2.0	1/8	True	-2	26.0	26.0	26.0	26a	4	75/2	False	True				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	2	2	1	True	True	False
300.0	4.0	75.0	73	7	C	1.0	3	8	1.0	2.0	1/8	True	-2	26.0	26.0	26.0	26a	5	75/2	False	True				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	6	6	5	True	False	True
300.0	4.0	75.0	76	4	E	0.0	3	8	1.0	2.0	1/8	True	-2	26.0	26.0	26.0	26a	5	75/2	False	True				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	3	3	2	True	False	False
300.0	4.0	75.0	79	1	G	0.0	3	8	1.0	1.0	1/8	True	-2	26.0	26.0	26.0	26a	5	75/2	False	True				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	0	0	-1	True	False	False
302.0	2.0	75.5	47	5	B	0.0	3	8	2.0	1.0	1/16	True	-2	26.0	26.0	26.0	26a	2	151/4	False	False				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	4	4	3	False	False	False
304.0	2.0	76.0	45	3	A	0.0	3	8	2.0	1.0	1/16	True	-2	26.0	26.0	26.0	26a	2	38	False	False				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	2	2	1	True	True	False
304.0	4.0	76.0	69	3	A	0.0	3	8	1.0	2.0	1/8	True	-2	26.0	26.0	26.0	26a	4	38	False	False				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	2	2	1	True	True	False
304.0	4.0	76.0	73	7	C	1.0	3	8	1.0	2.0	1/8	True	-2	26.0	26.0	26.0	26a	5	38	False	False				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	6	6	5	True	False	True
304.0	4.0	76.0	76	4	E	0.0	3	8	1.0	2.0	1/8	True	-2	26.0	26.0	26.0	26a	5	38	False	False				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	3	3	2	True	False	False
304.0	4.0	76.0	79	1	G	0.0	3	8	1.0	1.0	1/8	True	-2	26.0	26.0	26.0	26a	5	38	False	False				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	0	0	-1	True	False	False
306.0	2.0	76.5	43	1	G	0.0	3	8	2.0	1.0	1/16	True	-2	26.0	26.0	26.0	26a	2	153/4	False	False				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	0	0	-1	True	False	False
308.0	2.0	77.0	42	6	F	1.0	3	8	2.0	1.0	1/16	True	-2	26.0	26.0	26.0	26a	2	77/2	False	False				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	5	5	4	False	False	False
308.0	4.0	77.0	69	3	A	0.0	3	8	1.0	2.0	1/8	True	-2	26.0	26.0	26.0	26a	4	77/2	False	False				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	2	2	1	True	True	False
308.0	4.0	77.0	73	7	C	1.0	3	8	1.0	2.0	1/8	True	-2	26.0	26.0	26.0	26a	5	77/2	False	False				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	6	6	5	True	False	True
308.0	4.0	77.0	76	4	E	0.0	3	8	1.0	2.0	1/8	True	-2	26.0	26.0	26.0	26a	5	77/2	False	False				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	3	3	2	True	False	False
308.0	4.0	77.0	79	1	G	0.0	3	8	1.0	1.0	1/8	True	-2	26.0	26.0	26.0	26a	5	77/2	False	False				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	0	0	-1	True	False	False
310.0	2.0	77.5	40	4	E	0.0	3	8	2.0	1.0	1/16	True	-2	26.0	26.0	26.0	26a	2	155/4	False	False				False	35	V65/V	g	i		V65/V	V		65		V	Mm7	True	True	(6, 3, 0, 2)	()	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65/V, minor	V	V	1	1	2	3	3	2	True	False	False
312.0	4.0	78.0	38	2	D	0.0	3	8	2.0	1.0	1/8	True	-2	27.0	27.0	27.0	27a	2	39	False	True				False	36	V(974)	g	i		V(974)	V			974		M	True	True	(1, 0, 2)	(-4, -1)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(974), minor		V	1	1	1	1	1	1	True	True	True
312.0	4.0	78.0	69	3	A	0.0	3	8	1.0	2.0	1/8	True	-2	27.0	27.0	27.0	27a	4	39	False	True				False	36	V(974)	g	i		V(974)	V			974		M	True	True	(1, 0, 2)	(-4, -1)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(974), minor		V	1	1	1	2	2	2	True	False	False
312.0	4.0	78.0	73	7	C	1.0	3	8	1.0	2.0	1/8	True	-2	27.0	27.0	27.0	27a	5	39	False	True				False	36	V(974)	g	i		V(974)	V			974		M	True	True	(1, 0, 2)	(-4, -1)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(974), minor		V	1	1	1	6	6	6	False	False	False
312.0	4.0	78.0	76	4	E	0.0	3	8	1.0	2.0	1/8	True	-2	27.0	27.0	27.0	27a	5	39	False	True				False	36	V(974)	g	i		V(974)	V			974		M	True	True	(1, 0, 2)	(-4, -1)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(974), minor		V	1	1	1	3	3	3	False	False	False
312.0	4.0	78.0	79	1	G	0.0	3	8	1.0	1.0	1/8	True	-2	27.0	27.0	27.0	27a	5	39	False	True				False	36	V(974)	g	i		V(974)	V			974		M	True	True	(1, 0, 2)	(-4, -1)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(974), minor		V	1	1	1	0	0	0	True	False	False
316.0	2.0	79.0	60	0	C	0.0	3	8	2.0	1.0	1/16	True	-2	27.0	27.0	27.0	27a	4	79/2	False	True				False	37	V2	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	1	1	1	-1	-1	-1	True	False	True
316.0	4.0	79.0	69	3	A	0.0	3	8	1.0	2.0	1/8	True	-2	27.0	27.0	27.0	27a	4	79/2	False	True				False	37	V2	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	1	1	1	2	2	2	True	False	False
316.0	4.0	79.0	74	2	D	0.0	3	8	1.0	2.0	1/8	True	-2	27.0	27.0	27.0	27a	5	79/2	False	True				False	37	V2	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	1	1	1	1	1	1	True	True	False
316.0	4.0	79.0	78	6	F	1.0	3	8	1.0	1.0	1/8	True	-2	27.0	27.0	27.0	27a	5	79/2	False	True				False	37	V2	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	1	1	1	5	5	5	True	False	False
318.0	2.0	79.5	58	-2	B	-1.0	3	8	2.0	1.0	1/16	True	-2	27.0	27.0	27.0	27a	3	159/4	False	False				False	37	V2	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	1	1	1	-3	-3	-3	False	False	False
320.0	2.0	80.0	57	3	A	0.0	3	8	2.0	1.0	1/16	True	-2	27.0	27.0	27.0	27a	3	40	False	False				False	37	V2	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	1	1	1	2	2	2	True	False	False
320.0	4.0	80.0	69	3	A	0.0	3	8	1.0	2.0	1/8	True	-2	27.0	27.0	27.0	27a	4	40	False	False				False	37	V2	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	1	1	1	2	2	2	True	False	False
320.0	4.0	80.0	74	2	D	0.0	3	8	1.0	2.0	1/8	True	-2	27.0	27.0	27.0	27a	5	40	False	False				False	37	V2	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	1	1	1	1	1	1	True	True	False
320.0	4.0	80.0	78	6	F	1.0	3	8	1.0	1.0	1/8	True	-2	27.0	27.0	27.0	27a	5	40	False	False				False	37	V2	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	1	1	1	5	5	5	True	False	False
322.0	2.0	80.5	55	1	G	0.0	3	8	2.0	1.0	1/16	True	-2	27.0	27.0	27.0	27a	3	161/4	False	False				False	37	V2	g	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	1	1	1	0	0	0	False	False	False
324.0	2.0	81.0	54	6	F	1.0	3	8	2.0	1.0	1/16	True	-2	28.0	28.0	28.0	28a	3	81/2	False	True				False	38	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	5	5	5	True	False	True
324.0	4.0	81.0	72	0	C	0.0	3	8	1.0	2.0	1/8	True	-2	28.0	28.0	28.0	28a	5	81/2	False	True				False	38	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	-1	-1	-1	True	False	False
324.0	4.0	81.0	74	2	D	0.0	3	8	1.0	2.0	1/8	True	-2	28.0	28.0	28.0	28a	5	81/2	False	True				False	38	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
324.0	4.0	81.0	81	3	A	0.0	3	8	1.0	1.0	1/8	True	-2	28.0	28.0	28.0	28a	5	81/2	False	True				False	38	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	2	2	2	True	False	False
326.0	2.0	81.5	52	4	E	0.0	3	8	2.0	1.0	1/16	True	-2	28.0	28.0	28.0	28a	3	163/4	False	False				False	38	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	3	3	3	False	False	False
328.0	2.0	82.0	50	2	D	0.0	3	8	2.0	1.0	1/16	True	-2	28.0	28.0	28.0	28a	3	41	False	False				False	38	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
328.0	4.0	82.0	72	0	C	0.0	3	8	1.0	2.0	1/8	True	-2	28.0	28.0	28.0	28a	5	41	False	False				False	38	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	-1	-1	-1	True	False	False
328.0	4.0	82.0	74	2	D	0.0	3	8	1.0	2.0	1/8	True	-2	28.0	28.0	28.0	28a	5	41	False	False				False	38	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
328.0	4.0	82.0	81	3	A	0.0	3	8	1.0	1.0	1/8	True	-2	28.0	28.0	28.0	28a	5	41	False	False				False	38	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	2	2	2	True	False	False
330.0	2.0	82.5	48	0	C	0.0	3	8	2.0	1.0	1/16	True	-2	28.0	28.0	28.0	28a	3	165/4	False	False				False	38	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	-1	-1	-1	True	False	False
332.0	2.0	83.0	46	-2	B	-1.0	3	8	2.0	1.0	1/16	True	-2	28.0	28.0	28.0	28a	2	83/2	False	False				False	38	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	-3	-3	-3	False	False	False
332.0	4.0	83.0	72	0	C	0.0	3	8	1.0	2.0	1/8	True	-2	28.0	28.0	28.0	28a	5	83/2	False	False				False	38	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	-1	-1	-1	True	False	False
332.0	4.0	83.0	74	2	D	0.0	3	8	1.0	2.0	1/8	True	-2	28.0	28.0	28.0	28a	5	83/2	False	False				False	38	V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	1	1	1	1	1	1	True	True	False
