onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
1110.0	2.0	277.5	67	1	G	0.0	3	4	1.0	2.0	1/8	True	1	67.0	83.0	65.0	65a	4	555/2	False	True					False	161		I.vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	0	0	0	True	False	False
1110.0	2.0	277.5	71	5	B	0.0	3	4	1.0	1.0	1/8	True	1	67.0	83.0	65.0	65a	4	555/2	False	True					False	161		I.vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	4	4	4	True	False	False
1112.0	2.0	278.0	66	6	F	1.0	3	4	1.0	2.0	1/8	True	1	67.0	83.0	65.0	65a	4	278	False	False					False	161		I.vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	5	5	5	False	False	False
1112.0	2.0	278.0	69	3	A	0.0	3	4	1.0	1.0	1/8	True	1	67.0	83.0	65.0	65a	4	278	False	False					False	161		I.vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	2	2	2	False	False	False
1114.0	4.0	278.5	52	4	E	0.0	3	4	2.0	1.0	1/4	True	1	67.0	83.0	65.0	65a	3	557/2	False	False					False	161		I.vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	3	3	3	True	True	True
1114.0	2.0	278.5	67	1	G	0.0	3	4	1.0	2.0	1/8	True	1	67.0	83.0	65.0	65a	4	557/2	False	False					False	161		I.vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	0	0	0	True	False	False
1114.0	2.0	278.5	71	5	B	0.0	3	4	1.0	1.0	1/8	True	1	67.0	83.0	65.0	65a	4	557/2	False	False					False	161		I.vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	4	4	4	True	False	False
1116.0	2.0	279.0	69	3	A	0.0	3	4	1.0	2.0	1/8	True	1	67.0	83.0	65.0	65a	4	279	False	False					False	161		I.vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	2	2	2	False	False	False
1116.0	2.0	279.0	72	0	C	0.0	3	4	1.0	1.0	1/8	True	1	67.0	83.0	65.0	65a	5	279	False	False					False	161		I.vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	-1	-1	-1	False	False	False
1118.0	4.0	279.5	52	4	E	0.0	3	4	2.0	1.0	1/4	True	1	67.0	83.0	65.0	65a	3	559/2	False	False					False	161		I.vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	3	3	3	True	True	True
1118.0	2.0	279.5	67	1	G	0.0	3	4	1.0	2.0	1/8	True	1	67.0	83.0	65.0	65a	4	559/2	False	False					False	161		I.vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	0	0	0	True	False	False
1118.0	2.0	279.5	71	5	B	0.0	3	4	1.0	1.0	1/8	True	1	67.0	83.0	65.0	65a	4	559/2	False	False					False	161		I.vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	4	4	4	True	False	False
1120.0	2.0	280.0	69	3	A	0.0	3	4	1.0	2.0	1/8	True	1	67.0	83.0	65.0	65a	4	280	False	False					False	161		I.vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	2	2	2	False	False	False
1120.0	2.0	280.0	72	0	C	0.0	3	4	1.0	1.0	1/8	True	1	67.0	83.0	65.0	65a	5	280	False	False					False	161		I.vi	G	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	1	1	1	-1	-1	-1	False	False	False
1122.0	4.0	280.5	47	5	B	0.0	3	4	2.0	1.0	1/4	True	1	68.0	84.0	66.0	66a	2	561/2	False	True					False	162		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
1122.0	4.0	280.5	71	5	B	0.0	3	4	1.0	2.0	1/4	True	1	68.0	84.0	66.0	66a	4	561/2	False	True					False	162		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
1122.0	4.0	280.5	74	2	D	0.0	3	4	1.0	1.0	1/4	True	1	68.0	84.0	66.0	66a	5	561/2	False	True					False	162		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
1126.0	2.0	281.5	59	5	B	0.0	3	4	2.0	1.0	1/8	True	1	68.0	84.0	66.0	66a	3	563/2	False	False					False	162		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
1126.0	4.0	281.5	71	5	B	0.0	3	4	1.0	2.0	1/4	True	1	68.0	84.0	66.0	66a	4	563/2	False	False					False	162		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
1126.0	4.0	281.5	74	2	D	0.0	3	4	1.0	1.0	1/4	True	1	68.0	84.0	66.0	66a	5	563/2	False	False					False	162		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
1128.0	2.0	282.0	60	0	C	0.0	3	4	2.0	1.0	1/8	True	1	68.0	84.0	66.0	66a	4	282	False	False					False	162		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	-1	-1	-1	False	False	False
1130.0	2.0	282.5	59	5	B	0.0	3	4	2.0	1.0	1/8	True	1	68.0	84.0	66.0	66a	3	565/2	False	False					False	162		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
1130.0	4.0	282.5	71	5	B	0.0	3	4	1.0	2.0	1/4	True	1	68.0	84.0	66.0	66a	4	565/2	False	False					False	162		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
1130.0	4.0	282.5	74	2	D	0.0	3	4	1.0	1.0	1/4	True	1	68.0	84.0	66.0	66a	5	565/2	False	False					False	162		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
1132.0	2.0	283.0	60	0	C	0.0	3	4	2.0	1.0	1/8	True	1	68.0	84.0	66.0	66a	4	283	False	False					False	162		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	-1	-1	-1	False	False	False
1134.0	4.0	283.5	62	2	D	0.0	3	4	2.0	1.0	1/4	True	1	69.0	85.0	67.0	67a	4	567/2	False	True					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
1134.0	2.0	283.5	66	6	F	1.0	3	4	1.0	2.0	1/8	True	1	69.0	85.0	67.0	67a	4	567/2	False	True					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
1134.0	2.0	283.5	69	3	A	0.0	3	4	1.0	1.0	1/8	True	1	69.0	85.0	67.0	67a	4	567/2	False	True					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	2	2	2	True	False	False
1136.0	2.0	284.0	64	4	E	0.0	3	4	1.0	2.0	1/8	True	1	69.0	85.0	67.0	67a	4	284	False	False					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	3	3	3	False	False	False
1136.0	2.0	284.0	67	1	G	0.0	3	4	1.0	1.0	1/8	True	1	69.0	85.0	67.0	67a	4	284	False	False					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	0	0	0	False	False	False
1138.0	4.0	284.5	50	2	D	0.0	3	4	2.0	1.0	1/4	True	1	69.0	85.0	67.0	67a	3	569/2	False	False					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
1138.0	2.0	284.5	66	6	F	1.0	3	4	1.0	2.0	1/8	True	1	69.0	85.0	67.0	67a	4	569/2	False	False					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
1138.0	2.0	284.5	69	3	A	0.0	3	4	1.0	1.0	1/8	True	1	69.0	85.0	67.0	67a	4	569/2	False	False					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	2	2	2	True	False	False
1140.0	2.0	285.0	67	1	G	0.0	3	4	1.0	2.0	1/8	True	1	69.0	85.0	67.0	67a	4	285	False	False					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	0	0	0	False	False	False
1140.0	2.0	285.0	71	5	B	0.0	3	4	1.0	1.0	1/8	True	1	69.0	85.0	67.0	67a	4	285	False	False					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	4	4	4	False	False	False
1142.0	4.0	285.5	50	2	D	0.0	3	4	2.0	1.0	1/4	True	1	69.0	85.0	67.0	67a	3	571/2	False	False					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
1142.0	2.0	285.5	66	6	F	1.0	3	4	1.0	2.0	1/8	True	1	69.0	85.0	67.0	67a	4	571/2	False	False					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
1142.0	2.0	285.5	69	3	A	0.0	3	4	1.0	1.0	1/8	True	1	69.0	85.0	67.0	67a	4	571/2	False	False					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	2	2	2	True	False	False
1144.0	2.0	286.0	67	1	G	0.0	3	4	1.0	2.0	1/8	True	1	69.0	85.0	67.0	67a	4	286	False	False					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	0	0	0	False	False	False
1144.0	2.0	286.0	71	5	B	0.0	3	4	1.0	1.0	1/8	True	1	69.0	85.0	67.0	67a	4	286	False	False					False	163		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	4	4	4	False	False	False
1146.0	4.0	286.5	45	3	A	0.0	3	4	2.0	1.0	1/4	True	1	70.0	86.0	68.0	68a	2	573/2	False	True					False	164		ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
1146.0	4.0	286.5	69	3	A	0.0	3	4	1.0	2.0	1/4	True	1	70.0	86.0	68.0	68a	4	573/2	False	True					False	164		ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
1146.0	4.0	286.5	72	0	C	0.0	3	4	1.0	1.0	1/4	True	1	70.0	86.0	68.0	68a	5	573/2	False	True					False	164		ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	-1	-1	-1	True	False	False
1150.0	2.0	287.5	57	3	A	0.0	3	4	2.0	1.0	1/8	True	1	70.0	86.0	68.0	68a	3	575/2	False	False					False	164		ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
1150.0	4.0	287.5	69	3	A	0.0	3	4	1.0	2.0	1/4	True	1	70.0	86.0	68.0	68a	4	575/2	False	False					False	164		ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
1150.0	4.0	287.5	72	0	C	0.0	3	4	1.0	1.0	1/4	True	1	70.0	86.0	68.0	68a	5	575/2	False	False					False	164		ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	-1	-1	-1	True	False	False
1152.0	2.0	288.0	59	5	B	0.0	3	4	2.0	1.0	1/8	True	1	70.0	86.0	68.0	68a	3	288	False	False					False	164		ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	4	4	4	False	False	False
1154.0	2.0	288.5	57	3	A	0.0	3	4	2.0	1.0	1/8	True	1	70.0	86.0	68.0	68a	3	577/2	False	False					False	164		ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
1154.0	4.0	288.5	69	3	A	0.0	3	4	1.0	2.0	1/4	True	1	70.0	86.0	68.0	68a	4	577/2	False	False					False	164		ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
1154.0	4.0	288.5	72	0	C	0.0	3	4	1.0	1.0	1/4	True	1	70.0	86.0	68.0	68a	5	577/2	False	False					False	164		ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	-1	-1	-1	True	False	False
1156.0	2.0	289.0	59	5	B	0.0	3	4	2.0	1.0	1/8	True	1	70.0	86.0	68.0	68a	3	289	False	False					False	164		ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	4	4	4	False	False	False
1158.0	4.0	289.5	60	0	C	0.0	3	4	2.0	1.0	1/4	True	1	71.0	87.0	69.0	69a	4	579/2	False	True					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
1158.0	2.0	289.5	64	4	E	0.0	3	4	1.0	2.0	1/8	True	1	71.0	87.0	69.0	69a	4	579/2	False	True					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
1158.0	2.0	289.5	67	1	G	0.0	3	4	1.0	1.0	1/8	True	1	71.0	87.0	69.0	69a	4	579/2	False	True					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	0	0	0	True	False	False
1160.0	2.0	290.0	62	2	D	0.0	3	4	1.0	2.0	1/8	True	1	71.0	87.0	69.0	69a	4	290	False	False					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	1	1	1	False	False	False
1160.0	2.0	290.0	66	6	F	1.0	3	4	1.0	1.0	1/8	True	1	71.0	87.0	69.0	69a	4	290	False	False					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	5	5	5	False	False	False
1162.0	4.0	290.5	48	0	C	0.0	3	4	2.0	1.0	1/4	True	1	71.0	87.0	69.0	69a	3	581/2	False	False					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
1162.0	2.0	290.5	64	4	E	0.0	3	4	1.0	2.0	1/8	True	1	71.0	87.0	69.0	69a	4	581/2	False	False					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
1162.0	2.0	290.5	67	1	G	0.0	3	4	1.0	1.0	1/8	True	1	71.0	87.0	69.0	69a	4	581/2	False	False					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	0	0	0	True	False	False
1164.0	2.0	291.0	66	6	F	1.0	3	4	1.0	2.0	1/8	True	1	71.0	87.0	69.0	69a	4	291	False	False					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	5	5	5	False	False	False
1164.0	2.0	291.0	69	3	A	0.0	3	4	1.0	1.0	1/8	True	1	71.0	87.0	69.0	69a	4	291	False	False					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	2	2	2	False	False	False
1166.0	4.0	291.5	48	0	C	0.0	3	4	2.0	1.0	1/4	True	1	71.0	87.0	69.0	69a	3	583/2	False	False					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
1166.0	2.0	291.5	64	4	E	0.0	3	4	1.0	2.0	1/8	True	1	71.0	87.0	69.0	69a	4	583/2	False	False					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
1166.0	2.0	291.5	67	1	G	0.0	3	4	1.0	1.0	1/8	True	1	71.0	87.0	69.0	69a	4	583/2	False	False					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	0	0	0	True	False	False
1168.0	2.0	292.0	66	6	F	1.0	3	4	1.0	2.0	1/8	True	1	71.0	87.0	69.0	69a	4	292	False	False					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	5	5	5	False	False	False
1168.0	2.0	292.0	69	3	A	0.0	3	4	1.0	1.0	1/8	True	1	71.0	87.0	69.0	69a	4	292	False	False					False	165		IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	2	2	2	False	False	False
1170.0	4.0	292.5	43	1	G	0.0	3	4	2.0	1.0	1/4	True	1	72.0	88.0	70.0	70a	2	585/2	False	True					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
1170.0	2.0	292.5	67	1	G	0.0	3	4	1.0	2.0	1/8	True	1	72.0	88.0	70.0	70a	4	585/2	False	True					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
1170.0	2.0	292.5	71	5	B	0.0	3	4	1.0	1.0	1/8	True	1	72.0	88.0	70.0	70a	4	585/2	False	True					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
1172.0	2.0	293.0	66	6	F	1.0	3	4	1.0	2.0	1/8	True	1	72.0	88.0	70.0	70a	4	293	False	False					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	5	5	5	False	False	False
1172.0	2.0	293.0	69	3	A	0.0	3	4	1.0	1.0	1/8	True	1	72.0	88.0	70.0	70a	4	293	False	False					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	2	2	2	False	False	False
1174.0	4.0	293.5	55	1	G	0.0	3	4	2.0	1.0	1/4	True	1	72.0	88.0	70.0	70a	3	587/2	False	False					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
1174.0	2.0	293.5	67	1	G	0.0	3	4	1.0	2.0	1/8	True	1	72.0	88.0	70.0	70a	4	587/2	False	False					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
1174.0	2.0	293.5	71	5	B	0.0	3	4	1.0	1.0	1/8	True	1	72.0	88.0	70.0	70a	4	587/2	False	False					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
1176.0	2.0	294.0	69	3	A	0.0	3	4	1.0	2.0	1/8	True	1	72.0	88.0	70.0	70a	4	294	False	False					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	2	2	2	False	False	False
1176.0	2.0	294.0	72	0	C	0.0	3	4	1.0	1.0	1/8	True	1	72.0	88.0	70.0	70a	5	294	False	False					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
1178.0	4.0	294.5	55	1	G	0.0	3	4	2.0	1.0	1/4	True	1	72.0	88.0	70.0	70a	3	589/2	False	False					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
1178.0	2.0	294.5	67	1	G	0.0	3	4	1.0	2.0	1/8	True	1	72.0	88.0	70.0	70a	4	589/2	False	False					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
1178.0	2.0	294.5	71	5	B	0.0	3	4	1.0	1.0	1/8	True	1	72.0	88.0	70.0	70a	4	589/2	False	False					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
1180.0	2.0	295.0	69	3	A	0.0	3	4	1.0	2.0	1/8	True	1	72.0	88.0	70.0	70a	4	295	False	False					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	2	2	2	False	False	False
1180.0	2.0	295.0	72	0	C	0.0	3	4	1.0	1.0	1/8	True	1	72.0	88.0	70.0	70a	5	295	False	False					False	166		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
1182.0	4.0	295.5	50	2	D	0.0	3	4	2.0	1.0	1/4	True	1	73.0	89.0	71.0	71a	3	591/2	False	True	HC.SIM	HC	SIM	}	True	167		V|HC.SIM}	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
1182.0	12.0	295.5	66	6	F	1.0	3	4	1.0	2.0	3/4	True	1	73.0	89.0	71.0	71a	4	591/2	False	True	HC.SIM	HC	SIM	}	True	167		V|HC.SIM}	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
1182.0	12.0	295.5	69	3	A	0.0	3	4	1.0	1.0	3/4	True	1	73.0	89.0	71.0	71a	4	591/2	False	True	HC.SIM	HC	SIM	}	True	167		V|HC.SIM}	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	2	2	2	True	False	False
1186.0	4.0	296.5	62	2	D	0.0	3	4	2.0	1.0	1/4	True	1	73.0	89.0	71.0	71a	4	593/2	False	False				{	False	168		{	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False		, major		V, major		V	1	1	1	1	1	1	True	True	True
