onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
252.0	8.0	10.5	72	0	C	0.0	6	4	1.0	1.0	1/4	True	-2	7.0	7.0	6.0	6a	5	63/2	False	True					False	25		v.iio	c	v		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	v	v, minor	ii		v	v	True	iio	iio, minor		iio, minor		ii	0	1	1	0	-1	-1	True	False	False
260.0	0.0	10.834	70	-2	B	-1.0	6	4	1.0	1.0	0	True	-2	7.0	7.0	6.0	6a	4	65/2	False	True					False	26		V7	c	v		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	-2	-3	-3	False	False	False
260.0	8.0	10.834	50	2	D	0.0	6	4	2.0	1.0	1/4	True	-2	7.0	7.0	6.0	6a	3	65/2	False	True					False	26		V7	c	v		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	2	1	1	True	True	True
260.0	12.0	10.834	69	3	A	0.0	6	4	1.0	1.0	3/8	True	-2	7.0	7.0	6.0	6a	4	65/2	False	True					False	26		V7	c	v		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	3	2	2	True	False	False
268.0	8.0	11.167	43	1	G	0.0	6	4	2.0	1.0	1/4	True	-2	7.0	7.0	6.0	6a	2	67/2	False	True					False	27		i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
272.0	4.0	11.334	70	-2	B	-1.0	6	4	1.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	4	34	False	False					False	27		i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	-2	-3	-3	True	False	False
276.0	8.0	11.5	50	2	D	0.0	6	4	2.0	1.0	1/4	True	-2	7.0	7.0	6.0	6a	3	69/2	False	True					False	28		V	c	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	0	1	1	2	1	1	True	True	True
276.0	12.0	11.5	69	3	A	0.0	6	4	1.0	1.0	3/8	True	-2	7.0	7.0	6.0	6a	4	69/2	False	True					False	28		V	c	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	0	1	1	3	2	2	True	False	False
284.0	8.0	11.834	38	2	D	0.0	6	4	2.0	1.0	1/4	True	-2	7.0	7.0	6.0	6a	2	71/2	False	True					False	29		V7	c	v		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	2	1	1	True	True	True
288.0	4.0	12.0	67	1	G	0.0	6	4	1.0	1.0	1/8	True	-2	7.0	7.0	6.0	6a	4	36	False	False					False	29		V7	c	v		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	1	0	0	False	False	False
292.0	24.0	12.167	43	1	G	0.0	6	4	2.0	1.0	3/4	True	-2	8.0	8.0	7.0	7a	2	73/2	False	True	PAC	PAC		}	True	30		I|PAC}	c	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	0	1	1	1	0	0	True	True	True
292.0	24.0	12.167	67	1	G	0.0	6	4	1.0	1.0	3/4	True	-2	8.0	8.0	7.0	7a	4	73/2	False	True	PAC	PAC		}	True	30		I|PAC}	c	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	0	1	1	1	0	0	True	True	True
316.0	16.0	13.167	43	1	G	0.0	6	4	2.0	1.0	1/2	False	-2	8.0	8.0	7.0	7a	2	79/2	False	False					False	30		I|PAC}	c	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	0	1	1	1	0	0	True	True	True
316.0	16.0	13.167	67	1	G	0.0	6	4	1.0	1.0	1/2	False	-2	8.0	8.0	7.0	7a	4	79/2	False	False					False	30		I|PAC}	c	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	0	1	1	1	0	0	True	True	True
336.0	4.0	14.0	60	0	C	0.0	6	4	2.0	1.0	1/8	True	-2	1.0	9.0	0.0	7a	4	42	True	True				{	False	31		c.i{	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
336.0	4.0	14.0	67	1	G	0.0	6	4	1.0	1.0	1/8	True	-2	1.0	9.0	0.0	7a	4	42	True	True				{	False	31		c.i{	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
340.0	12.0	14.167	60	0	C	0.0	6	4	2.0	1.0	3/8	True	-2	2.0	10.0	1.0	1b	4	85/2	False	False					False	31		c.i{	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
340.0	12.0	14.167	67	1	G	0.0	6	4	1.0	1.0	3/8	True	-2	2.0	10.0	1.0	1b	4	85/2	False	False					False	31		c.i{	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
352.0	4.0	14.667	60	0	C	0.0	6	4	2.0	1.0	1/8	True	-2	2.0	10.0	1.0	1b	4	44	False	False					False	31		c.i{	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
352.0	4.0	14.667	67	1	G	0.0	6	4	1.0	1.0	1/8	True	-2	2.0	10.0	1.0	1b	4	44	False	False					False	31		c.i{	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
356.0	8.0	14.834	53	-1	F	0.0	6	4	2.0	1.0	1/4	True	-2	2.0	10.0	1.0	1b	3	89/2	False	True					False	32		ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	-1	-1	-1	True	False	True
356.0	8.0	14.834	68	-4	A	-1.0	6	4	1.0	1.0	1/4	True	-2	2.0	10.0	1.0	1b	4	89/2	False	True					False	32		ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	-4	-4	-4	True	False	False
364.0	8.0	15.167	55	1	G	0.0	6	4	2.0	1.0	1/4	True	-2	2.0	10.0	1.0	1b	3	91/2	False	True					False	33		i64	c	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	0	0	0	1	1	1	True	False	True
364.0	8.0	15.167	67	1	G	0.0	6	4	1.0	1.0	1/4	True	-2	2.0	10.0	1.0	1b	4	91/2	False	True					False	33		i64	c	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	0	0	0	1	1	1	True	False	True
372.0	8.0	15.5	56	-4	A	-1.0	6	4	2.0	1.0	1/4	True	-2	2.0	10.0	1.0	1b	3	93/2	False	True					False	34		ii%43	c	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	0	0	0	-4	-4	-4	True	False	True
372.0	12.0	15.5	72	0	C	0.0	6	4	1.0	1.0	3/8	True	-2	2.0	10.0	1.0	1b	5	93/2	False	True					False	34		ii%43	c	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	0	0	0	0	0	0	True	False	False
380.0	8.0	15.834	53	-1	F	0.0	6	4	2.0	1.0	1/4	True	-2	2.0	10.0	1.0	1b	3	95/2	False	True					False	35		ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	-1	-1	-1	True	False	True
384.0	4.0	16.0	74	2	D	0.0	6	4	1.0	1.0	1/8	True	-2	2.0	10.0	1.0	1b	5	48	False	False					False	35		ii%65	c	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	0	0	0	2	2	2	True	True	False
388.0	8.0	16.167	55	1	G	0.0	6	4	2.0	1.0	1/4	True	-2	3.0	11.0	2.0	2b	3	97/2	False	True					False	36		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
388.0	12.0	16.167	71	5	B	0.0	6	4	1.0	1.0	3/8	True	-2	3.0	11.0	2.0	2b	4	97/2	False	True					False	36		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	5	5	5	True	False	False
396.0	8.0	16.5	53	-1	F	0.0	6	4	2.0	1.0	1/4	True	-2	3.0	11.0	2.0	2b	3	99/2	False	True					False	37		V2	c	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	0	0	0	-1	-1	-1	True	False	True
400.0	4.0	16.667	67	1	G	0.0	6	4	1.0	1.0	1/8	True	-2	3.0	11.0	2.0	2b	4	50	False	False					False	37		V2	c	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	0	0	0	1	1	1	True	True	False
404.0	8.0	16.834000000000003	51	-3	E	-1.0	6	4	2.0	1.0	1/4	True	-2	3.0	11.0	2.0	2b	3	101/2	False	True					False	38		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
404.0	8.0	16.834000000000003	72	0	C	0.0	6	4	1.0	1.0	1/4	True	-2	3.0	11.0	2.0	2b	5	101/2	False	True					False	38		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	0	0	0	True	True	False
412.0	8.0	17.167	53	-1	F	0.0	6	4	2.0	1.0	1/4	True	-2	3.0	11.0	2.0	2b	3	103/2	False	True					False	39		V2	c	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	0	0	0	-1	-1	-1	True	False	True
412.0	8.0	17.167	71	5	B	0.0	6	4	1.0	1.0	1/4	True	-2	3.0	11.0	2.0	2b	4	103/2	False	True					False	39		V2	c	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	0	0	0	5	5	5	True	False	False
420.0	0.0	17.5	71	5	B	0.0	6	4	1.0	1.0	0	True	-2	3.0	11.0	2.0	2b	4	105/2	False	True					False	40		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	5	5	5	False	False	False
420.0	8.0	17.5	51	-3	E	-1.0	6	4	2.0	1.0	1/4	True	-2	3.0	11.0	2.0	2b	3	105/2	False	True					False	40		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
420.0	12.0	17.5	72	0	C	0.0	6	4	1.0	1.0	3/8	True	-2	3.0	11.0	2.0	2b	5	105/2	False	True					False	40		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	0	0	0	True	True	False
428.0	8.0	17.834000000000003	50	2	D	0.0	6	4	2.0	1.0	1/4	True	-2	3.0	11.0	2.0	2b	3	107/2	False	True					False	41		V43	c	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	0	0	0	2	2	2	True	False	True
432.0	4.0	18.0	74	2	D	0.0	6	4	1.0	1.0	1/8	True	-2	3.0	11.0	2.0	2b	5	54	False	False					False	41		V43	c	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	0	0	0	2	2	2	True	False	True
436.0	0.0	18.167	74	2	D	0.0	6	4	1.0	1.0	0	True	-2	4.0	12.0	3.0	3b	5	109/2	False	True	IAC	IAC		}	True	42		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	2	2	2	False	False	False
436.0	16.0	18.167	48	0	C	0.0	6	4	2.0	1.0	1/2	True	-2	4.0	12.0	3.0	3b	3	109/2	False	True	IAC	IAC		}	True	42		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
436.0	16.0	18.167	75	-3	E	-1.0	6	4	1.0	1.0	1/2	True	-2	4.0	12.0	3.0	3b	5	109/2	False	True	IAC	IAC		}	True	42		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
452.0	0.0	18.834000000000003	74	2	D	0.0	6	4	1.0	1.0	0	True	-2	4.0	12.0	3.0	3b	5	113/2	False	False					False	42		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	2	2	2	False	False	False
452.0	8.0	18.834000000000003	36	0	C	0.0	6	4	2.0	1.0	1/4	True	-2	4.0	12.0	3.0	3b	2	113/2	False	False					False	42		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
452.0	8.0	18.834000000000003	72	0	C	0.0	6	4	1.0	1.0	1/4	True	-2	4.0	12.0	3.0	3b	5	113/2	False	False					False	42		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
460.0	8.0	19.167	60	0	C	0.0	6	4	2.0	1.0	1/4	True	-2	4.0	12.0	3.0	3b	4	115/2	False	False				{	False	43		{	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	0	0	0	0	0	0	True	True	True
460.0	8.0	19.167	75	-3	E	-1.0	6	4	1.0	1.0	1/4	True	-2	4.0	12.0	3.0	3b	5	115/2	False	False				{	False	43		{	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
468.0	0.0	19.5	62	2	D	0.0	6	4	2.0	1.0	0	True	-2	4.0	12.0	3.0	3b	4	117/2	False	True					False	44		V6/III	c	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	0	0	-3	2	2	5	True	False	True
468.0	12.0	19.5	62	2	D	0.0	6	4	2.0	1.0	3/8	True	-2	4.0	12.0	3.0	3b	4	117/2	False	True					False	44		V6/III	c	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	0	0	-3	2	2	5	True	False	True
468.0	12.0	19.5	74	2	D	0.0	6	4	1.0	1.0	3/8	True	-2	4.0	12.0	3.0	3b	5	117/2	False	True					False	44		V6/III	c	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	0	0	-3	2	2	5	True	False	True
480.0	2.0	20.0	60	0	C	0.0	6	4	2.0	1.0	1/16	True	-2	4.0	12.0	3.0	3b	4	60	False	False					False	44		V6/III	c	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	0	0	-3	0	0	3	False	False	False
480.0	4.0	20.0	72	0	C	0.0	6	4	1.0	1.0	1/8	True	-2	4.0	12.0	3.0	3b	5	60	False	False					False	44		V6/III	c	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	0	0	-3	0	0	3	False	False	False
482.0	2.0	20.084000000000003	62	2	D	0.0	6	4	2.0	1.0	1/16	True	-2	4.0	12.0	3.0	3b	4	241/4	False	False					False	44		V6/III	c	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	0	0	-3	2	2	5	True	False	True
484.0	8.0	20.167	63	-3	E	-1.0	6	4	2.0	1.0	1/4	True	-2	5.0	13.0	4.0	4b	4	121/2	False	True					False	45		III	c	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	0	0	0	-3	-3	-3	True	True	True
484.0	12.0	20.167	70	-2	B	-1.0	6	4	1.0	1.0	3/8	True	-2	5.0	13.0	4.0	4b	4	121/2	False	True					False	45		III	c	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	0	0	0	-2	-2	-2	True	False	False
492.0	8.0	20.5	62	2	D	0.0	6	4	2.0	1.0	1/4	True	-2	5.0	13.0	4.0	4b	4	123/2	False	True					False	46		V65/III	c	i		V65/III	V		65		III	Mm7	True	True	(2, -1, -4, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V65/III	V65/III, minor		V65/III, minor	III	III	0	0	-3	2	2	5	True	False	True
496.0	4.0	20.667	68	-4	A	-1.0	6	4	1.0	1.0	1/8	True	-2	5.0	13.0	4.0	4b	4	62	False	False					False	46		V65/III	c	i		V65/III	V		65		III	Mm7	True	True	(2, -1, -4, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V65/III	V65/III, minor		V65/III, minor	III	III	0	0	-3	-4	-4	-1	True	False	False
500.0	8.0	20.834000000000003	63	-3	E	-1.0	6	4	2.0	1.0	1/4	True	-2	5.0	13.0	4.0	4b	4	125/2	False	True					False	47		III	c	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	0	0	0	-3	-3	-3	True	True	True
500.0	4.0	20.834000000000003	67	1	G	0.0	6	4	1.0	1.0	1/8	True	-2	5.0	13.0	4.0	4b	4	125/2	False	True					False	47		III	c	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	0	0	0	1	1	1	True	False	False
504.0	4.0	21.0	68	-4	A	-1.0	6	4	1.0	1.0	1/8	True	-2	5.0	13.0	4.0	4b	4	63	False	False					False	47		III	c	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	0	0	0	-4	-4	-4	False	False	False
508.0	8.0	21.167	60	0	C	0.0	6	4	2.0	1.0	1/4	True	-2	5.0	13.0	4.0	4b	4	127/2	False	True					False	48		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
508.0	4.0	21.167	67	1	G	0.0	6	4	1.0	1.0	1/8	True	-2	5.0	13.0	4.0	4b	4	127/2	False	True					False	48		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
512.0	4.0	21.334000000000003	68	-4	A	-1.0	6	4	1.0	1.0	1/8	True	-2	5.0	13.0	4.0	4b	4	64	False	False					False	48		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-4	-4	-4	False	False	False
516.0	8.0	21.5	56	-4	A	-1.0	6	4	2.0	1.0	1/4	True	-2	5.0	13.0	4.0	4b	3	129/2	False	True					False	49		ii65/III	c	i		ii65/III	ii		65		III	mm7	True	True	(-4, 0, -3, -1)	()	-1	-4	minor	minor	i	i, minor	ii/III	III	III/i	III	False	ii65/III	ii65/III, minor		ii65/III, minor	III	III	0	0	-3	-4	-4	-1	True	False	True
516.0	12.0	21.5	68	-4	A	-1.0	6	4	1.0	1.0	3/8	True	-2	5.0	13.0	4.0	4b	4	129/2	False	True					False	49		ii65/III	c	i		ii65/III	ii		65		III	mm7	True	True	(-4, 0, -3, -1)	()	-1	-4	minor	minor	i	i, minor	ii/III	III	III/i	III	False	ii65/III	ii65/III, minor		ii65/III, minor	III	III	0	0	-3	-4	-4	-1	True	False	True
524.0	8.0	21.834000000000003	53	-1	F	0.0	6	4	2.0	1.0	1/4	True	-2	5.0	13.0	4.0	4b	3	131/2	False	True					False	50		ii7/III	c	i		ii7/III	ii		7		III	mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	ii/III	III	III/i	III	False	ii7/III	ii7/III, minor		ii7/III, minor	III	III	0	0	-3	-1	-1	2	True	True	True
528.0	4.0	22.0	67	1	G	0.0	6	4	1.0	1.0	1/8	True	-2	5.0	13.0	4.0	4b	4	66	False	False					False	50		ii7/III	c	i		ii7/III	ii		7		III	mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	ii/III	III	III/i	III	False	ii7/III	ii7/III, minor		ii7/III, minor	III	III	0	0	-3	1	1	4	False	False	False
532.0	12.0	22.167	58	-2	B	-1.0	6	4	2.0	1.0	3/8	True	-2	6.0	14.0	5.0	5b	3	133/2	False	True					False	51		V/III	c	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	0	0	-3	-2	-2	1	True	True	True
532.0	8.0	22.167	65	-1	F	0.0	6	4	1.0	1.0	1/4	True	-2	6.0	14.0	5.0	5b	4	133/2	False	True					False	51		V/III	c	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	0	0	-3	-1	-1	2	True	False	False
540.0	12.0	22.5	70	-2	B	-1.0	6	4	1.0	1.0	3/8	True	-2	6.0	14.0	5.0	5b	4	135/2	False	False					False	51		V/III	c	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	0	0	-3	-2	-2	1	True	True	True
544.0	4.0	22.667	60	0	C	0.0	6	4	2.0	1.0	1/8	True	-2	6.0	14.0	5.0	5b	4	68	False	False					False	51		V/III	c	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	0	0	-3	0	0	3	False	False	False
548.0	4.0	22.834000000000003	58	-2	B	-1.0	6	4	2.0	1.0	1/8	True	-2	6.0	14.0	5.0	5b	3	137/2	False	False					False	51		V/III	c	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	0	0	-3	-2	-2	1	True	True	True
552.0	4.0	23.0	56	-4	A	-1.0	6	4	2.0	1.0	1/8	True	-2	6.0	14.0	5.0	5b	3	69	False	False					False	51		V/III	c	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	0	0	-3	-4	-4	-1	False	False	False
552.0	4.0	23.0	70	-2	B	-1.0	6	4	1.0	1.0	1/8	True	-2	6.0	14.0	5.0	5b	4	69	False	False					False	51		V/III	c	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	0	0	-3	-2	-2	1	True	True	True
556.0	4.0	23.167	55	1	G	0.0	6	4	2.0	1.0	1/8	True	-2	6.0	14.0	5.0	5b	3	139/2	False	True					False	52		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
556.0	8.0	23.167	71	5	B	0.0	6	4	1.0	1.0	1/4	True	-2	6.0	14.0	5.0	5b	4	139/2	False	True					False	52		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	5	5	5	True	False	False
