onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
4008.0	12.0	83.5	60	0	C	0.0	2	2	2.0	1.0	1/8	True	-1	33.0	44.0	31.0	31a	4	167	False	False					False	158		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
4020.0	12.0	83.75	57	3	A	0.0	2	2	2.0	1.0	1/8	True	-1	33.0	44.0	31.0	31a	3	335/2	False	False					False	158		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
4020.0	12.0	83.75	84	0	C	0.0	2	2	1.0	1.0	1/8	False	-1	33.0	44.0	31.0	31a	6	335/2	False	False					False	158		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
4032.0	12.0	84.0	60	0	C	0.0	2	2	2.0	1.0	1/8	True	-1	33.0	44.0	31.0	31a	4	168	False	False					False	158		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
4032.0	12.0	84.0	77	-1	F	0.0	2	2	1.0	1.0	1/8	True	-1	33.0	44.0	31.0	31a	5	168	False	False					False	158		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
4044.0	12.0	84.25	51	-3	E	-1.0	2	2	2.0	1.0	1/8	True	-1	33.0	44.0	31.0	31a	3	337/2	False	True					False	159		V2/IV	F	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-1	-1	-2	-2	-2	-1	True	False	True
4044.0	24.0	84.25	84	0	C	0.0	2	2	1.0	1.0	1/4	True	-1	33.0	44.0	31.0	31a	6	337/2	False	True					False	159		V2/IV	F	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-1	-1	-2	1	1	2	True	False	False
4056.0	12.0	84.5	60	0	C	0.0	2	2	2.0	1.0	1/8	True	-1	33.0	44.0	31.0	31a	4	169	False	False					False	159		V2/IV	F	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-1	-1	-2	1	1	2	True	False	False
4068.0	12.0	84.75	57	3	A	0.0	2	2	2.0	1.0	1/8	True	-1	33.0	44.0	31.0	31a	3	339/2	False	False					False	159		V2/IV	F	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-1	-1	-2	4	4	5	True	False	False
4068.0	12.0	84.75	84	0	C	0.0	2	2	1.0	1.0	1/8	False	-1	33.0	44.0	31.0	31a	6	339/2	False	False					False	159		V2/IV	F	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-1	-1	-2	1	1	2	True	False	False
4080.0	12.0	85.0	60	0	C	0.0	2	2	2.0	1.0	1/8	True	-1	33.0	44.0	31.0	31a	4	170	False	False					False	159		V2/IV	F	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-1	-1	-2	1	1	2	True	False	False
4080.0	12.0	85.0	77	-1	F	0.0	2	2	1.0	1.0	1/8	True	-1	33.0	44.0	31.0	31a	5	170	False	False					False	159		V2/IV	F	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	-1	-1	-2	0	0	1	True	True	False
4092.0	12.0	85.25	50	2	D	0.0	2	2	2.0	1.0	1/8	True	-1	34.0	45.0	32.0	32a	3	341/2	False	True					False	160		IV6	F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	3	3	3	True	False	True
4092.0	24.0	85.25	86	2	D	0.0	2	2	1.0	1.0	1/4	True	-1	34.0	45.0	32.0	32a	6	341/2	False	True					False	160		IV6	F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	3	3	3	True	False	True
4104.0	12.0	85.5	60	0	C	0.0	2	2	2.0	1.0	1/8	True	-1	34.0	45.0	32.0	32a	4	171	False	False					False	160		IV6	F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	1	1	1	False	False	False
4116.0	12.0	85.75	58	-2	B	-1.0	2	2	2.0	1.0	1/8	True	-1	34.0	45.0	32.0	32a	3	343/2	False	True					False	161		IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	-1	-1	-1	True	True	True
4116.0	12.0	85.75	86	2	D	0.0	2	2	1.0	1.0	1/8	False	-1	34.0	45.0	32.0	32a	6	343/2	False	True					False	161		IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	3	3	3	True	False	False
4128.0	12.0	86.0	57	3	A	0.0	2	2	2.0	1.0	1/8	True	-1	34.0	45.0	32.0	32a	3	172	False	False					False	161		IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	4	4	4	False	False	False
4128.0	12.0	86.0	84	0	C	0.0	2	2	1.0	1.0	1/8	True	-1	34.0	45.0	32.0	32a	6	172	False	False					False	161		IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	1	1	1	False	False	False
4140.0	12.0	86.25	55	1	G	0.0	2	2	2.0	1.0	1/8	True	-1	34.0	45.0	32.0	32a	3	345/2	False	True					False	162		ii	F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	2	2	2	True	True	True
4140.0	12.0	86.25	82	-2	B	-1.0	2	2	1.0	1.0	1/8	True	-1	34.0	45.0	32.0	32a	5	345/2	False	True					False	162		ii	F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	-1	-1	-1	True	False	False
4152.0	12.0	86.5	53	-1	F	0.0	2	2	2.0	1.0	1/8	True	-1	34.0	45.0	32.0	32a	3	173	False	False					False	162		ii	F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	0	0	0	False	False	False
4152.0	12.0	86.5	81	3	A	0.0	2	2	1.0	1.0	1/8	True	-1	34.0	45.0	32.0	32a	5	173	False	False					False	162		ii	F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	4	4	4	False	False	False
4164.0	12.0	86.75	52	4	E	0.0	2	2	2.0	1.0	1/8	True	-1	34.0	45.0	32.0	32a	3	347/2	False	True					False	163		V6	F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-1	-1	-1	5	5	5	True	False	True
4164.0	12.0	86.75	79	1	G	0.0	2	2	1.0	1.0	1/8	True	-1	34.0	45.0	32.0	32a	5	347/2	False	True					False	163		V6	F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-1	-1	-1	2	2	2	True	False	False
4176.0	12.0	87.0	50	2	D	0.0	2	2	2.0	1.0	1/8	True	-1	34.0	45.0	32.0	32a	3	174	False	False					False	163		V6	F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-1	-1	-1	3	3	3	False	False	False
4176.0	12.0	87.0	77	-1	F	0.0	2	2	1.0	1.0	1/8	True	-1	34.0	45.0	32.0	32a	5	174	False	False					False	163		V6	F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-1	-1	-1	0	0	0	False	False	False
4188.0	24.0	87.25	48	0	C	0.0	2	2	2.0	1.0	1/4	True	-1	35.0	46.0	33.0	33a	3	349/2	False	True					False	164		V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	1	1	1	True	True	True
4188.0	12.0	87.25	76	4	E	0.0	2	2	1.0	1.0	1/8	True	-1	35.0	46.0	33.0	33a	5	349/2	False	True					False	164		V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	5	5	5	True	False	False
4200.0	12.0	87.5	79	1	G	0.0	2	2	1.0	1.0	1/8	True	-1	35.0	46.0	33.0	33a	5	175	False	False					False	164		V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	2	2	2	True	False	False
4212.0	24.0	87.75	84	0	C	0.0	2	2	1.0	1.0	1/4	True	-1	35.0	46.0	33.0	33a	6	351/2	False	False					False	164		V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	1	1	1	True	True	True
4224.0	12.0	88.0	60	0	C	0.0	2	2	2.0	1.0	1/8	True	-1	35.0	46.0	33.0	33a	4	176	False	False					False	164		V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	1	1	1	True	True	True
4236.0	24.0	88.25	65	-1	F	0.0	2	2	2.0	1.0	1/4	True	-1	35.0	46.0	33.0	33a	4	353/2	False	True					False	165		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
4236.0	12.0	88.25	84	0	C	0.0	2	2	1.0	1.0	1/8	False	-1	35.0	46.0	33.0	33a	6	353/2	False	True					False	165		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
4248.0	12.0	88.5	82	-2	B	-1.0	2	2	1.0	1.0	1/8	True	-1	35.0	46.0	33.0	33a	5	177	False	False					False	165		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	-1	-1	-1	False	False	False
4260.0	12.0	88.75	65	-1	F	0.0	2	2	2.0	1.0	1/8	False	-1	35.0	46.0	33.0	33a	4	355/2	False	False					False	165		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
4260.0	12.0	88.75	81	3	A	0.0	2	2	1.0	1.0	1/8	True	-1	35.0	46.0	33.0	33a	5	355/2	False	False					False	165		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
4272.0	12.0	89.0	64	4	E	0.0	2	2	2.0	1.0	1/8	True	-1	35.0	46.0	33.0	33a	4	178	False	False					False	165		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	5	5	5	False	False	False
4272.0	12.0	89.0	79	1	G	0.0	2	2	1.0	1.0	1/8	True	-1	35.0	46.0	33.0	33a	5	178	False	False					False	165		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	2	2	2	False	False	False
4284.0	12.0	89.25	62	2	D	0.0	2	2	2.0	1.0	1/8	True	-1	36.0	47.0	34.0	34a	4	357/2	False	True					False	166		vi	F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-1	-1	-1	3	3	3	True	True	True
4284.0	12.0	89.25	77	-1	F	0.0	2	2	1.0	1.0	1/8	True	-1	36.0	47.0	34.0	34a	5	357/2	False	True					False	166		vi	F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-1	-1	-1	0	0	0	True	False	False
4296.0	12.0	89.5	60	0	C	0.0	2	2	2.0	1.0	1/8	True	-1	36.0	47.0	34.0	34a	4	179	False	False					False	166		vi	F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-1	-1	-1	1	1	1	False	False	False
4296.0	12.0	89.5	76	4	E	0.0	2	2	1.0	1.0	1/8	True	-1	36.0	47.0	34.0	34a	5	179	False	False					False	166		vi	F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-1	-1	-1	5	5	5	False	False	False
4308.0	12.0	89.75	58	-2	B	-1.0	2	2	2.0	1.0	1/8	True	-1	36.0	47.0	34.0	34a	3	359/2	False	True					False	167		IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	-1	-1	-1	True	True	True
4308.0	12.0	89.75	74	2	D	0.0	2	2	1.0	1.0	1/8	True	-1	36.0	47.0	34.0	34a	5	359/2	False	True					False	167		IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	3	3	3	True	False	False
4320.0	12.0	90.0	57	3	A	0.0	2	2	2.0	1.0	1/8	True	-1	36.0	47.0	34.0	34a	3	180	False	False					False	167		IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	4	4	4	False	False	False
4320.0	12.0	90.0	77	-1	F	0.0	2	2	1.0	1.0	1/8	True	-1	36.0	47.0	34.0	34a	5	180	False	False					False	167		IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	0	0	0	True	False	False
4332.0	12.0	90.25	55	1	G	0.0	2	2	2.0	1.0	1/8	True	-1	36.0	47.0	34.0	34a	3	361/2	False	True					False	168		ii	F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	2	2	2	True	True	True
4332.0	24.0	90.25	82	-2	B	-1.0	2	2	1.0	1.0	1/4	True	-1	36.0	47.0	34.0	34a	5	361/2	False	True					False	168		ii	F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	-1	-1	-1	True	False	False
4344.0	12.0	90.5	62	2	D	0.0	2	2	2.0	1.0	1/8	True	-1	36.0	47.0	34.0	34a	4	181	False	False					False	168		ii	F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	3	3	3	True	False	False
4356.0	12.0	90.75	67	1	G	0.0	2	2	2.0	1.0	1/8	True	-1	36.0	47.0	34.0	34a	4	363/2	False	False					False	168		ii	F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	2	2	2	True	True	True
4356.0	12.0	90.75	82	-2	B	-1.0	2	2	1.0	1.0	1/8	False	-1	36.0	47.0	34.0	34a	5	363/2	False	False					False	168		ii	F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	-1	-1	-1	True	False	False
4368.0	12.0	91.0	65	-1	F	0.0	2	2	2.0	1.0	1/8	True	-1	36.0	47.0	34.0	34a	4	182	False	False					False	168		ii	F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	0	0	0	False	False	False
4368.0	12.0	91.0	81	3	A	0.0	2	2	1.0	1.0	1/8	True	-1	36.0	47.0	34.0	34a	5	182	False	False					False	168		ii	F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	4	4	4	False	False	False
4380.0	12.0	91.25	64	4	E	0.0	2	2	2.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	4	365/2	False	True					False	169		V6	F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-1	-1	-1	5	5	5	True	False	True
4380.0	12.0	91.25	79	1	G	0.0	2	2	1.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	5	365/2	False	True					False	169		V6	F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-1	-1	-1	2	2	2	True	False	False
4392.0	12.0	91.5	62	2	D	0.0	2	2	2.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	4	183	False	False					False	169		V6	F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-1	-1	-1	3	3	3	False	False	False
4392.0	12.0	91.5	77	-1	F	0.0	2	2	1.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	5	183	False	False					False	169		V6	F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-1	-1	-1	0	0	0	False	False	False
4404.0	12.0	91.75	60	0	C	0.0	2	2	2.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	4	367/2	False	True					False	170		V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	1	1	1	True	True	True
4404.0	12.0	91.75	76	4	E	0.0	2	2	1.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	5	367/2	False	True					False	170		V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	5	5	5	True	False	False
4416.0	12.0	92.0	58	-2	B	-1.0	2	2	2.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	3	184	False	False					False	170		V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	-1	-1	-1	False	False	False
4416.0	12.0	92.0	74	2	D	0.0	2	2	1.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	5	184	False	False					False	170		V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	3	3	3	False	False	False
4428.0	12.0	92.25	57	3	A	0.0	2	2	2.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	3	369/2	False	True					False	171		I6	F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	4	4	4	True	False	True
4428.0	12.0	92.25	72	0	C	0.0	2	2	1.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	5	369/2	False	True					False	171		I6	F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	1	1	1	True	False	False
4440.0	12.0	92.5	55	1	G	0.0	2	2	2.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	3	185	False	False					False	171		I6	F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	2	2	2	False	False	False
4440.0	12.0	92.5	70	-2	B	-1.0	2	2	1.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	4	185	False	False					False	171		I6	F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	-1	-1	-1	False	False	False
4452.0	12.0	92.75	53	-1	F	0.0	2	2	2.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	3	371/2	False	True					False	172		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
4452.0	12.0	92.75	69	3	A	0.0	2	2	1.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	4	371/2	False	True					False	172		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
4464.0	12.0	93.0	52	4	E	0.0	2	2	2.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	3	186	False	False					False	172		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	5	5	5	False	False	False
4464.0	12.0	93.0	72	0	C	0.0	2	2	1.0	1.0	1/8	True	-1	37.0	48.0	35.0	35a	5	186	False	False					False	172		I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
4476.0	12.0	93.25	50	2	D	0.0	2	2	2.0	1.0	1/8	True	-1	38.0	49.0	36.0	36a	3	373/2	False	True					False	173		vi	F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-1	-1	-1	3	3	3	True	True	True
4476.0	24.0	93.25	77	-1	F	0.0	2	2	1.0	1.0	1/4	True	-1	38.0	49.0	36.0	36a	5	373/2	False	True					False	173		vi	F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-1	-1	-1	0	0	0	True	False	False
4488.0	12.0	93.5	57	3	A	0.0	2	2	2.0	1.0	1/8	True	-1	38.0	49.0	36.0	36a	3	187	False	False					False	173		vi	F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-1	-1	-1	4	4	4	True	False	False
4500.0	12.0	93.75	62	2	D	0.0	2	2	2.0	1.0	1/8	True	-1	38.0	49.0	36.0	36a	4	375/2	False	False					False	173		vi	F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-1	-1	-1	3	3	3	True	True	True
4500.0	12.0	93.75	77	-1	F	0.0	2	2	1.0	1.0	1/8	False	-1	38.0	49.0	36.0	36a	5	375/2	False	False					False	173		vi	F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-1	-1	-1	0	0	0	True	False	False
4512.0	12.0	94.0	60	0	C	0.0	2	2	2.0	1.0	1/8	True	-1	38.0	49.0	36.0	36a	4	188	False	False					False	173		vi	F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-1	-1	-1	1	1	1	False	False	False
4512.0	12.0	94.0	76	4	E	0.0	2	2	1.0	1.0	1/8	True	-1	38.0	49.0	36.0	36a	5	188	False	False					False	173		vi	F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-1	-1	-1	5	5	5	False	False	False
4524.0	12.0	94.25	58	-2	B	-1.0	2	2	2.0	1.0	1/8	True	-1	38.0	49.0	36.0	36a	3	377/2	False	True					False	174		IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	-1	-1	-1	True	True	True
4524.0	12.0	94.25	74	2	D	0.0	2	2	1.0	1.0	1/8	True	-1	38.0	49.0	36.0	36a	5	377/2	False	True					False	174		IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	3	3	3	True	False	False
4536.0	12.0	94.5	57	3	A	0.0	2	2	2.0	1.0	1/8	True	-1	38.0	49.0	36.0	36a	3	189	False	False					False	174		IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	4	4	4	False	False	False
4536.0	12.0	94.5	72	0	C	0.0	2	2	1.0	1.0	1/8	True	-1	38.0	49.0	36.0	36a	5	189	False	False					False	174		IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-1	-1	-1	1	1	1	False	False	False
