onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	cadence_subtype	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
288.0	4.0	48.0	74	2	D	0.0	6	8	1.0	1.0	1/4	True	-2	11.0	26.0	10.0	10b	5	72	False	True					False	67		i6	c	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	0	1	1	2	1	1	True	False	False
292.0	2.0	48.667	57	3	A	0.0	6	8	2.0	1.0	1/8	True	-2	11.0	26.0	10.0	10b	3	73	False	True					False	68		V43	c	v		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	v	v, minor	V		v	v	True	V43	V43, minor		V43, minor		V	0	1	1	3	2	2	True	False	True
292.0	2.0	48.667	72	0	C	0.0	6	8	1.0	1.0	1/8	True	-2	11.0	26.0	10.0	10b	5	73	False	True					False	68		V43	c	v		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	v	v, minor	V		v	v	True	V43	V43, minor		V43, minor		V	0	1	1	0	-1	-1	True	False	False
294.0	2.0	49.0	55	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	12.0	27.0	11.0	11b	3	147/2	False	True					False	69		i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
294.0	4.0	49.0	70	-2	B	-1.0	6	8	1.0	1.0	1/4	True	-2	12.0	27.0	11.0	11b	4	147/2	False	True					False	69		i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	-2	-3	-3	True	False	False
296.0	2.0	49.333	62	2	D	0.0	6	8	2.0	1.0	1/8	True	-2	12.0	27.0	11.0	11b	4	74	False	False					False	69		i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	2	1	1	True	False	False
298.0	2.0	49.667	60	0	C	0.0	6	8	2.0	1.0	1/8	True	-2	12.0	27.0	11.0	11b	4	149/2	False	True					False	70		V2	c	v		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	v	v, minor	V		v	v	True	V2	V2, minor		V2, minor		V	0	1	1	0	-1	-1	True	False	True
298.0	2.0	49.667	69	3	A	0.0	6	8	1.0	1.0	1/8	True	-2	12.0	27.0	11.0	11b	4	149/2	False	True					False	70		V2	c	v		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	v	v, minor	V		v	v	True	V2	V2, minor		V2, minor		V	0	1	1	3	2	2	True	False	False
300.0	4.0	50.0	58	-2	B	-1.0	6	8	2.0	1.0	1/4	True	-2	12.0	27.0	11.0	11b	3	75	False	True					False	71		i6	c	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	0	1	1	-2	-3	-3	True	False	True
300.0	4.0	50.0	74	2	D	0.0	6	8	1.0	1.0	1/4	True	-2	12.0	27.0	11.0	11b	5	75	False	True					False	71		i6	c	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	0	1	1	2	1	1	True	False	False
304.0	2.0	50.667	57	3	A	0.0	6	8	2.0	1.0	1/8	True	-2	12.0	27.0	11.0	11b	3	76	False	True					False	72		V43	c	v		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	v	v, minor	V		v	v	True	V43	V43, minor		V43, minor		V	0	1	1	3	2	2	True	False	True
304.0	2.0	50.667	72	0	C	0.0	6	8	1.0	1.0	1/8	True	-2	12.0	27.0	11.0	11b	5	76	False	True					False	72		V43	c	v		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	v	v, minor	V		v	v	True	V43	V43, minor		V43, minor		V	0	1	1	0	-1	-1	True	False	False
306.0	2.0	51.0	55	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	13.0	28.0	12.0	12b	3	153/2	False	True					False	73		i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
306.0	2.0	51.0	70	-2	B	-1.0	6	8	1.0	1.0	1/8	True	-2	13.0	28.0	12.0	12b	4	153/2	False	True					False	73		i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	-2	-3	-3	True	False	False
308.0	2.0	51.333	54	6	F	1.0	6	8	2.0	1.0	1/8	True	-2	13.0	28.0	12.0	12b	3	77	False	False					False	73		i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	6	5	5	False	False	False
308.0	2.0	51.333	69	3	A	0.0	6	8	1.0	1.0	1/8	True	-2	13.0	28.0	12.0	12b	4	77	False	False					False	73		i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	3	2	2	False	False	False
310.0	2.0	51.667	55	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	13.0	28.0	12.0	12b	3	155/2	False	False					False	73		i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
310.0	2.0	51.667	70	-2	B	-1.0	6	8	1.0	1.0	1/8	True	-2	13.0	28.0	12.0	12b	4	155/2	False	False					False	73		i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	-2	-3	-3	True	False	False
312.0	2.0	52.0	51	-3	E	-1.0	6	8	2.0	1.0	1/8	True	-2	13.0	28.0	12.0	12b	3	78	False	True					False	74		ii%43	c	v		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	0	1	1	-3	-4	-4	True	False	True
312.0	2.0	52.0	72	0	C	0.0	6	8	1.0	1.0	1/8	True	-2	13.0	28.0	12.0	12b	5	78	False	True					False	74		ii%43	c	v		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	0	1	1	0	-1	-1	True	False	False
314.0	2.0	52.333	50	2	D	0.0	6	8	2.0	1.0	1/8	True	-2	13.0	28.0	12.0	12b	3	157/2	False	False					False	74		ii%43	c	v		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	0	1	1	2	1	1	False	False	False
314.0	2.0	52.333	74	2	D	0.0	6	8	1.0	1.0	1/8	True	-2	13.0	28.0	12.0	12b	5	157/2	False	False					False	74		ii%43	c	v		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	0	1	1	2	1	1	False	False	False
316.0	2.0	52.667	48	0	C	0.0	6	8	2.0	1.0	1/8	True	-2	13.0	28.0	12.0	12b	3	79	False	True					False	75		ii%65	c	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	0	1	1	0	-1	-1	True	False	True
316.0	2.0	52.667	75	-3	E	-1.0	6	8	1.0	1.0	1/8	True	-2	13.0	28.0	12.0	12b	5	79	False	True					False	75		ii%65	c	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	0	1	1	-3	-4	-4	True	False	False
318.0	4.0	53.0	46	-2	B	-1.0	6	8	2.0	1.0	1/4	True	-2	14.0	29.0	13.0	13b	2	159/2	False	True					False	76		i6	c	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	0	1	1	-2	-3	-3	True	False	True
318.0	2.0	53.0	74	2	D	0.0	6	8	1.0	1.0	1/8	True	-2	14.0	29.0	13.0	13b	5	159/2	False	True					False	76		i6	c	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	0	1	1	2	1	1	True	False	False
320.0	2.0	53.333	79	1	G	0.0	6	8	1.0	1.0	1/8	True	-2	14.0	29.0	13.0	13b	5	80	False	False					False	76		i6	c	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	0	1	1	1	0	0	True	True	False
322.0	2.0	53.667	48	0	C	0.0	6	8	2.0	1.0	1/8	True	-2	14.0	29.0	13.0	13b	3	161/2	False	False					False	76		i6	c	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	0	1	1	0	-1	-1	False	False	False
322.0	2.0	53.667	67	1	G	0.0	6	8	1.0	1.0	1/8	True	-2	14.0	29.0	13.0	13b	4	161/2	False	False					False	76		i6	c	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	0	1	1	1	0	0	True	True	False
324.0	4.0	54.0	50	2	D	0.0	6	8	2.0	1.0	1/4	True	-2	14.0	29.0	13.0	13b	3	81	False	True					False	77		V(64)	c	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	0	1	1	2	1	1	True	True	True
324.0	3.0	54.0	70	-2	B	-1.0	6	8	1.0	1.0	3/16	True	-2	14.0	29.0	13.0	13b	4	81	False	True					False	77		V(64)	c	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	0	1	1	-2	-3	-3	True	False	False
327.0	1.0	54.5	69	3	A	0.0	6	8	1.0	1.0	1/16	True	-2	14.0	29.0	13.0	13b	4	327/4	False	False					False	77		V(64)	c	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	0	1	1	3	2	2	False	False	False
328.0	2.0	54.667	38	2	D	0.0	6	8	2.0	1.0	1/8	True	-2	14.0	29.0	13.0	13b	2	82	False	False					False	77		V(64)	c	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	0	1	1	2	1	1	True	True	True
328.0	2.0	54.667	67	1	G	0.0	6	8	1.0	1.0	1/8	True	-2	14.0	29.0	13.0	13b	4	82	False	False					False	77		V(64)	c	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	0	1	1	1	0	0	True	False	False
330.0	2.0	55.0	43	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	16.0	30.0	14.0	14b	2	165/2	False	True	PAC	PAC		}	True	79	2	I|PAC}	c	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	0	1	1	1	0	0	True	True	True
330.0	6.0	55.0	67	1	G	0.0	6	8	1.0	1.0	3/8	True	-2	16.0	30.0	14.0	14b	4	165/2	False	True	PAC	PAC		}	True	79	2	I|PAC}	c	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	0	1	1	1	0	0	True	True	True
332.0	2.0	55.333	55	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	16.0	30.0	14.0	14b	3	83	False	False					False	79	2	I|PAC}	c	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	0	1	1	1	0	0	True	True	True
334.0	2.0	55.667	53	-1	F	0.0	6	8	2.0	1.0	1/8	True	-2	16.0	30.0	14.0	14b	3	167/2	False	False					False	79	2	I|PAC}	c	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	0	1	1	-1	-2	-2	False	False	False
336.0	2.0	56.0	51	-3	E	-1.0	6	8	2.0	1.0	1/8	True	-2	16.0	30.0	14.0	14b	3	84	False	True				{	False	80	2	iv6{	c	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	0	1	1	-3	-4	-4	True	False	True
338.0	2.0	56.333	50	2	D	0.0	6	8	2.0	1.0	1/8	True	-2	16.0	30.0	14.0	14b	3	169/2	False	False					False	80	2	iv6{	c	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	0	1	1	2	1	1	False	False	False
338.0	2.0	56.333	67	1	G	0.0	6	8	1.0	1.0	1/8	True	-2	16.0	30.0	14.0	14b	4	169/2	False	False					False	80	2	iv6{	c	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	0	1	1	1	0	0	True	False	False
340.0	2.0	56.667	48	0	C	0.0	6	8	2.0	1.0	1/8	True	-2	16.0	30.0	14.0	14b	3	85	False	True					False	81	2	ii%65	c	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	0	1	1	0	-1	-1	True	False	True
340.0	2.0	56.667	69	3	A	0.0	6	8	1.0	1.0	1/8	True	-2	16.0	30.0	14.0	14b	4	85	False	True					False	81	2	ii%65	c	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	0	1	1	3	2	2	True	True	False
342.0	2.0	57.0	55	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	17.0	31.0	15.0	15a	3	171/2	True	True					False	82		i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
342.0	2.0	57.0	70	-2	B	-1.0	6	8	1.0	1.0	1/8	True	-2	17.0	31.0	15.0	15a	4	171/2	True	True					False	82		i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	-2	-3	-3	True	False	False
344.0	2.0	57.333	51	-3	E	-1.0	6	8	2.0	1.0	1/8	True	-2	17.0	31.0	15.0	15a	3	86	False	True					False	83		VI	c	v		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	0	1	1	-3	-4	-4	True	True	True
344.0	2.0	57.333	67	1	G	0.0	6	8	1.0	1.0	1/8	True	-2	17.0	31.0	15.0	15a	4	86	False	True					False	83		VI	c	v		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	0	1	1	1	0	0	True	False	False
346.0	2.0	57.667	56	-4	A	-1.0	6	8	2.0	1.0	1/8	True	-2	17.0	31.0	15.0	15a	3	173/2	False	True					False	84		i.ii%43	c	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	0	0	0	-4	-4	-4	True	False	True
346.0	2.0	57.667	72	0	C	0.0	6	8	1.0	1.0	1/8	True	-2	17.0	31.0	15.0	15a	5	173/2	False	True					False	84		i.ii%43	c	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	0	0	0	0	0	0	True	False	False
348.0	4.0	58.0	55	1	G	0.0	6	8	2.0	1.0	1/4	True	-2	17.0	31.0	15.0	15a	3	87	False	True					False	85		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
348.0	2.0	58.0	71	5	B	0.0	6	8	1.0	1.0	1/8	True	-2	17.0	31.0	15.0	15a	4	87	False	True					False	85		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	5	5	5	True	False	False
350.0	2.0	58.333	67	1	G	0.0	6	8	1.0	1.0	1/8	True	-2	17.0	31.0	15.0	15a	4	175/2	False	False					False	85		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
352.0	2.0	58.667	60	0	C	0.0	6	8	2.0	1.0	1/8	True	-2	17.0	31.0	15.0	15a	4	88	False	True					False	86		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
352.0	2.0	58.667	75	-3	E	-1.0	6	8	1.0	1.0	1/8	True	-2	17.0	31.0	15.0	15a	5	88	False	True					False	86		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
354.0	2.0	59.0	59	5	B	0.0	6	8	2.0	1.0	1/8	True	-2	18.0	32.0	16.0	16a	3	177/2	False	True					False	87		V6	c	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	5	5	5	True	False	True
354.0	2.0	59.0	74	2	D	0.0	6	8	1.0	1.0	1/8	True	-2	18.0	32.0	16.0	16a	5	177/2	False	True					False	87		V6	c	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	2	2	2	True	False	False
356.0	2.0	59.333	55	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	18.0	32.0	16.0	16a	3	89	False	True					False	88		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
356.0	2.0	59.333	71	5	B	0.0	6	8	1.0	1.0	1/8	True	-2	18.0	32.0	16.0	16a	4	89	False	True					False	88		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	5	5	5	True	False	False
358.0	2.0	59.667	63	-3	E	-1.0	6	8	2.0	1.0	1/8	True	-2	18.0	32.0	16.0	16a	4	179/2	False	True					False	89		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
358.0	2.0	59.667	79	1	G	0.0	6	8	1.0	1.0	1/8	True	-2	18.0	32.0	16.0	16a	5	179/2	False	True					False	89		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	1	1	1	True	False	False
360.0	2.0	60.0	62	2	D	0.0	6	8	2.0	1.0	1/8	True	-2	18.0	32.0	16.0	16a	4	90	False	True					False	90		V43	c	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	0	0	0	2	2	2	True	False	True
360.0	2.0	60.0	77	-1	F	0.0	6	8	1.0	1.0	1/8	True	-2	18.0	32.0	16.0	16a	5	90	False	True					False	90		V43	c	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	0	0	0	-1	-1	-1	True	False	False
362.0	2.0	60.333	67	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	18.0	32.0	16.0	16a	4	181/2	False	True					False	91		i64	c	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	0	0	0	1	1	1	True	False	True
362.0	2.0	60.333	75	-3	E	-1.0	6	8	1.0	1.0	1/8	True	-2	18.0	32.0	16.0	16a	5	181/2	False	True					False	91		i64	c	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	0	0	0	-3	-3	-3	True	False	False
364.0	2.0	60.667	65	-1	F	0.0	6	8	2.0	1.0	1/8	True	-2	18.0	32.0	16.0	16a	4	91	False	True					False	92		V2	c	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	0	0	0	-1	-1	-1	True	False	True
364.0	2.0	60.667	74	2	D	0.0	6	8	1.0	1.0	1/8	True	-2	18.0	32.0	16.0	16a	5	91	False	True					False	92		V2	c	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	0	0	0	2	2	2	True	False	False
366.0	2.0	61.0	63	-3	E	-1.0	6	8	2.0	1.0	1/8	True	-2	19.0	33.0	17.0	17a	4	183/2	False	True					False	93		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
366.0	2.0	61.0	72	0	C	0.0	6	8	1.0	1.0	1/8	True	-2	19.0	33.0	17.0	17a	5	183/2	False	True					False	93		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	0	0	0	True	True	False
368.0	2.0	61.333	62	2	D	0.0	6	8	2.0	1.0	1/8	True	-2	19.0	33.0	17.0	17a	4	92	False	True					False	94		V43	c	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	0	0	0	2	2	2	True	False	True
368.0	2.0	61.333	71	5	B	0.0	6	8	1.0	1.0	1/8	True	-2	19.0	33.0	17.0	17a	4	92	False	True					False	94		V43	c	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	0	0	0	5	5	5	True	False	False
370.0	2.0	61.667	60	0	C	0.0	6	8	2.0	1.0	1/8	True	-2	19.0	33.0	17.0	17a	4	185/2	False	True					False	95		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
370.0	2.0	61.667	72	0	C	0.0	6	8	1.0	1.0	1/8	True	-2	19.0	33.0	17.0	17a	5	185/2	False	True					False	95		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
372.0	2.0	62.0	59	5	B	0.0	6	8	2.0	1.0	1/8	True	-2	19.0	33.0	17.0	17a	3	93	False	True					False	96		V65	c	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	0	0	0	5	5	5	True	False	True
372.0	2.0	62.0	74	2	D	0.0	6	8	1.0	1.0	1/8	True	-2	19.0	33.0	17.0	17a	5	93	False	True					False	96		V65	c	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	0	0	0	2	2	2	True	False	False
374.0	0.0	62.333	77	-1	F	0.0	6	8	1.0	1.0	0	True	-2	19.0	33.0	17.0	17a	5	187/2	False	True					False	97		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-1	-1	-1	False	False	False
374.0	0.0	62.333	74	2	D	0.0	6	8	1.0	1.0	0	True	-2	19.0	33.0	17.0	17a	5	187/2	False	True					False	97		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	2	2	2	False	False	False
374.0	2.0	62.333	60	0	C	0.0	6	8	2.0	1.0	1/8	True	-2	19.0	33.0	17.0	17a	4	187/2	False	True					False	97		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
374.0	4.0	62.333	75	-3	E	-1.0	6	8	1.0	1.0	1/4	True	-2	19.0	33.0	17.0	17a	5	187/2	False	True					False	97		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
376.0	2.0	62.667	48	0	C	0.0	6	8	2.0	1.0	1/8	True	-2	19.0	33.0	17.0	17a	3	94	False	False					False	97		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
378.0	2.0	63.0	43	1	G	0.0	6	8	2.0	1.0	1/8	True	-2	20.0	34.0	18.0	18a	2	189/2	False	True	HC.SIM	HC	SIM	}	True	98		V|HC.SIM}	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
