onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
850.0	2.0	212.5	74	2	D	0.0	2.0	2	3	4	2.0	1.0	1/8	True	-2	25.0	75.0	23.0	23b	5	425/2	False	False				False	190		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
852.0	2.0	213.0	53	-1	F	0.0	2.5	0	3	4	3.0	1.0	1/8	True	-2	25.0	75.0	23.0	23b	3	213	False	False				False	190		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	1	1	1	True	False	False
852.0	2.0	213.0	60	0	C	0.0	2.5	0	3	4	4.0	1.0	1/8	True	-2	25.0	75.0	23.0	23b	4	213	False	False				False	190		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	2	2	2	False	False	False
852.0	2.0	213.0	72	0	C	0.0	2.5	0	3	4	2.0	1.0	1/8	True	-2	25.0	75.0	23.0	23b	5	213	False	False				False	190		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	2	2	2	False	False	False
854.0	2.0	213.5	50	2	D	0.0	3.0	3	3	4	3.0	1.0	1/8	True	-2	25.0	75.0	23.0	23b	3	427/2	False	True				False	191		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	4	4	4	False	False	False
854.0	2.0	213.5	58	-2	B	-1.0	3.0	3	3	4	4.0	1.0	1/8	True	-2	25.0	75.0	23.0	23b	3	427/2	False	True				False	191		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	0	0	0	False	False	False
854.0	2.0	213.5	70	-2	B	-1.0	3.0	3	3	4	2.0	1.0	1/8	True	-2	25.0	75.0	23.0	23b	4	427/2	False	True				False	191		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	0	0	0	False	False	False
856.0	2.0	214.0	53	-1	F	0.0	3.5	0	3	4	3.0	1.0	1/8	True	-2	25.0	75.0	23.0	23b	3	214	False	False				False	191		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
856.0	2.0	214.0	60	0	C	0.0	3.5	0	3	4	4.0	1.0	1/8	True	-2	25.0	75.0	23.0	23b	4	214	False	False				False	191		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
856.0	2.0	214.0	72	0	C	0.0	3.5	0	3	4	2.0	1.0	1/8	True	-2	25.0	75.0	23.0	23b	5	214	False	False				False	191		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
858.0	2.0	214.5	53	-1	F	0.0	1.0	1	3	4	3.0	1.0	1/8	False	-2	26.0	76.0	24.0	24b	3	429/2	False	False				False	191		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
858.0	2.0	214.5	60	0	C	0.0	1.0	1	3	4	4.0	1.0	1/8	False	-2	26.0	76.0	24.0	24b	4	429/2	False	False				False	191		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
858.0	2.0	214.5	72	0	C	0.0	1.0	1	3	4	2.0	1.0	1/8	False	-2	26.0	76.0	24.0	24b	5	429/2	False	False				False	191		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
858.0	12.0	214.5	89	-1	F	0.0	1.0	1	3	4	1.0	1.0	3/4	False	-2	26.0	76.0	24.0	24b	6	429/2	False	False				False	191		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
860.0	2.0	215.0	50	2	D	0.0	1.5	0	3	4	3.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	3	215	False	False				False	191		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	4	4	4	False	False	False
860.0	2.0	215.0	58	-2	B	-1.0	1.5	0	3	4	4.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	3	215	False	False				False	191		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	0	0	0	False	False	False
860.0	2.0	215.0	70	-2	B	-1.0	1.5	0	3	4	2.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	4	215	False	False				False	191		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	0	0	0	False	False	False
862.0	2.0	215.5	50	2	D	0.0	2.0	2	3	4	3.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	3	431/2	False	True				False	192		I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	4	4	4	True	False	True
862.0	2.0	215.5	58	-2	B	-1.0	2.0	2	3	4	4.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	3	431/2	False	True				False	192		I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	0	0	0	True	True	False
862.0	2.0	215.5	70	-2	B	-1.0	2.0	2	3	4	2.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	4	431/2	False	True				False	192		I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	0	0	0	True	True	False
864.0	2.0	216.0	48	0	C	0.0	2.5	0	3	4	3.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	3	216	False	False				False	192		I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	2	2	2	False	False	False
864.0	2.0	216.0	57	3	A	0.0	2.5	0	3	4	4.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	3	216	False	False				False	192		I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	5	5	5	False	False	False
864.0	2.0	216.0	69	3	A	0.0	2.5	0	3	4	2.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	4	216	False	False				False	192		I6	Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-2	-2	-2	5	5	5	False	False	False
866.0	2.0	216.5	50	2	D	0.0	3.0	3	3	4	3.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	3	433/2	False	True				False	193		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	4	4	4	False	False	False
866.0	2.0	216.5	58	-2	B	-1.0	3.0	3	3	4	4.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	3	433/2	False	True				False	193		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	0	0	0	False	False	False
866.0	2.0	216.5	70	-2	B	-1.0	3.0	3	3	4	2.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	4	433/2	False	True				False	193		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	0	0	0	False	False	False
868.0	2.0	217.0	53	-1	F	0.0	3.5	0	3	4	3.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	3	217	False	False				False	193		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
868.0	2.0	217.0	60	0	C	0.0	3.5	0	3	4	4.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	4	217	False	False				False	193		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
868.0	2.0	217.0	72	0	C	0.0	3.5	0	3	4	2.0	1.0	1/8	True	-2	26.0	76.0	24.0	24b	5	217	False	False				False	193		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
870.0	2.0	217.5	53	-1	F	0.0	1.0	1	3	4	3.0	1.0	1/8	False	-2	27.0	77.0	25.0	25b	3	435/2	False	False				False	193		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
870.0	2.0	217.5	60	0	C	0.0	1.0	1	3	4	4.0	1.0	1/8	False	-2	27.0	77.0	25.0	25b	4	435/2	False	False				False	193		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
870.0	2.0	217.5	72	0	C	0.0	1.0	1	3	4	2.0	1.0	1/8	False	-2	27.0	77.0	25.0	25b	5	435/2	False	False				False	193		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
870.0	12.0	217.5	89	-1	F	0.0	1.0	1	3	4	1.0	1.0	3/4	False	-2	27.0	77.0	25.0	25b	6	435/2	False	False				False	193		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
872.0	2.0	218.0	58	-2	B	-1.0	1.5	0	3	4	3.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	3	218	False	False				False	193		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	0	0	0	False	False	False
872.0	2.0	218.0	62	2	D	0.0	1.5	0	3	4	4.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	4	218	False	False				False	193		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	4	4	4	False	False	False
872.0	2.0	218.0	74	2	D	0.0	1.5	0	3	4	2.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	5	218	False	False				False	193		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	4	4	4	False	False	False
874.0	2.0	218.5	58	-2	B	-1.0	2.0	2	3	4	3.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	3	437/2	False	True				False	194		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
874.0	2.0	218.5	62	2	D	0.0	2.0	2	3	4	4.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	4	437/2	False	True				False	194		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
874.0	2.0	218.5	74	2	D	0.0	2.0	2	3	4	2.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	5	437/2	False	True				False	194		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
876.0	2.0	219.0	53	-1	F	0.0	2.5	0	3	4	3.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	3	219	False	False				False	194		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	1	1	1	True	False	False
876.0	2.0	219.0	60	0	C	0.0	2.5	0	3	4	4.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	4	219	False	False				False	194		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	2	2	2	False	False	False
876.0	2.0	219.0	72	0	C	0.0	2.5	0	3	4	2.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	5	219	False	False				False	194		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	2	2	2	False	False	False
878.0	2.0	219.5	58	-2	B	-1.0	3.0	3	3	4	3.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	3	439/2	False	False				False	194		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	0	0	0	True	True	True
878.0	2.0	219.5	62	2	D	0.0	3.0	3	3	4	4.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	4	439/2	False	False				False	194		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
878.0	2.0	219.5	74	2	D	0.0	3.0	3	3	4	2.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	5	439/2	False	False				False	194		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	4	4	4	True	False	False
880.0	2.0	220.0	60	0	C	0.0	3.5	0	3	4	3.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	4	220	False	False				False	194		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	2	2	2	False	False	False
880.0	2.0	220.0	63	-3	E	-1.0	3.5	0	3	4	4.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	4	220	False	False				False	194		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	-1	-1	-1	False	False	False
880.0	2.0	220.0	75	-3	E	-1.0	3.5	0	3	4	2.0	1.0	1/8	True	-2	27.0	77.0	25.0	25b	5	220	False	False				False	194		I	Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-2	-2	-2	-1	-1	-1	False	False	False
882.0	4.0	220.5	53	-1	F	0.0	1.0	1	3	4	3.0	1.0	1/4	True	-2	28.0	78.0	26.0	26b	3	441/2	False	True				False	195		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
882.0	4.0	220.5	60	0	C	0.0	1.0	1	3	4	4.0	1.0	1/4	True	-2	28.0	78.0	26.0	26b	4	441/2	False	True				False	195		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
882.0	4.0	220.5	72	0	C	0.0	1.0	1	3	4	2.0	1.0	1/4	True	-2	28.0	78.0	26.0	26b	5	441/2	False	True				False	195		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	2	2	2	True	False	False
882.0	6.0	220.5	89	-1	F	0.0	1.0	1	3	4	1.0	1.0	3/8	False	-2	28.0	78.0	26.0	26b	6	441/2	False	True				False	195		V	Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-2	-2	-2	1	1	1	True	True	True
888.0	2.0	222.0	57	3	A	0.0	2.5	0	3	4	4.0	1.0	1/8	True	-2	28.0	78.0	26.0	26b	3	222	False	True				False	196		vii%7	Bb	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-2	-2	-2	5	5	5	True	True	True
888.0	4.0	222.0	75	-3	E	-1.0	2.5	0	3	4	3.0	1.0	1/4	True	-2	28.0	78.0	26.0	26b	5	222	False	True				False	196		vii%7	Bb	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-2	-2	-2	-1	-1	-1	True	False	False
888.0	4.0	222.0	79	1	G	0.0	2.5	0	3	4	2.0	1.0	1/4	True	-2	28.0	78.0	26.0	26b	5	222	False	True				False	196		vii%7	Bb	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-2	-2	-2	3	3	3	True	False	False
888.0	4.0	222.0	91	1	G	0.0	2.5	0	3	4	1.0	1.0	1/4	True	-2	28.0	78.0	26.0	26b	6	222	False	True				False	196		vii%7	Bb	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-2	-2	-2	3	3	3	True	False	False
890.0	2.0	222.5	57	3	A	0.0	3.0	3	3	4	4.0	1.0	1/8	True	-2	28.0	78.0	26.0	26b	3	445/2	False	False				False	196		vii%7	Bb	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-2	-2	-2	5	5	5	True	True	True
892.0	2.0	223.0	59	5	B	0.0	3.5	0	3	4	4.0	1.0	1/8	True	-2	28.0	78.0	26.0	26b	3	223	False	True				False	197		#viio/ii	Bb	I		#viio/ii		#vii	o			ii	o	False	False	(7, 4, 1)	()	7	7	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio/ii	#viio/ii, major		#viio/ii, major	ii	ii	-2	-2	0	7	7	5	True	True	True
892.0	2.0	223.0	74	2	D	0.0	3.5	0	3	4	3.0	1.0	1/8	True	-2	28.0	78.0	26.0	26b	5	223	False	True				False	197		#viio/ii	Bb	I		#viio/ii		#vii	o			ii	o	False	False	(7, 4, 1)	()	7	7	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio/ii	#viio/ii, major		#viio/ii, major	ii	ii	-2	-2	0	4	4	2	True	False	False
892.0	2.0	223.0	77	-1	F	0.0	3.5	0	3	4	2.0	1.0	1/8	True	-2	28.0	78.0	26.0	26b	5	223	False	True				False	197		#viio/ii	Bb	I		#viio/ii		#vii	o			ii	o	False	False	(7, 4, 1)	()	7	7	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio/ii	#viio/ii, major		#viio/ii, major	ii	ii	-2	-2	0	1	1	-1	True	False	False
892.0	2.0	223.0	89	-1	F	0.0	3.5	0	3	4	1.0	1.0	1/8	True	-2	28.0	78.0	26.0	26b	6	223	False	True				False	197		#viio/ii	Bb	I		#viio/ii		#vii	o			ii	o	False	False	(7, 4, 1)	()	7	7	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio/ii	#viio/ii, major		#viio/ii, major	ii	ii	-2	-2	0	1	1	-1	True	False	False
894.0	4.0	223.5	60	0	C	0.0	1.0	1	3	4	4.0	1.0	1/4	True	-2	29.0	79.0	27.0	27b	4	447/2	False	True				False	198		ii(94)	Bb	I		ii(94)		ii			94		m	False	False	(2, 1, 3)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii(94), major		ii	-2	-2	-2	2	2	2	True	True	True
894.0	2.0	223.5	74	2	D	0.0	1.0	1	3	4	3.0	1.0	1/8	False	-2	29.0	79.0	27.0	27b	5	447/2	False	True				False	198		ii(94)	Bb	I		ii(94)		ii			94		m	False	False	(2, 1, 3)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii(94), major		ii	-2	-2	-2	4	4	4	False	False	False
894.0	2.0	223.5	77	-1	F	0.0	1.0	1	3	4	2.0	1.0	1/8	False	-2	29.0	79.0	27.0	27b	5	447/2	False	True				False	198		ii(94)	Bb	I		ii(94)		ii			94		m	False	False	(2, 1, 3)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii(94), major		ii	-2	-2	-2	1	1	1	True	False	False
894.0	2.0	223.5	89	-1	F	0.0	1.0	1	3	4	1.0	1.0	1/8	False	-2	29.0	79.0	27.0	27b	6	447/2	False	True				False	198		ii(94)	Bb	I		ii(94)		ii			94		m	False	False	(2, 1, 3)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii(94), major		ii	-2	-2	-2	1	1	1	True	False	False
896.0	2.0	224.0	72	0	C	0.0	1.5	0	3	4	3.0	1.0	1/8	True	-2	29.0	79.0	27.0	27b	5	224	False	True				False	199		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	2	2	2	True	True	True
896.0	2.0	224.0	75	-3	E	-1.0	1.5	0	3	4	2.0	1.0	1/8	True	-2	29.0	79.0	27.0	27b	5	224	False	True				False	199		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	-1	-1	-1	True	False	False
896.0	2.0	224.0	87	-3	E	-1.0	1.5	0	3	4	1.0	1.0	1/8	True	-2	29.0	79.0	27.0	27b	6	224	False	True				False	199		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	-1	-1	-1	True	False	False
898.0	2.0	224.5	72	0	C	0.0	2.0	2	3	4	3.0	1.0	1/8	True	-2	29.0	79.0	27.0	27b	5	449/2	False	False				False	199		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	2	2	2	True	True	True
898.0	2.0	224.5	75	-3	E	-1.0	2.0	2	3	4	2.0	1.0	1/8	True	-2	29.0	79.0	27.0	27b	5	449/2	False	False				False	199		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	-1	-1	-1	True	False	False
898.0	2.0	224.5	87	-3	E	-1.0	2.0	2	3	4	1.0	1.0	1/8	True	-2	29.0	79.0	27.0	27b	6	449/2	False	False				False	199		ii	Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-2	-2	-2	-1	-1	-1	True	False	False
900.0	2.0	225.0	54	6	F	1.0	2.5	0	3	4	4.0	1.0	1/8	True	-2	29.0	79.0	27.0	27b	3	225	False	True				False	200		#viio7/vi	Bb	I		#viio7/vi		#vii	o	7		vi	o7	False	False	(8, 5, 2, -1)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio7/vi	#viio7/vi, major		#viio7/vi, major	vi	vi	-2	-2	1	8	8	5	True	True	True
900.0	2.0	225.0	57	3	A	0.0	2.5	0	3	4	3.0	1.0	1/8	True	-2	29.0	79.0	27.0	27b	3	225	False	True				False	200		#viio7/vi	Bb	I		#viio7/vi		#vii	o	7		vi	o7	False	False	(8, 5, 2, -1)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio7/vi	#viio7/vi, major		#viio7/vi, major	vi	vi	-2	-2	1	5	5	2	True	False	False
900.0	4.0	225.0	75	-3	E	-1.0	2.5	0	3	4	2.0	1.0	1/4	True	-2	29.0	79.0	27.0	27b	5	225	False	True				False	200		#viio7/vi	Bb	I		#viio7/vi		#vii	o	7		vi	o7	False	False	(8, 5, 2, -1)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio7/vi	#viio7/vi, major		#viio7/vi, major	vi	vi	-2	-2	1	-1	-1	-4	True	False	False
900.0	4.0	225.0	87	-3	E	-1.0	2.5	0	3	4	1.0	1.0	1/4	True	-2	29.0	79.0	27.0	27b	6	225	False	True				False	200		#viio7/vi	Bb	I		#viio7/vi		#vii	o	7		vi	o7	False	False	(8, 5, 2, -1)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio7/vi	#viio7/vi, major		#viio7/vi, major	vi	vi	-2	-2	1	-1	-1	-4	True	False	False
902.0	2.0	225.5	54	6	F	1.0	3.0	3	3	4	4.0	1.0	1/8	True	-2	29.0	79.0	27.0	27b	3	451/2	False	False				False	200		#viio7/vi	Bb	I		#viio7/vi		#vii	o	7		vi	o7	False	False	(8, 5, 2, -1)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio7/vi	#viio7/vi, major		#viio7/vi, major	vi	vi	-2	-2	1	8	8	5	True	True	True
902.0	2.0	225.5	57	3	A	0.0	3.0	3	3	4	3.0	1.0	1/8	True	-2	29.0	79.0	27.0	27b	3	451/2	False	False				False	200		#viio7/vi	Bb	I		#viio7/vi		#vii	o	7		vi	o7	False	False	(8, 5, 2, -1)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio7/vi	#viio7/vi, major		#viio7/vi, major	vi	vi	-2	-2	1	5	5	2	True	False	False
