onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
644.0	2.0	322.0	76	4	E	0.0	1.0	1	3	4	1.0	1.0	1/4	True	-1	59.0	109.0	58.0	58b	5	322	False	True				False	227		V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	5	5	5	True	False	False
646.0	2.0	323.0	36	0	C	0.0	2.0	2	3	4	4.0	1.0	1/4	True	-1	59.0	109.0	58.0	58b	2	323	False	True				False	228		V(64)		F	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	-1	-1	-1	1	1	1	True	True	True
646.0	2.0	323.0	57	3	A	0.0	2.0	2	3	4	3.0	1.0	1/4	True	-1	59.0	109.0	58.0	58b	3	323	False	True				False	228		V(64)		F	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	-1	-1	-1	4	4	4	True	False	False
646.0	2.0	323.0	65	-1	F	0.0	2.0	2	3	4	2.0	1.0	1/4	True	-1	59.0	109.0	58.0	58b	4	323	False	True				False	228		V(64)		F	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	-1	-1	-1	0	0	0	True	False	False
646.0	2.0	323.0	77	-1	F	0.0	2.0	2	3	4	1.0	1.0	1/4	True	-1	59.0	109.0	58.0	58b	5	323	False	True				False	228		V(64)		F	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	-1	-1	-1	0	0	0	True	False	False
648.0	2.0	324.0	36	0	C	0.0	3.0	3	3	4	4.0	1.0	1/4	True	-1	59.0	109.0	58.0	58b	2	324	False	True				False	229		V		F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	1	1	1	True	True	True
648.0	2.0	324.0	55	1	G	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-1	59.0	109.0	58.0	58b	3	324	False	True				False	229		V		F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	2	2	2	True	False	False
648.0	2.0	324.0	64	4	E	0.0	3.0	3	3	4	2.0	1.0	1/4	True	-1	59.0	109.0	58.0	58b	4	324	False	True				False	229		V		F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	5	5	5	True	False	False
648.0	2.0	324.0	79	1	G	0.0	3.0	3	3	4	1.0	1.0	1/4	True	-1	59.0	109.0	58.0	58b	5	324	False	True				False	229		V		F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	2	2	2	True	False	False
650.0	2.0	325.0	36	0	C	0.0	1.0	1	3	4	4.0	1.0	1/4	True	-1	60.0	110.0	59.0	59b	2	325	False	True				False	230		V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	1	1	1	True	True	True
650.0	2.0	325.0	55	1	G	0.0	1.0	1	3	4	3.0	1.0	1/4	True	-1	60.0	110.0	59.0	59b	3	325	False	True				False	230		V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	2	2	2	True	False	False
650.0	2.0	325.0	70	-2	B	-1.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	60.0	110.0	59.0	59b	4	325	False	True				False	230		V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	-1	-1	-1	True	False	False
650.0	2.0	325.0	76	4	E	0.0	1.0	1	3	4	1.0	1.0	1/4	True	-1	60.0	110.0	59.0	59b	5	325	False	True				False	230		V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	5	5	5	True	False	False
652.0	2.0	326.0	38	2	D	0.0	2.0	2	3	4	4.0	1.0	1/4	True	-1	60.0	110.0	59.0	59b	2	326	False	True				False	231		IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	3	3	3	True	False	True
652.0	2.0	326.0	53	-1	F	0.0	2.0	2	3	4	3.0	1.0	1/4	True	-1	60.0	110.0	59.0	59b	3	326	False	True				False	231		IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	0	0	0	True	False	False
652.0	2.0	326.0	58	-2	B	-1.0	2.0	2	3	4	2.0	1.0	1/4	True	-1	60.0	110.0	59.0	59b	3	326	False	True				False	231		IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	-1	-1	-1	True	True	False
652.0	2.0	326.0	77	-1	F	0.0	2.0	2	3	4	1.0	1.0	1/4	True	-1	60.0	110.0	59.0	59b	5	326	False	True				False	231		IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	0	0	0	True	False	False
654.0	2.0	327.0	40	4	E	0.0	3.0	3	3	4	4.0	1.0	1/4	True	-1	60.0	110.0	59.0	59b	2	327	False	True				False	232		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	5	5	5	True	True	True
654.0	2.0	327.0	52	4	E	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-1	60.0	110.0	59.0	59b	3	327	False	True				False	232		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	5	5	5	True	True	True
654.0	2.0	327.0	70	-2	B	-1.0	3.0	3	3	4	2.0	1.0	1/4	True	-1	60.0	110.0	59.0	59b	4	327	False	True				False	232		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	-1	-1	-1	True	False	False
654.0	2.0	327.0	79	1	G	0.0	3.0	3	3	4	1.0	1.0	1/4	True	-1	60.0	110.0	59.0	59b	5	327	False	True				False	232		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	2	2	2	True	False	False
656.0	2.0	328.0	41	-1	F	0.0	1.0	1	3	4	4.0	1.0	1/4	True	-1	61.0	111.0	60.0	60b	2	328	False	True				False	233		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
656.0	2.0	328.0	57	3	A	0.0	1.0	1	3	4	3.0	1.0	1/4	True	-1	61.0	111.0	60.0	60b	3	328	False	True				False	233		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
656.0	2.0	328.0	69	3	A	0.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	61.0	111.0	60.0	60b	4	328	False	True				False	233		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
656.0	2.0	328.0	72	0	C	0.0	1.0	1	3	4	1.0	1.0	1/4	True	-1	61.0	111.0	60.0	60b	5	328	False	True				False	233		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
658.0	2.0	329.0	43	1	G	0.0	2.0	2	3	4	4.0	1.0	1/4	True	-1	61.0	111.0	60.0	60b	2	329	False	True				False	234		V43		F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	2	2	2	True	False	True
658.0	2.0	329.0	58	-2	B	-1.0	2.0	2	3	4	3.0	1.0	1/4	True	-1	61.0	111.0	60.0	60b	3	329	False	True				False	234		V43		F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	-1	-1	-1	True	False	False
658.0	2.0	329.0	67	1	G	0.0	2.0	2	3	4	2.0	1.0	1/4	True	-1	61.0	111.0	60.0	60b	4	329	False	True				False	234		V43		F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	2	2	2	True	False	True
658.0	2.0	329.0	72	0	C	0.0	2.0	2	3	4	1.0	1.0	1/4	True	-1	61.0	111.0	60.0	60b	5	329	False	True				False	234		V43		F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	1	1	1	True	True	False
660.0	2.0	330.0	45	3	A	0.0	3.0	3	3	4	4.0	1.0	1/4	True	-1	61.0	111.0	60.0	60b	2	330	False	True				False	235		I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	4	4	4	True	False	True
660.0	2.0	330.0	60	0	C	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-1	61.0	111.0	60.0	60b	4	330	False	True				False	235		I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	1	1	1	True	False	False
660.0	2.0	330.0	65	-1	F	0.0	3.0	3	3	4	2.0	1.0	1/4	True	-1	61.0	111.0	60.0	60b	4	330	False	True				False	235		I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	0	0	0	True	True	False
660.0	2.0	330.0	72	0	C	0.0	3.0	3	3	4	1.0	1.0	1/4	True	-1	61.0	111.0	60.0	60b	5	330	False	True				False	235		I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	1	1	1	True	False	False
662.0	2.0	331.0	36	0	C	0.0	1.0	1	3	4	4.0	1.0	1/4	True	-1	62.0	112.0	61.0	61b	2	331	False	True				False	236		V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	1	1	1	True	True	True
662.0	2.0	331.0	55	1	G	0.0	1.0	1	3	4	3.0	1.0	1/4	True	-1	62.0	112.0	61.0	61b	3	331	False	True				False	236		V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	2	2	2	True	False	False
662.0	2.0	331.0	58	-2	B	-1.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	62.0	112.0	61.0	61b	3	331	False	True				False	236		V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	-1	-1	-1	True	False	False
662.0	2.0	331.0	76	4	E	0.0	1.0	1	3	4	1.0	1.0	1/4	True	-1	62.0	112.0	61.0	61b	5	331	False	True				False	236		V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	5	5	5	True	False	False
664.0	2.0	332.0	38	2	D	0.0	2.0	2	3	4	4.0	1.0	1/4	True	-1	62.0	112.0	61.0	61b	2	332	False	True				False	237		IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	3	3	3	True	False	True
664.0	2.0	332.0	53	-1	F	0.0	2.0	2	3	4	3.0	1.0	1/4	True	-1	62.0	112.0	61.0	61b	3	332	False	True				False	237		IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	0	0	0	True	False	False
664.0	2.0	332.0	70	-2	B	-1.0	2.0	2	3	4	2.0	1.0	1/4	True	-1	62.0	112.0	61.0	61b	4	332	False	True				False	237		IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	-1	-1	-1	True	True	False
664.0	2.0	332.0	77	-1	F	0.0	2.0	2	3	4	1.0	1.0	1/4	True	-1	62.0	112.0	61.0	61b	5	332	False	True				False	237		IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	0	0	0	True	False	False
666.0	2.0	333.0	40	4	E	0.0	3.0	3	3	4	4.0	1.0	1/4	True	-1	62.0	112.0	61.0	61b	2	333	False	True				False	238		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	5	5	5	True	True	True
666.0	2.0	333.0	52	4	E	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-1	62.0	112.0	61.0	61b	3	333	False	True				False	238		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	5	5	5	True	True	True
666.0	2.0	333.0	70	-2	B	-1.0	3.0	3	3	4	2.0	1.0	1/4	True	-1	62.0	112.0	61.0	61b	4	333	False	True				False	238		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	-1	-1	-1	True	False	False
666.0	2.0	333.0	79	1	G	0.0	3.0	3	3	4	1.0	1.0	1/4	True	-1	62.0	112.0	61.0	61b	5	333	False	True				False	238		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	2	2	2	True	False	False
668.0	2.0	334.0	41	-1	F	0.0	1.0	1	3	4	4.0	1.0	1/4	True	-1	63.0	113.0	62.0	62b	2	334	False	True				False	239		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
668.0	2.0	334.0	57	3	A	0.0	1.0	1	3	4	3.0	1.0	1/4	True	-1	63.0	113.0	62.0	62b	3	334	False	True				False	239		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
668.0	2.0	334.0	69	3	A	0.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	63.0	113.0	62.0	62b	4	334	False	True				False	239		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
668.0	2.0	334.0	72	0	C	0.0	1.0	1	3	4	1.0	1.0	1/4	True	-1	63.0	113.0	62.0	62b	5	334	False	True				False	239		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
670.0	2.0	335.0	43	1	G	0.0	2.0	2	3	4	4.0	1.0	1/4	True	-1	63.0	113.0	62.0	62b	2	335	False	True				False	240		V43		F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	2	2	2	True	False	True
670.0	2.0	335.0	58	-2	B	-1.0	2.0	2	3	4	3.0	1.0	1/4	True	-1	63.0	113.0	62.0	62b	3	335	False	True				False	240		V43		F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	-1	-1	-1	True	False	False
670.0	2.0	335.0	67	1	G	0.0	2.0	2	3	4	2.0	1.0	1/4	True	-1	63.0	113.0	62.0	62b	4	335	False	True				False	240		V43		F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	2	2	2	True	False	True
670.0	2.0	335.0	72	0	C	0.0	2.0	2	3	4	1.0	1.0	1/4	True	-1	63.0	113.0	62.0	62b	5	335	False	True				False	240		V43		F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	1	1	1	True	True	False
672.0	2.0	336.0	45	3	A	0.0	3.0	3	3	4	4.0	1.0	1/4	True	-1	63.0	113.0	62.0	62b	2	336	False	True				False	241		I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	4	4	4	True	False	True
672.0	2.0	336.0	60	0	C	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-1	63.0	113.0	62.0	62b	4	336	False	True				False	241		I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	1	1	1	True	False	False
672.0	2.0	336.0	65	-1	F	0.0	3.0	3	3	4	2.0	1.0	1/4	True	-1	63.0	113.0	62.0	62b	4	336	False	True				False	241		I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	0	0	0	True	True	False
672.0	2.0	336.0	72	0	C	0.0	3.0	3	3	4	1.0	1.0	1/4	True	-1	63.0	113.0	62.0	62b	5	336	False	True				False	241		I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	1	1	1	True	False	False
674.0	2.0	337.0	36	0	C	0.0	1.0	1	3	4	4.0	1.0	1/4	True	-1	64.0	114.0	63.0	63b	2	337	False	True				False	242		V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	1	1	1	True	True	True
674.0	2.0	337.0	55	1	G	0.0	1.0	1	3	4	3.0	1.0	1/4	True	-1	64.0	114.0	63.0	63b	3	337	False	True				False	242		V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	2	2	2	True	False	False
674.0	2.0	337.0	58	-2	B	-1.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	64.0	114.0	63.0	63b	3	337	False	True				False	242		V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	-1	-1	-1	True	False	False
674.0	2.0	337.0	76	4	E	0.0	1.0	1	3	4	1.0	1.0	1/4	True	-1	64.0	114.0	63.0	63b	5	337	False	True				False	242		V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	5	5	5	True	False	False
676.0	2.0	338.0	38	2	D	0.0	2.0	2	3	4	4.0	1.0	1/4	True	-1	64.0	114.0	63.0	63b	2	338	False	True				False	243		IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	3	3	3	True	False	True
676.0	2.0	338.0	53	-1	F	0.0	2.0	2	3	4	3.0	1.0	1/4	True	-1	64.0	114.0	63.0	63b	3	338	False	True				False	243		IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	0	0	0	True	False	False
676.0	2.0	338.0	70	-2	B	-1.0	2.0	2	3	4	2.0	1.0	1/4	True	-1	64.0	114.0	63.0	63b	4	338	False	True				False	243		IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	-1	-1	-1	True	True	False
676.0	2.0	338.0	77	-1	F	0.0	2.0	2	3	4	1.0	1.0	1/4	True	-1	64.0	114.0	63.0	63b	5	338	False	True				False	243		IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	0	0	0	True	False	False
678.0	2.0	339.0	40	4	E	0.0	3.0	3	3	4	4.0	1.0	1/4	True	-1	64.0	114.0	63.0	63b	2	339	False	True				False	244		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	5	5	5	True	True	True
678.0	2.0	339.0	52	4	E	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-1	64.0	114.0	63.0	63b	3	339	False	True				False	244		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	5	5	5	True	True	True
678.0	2.0	339.0	70	-2	B	-1.0	3.0	3	3	4	2.0	1.0	1/4	True	-1	64.0	114.0	63.0	63b	4	339	False	True				False	244		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	-1	-1	-1	True	False	False
678.0	2.0	339.0	79	1	G	0.0	3.0	3	3	4	1.0	1.0	1/4	True	-1	64.0	114.0	63.0	63b	5	339	False	True				False	244		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	2	2	2	True	False	False
680.0	2.0	340.0	41	-1	F	0.0	1.0	1	3	4	4.0	1.0	1/4	True	-1	65.0	115.0	64.0	64b	2	340	False	True				False	245		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
680.0	2.0	340.0	57	3	A	0.0	1.0	1	3	4	3.0	1.0	1/4	True	-1	65.0	115.0	64.0	64b	3	340	False	True				False	245		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
680.0	2.0	340.0	69	3	A	0.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	65.0	115.0	64.0	64b	4	340	False	True				False	245		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
680.0	2.0	340.0	72	0	C	0.0	1.0	1	3	4	1.0	1.0	1/4	True	-1	65.0	115.0	64.0	64b	5	340	False	True				False	245		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
682.0	2.0	341.0	43	1	G	0.0	2.0	2	3	4	4.0	1.0	1/4	True	-1	65.0	115.0	64.0	64b	2	341	False	True				False	246		V43		F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	2	2	2	True	False	True
682.0	2.0	341.0	58	-2	B	-1.0	2.0	2	3	4	3.0	1.0	1/4	True	-1	65.0	115.0	64.0	64b	3	341	False	True				False	246		V43		F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	-1	-1	-1	True	False	False
682.0	2.0	341.0	67	1	G	0.0	2.0	2	3	4	2.0	1.0	1/4	True	-1	65.0	115.0	64.0	64b	4	341	False	True				False	246		V43		F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	2	2	2	True	False	True
682.0	2.0	341.0	72	0	C	0.0	2.0	2	3	4	1.0	1.0	1/4	True	-1	65.0	115.0	64.0	64b	5	341	False	True				False	246		V43		F	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-1	-1	-1	1	1	1	True	True	False
684.0	2.0	342.0	45	3	A	0.0	3.0	3	3	4	4.0	1.0	1/4	True	-1	65.0	115.0	64.0	64b	2	342	False	True				False	247		I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	4	4	4	True	False	True
684.0	2.0	342.0	60	0	C	0.0	3.0	3	3	4	3.0	1.0	1/4	True	-1	65.0	115.0	64.0	64b	4	342	False	True				False	247		I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	1	1	1	True	False	False
