onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
8256.0	48.0	172.0	50	2	D	0.0	1.0	1	4	4	4.0	1.0	1/4	True	3	76.0	76.0	75.0	75a	3	172	False	True				False	161		V2	A	I	V	V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major	V	V2, major		V	3	3	3	-1	-1	-1	True	False	True
8256.0	24.0	172.0	52	4	E	0.0	1.0	1	4	4	3.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	3	172	False	True				False	161		V2	A	I	V	V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major	V	V2, major		V	3	3	3	1	1	1	True	True	False
8256.0	24.0	172.0	59	5	B	0.0	1.0	1	4	4	3.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	3	172	False	True				False	161		V2	A	I	V	V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major	V	V2, major		V	3	3	3	2	2	2	True	False	False
8256.0	24.0	172.0	68	8	G	1.0	1.0	1	4	4	1.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	4	172	False	True				False	161		V2	A	I	V	V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major	V	V2, major		V	3	3	3	5	5	5	True	False	False
8256.0	24.0	172.0	76	4	E	0.0	1.0	1	4	4	1.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	5	172	False	True				False	161		V2	A	I	V	V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major	V	V2, major		V	3	3	3	1	1	1	True	True	False
8304.0	24.0	173.0	68	8	G	1.0	2.0	2	4	4	3.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	4	173	False	True				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	5	5	5	True	False	True
8304.0	24.0	173.0	71	5	B	0.0	2.0	2	4	4	3.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	4	173	False	True				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	2	2	2	True	False	False
8304.0	24.0	173.0	74	2	D	0.0	2.0	2	4	4	1.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	5	173	False	True				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	-1	-1	-1	True	False	False
8304.0	24.0	173.0	76	4	E	0.0	2.0	2	4	4	1.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	5	173	False	True				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	1	1	1	True	True	False
8352.0	24.0	174.0	68	8	G	1.0	3.0	3	4	4	3.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	4	174	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	5	5	5	True	False	True
8352.0	24.0	174.0	71	5	B	0.0	3.0	3	4	4	3.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	4	174	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	2	2	2	True	False	False
8352.0	24.0	174.0	74	2	D	0.0	3.0	3	4	4	1.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	5	174	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	-1	-1	-1	True	False	False
8352.0	24.0	174.0	76	4	E	0.0	3.0	3	4	4	1.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	5	174	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	1	1	1	True	True	False
8376.0	24.0	174.5	64	4	E	0.0	3.5	0	4	4	2.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	4	349/2	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	1	1	1	True	True	False
8400.0	24.0	175.0	56	8	G	1.0	4.0	4	4	4	3.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	3	175	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	5	5	5	True	False	True
8400.0	24.0	175.0	71	5	B	0.0	4.0	4	4	4	2.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	4	175	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	2	2	2	True	False	False
8400.0	24.0	175.0	74	2	D	0.0	4.0	4	4	4	1.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	5	175	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	-1	-1	-1	True	False	False
8400.0	24.0	175.0	76	4	E	0.0	4.0	4	4	4	1.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	5	175	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	1	1	1	True	True	False
8424.0	24.0	175.5	70	10	A	1.0	4.5	0	4	4	2.0	1.0	1/8	True	3	76.0	76.0	75.0	75a	4	351/2	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	7	7	7	False	False	False
8448.0	24.0	176.0	56	8	G	1.0	1.0	1	4	4	3.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	3	176	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	5	5	5	True	False	True
8448.0	24.0	176.0	71	5	B	0.0	1.0	1	4	4	2.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	4	176	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	2	2	2	True	False	False
8448.0	24.0	176.0	74	2	D	0.0	1.0	1	4	4	1.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	5	176	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	-1	-1	-1	True	False	False
8448.0	24.0	176.0	76	4	E	0.0	1.0	1	4	4	1.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	5	176	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	1	1	1	True	True	False
8472.0	24.0	176.5	40	4	E	0.0	1.5	0	4	4	4.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	2	353/2	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	1	1	1	True	True	False
8496.0	24.0	177.0	47	5	B	0.0	2.0	2	4	4	4.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	2	177	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	2	2	2	True	False	False
8496.0	24.0	177.0	56	8	G	1.0	2.0	2	4	4	3.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	3	177	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	5	5	5	True	False	True
8496.0	24.0	177.0	64	4	E	0.0	2.0	2	4	4	2.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	4	177	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	1	1	1	True	True	False
8496.0	24.0	177.0	74	2	D	0.0	2.0	2	4	4	1.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	5	177	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	-1	-1	-1	True	False	False
8496.0	24.0	177.0	74	2	D	0.0	2.0	2	4	4	2.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	5	177	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	-1	-1	-1	True	False	False
8496.0	24.0	177.0	76	4	E	0.0	2.0	2	4	4	1.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	5	177	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	1	1	1	True	True	False
8520.0	24.0	177.5	46	10	A	1.0	2.5	0	4	4	4.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	2	355/2	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	7	7	7	False	False	False
8544.0	24.0	178.0	47	5	B	0.0	3.0	3	4	4	4.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	2	178	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	2	2	2	True	False	False
8544.0	24.0	178.0	56	8	G	1.0	3.0	3	4	4	3.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	3	178	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	5	5	5	True	False	True
8544.0	24.0	178.0	64	4	E	0.0	3.0	3	4	4	2.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	4	178	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	1	1	1	True	True	False
8544.0	24.0	178.0	74	2	D	0.0	3.0	3	4	4	1.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	5	178	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	-1	-1	-1	True	False	False
8544.0	24.0	178.0	74	2	D	0.0	3.0	3	4	4	2.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	5	178	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	-1	-1	-1	True	False	False
8544.0	24.0	178.0	76	4	E	0.0	3.0	3	4	4	1.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	5	178	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	1	1	1	True	True	False
8568.0	24.0	178.5	40	4	E	0.0	3.5	0	4	4	4.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	2	357/2	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	1	1	1	True	True	False
8568.0	24.0	178.5	52	4	E	0.0	3.5	0	4	4	3.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	3	357/2	False	False				False	162		V65	A	I	V	V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major	V	V65, major		V	3	3	3	1	1	1	True	True	False
8592.0	24.0	179.0	50	2	D	0.0	4.0	4	4	4	4.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	3	179	False	True				False	163		V43	A	I	V	V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major	V	V43, major		V	3	3	3	-1	-1	-1	True	False	False
8592.0	24.0	179.0	59	5	B	0.0	4.0	4	4	4	3.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	3	179	False	True				False	163		V43	A	I	V	V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major	V	V43, major		V	3	3	3	2	2	2	True	False	True
8592.0	24.0	179.0	64	4	E	0.0	4.0	4	4	4	2.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	4	179	False	True				False	163		V43	A	I	V	V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major	V	V43, major		V	3	3	3	1	1	1	True	True	False
8592.0	24.0	179.0	68	8	G	1.0	4.0	4	4	4	1.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	4	179	False	True				False	163		V43	A	I	V	V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major	V	V43, major		V	3	3	3	5	5	5	True	False	False
8592.0	24.0	179.0	76	4	E	0.0	4.0	4	4	4	1.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	5	179	False	True				False	163		V43	A	I	V	V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major	V	V43, major		V	3	3	3	1	1	1	True	True	False
8616.0	24.0	179.5	47	5	B	0.0	4.5	0	4	4	4.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	2	359/2	False	False				False	163		V43	A	I	V	V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major	V	V43, major		V	3	3	3	2	2	2	True	False	True
8616.0	24.0	179.5	56	8	G	1.0	4.5	0	4	4	3.0	1.0	1/8	True	3	77.0	77.0	76.0	76a	3	359/2	False	False				False	163		V43	A	I	V	V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major	V	V43, major		V	3	3	3	5	5	5	True	False	False
8640.0	24.0	180.0	52	4	E	0.0	1.0	1	4	4	4.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	3	180	False	True				False	164		I64]	A	I	V	I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	3	3	3	1	1	1	True	False	True
8640.0	24.0	180.0	61	7	C	1.0	1.0	1	4	4	3.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	4	180	False	True				False	164		I64]	A	I	V	I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	3	3	3	4	4	4	True	False	False
8640.0	24.0	180.0	64	4	E	0.0	1.0	1	4	4	2.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	4	180	False	True				False	164		I64]	A	I	V	I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	3	3	3	1	1	1	True	False	True
8640.0	24.0	180.0	69	3	A	0.0	1.0	1	4	4	1.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	4	180	False	True				False	164		I64]	A	I	V	I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	3	3	3	0	0	0	True	True	False
8640.0	24.0	180.0	76	4	E	0.0	1.0	1	4	4	1.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	5	180	False	True				False	164		I64]	A	I	V	I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	3	3	3	1	1	1	True	False	True
8664.0	24.0	180.5	57	3	A	0.0	1.5	0	4	4	4.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	3	361/2	False	False				False	164		I64]	A	I	V	I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	3	3	3	0	0	0	True	True	False
8688.0	24.0	181.0	69	3	A	0.0	2.0	2	4	4	4.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	4	181	False	False				False	164		I64]	A	I	V	I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	3	3	3	0	0	0	True	True	False
8688.0	24.0	181.0	73	7	C	1.0	2.0	2	4	4	3.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	5	181	False	False				False	164		I64]	A	I	V	I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	3	3	3	4	4	4	True	False	False
8688.0	24.0	181.0	76	4	E	0.0	2.0	2	4	4	2.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	5	181	False	False				False	164		I64]	A	I	V	I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	3	3	3	1	1	1	True	False	True
8688.0	24.0	181.0	85	7	C	1.0	2.0	2	4	4	1.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	6	181	False	False				False	164		I64]	A	I	V	I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	3	3	3	4	4	4	True	False	False
8712.0	24.0	181.5	68	8	G	1.0	2.5	0	4	4	4.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	4	363/2	False	False				False	164		I64]	A	I	V	I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	V	I64, major		I	3	3	3	5	5	5	False	False	False
8736.0	24.0	182.0	69	3	A	0.0	3.0	3	4	4	4.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	4	182	False	True				False	165		V2/IV	A	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	0	0	1	True	True	False
8736.0	24.0	182.0	73	7	C	1.0	3.0	3	4	4	3.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	5	182	False	True				False	165		V2/IV	A	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	4	4	5	True	False	False
8736.0	24.0	182.0	76	4	E	0.0	3.0	3	4	4	2.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	5	182	False	True				False	165		V2/IV	A	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	1	1	2	True	False	False
8736.0	24.0	182.0	85	7	C	1.0	3.0	3	4	4	1.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	6	182	False	True				False	165		V2/IV	A	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	4	4	5	True	False	False
8760.0	24.0	182.5	67	1	G	0.0	3.5	0	4	4	4.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	4	365/2	False	False				False	165		V2/IV	A	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	-2	-2	-1	True	False	True
8760.0	24.0	182.5	69	3	A	0.0	3.5	0	4	4	2.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	4	365/2	False	False				False	165		V2/IV	A	I		V2/IV	V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	0	0	1	True	True	False
8784.0	24.0	183.0	64	4	E	0.0	4.0	4	4	4	4.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	4	183	False	True				False	166		V43/IV	A	I		V43/IV	V		43		IV	Mm7	False	False	(1, -2, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V43/IV	V43/IV, major		V43/IV, major	IV	IV	3	3	2	1	1	2	True	False	True
8784.0	24.0	183.0	69	3	A	0.0	4.0	4	4	4	3.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	4	183	False	True				False	166		V43/IV	A	I		V43/IV	V		43		IV	Mm7	False	False	(1, -2, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V43/IV	V43/IV, major		V43/IV, major	IV	IV	3	3	2	0	0	1	True	True	False
8784.0	24.0	183.0	73	7	C	1.0	4.0	4	4	4	2.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	5	183	False	True				False	166		V43/IV	A	I		V43/IV	V		43		IV	Mm7	False	False	(1, -2, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V43/IV	V43/IV, major		V43/IV, major	IV	IV	3	3	2	4	4	5	True	False	False
8784.0	24.0	183.0	85	7	C	1.0	4.0	4	4	4	1.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	6	183	False	True				False	166		V43/IV	A	I		V43/IV	V		43		IV	Mm7	False	False	(1, -2, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V43/IV	V43/IV, major		V43/IV, major	IV	IV	3	3	2	4	4	5	True	False	False
8808.0	24.0	183.5	65	-1	F	0.0	4.5	0	4	4	4.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	4	367/2	False	False				False	166		V43/IV	A	I		V43/IV	V		43		IV	Mm7	False	False	(1, -2, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V43/IV	V43/IV, major		V43/IV, major	IV	IV	3	3	2	-4	-4	-3	False	False	False
8808.0	24.0	183.5	69	3	A	0.0	4.5	0	4	4	2.0	1.0	1/8	True	3	78.0	78.0	77.0	77a	4	367/2	False	False				False	166		V43/IV	A	I		V43/IV	V		43		IV	Mm7	False	False	(1, -2, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V43/IV	V43/IV, major		V43/IV, major	IV	IV	3	3	2	0	0	1	True	True	False
8832.0	24.0	184.0	66	6	F	1.0	1.0	1	4	4	4.0	1.0	1/8	True	3	79.0	79.0	78.0	78a	4	184	False	True				False	167		IV6	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	3	3	3	3	3	3	True	False	True
8832.0	24.0	184.0	69	3	A	0.0	1.0	1	4	4	3.0	1.0	1/8	True	3	79.0	79.0	78.0	78a	4	184	False	True				False	167		IV6	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	3	3	3	0	0	0	True	False	False
8832.0	24.0	184.0	74	2	D	0.0	1.0	1	4	4	2.0	1.0	1/8	True	3	79.0	79.0	78.0	78a	5	184	False	True				False	167		IV6	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	3	3	3	-1	-1	-1	True	True	False
8832.0	24.0	184.0	86	2	D	0.0	1.0	1	4	4	1.0	1.0	1/8	True	3	79.0	79.0	78.0	78a	6	184	False	True				False	167		IV6	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	3	3	3	-1	-1	-1	True	True	False
8856.0	24.0	184.5	54	6	F	1.0	1.5	0	4	4	4.0	1.0	1/8	True	3	79.0	79.0	78.0	78a	3	369/2	False	False				False	167		IV6	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	3	3	3	3	3	3	True	False	True
8880.0	24.0	185.0	66	6	F	1.0	2.0	2	4	4	4.0	1.0	1/8	True	3	79.0	79.0	78.0	78a	4	185	False	True				False	168		VI	A	I		VI	VI					M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	VI		I	I	False	VI	VI, major		VI, major		VI	3	3	3	3	3	3	True	True	True
8880.0	24.0	185.0	70	10	A	1.0	2.0	2	4	4	3.0	1.0	1/8	True	3	79.0	79.0	78.0	78a	4	185	False	True				False	168		VI	A	I		VI	VI					M	False	False	(3, 7, 4)	()	3	3	major	major	I	I, major	VI		I	I	False	VI	VI, major		VI, major		VI	3	3	3	7	7	7	True	False	False
