onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
757.0	1.0	189.25	79	1	G	0.0	2.25	0	2	4	1.0	1.0	1/16	True	-1	66.0	95.0	64.0	64a	5	757/4	False	False				False	134		I		Bb	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-2	-1	-1	3	2	2	False	False	False
758.0	1.0	189.5	65	-1	F	0.0	2.5	0	2	4	3.0	1.0	1/16	True	-1	66.0	95.0	64.0	64a	4	379/2	False	False				False	134		I		Bb	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-2	-1	-1	1	0	0	True	True	True
758.0	1.0	189.5	81	3	A	0.0	2.5	0	2	4	1.0	1.0	1/16	True	-1	66.0	95.0	64.0	64a	5	379/2	False	False				False	134		I		Bb	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-2	-1	-1	5	4	4	True	False	False
758.0	1.0	189.5	81	3	A	0.0	2.5	0	2	4	2.0	1.0	1/16	True	-1	66.0	95.0	64.0	64a	5	379/2	False	False				False	134		I		Bb	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-2	-1	-1	5	4	4	True	False	False
759.0	1.0	189.75	64	4	E	0.0	2.75	0	2	4	3.0	1.0	1/16	True	-1	66.0	95.0	64.0	64a	4	759/4	False	False				False	134		I		Bb	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-2	-1	-1	6	5	5	False	False	False
759.0	1.0	189.75	79	1	G	0.0	2.75	0	2	4	2.0	1.0	1/16	True	-1	66.0	95.0	64.0	64a	5	759/4	False	False				False	134		I		Bb	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-2	-1	-1	3	2	2	False	False	False
759.0	1.0	189.75	82	-2	B	-1.0	2.75	0	2	4	1.0	1.0	1/16	True	-1	66.0	95.0	64.0	64a	5	759/4	False	False				False	134		I		Bb	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-2	-1	-1	0	-1	-1	False	False	False
760.0	2.0	190.0	36	0	C	0.0	1.0	1	2	4	4.0	1.0	1/8	True	-1	67.0	96.0	65.0	65a	2	190	False	True				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
760.0	1.0	190.0	64	4	E	0.0	1.0	1	2	4	3.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	4	190	False	True				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	6	5	5	True	False	False
760.0	1.0	190.0	79	1	G	0.0	1.0	1	2	4	2.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	5	190	False	True				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	3	2	2	True	False	False
760.0	1.0	190.0	84	0	C	0.0	1.0	1	2	4	1.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	6	190	False	True				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
761.0	1.0	190.25	62	2	D	0.0	1.25	0	2	4	3.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	4	761/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	4	3	3	False	False	False
761.0	1.0	190.25	77	-1	F	0.0	1.25	0	2	4	2.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	5	761/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	1	0	0	False	False	False
761.0	1.0	190.25	83	5	B	0.0	1.25	0	2	4	1.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	5	761/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	7	6	6	False	False	False
762.0	2.0	190.5	48	0	C	0.0	1.5	0	2	4	4.0	1.0	1/8	True	-1	67.0	96.0	65.0	65a	3	381/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
762.0	1.0	190.5	60	0	C	0.0	1.5	0	2	4	3.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	4	381/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
762.0	1.0	190.5	76	4	E	0.0	1.5	0	2	4	2.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	5	381/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	6	5	5	True	False	False
762.0	1.0	190.5	84	0	C	0.0	1.5	0	2	4	1.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	6	381/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
763.0	1.0	190.75	59	5	B	0.0	1.75	0	2	4	3.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	3	763/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	7	6	6	False	False	False
763.0	1.0	190.75	74	2	D	0.0	1.75	0	2	4	2.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	5	763/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	4	3	3	False	False	False
763.0	1.0	190.75	86	2	D	0.0	1.75	0	2	4	1.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	6	763/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	4	3	3	False	False	False
764.0	2.0	191.0	48	0	C	0.0	2.0	2	2	4	4.0	1.0	1/8	True	-1	67.0	96.0	65.0	65a	3	191	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
764.0	1.0	191.0	58	-2	B	-1.0	2.0	2	2	4	3.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	3	191	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	0	-1	-1	True	False	False
764.0	1.0	191.0	72	0	C	0.0	2.0	2	2	4	2.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	5	191	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
764.0	1.0	191.0	88	4	E	0.0	2.0	2	2	4	1.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	6	191	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	6	5	5	True	False	False
765.0	1.0	191.25	58	-2	B	-1.0	2.25	0	2	4	3.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	3	765/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	0	-1	-1	True	False	False
765.0	1.0	191.25	70	-2	B	-1.0	2.25	0	2	4	2.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	4	765/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	0	-1	-1	True	False	False
765.0	1.0	191.25	86	2	D	0.0	2.25	0	2	4	1.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	6	765/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	4	3	3	False	False	False
766.0	2.0	191.5	48	0	C	0.0	2.5	0	2	4	4.0	1.0	1/8	True	-1	67.0	96.0	65.0	65a	3	383/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
766.0	1.0	191.5	55	1	G	0.0	2.5	0	2	4	3.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	3	383/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	3	2	2	True	False	False
766.0	1.0	191.5	70	-2	B	-1.0	2.5	0	2	4	2.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	4	383/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	0	-1	-1	True	False	False
766.0	1.0	191.5	88	4	E	0.0	2.5	0	2	4	1.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	6	383/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	6	5	5	True	False	False
767.0	1.0	191.75	53	-1	F	0.0	2.75	0	2	4	3.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	3	767/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	1	0	0	False	False	False
767.0	1.0	191.75	69	3	A	0.0	2.75	0	2	4	2.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	4	767/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	5	4	4	False	False	False
767.0	1.0	191.75	89	-1	F	0.0	2.75	0	2	4	1.0	1.0	1/16	True	-1	67.0	96.0	65.0	65a	6	767/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	1	0	0	False	False	False
768.0	2.0	192.0	48	0	C	0.0	1.0	1	2	4	4.0	1.0	1/8	True	-1	68.0	97.0	66.0	66a	3	192	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
768.0	1.0	192.0	52	4	E	0.0	1.0	1	2	4	3.0	1.0	1/16	True	-1	68.0	97.0	66.0	66a	3	192	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	6	5	5	True	False	False
768.0	1.0	192.0	67	1	G	0.0	1.0	1	2	4	2.0	1.0	1/16	True	-1	68.0	97.0	66.0	66a	4	192	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	3	2	2	True	False	False
768.0	2.0	192.0	91	1	G	0.0	1.0	1	2	4	1.0	1.0	1/8	True	-1	68.0	97.0	66.0	66a	6	192	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	3	2	2	True	False	False
769.0	1.0	192.25	50	2	D	0.0	1.25	0	2	4	3.0	1.0	1/16	True	-1	68.0	97.0	66.0	66a	3	769/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	4	3	3	False	False	False
769.0	1.0	192.25	65	-1	F	0.0	1.25	0	2	4	2.0	1.0	1/16	True	-1	68.0	97.0	66.0	66a	4	769/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	1	0	0	False	False	False
770.0	1.0	192.5	48	0	C	0.0	1.5	0	2	4	3.0	1.0	1/16	True	-1	68.0	97.0	66.0	66a	3	385/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
770.0	2.0	192.5	48	0	C	0.0	1.5	0	2	4	4.0	1.0	1/8	True	-1	68.0	97.0	66.0	66a	3	385/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
770.0	1.0	192.5	64	4	E	0.0	1.5	0	2	4	2.0	1.0	1/16	True	-1	68.0	97.0	66.0	66a	4	385/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	6	5	5	True	False	False
770.0	2.0	192.5	93	3	A	0.0	1.5	0	2	4	1.0	1.0	1/8	True	-1	68.0	97.0	66.0	66a	6	385/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	5	4	4	False	False	False
771.0	1.0	192.75	53	-1	F	0.0	1.75	0	2	4	3.0	1.0	1/16	True	-1	68.0	97.0	66.0	66a	3	771/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	1	0	0	False	False	False
771.0	1.0	192.75	62	2	D	0.0	1.75	0	2	4	2.0	1.0	1/16	True	-1	68.0	97.0	66.0	66a	4	771/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	4	3	3	False	False	False
772.0	2.0	193.0	48	0	C	0.0	2.0	2	2	4	4.0	1.0	1/8	True	-1	68.0	97.0	66.0	66a	3	193	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
772.0	1.0	193.0	52	4	E	0.0	2.0	2	2	4	3.0	1.0	1/16	True	-1	68.0	97.0	66.0	66a	3	193	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	6	5	5	True	False	False
772.0	1.0	193.0	60	0	C	0.0	2.0	2	2	4	2.0	1.0	1/16	True	-1	68.0	97.0	66.0	66a	4	193	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
772.0	2.0	193.0	94	-2	B	-1.0	2.0	2	2	4	1.0	1.0	1/8	True	-1	68.0	97.0	66.0	66a	6	193	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	0	-1	-1	True	False	False
773.0	1.0	193.25	55	1	G	0.0	2.25	0	2	4	3.0	1.0	1/16	True	-1	68.0	97.0	66.0	66a	3	773/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	3	2	2	True	False	False
773.0	1.0	193.25	58	-2	B	-1.0	2.25	0	2	4	2.0	1.0	1/16	True	-1	68.0	97.0	66.0	66a	3	773/4	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	0	-1	-1	True	False	False
774.0	2.0	193.5	48	0	C	0.0	2.5	0	2	4	4.0	1.0	1/8	True	-1	68.0	97.0	66.0	66a	3	387/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
774.0	2.0	193.5	67	1	G	0.0	2.5	0	2	4	3.0	1.0	1/8	True	-1	68.0	97.0	66.0	66a	4	387/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	3	2	2	True	False	False
774.0	2.0	193.5	70	-2	B	-1.0	2.5	0	2	4	2.0	1.0	1/8	True	-1	68.0	97.0	66.0	66a	4	387/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	0	-1	-1	True	False	False
774.0	2.0	193.5	76	4	E	0.0	2.5	0	2	4	1.0	1.0	1/8	True	-1	68.0	97.0	66.0	66a	5	387/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	6	5	5	True	False	False
778.0	2.0	194.5	64	4	E	0.0	1.5	0	2	4	4.0	1.0	1/8	True	-1	69.0	98.0	67.0	67a	4	389/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	6	5	5	True	False	False
780.0	2.0	195.0	62	2	D	0.0	2.0	2	2	4	4.0	1.0	1/8	True	-1	69.0	98.0	67.0	67a	4	195	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	4	3	3	False	False	False
782.0	2.0	195.5	60	0	C	0.0	2.5	0	2	4	4.0	1.0	1/8	True	-1	69.0	98.0	67.0	67a	4	391/2	False	False				False	135		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
784.0	3.0	196.0	65	-1	F	0.0	1.0	1	2	4	4.0	1.0	3/16	True	-1	70.0	99.0	68.0	68a	4	196	False	True				False	137		I		Bb	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-2	-1	-1	1	0	0	True	True	True
786.0	2.0	196.5	69	3	A	0.0	1.5	0	2	4	1.0	1.0	1/8	True	-1	70.0	99.0	68.0	68a	4	393/2	False	False				False	137		I		Bb	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-2	-1	-1	5	4	4	True	False	False
787.0	1.0	196.75	67	1	G	0.0	1.75	0	2	4	4.0	1.0	1/16	True	-1	70.0	99.0	68.0	68a	4	787/4	False	False				False	137		I		Bb	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-2	-1	-1	3	2	2	False	False	False
788.0	4.0	197.0	65	-1	F	0.0	2.0	2	2	4	4.0	1.0	1/4	True	-1	70.0	99.0	68.0	68a	4	197	False	False				False	137		I		Bb	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-2	-1	-1	1	0	0	True	True	True
788.0	2.0	197.0	67	1	G	0.0	2.0	2	2	4	1.0	1.0	1/8	True	-1	70.0	99.0	68.0	68a	4	197	False	False				False	137		I		Bb	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-2	-1	-1	3	2	2	False	False	False
790.0	2.0	197.5	65	-1	F	0.0	2.5	0	2	4	1.0	1.0	1/8	True	-1	70.0	99.0	68.0	68a	4	395/2	False	False				False	137		I		Bb	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-2	-1	-1	1	0	0	True	True	True
792.0	3.0	198.0	71	5	B	0.0	1.0	1	2	4	1.0	1.0	3/16	True	-1	71.0	100.0	69.0	69a	4	198	False	True				False	138		viio6/V		Bb	V		viio6/V	vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	vii/V	V	V/V	II	False	viio6/V	viio6/V, major		viio6/V, major	V	V	-2	-1	0	7	6	5	True	True	False
794.0	2.0	198.5	62	2	D	0.0	1.5	0	2	4	4.0	1.0	1/8	True	-1	71.0	100.0	69.0	69a	4	397/2	False	False				False	138		viio6/V		Bb	V		viio6/V	vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	vii/V	V	V/V	II	False	viio6/V	viio6/V, major		viio6/V, major	V	V	-2	-1	0	4	3	2	True	False	True
794.0	2.0	198.5	65	-1	F	0.0	1.5	0	2	4	2.0	1.0	1/8	True	-1	71.0	100.0	69.0	69a	4	397/2	False	False				False	138		viio6/V		Bb	V		viio6/V	vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	vii/V	V	V/V	II	False	viio6/V	viio6/V, major		viio6/V, major	V	V	-2	-1	0	1	0	-1	True	False	False
795.0	1.0	198.75	72	0	C	0.0	1.75	0	2	4	1.0	1.0	1/16	True	-1	71.0	100.0	69.0	69a	5	795/4	False	False				False	138		viio6/V		Bb	V		viio6/V	vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	V	V, major	vii/V	V	V/V	II	False	viio6/V	viio6/V, major		viio6/V, major	V	V	-2	-1	0	2	1	0	False	False	False
796.0	2.0	199.0	60	0	C	0.0	2.0	2	2	4	4.0	1.0	1/8	True	-1	71.0	100.0	69.0	69a	4	199	False	True				False	139		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
796.0	2.0	199.0	64	4	E	0.0	2.0	2	2	4	2.0	1.0	1/8	True	-1	71.0	100.0	69.0	69a	4	199	False	True				False	139		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	6	5	5	True	False	False
796.0	4.0	199.0	70	-2	B	-1.0	2.0	2	2	4	1.0	1.0	1/4	True	-1	71.0	100.0	69.0	69a	4	199	False	True				False	139		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	0	-1	-1	True	False	False
798.0	2.0	199.5	52	4	E	0.0	2.5	0	2	4	4.0	1.0	1/8	True	-1	71.0	100.0	69.0	69a	3	399/2	False	False				False	139		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	6	5	5	True	False	False
798.0	2.0	199.5	60	0	C	0.0	2.5	0	2	4	3.0	1.0	1/8	True	-1	71.0	100.0	69.0	69a	4	399/2	False	False				False	139		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	2	1	1	True	True	True
798.0	2.0	199.5	67	1	G	0.0	2.5	0	2	4	2.0	1.0	1/8	True	-1	71.0	100.0	69.0	69a	4	399/2	False	False				False	139		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	3	2	2	True	False	False
800.0	2.0	200.0	55	1	G	0.0	1.0	1	2	4	4.0	1.0	1/8	True	-1	72.0	101.0	70.0	70a	3	200	False	False				False	139		V7		Bb	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-2	-1	-1	3	2	2	True	False	False
