onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
2689.0	1.0	672.25	82	-2	B	-1.0	1.25	0	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	5	2689/4	False	False				False	541		viio		Bb	bVI		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	bVI	bVI, major	vii		bVI	bVI	False	viio	viio, major		viio, major		vii	-2	-6	-6	0	4	4	False	False	False
2690.0	2.0	672.5	51	-3	E	-1.0	1.5	0	4	4	4.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	3	1345/2	False	True				False	542		V43/V		Bb	bVI		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V43/V	V43/V, major		V43/V, major	V	V	-2	-6	-5	-1	3	2	True	False	True
2690.0	2.0	672.5	68	-4	A	-1.0	1.5	0	4	4	3.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	4	1345/2	False	True				False	542		V43/V		Bb	bVI		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V43/V	V43/V, major		V43/V, major	V	V	-2	-6	-5	-2	2	1	True	True	False
2690.0	1.0	672.5	80	-4	A	-1.0	1.5	0	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	5	1345/2	False	True				False	542		V43/V		Bb	bVI		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V43/V	V43/V, major		V43/V, major	V	V	-2	-6	-5	-2	2	1	True	True	False
2690.0	2.0	672.5	84	0	C	0.0	1.5	0	4	4	1.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	6	1345/2	False	True				False	542		V43/V		Bb	bVI		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V43/V	V43/V, major		V43/V, major	V	V	-2	-6	-5	2	6	5	True	False	False
2691.0	1.0	672.75	78	-6	G	-1.0	1.75	0	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	5	2691/4	False	False				False	542		V43/V		Bb	bVI		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V43/V	V43/V, major		V43/V, major	V	V	-2	-6	-5	-4	0	-1	True	False	False
2692.0	2.0	673.0	49	-5	D	-1.0	2.0	2	4	4	3.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	3	673	False	True				False	543		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-3	1	1	True	True	True
2692.0	2.0	673.0	49	-5	D	-1.0	2.0	2	4	4	4.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	3	673	False	True				False	543		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-3	1	1	True	True	True
2692.0	1.0	673.0	77	-1	F	0.0	2.0	2	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	5	673	False	True				False	543		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	1	5	5	True	False	False
2692.0	4.0	673.0	85	-5	D	-1.0	2.0	2	4	4	1.0	1.0	1/4	True	-6	86.0	180.0	85.0	85b	6	673	False	True				False	543		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-3	1	1	True	True	True
2693.0	1.0	673.25	78	-6	G	-1.0	2.25	0	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	5	2693/4	False	False				False	543		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-4	0	0	False	False	False
2694.0	2.0	673.5	48	0	C	0.0	2.5	0	4	4	4.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	3	1347/2	False	True				False	544		VM2		Bb	bVI		VM2		V	M	2			MM7	False	False	(6, 1, 5, 2)	()	1	6	major	major	bVI	bVI, major	V		bVI	bVI	False	VM2	VM2, major		VM2, major		V	-2	-6	-6	2	6	6	True	False	True
2694.0	2.0	673.5	56	-4	A	-1.0	2.5	0	4	4	3.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	3	1347/2	False	True				False	544		VM2		Bb	bVI		VM2		V	M	2			MM7	False	False	(6, 1, 5, 2)	()	1	6	major	major	bVI	bVI, major	V		bVI	bVI	False	VM2	VM2, major		VM2, major		V	-2	-6	-6	-2	2	2	True	False	False
2694.0	1.0	673.5	77	-1	F	0.0	2.5	0	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	5	1347/2	False	True				False	544		VM2		Bb	bVI		VM2		V	M	2			MM7	False	False	(6, 1, 5, 2)	()	1	6	major	major	bVI	bVI, major	V		bVI	bVI	False	VM2	VM2, major		VM2, major		V	-2	-6	-6	1	5	5	True	False	False
2695.0	1.0	673.75	75	-3	E	-1.0	2.75	0	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	5	2695/4	False	False				False	544		VM2		Bb	bVI		VM2		V	M	2			MM7	False	False	(6, 1, 5, 2)	()	1	6	major	major	bVI	bVI, major	V		bVI	bVI	False	VM2	VM2, major		VM2, major		V	-2	-6	-6	-1	3	3	False	False	False
2696.0	2.0	674.0	47	-7	C	-1.0	3.0	3	4	4	4.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	3	674	False	True				False	545		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-5	-1	-1	True	False	True
2696.0	2.0	674.0	49	-5	D	-1.0	3.0	3	4	4	3.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	3	674	False	True				False	545		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-3	1	1	True	True	False
2696.0	1.0	674.0	73	-5	D	-1.0	3.0	3	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	5	674	False	True				False	545		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-3	1	1	True	True	False
2696.0	2.0	674.0	85	-5	D	-1.0	3.0	3	4	4	1.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	6	674	False	True				False	545		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-3	1	1	True	True	False
2697.0	1.0	674.25	75	-3	E	-1.0	3.25	0	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	5	2697/4	False	False				False	545		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-1	3	3	False	False	False
2698.0	2.0	674.5	46	-2	B	-1.0	3.5	0	4	4	4.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	2	1349/2	False	True				False	546		vi43		Bb	bVI		vi43		vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi43	vi43, major		vi43, major		vi	-2	-6	-6	0	4	4	True	False	True
2698.0	2.0	674.5	61	-5	D	-1.0	3.5	0	4	4	3.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	4	1349/2	False	True				False	546		vi43		Bb	bVI		vi43		vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi43	vi43, major		vi43, major		vi	-2	-6	-6	-3	1	1	True	False	False
2698.0	1.0	674.5	73	-5	D	-1.0	3.5	0	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	5	1349/2	False	True				False	546		vi43		Bb	bVI		vi43		vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi43	vi43, major		vi43, major		vi	-2	-6	-6	-3	1	1	True	False	False
2698.0	2.0	674.5	87	-3	E	-1.0	3.5	0	4	4	1.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	6	1349/2	False	True				False	546		vi43		Bb	bVI		vi43		vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi43	vi43, major		vi43, major		vi	-2	-6	-6	-1	3	3	True	True	False
2699.0	1.0	674.75	71	-7	C	-1.0	3.75	0	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	5	2699/4	False	False				False	546		vi43		Bb	bVI		vi43		vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi43	vi43, major		vi43, major		vi	-2	-6	-6	-5	-1	-1	False	False	False
2700.0	2.0	675.0	44	-4	A	-1.0	4.0	4	4	4	4.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	2	675	False	True				False	547		iii2		Bb	bVI		iii2		iii		2			mm7	False	False	(2, 4, 1, 5)	()	4	2	major	major	bVI	bVI, major	iii		bVI	bVI	False	iii2	iii2, major		iii2, major		iii	-2	-6	-6	-2	2	2	True	False	True
2700.0	2.0	675.0	49	-5	D	-1.0	4.0	4	4	4	3.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	3	675	False	True				False	547		iii2		Bb	bVI		iii2		iii		2			mm7	False	False	(2, 4, 1, 5)	()	4	2	major	major	bVI	bVI, major	iii		bVI	bVI	False	iii2	iii2, major		iii2, major		iii	-2	-6	-6	-3	1	1	True	False	False
2700.0	1.0	675.0	70	-2	B	-1.0	4.0	4	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	4	675	False	True				False	547		iii2		Bb	bVI		iii2		iii		2			mm7	False	False	(2, 4, 1, 5)	()	4	2	major	major	bVI	bVI, major	iii		bVI	bVI	False	iii2	iii2, major		iii2, major		iii	-2	-6	-6	0	4	4	True	True	False
2700.0	4.0	675.0	89	-1	F	0.0	4.0	4	4	4	1.0	1.0	1/4	True	-6	86.0	180.0	85.0	85b	6	675	False	True				False	547		iii2		Bb	bVI		iii2		iii		2			mm7	False	False	(2, 4, 1, 5)	()	4	2	major	major	bVI	bVI, major	iii		bVI	bVI	False	iii2	iii2, major		iii2, major		iii	-2	-6	-6	1	5	5	True	False	False
2701.0	1.0	675.25	71	-7	C	-1.0	4.25	0	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	5	2701/4	False	False				False	547		iii2		Bb	bVI		iii2		iii		2			mm7	False	False	(2, 4, 1, 5)	()	4	2	major	major	bVI	bVI, major	iii		bVI	bVI	False	iii2	iii2, major		iii2, major		iii	-2	-6	-6	-5	-1	-1	False	False	False
2702.0	2.0	675.5	42	-6	G	-1.0	4.5	0	4	4	4.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	2	1351/2	False	True				False	548		IM7		Bb	bVI		IM7		I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	IM7	IM7, major		IM7, major		I	-2	-6	-6	-4	0	0	True	True	True
2702.0	2.0	675.5	61	-5	D	-1.0	4.5	0	4	4	3.0	1.0	1/8	True	-6	86.0	180.0	85.0	85b	4	1351/2	False	True				False	548		IM7		Bb	bVI		IM7		I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	IM7	IM7, major		IM7, major		I	-2	-6	-6	-3	1	1	True	False	False
2702.0	1.0	675.5	70	-2	B	-1.0	4.5	0	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	4	1351/2	False	True				False	548		IM7		Bb	bVI		IM7		I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	IM7	IM7, major		IM7, major		I	-2	-6	-6	0	4	4	True	False	False
2703.0	1.0	675.75	68	-4	A	-1.0	4.75	0	4	4	2.0	1.0	1/16	True	-6	86.0	180.0	85.0	85b	4	2703/4	False	False				False	548		IM7		Bb	bVI		IM7		I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	IM7	IM7, major		IM7, major		I	-2	-6	-6	-2	2	2	False	False	False
2704.0	2.0	676.0	41	-1	F	0.0	1.0	1	4	4	4.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	2	676	False	True				False	549		V6		Bb	bVI		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	bVI	bVI, major	V		bVI	bVI	False	V6	V6, major		V6, major		V	-2	-6	-6	1	5	5	True	False	True
2704.0	2.0	676.0	49	-5	D	-1.0	1.0	1	4	4	3.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	3	676	False	True				False	549		V6		Bb	bVI		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	bVI	bVI, major	V		bVI	bVI	False	V6	V6, major		V6, major		V	-2	-6	-6	-3	1	1	True	True	False
2704.0	1.0	676.0	68	-4	A	-1.0	1.0	1	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	4	676	False	True				False	549		V6		Bb	bVI		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	bVI	bVI, major	V		bVI	bVI	False	V6	V6, major		V6, major		V	-2	-6	-6	-2	2	2	True	False	False
2704.0	2.0	676.0	89	-1	F	0.0	1.0	1	4	4	1.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	6	676	False	True				False	549		V6		Bb	bVI		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	bVI	bVI, major	V		bVI	bVI	False	V6	V6, major		V6, major		V	-2	-6	-6	1	5	5	True	False	True
2705.0	1.0	676.25	70	-2	B	-1.0	1.25	0	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	4	2705/4	False	False				False	549		V6		Bb	bVI		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	bVI	bVI, major	V		bVI	bVI	False	V6	V6, major		V6, major		V	-2	-6	-6	0	4	4	False	False	False
2706.0	2.0	676.5	39	-3	E	-1.0	1.5	0	4	4	4.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	2	1353/2	False	True				False	550		vi7		Bb	bVI		vi7		vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi7	vi7, major		vi7, major		vi	-2	-6	-6	-1	3	3	True	True	True
2706.0	2.0	676.5	61	-5	D	-1.0	1.5	0	4	4	3.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	4	1353/2	False	True				False	550		vi7		Bb	bVI		vi7		vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi7	vi7, major		vi7, major		vi	-2	-6	-6	-3	1	1	True	False	False
2706.0	1.0	676.5	68	-4	A	-1.0	1.5	0	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	4	1353/2	False	True				False	550		vi7		Bb	bVI		vi7		vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi7	vi7, major		vi7, major		vi	-2	-6	-6	-2	2	2	False	False	False
2706.0	2.0	676.5	90	-6	G	-1.0	1.5	0	4	4	1.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	6	1353/2	False	True				False	550		vi7		Bb	bVI		vi7		vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi7	vi7, major		vi7, major		vi	-2	-6	-6	-4	0	0	True	False	False
2707.0	1.0	676.75	66	-6	G	-1.0	1.75	0	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	4	2707/4	False	False				False	550		vi7		Bb	bVI		vi7		vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	bVI	bVI, major	vi		bVI	bVI	False	vi7	vi7, major		vi7, major		vi	-2	-6	-6	-4	0	0	True	False	False
2708.0	2.0	677.0	37	-5	D	-1.0	2.0	2	4	4	4.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	2	677	False	True				False	551		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-3	1	1	True	True	True
2708.0	2.0	677.0	49	-5	D	-1.0	2.0	2	4	4	3.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	3	677	False	True				False	551		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-3	1	1	True	True	True
2708.0	1.0	677.0	65	-1	F	0.0	2.0	2	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	4	677	False	True				False	551		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	1	5	5	True	False	False
2708.0	4.0	677.0	92	-4	A	-1.0	2.0	2	4	4	1.0	1.0	1/4	True	-6	87.0	181.0	86.0	86b	6	677	False	True				False	551		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-2	2	2	True	False	False
2709.0	1.0	677.25	66	-6	G	-1.0	2.25	0	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	4	2709/4	False	False				False	551		V		Bb	bVI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	bVI	bVI, major	V		bVI	bVI	False	V	V, major		V, major		V	-2	-6	-6	-4	0	0	False	False	False
2710.0	2.0	677.5	36	0	C	0.0	2.5	0	4	4	4.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	2	1355/2	False	True				False	552		V6/V		Bb	bVI		V6/V		V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V6/V	V6/V, major		V6/V, major	V	V	-2	-6	-5	2	6	5	True	False	True
2710.0	2.0	677.5	56	-4	A	-1.0	2.5	0	4	4	3.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	3	1355/2	False	True				False	552		V6/V		Bb	bVI		V6/V		V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V6/V	V6/V, major		V6/V, major	V	V	-2	-6	-5	-2	2	1	True	True	False
2710.0	1.0	677.5	65	-1	F	0.0	2.5	0	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	4	1355/2	False	True				False	552		V6/V		Bb	bVI		V6/V		V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V6/V	V6/V, major		V6/V, major	V	V	-2	-6	-5	1	5	4	False	False	False
2711.0	1.0	677.75	63	-3	E	-1.0	2.75	0	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	4	2711/4	False	False				False	552		V6/V		Bb	bVI		V6/V		V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	bVI	bVI, major	V/V	V	V/bVI	bIII	False	V6/V	V6/V, major		V6/V, major	V	V	-2	-6	-5	-1	3	2	True	False	False
2712.0	2.0	678.0	47	-7	C	-1.0	3.0	3	4	4	4.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	3	678	False	True				False	553		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-5	-1	-1	True	False	True
2712.0	2.0	678.0	53	-1	F	0.0	3.0	3	4	4	3.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	3	678	False	True				False	553		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	1	5	5	True	False	False
2712.0	1.0	678.0	61	-5	D	-1.0	3.0	3	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	4	678	False	True				False	553		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-3	1	1	True	True	False
2712.0	2.0	678.0	92	-4	A	-1.0	3.0	3	4	4	1.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	6	678	False	True				False	553		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-2	2	2	True	False	False
2713.0	1.0	678.25	63	-3	E	-1.0	3.25	0	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	4	2713/4	False	False				False	553		V2		Bb	bVI		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	bVI	bVI, major	V		bVI	bVI	False	V2	V2, major		V2, major		V	-2	-6	-6	-1	3	3	False	False	False
2714.0	2.0	678.5	44	-4	A	-1.0	3.5	0	4	4	4.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	2	1357/2	False	True				False	554		V64		Bb	bVI		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	bVI	bVI, major	V		bVI	bVI	False	V64	V64, major		V64, major		V	-2	-6	-6	-2	2	2	True	False	True
2714.0	1.0	678.5	61	-5	D	-1.0	3.5	0	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	4	1357/2	False	True				False	554		V64		Bb	bVI		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	bVI	bVI, major	V		bVI	bVI	False	V64	V64, major		V64, major		V	-2	-6	-6	-3	1	1	True	True	False
2714.0	2.0	678.5	61	-5	D	-1.0	3.5	0	4	4	3.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	4	1357/2	False	True				False	554		V64		Bb	bVI		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	bVI	bVI, major	V		bVI	bVI	False	V64	V64, major		V64, major		V	-2	-6	-6	-3	1	1	True	True	False
2714.0	2.0	678.5	77	-1	F	0.0	3.5	0	4	4	1.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	5	1357/2	False	True				False	554		V64		Bb	bVI		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	bVI	bVI, major	V		bVI	bVI	False	V64	V64, major		V64, major		V	-2	-6	-6	1	5	5	True	False	False
2715.0	1.0	678.75	59	-7	C	-1.0	3.75	0	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	4	2715/4	False	False				False	554		V64		Bb	bVI		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	bVI	bVI, major	V		bVI	bVI	False	V64	V64, major		V64, major		V	-2	-6	-6	-5	-1	-1	False	False	False
2716.0	2.0	679.0	42	-6	G	-1.0	4.0	4	4	4	4.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	2	679	False	True				False	555		I		Bb	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-2	-6	-6	-4	0	0	True	True	True
2716.0	2.0	679.0	49	-5	D	-1.0	4.0	4	4	4	3.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	3	679	False	True				False	555		I		Bb	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-2	-6	-6	-3	1	1	True	False	False
2716.0	1.0	679.0	58	-2	B	-1.0	4.0	4	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	3	679	False	True				False	555		I		Bb	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-2	-6	-6	0	4	4	True	False	False
2716.0	2.0	679.0	78	-6	G	-1.0	4.0	4	4	4	1.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	5	679	False	True				False	555		I		Bb	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-2	-6	-6	-4	0	0	True	True	True
2717.0	1.0	679.25	59	-7	C	-1.0	4.25	0	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	4	2717/4	False	False				False	555		I		Bb	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-2	-6	-6	-5	-1	-1	False	False	False
2718.0	2.0	679.5	41	-1	F	0.0	4.5	0	4	4	4.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	2	1359/2	False	True				False	556		V6		Bb	bVI		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	bVI	bVI, major	V		bVI	bVI	False	V6	V6, major		V6, major		V	-2	-6	-6	1	5	5	True	False	True
2718.0	2.0	679.5	56	-4	A	-1.0	4.5	0	4	4	3.0	1.0	1/8	True	-6	87.0	181.0	86.0	86b	3	1359/2	False	True				False	556		V6		Bb	bVI		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	bVI	bVI, major	V		bVI	bVI	False	V6	V6, major		V6, major		V	-2	-6	-6	-2	2	2	True	False	False
2718.0	1.0	679.5	58	-2	B	-1.0	4.5	0	4	4	2.0	1.0	1/16	True	-6	87.0	181.0	86.0	86b	3	1359/2	False	True				False	556		V6		Bb	bVI		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	bVI	bVI, major	V		bVI	bVI	False	V6	V6, major		V6, major		V	-2	-6	-6	0	4	4	False	False	False
