onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
1680	6	63	-3	E	-1	2	4	4	1	True	2.0	-3	34	30	78	30b	140	1/8	False	4	True				False	153		I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
1680	6	79	1	G	0	2	4	1	1	True	2.0	-3	34	30	78	30b	140	1/8	False	5	True				False	153		I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
1686	6	62	2	D	0	2	4	4	1	True	2.5	-3	34	30	78	30b	281/2	1/8	False	4	False				False	153		I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	5	5	5	False	False	False
1686	6	67	1	G	0	2	4	1	1	True	2.5	-3	34	30	78	30b	281/2	1/8	False	4	False				False	153		I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
1686	6	70	-2	B	-1	2	4	2	1	True	2.5	-3	34	30	78	30b	281/2	1/8	False	4	False				False	153		I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
1692	6	61	7	C	1	2	4	4	1	True	1.0	-3	35	31	79	31b	141	1/8	False	4	True				False	154		Ger6/iii		Eb	I		Ger6/iii	Ger	vii	o	65	b3	V/iii	Ger	False	False	(0, 4, 1, 10)	()	10	0	major	major	I	I, major	vii/V/iii	VII	V/iii/I	VII	False	viio65/V/iii	viio65/V/iii, major		Ger6/iii, major	iii	iii	-3	-3	2	10	10	5	True	True	False
1692	6	70	-2	B	-1	2	4	2	1	True	1.0	-3	35	31	79	31b	141	1/8	False	4	True				False	154		Ger6/iii		Eb	I		Ger6/iii	Ger	vii	o	65	b3	V/iii	Ger	False	False	(0, 4, 1, 10)	()	10	0	major	major	I	I, major	vii/V/iii	VII	V/iii/I	VII	False	viio65/V/iii	viio65/V/iii, major		Ger6/iii, major	iii	iii	-3	-3	2	1	1	-4	True	False	False
1692	6	79	1	G	0	2	4	1	1	True	1.0	-3	35	31	79	31b	141	1/8	False	5	True				False	154		Ger6/iii		Eb	I		Ger6/iii	Ger	vii	o	65	b3	V/iii	Ger	False	False	(0, 4, 1, 10)	()	10	0	major	major	I	I, major	vii/V/iii	VII	V/iii/I	VII	False	viio65/V/iii	viio65/V/iii, major		Ger6/iii, major	iii	iii	-3	-3	2	4	4	-1	True	False	False
1698	6	49	7	C	1	2	4	4	1	True	1.5	-3	35	31	79	31b	283/2	1/8	False	3	False				False	154		Ger6/iii		Eb	I		Ger6/iii	Ger	vii	o	65	b3	V/iii	Ger	False	False	(0, 4, 1, 10)	()	10	0	major	major	I	I, major	vii/V/iii	VII	V/iii/I	VII	False	viio65/V/iii	viio65/V/iii, major		Ger6/iii, major	iii	iii	-3	-3	2	10	10	5	True	True	False
1698	6	55	1	G	0	2	4	3	1	True	1.5	-3	35	31	79	31b	283/2	1/8	False	3	False				False	154		Ger6/iii		Eb	I		Ger6/iii	Ger	vii	o	65	b3	V/iii	Ger	False	False	(0, 4, 1, 10)	()	10	0	major	major	I	I, major	vii/V/iii	VII	V/iii/I	VII	False	viio65/V/iii	viio65/V/iii, major		Ger6/iii, major	iii	iii	-3	-3	2	4	4	-1	True	False	False
1698	6	79	1	G	0	2	4	2	1	True	1.5	-3	35	31	79	31b	283/2	1/8	False	5	False				False	154		Ger6/iii		Eb	I		Ger6/iii	Ger	vii	o	65	b3	V/iii	Ger	False	False	(0, 4, 1, 10)	()	10	0	major	major	I	I, major	vii/V/iii	VII	V/iii/I	VII	False	viio65/V/iii	viio65/V/iii, major		Ger6/iii, major	iii	iii	-3	-3	2	4	4	-1	True	False	False
1698	6	82	-2	B	-1	2	4	1	1	True	1.5	-3	35	31	79	31b	283/2	1/8	False	5	False				False	154		Ger6/iii		Eb	I		Ger6/iii	Ger	vii	o	65	b3	V/iii	Ger	False	False	(0, 4, 1, 10)	()	10	0	major	major	I	I, major	vii/V/iii	VII	V/iii/I	VII	False	viio65/V/iii	viio65/V/iii, major		Ger6/iii, major	iii	iii	-3	-3	2	1	1	-4	True	False	False
1704	6	50	2	D	0	2	4	4	1	True	2.0	-3	35	31	79	31b	142	1/8	False	3	True				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	5	5	1	True	True	True
1704	6	62	2	D	0	2	4	3	1	True	2.0	-3	35	31	79	31b	142	1/8	False	4	True				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	5	5	1	True	True	True
1704	6	78	6	F	1	2	4	2	1	True	2.0	-3	35	31	79	31b	142	1/8	False	5	True				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	9	9	5	True	False	False
1704	6	81	3	A	0	2	4	1	1	True	2.0	-3	35	31	79	31b	142	1/8	False	5	True				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	6	6	2	True	False	False
1710	6	50	2	D	0	2	4	3	1	True	2.5	-3	35	31	79	31b	285/2	1/8	False	3	False				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	5	5	1	True	True	True
1710	6	62	2	D	0	2	4	2	1	True	2.5	-3	35	31	79	31b	285/2	1/8	False	4	False				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	5	5	1	True	True	True
1710	6	62	2	D	0	2	4	4	1	True	2.5	-3	35	31	79	31b	285/2	1/8	False	4	False				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	5	5	1	True	True	True
1710	6	74	2	D	0	2	4	1	1	True	2.5	-3	35	31	79	31b	285/2	1/8	False	5	False				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	5	5	1	True	True	True
1716	6	50	2	D	0	2	4	3	1	True	1.0	-3	36	32	80	32b	143	1/8	False	3	False				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	5	5	1	True	True	True
1716	6	50	2	D	0	2	4	4	1	True	1.0	-3	36	32	80	32b	143	1/8	False	3	False				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	5	5	1	True	True	True
1716	6	62	2	D	0	2	4	2	1	True	1.0	-3	36	32	80	32b	143	1/8	False	4	False				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	5	5	1	True	True	True
1716	6	74	2	D	0	2	4	1	1	True	1.0	-3	36	32	80	32b	143	1/8	False	5	False				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	5	5	1	True	True	True
1722	6	62	2	D	0	2	4	4	1	True	1.5	-3	36	32	80	32b	287/2	1/8	False	4	False				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	5	5	1	True	True	True
1728	6	50	2	D	0	2	4	4	1	True	2.0	-3	36	32	80	32b	144	1/8	False	3	False				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	5	5	1	True	True	True
1734	6	48	0	C	0	2	4	4	1	True	2.5	-3	36	32	80	32b	289/2	1/8	False	3	False				False	155		V/iii		Eb	I		V/iii		V				iii	M	False	False	(5, 9, 6)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V/iii	V/iii, major		V/iii, major	iii	iii	-3	-3	1	3	3	-1	False	False	False
1740	6	46	-2	B	-1	2	4	4	1	True	1.0	-3	37	33	81	33b	145	1/8	False	2	True				False	156		V		Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	1	1	1	True	True	True
1740	6	62	2	D	0	2	4	3	1	True	1.0	-3	37	33	81	33b	145	1/8	False	4	True				False	156		V		Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	5	5	5	True	False	False
1746	6	48	0	C	0	2	4	4	1	True	1.5	-3	37	33	81	33b	291/2	1/8	False	3	False				False	156		V		Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	3	3	3	False	False	False
1746	6	60	0	C	0	2	4	3	1	True	1.5	-3	37	33	81	33b	291/2	1/8	False	4	False				False	156		V		Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	3	3	3	False	False	False
1752	6	50	2	D	0	2	4	4	1	True	2.0	-3	37	33	81	33b	146	1/8	False	3	True				False	157		V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	5	5	5	True	False	True
1752	6	58	-2	B	-1	2	4	3	1	True	2.0	-3	37	33	81	33b	146	1/8	False	3	True				False	157		V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	1	1	1	True	True	False
1752	6	65	-1	F	0	2	4	2	1	True	2.0	-3	37	33	81	33b	146	1/8	False	4	True				False	157		V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	2	2	2	True	False	False
1752	6	74	2	D	0	2	4	1	1	True	2.0	-3	37	33	81	33b	146	1/8	False	5	True				False	157		V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	5	5	5	True	False	True
1758	6	51	-3	E	-1	2	4	4	1	True	2.5	-3	37	33	81	33b	293/2	1/8	False	3	True				False	158		vi6		Eb	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	-3	-3	-3	0	0	0	True	False	True
1758	6	60	0	C	0	2	4	3	1	True	2.5	-3	37	33	81	33b	293/2	1/8	False	4	True				False	158		vi6		Eb	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	-3	-3	-3	3	3	3	True	True	False
1758	6	63	-3	E	-1	2	4	2	1	True	2.5	-3	37	33	81	33b	293/2	1/8	False	4	True				False	158		vi6		Eb	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	-3	-3	-3	0	0	0	True	False	True
1758	6	72	0	C	0	2	4	1	1	True	2.5	-3	37	33	81	33b	293/2	1/8	False	5	True				False	158		vi6		Eb	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	-3	-3	-3	3	3	3	True	True	False
1764	6	53	-1	F	0	2	4	4	1	True	1.0	-3	38	34	82	34b	147	1/8	False	3	True				False	159		V64		Eb	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	-3	-3	-3	2	2	2	True	False	True
1764	6	62	2	D	0	2	4	2	1	True	1.0	-3	38	34	82	34b	147	1/8	False	4	True				False	159		V64		Eb	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	-3	-3	-3	5	5	5	True	False	False
1764	6	62	2	D	0	2	4	3	1	True	1.0	-3	38	34	82	34b	147	1/8	False	4	True				False	159		V64		Eb	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	-3	-3	-3	5	5	5	True	False	False
1764	6	70	-2	B	-1	2	4	1	1	True	1.0	-3	38	34	82	34b	147	1/8	False	4	True				False	159		V64		Eb	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	-3	-3	-3	1	1	1	True	True	False
1770	6	63	-3	E	-1	2	4	2	1	True	1.5	-3	38	34	82	34b	295/2	1/8	False	4	False				False	159		V64		Eb	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	-3	-3	-3	0	0	0	False	False	False
1770	6	72	0	C	0	2	4	1	1	True	1.5	-3	38	34	82	34b	295/2	1/8	False	5	False				False	159		V64		Eb	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	-3	-3	-3	3	3	3	False	False	False
1776	6	62	2	D	0	2	4	4	1	True	2.0	-3	38	34	82	34b	148	1/8	False	4	True				False	160		V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	5	5	5	True	False	True
1776	6	65	-1	F	0	2	4	2	1	True	2.0	-3	38	34	82	34b	148	1/8	False	4	True				False	160		V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	2	2	2	True	False	False
1776	6	65	-1	F	0	2	4	3	1	True	2.0	-3	38	34	82	34b	148	1/8	False	4	True				False	160		V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	2	2	2	True	False	False
1776	6	74	2	D	0	2	4	1	1	True	2.0	-3	38	34	82	34b	148	1/8	False	5	True				False	160		V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	5	5	5	True	False	True
1782	6	60	0	C	0	2	4	4	1	True	2.5	-3	38	34	82	34b	297/2	1/8	False	4	True				False	161		vi		Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-3	-3	-3	3	3	3	True	True	True
1782	6	63	-3	E	-1	2	4	3	1	True	2.5	-3	38	34	82	34b	297/2	1/8	False	4	True				False	161		vi		Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-3	-3	-3	0	0	0	True	False	False
1782	6	67	1	G	0	2	4	2	1	True	2.5	-3	38	34	82	34b	297/2	1/8	False	4	True				False	161		vi		Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-3	-3	-3	4	4	4	True	False	False
1782	6	75	-3	E	-1	2	4	1	1	True	2.5	-3	38	34	82	34b	297/2	1/8	False	5	True				False	161		vi		Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-3	-3	-3	0	0	0	True	False	False
1788	6	58	-2	B	-1	2	4	4	1	True	1.0	-3	39	35	83	35b	149	1/8	False	3	True				False	162		V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	1	1	1	True	True	True
1788	6	62	2	D	0	2	4	3	1	True	1.0	-3	39	35	83	35b	149	1/8	False	4	True				False	162		V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
1788	6	68	-4	A	-1	2	4	2	1	True	1.0	-3	39	35	83	35b	149	1/8	False	4	True				False	162		V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	-1	-1	-1	True	False	False
1788	6	77	-1	F	0	2	4	1	1	True	1.0	-3	39	35	83	35b	149	1/8	False	5	True				False	162		V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	2	2	2	True	False	False
1794	6	60	0	C	0	2	4	4	1	True	1.5	-3	39	35	83	35b	299/2	1/8	False	4	False				False	162		V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	3	3	3	False	False	False
1794	6	63	-3	E	-1	2	4	3	1	True	1.5	-3	39	35	83	35b	299/2	1/8	False	4	False				False	162		V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	0	0	0	False	False	False
1800	6	62	2	D	0	2	4	4	1	True	2.0	-3	39	35	83	35b	150	1/8	False	4	True				False	163		V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	5	5	5	True	False	True
1800	6	65	-1	F	0	2	4	3	1	True	2.0	-3	39	35	83	35b	150	1/8	False	4	True				False	163		V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	2	2	2	True	False	False
1800	6	74	2	D	0	2	4	2	1	True	2.0	-3	39	35	83	35b	150	1/8	False	5	True				False	163		V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	5	5	5	True	False	True
1800	6	77	-1	F	0	2	4	1	1	True	2.0	-3	39	35	83	35b	150	1/8	False	5	True				False	163		V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	2	2	2	True	False	False
1806	6	63	-3	E	-1	2	4	4	1	True	2.5	-3	39	35	83	35b	301/2	1/8	False	4	True				False	164		vi6		Eb	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	-3	-3	-3	0	0	0	True	False	True
1806	6	67	1	G	0	2	4	3	1	True	2.5	-3	39	35	83	35b	301/2	1/8	False	4	True				False	164		vi6		Eb	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	-3	-3	-3	4	4	4	True	False	False
1806	6	72	0	C	0	2	4	2	1	True	2.5	-3	39	35	83	35b	301/2	1/8	False	5	True				False	164		vi6		Eb	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	-3	-3	-3	3	3	3	True	True	False
1806	6	75	-3	E	-1	2	4	1	1	True	2.5	-3	39	35	83	35b	301/2	1/8	False	5	True				False	164		vi6		Eb	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	-3	-3	-3	0	0	0	True	False	True
1812	6	65	-1	F	0	2	4	4	1	True	1.0	-3	40	36	84	36b	151	1/8	False	4	True				False	165		V43		Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	2	2	2	True	False	True
1812	6	68	-4	A	-1	2	4	3	1	True	1.0	-3	40	36	84	36b	151	1/8	False	4	True				False	165		V43		Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
1812	6	70	-2	B	-1	2	4	2	1	True	1.0	-3	40	36	84	36b	151	1/8	False	4	True				False	165		V43		Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	1	1	1	True	True	False
1812	6	74	2	D	0	2	4	1	1	True	1.0	-3	40	36	84	36b	151	1/8	False	5	True				False	165		V43		Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	5	5	5	True	False	False
1818	6	72	0	C	0	2	4	2	1	True	1.5	-3	40	36	84	36b	303/2	1/8	False	5	False				False	165		V43		Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	3	3	3	False	False	False
1818	6	75	-3	E	-1	2	4	1	1	True	1.5	-3	40	36	84	36b	303/2	1/8	False	5	False				False	165		V43		Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	0	0	0	False	False	False
1824	6	58	-2	B	-1	2	4	4	1	True	2.0	-3	40	36	84	36b	152	1/8	False	3	True				False	166		V		Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	1	1	1	True	True	True
1824	6	70	-2	B	-1	2	4	3	1	True	2.0	-3	40	36	84	36b	152	1/8	False	4	True				False	166		V		Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	1	1	1	True	True	True
1824	6	74	2	D	0	2	4	2	1	True	2.0	-3	40	36	84	36b	152	1/8	False	5	True				False	166		V		Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	5	5	5	True	False	False
1824	6	77	-1	F	0	2	4	1	1	True	2.0	-3	40	36	84	36b	152	1/8	False	5	True				False	166		V		Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-3	-3	-3	2	2	2	True	False	False
1830	6	56	-4	A	-1	2	4	4	1	True	2.5	-3	40	36	84	36b	305/2	1/8	False	3	True				False	167		V2		Eb	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-3	-3	-3	-1	-1	-1	True	False	True
1830	6	62	2	D	0	2	4	3	1	True	2.5	-3	40	36	84	36b	305/2	1/8	False	4	True				False	167		V2		Eb	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-3	-3	-3	5	5	5	True	False	False
1830	6	70	-2	B	-1	2	4	2	1	True	2.5	-3	40	36	84	36b	305/2	1/8	False	4	True				False	167		V2		Eb	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-3	-3	-3	1	1	1	True	True	False
1830	6	77	-1	F	0	2	4	1	1	True	2.5	-3	40	36	84	36b	305/2	1/8	False	5	True				False	167		V2		Eb	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-3	-3	-3	2	2	2	True	False	False
1836	6	55	1	G	0	2	4	4	1	True	1.0	-3	41	37	85	37b	153	1/8	False	3	True				False	168		I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	4	4	4	True	False	True
1836	6	63	-3	E	-1	2	4	3	1	True	1.0	-3	41	37	85	37b	153	1/8	False	4	True				False	168		I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	0	0	0	True	True	False
1836	6	70	-2	B	-1	2	4	2	1	True	1.0	-3	41	37	85	37b	153	1/8	False	4	True				False	168		I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	1	1	1	True	False	False
1836	6	79	1	G	0	2	4	1	1	True	1.0	-3	41	37	85	37b	153	1/8	False	5	True				False	168		I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	4	4	4	True	False	True
