onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
490	1	69	3	A	0	2	2	1	1	True	2.75	3	62	61	62	61a	245	1/8	False	4	False				False	141		V65	A	V		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	V	V, major	V		V	V	False	V65	V65, major		V65, major		V	3	4	4	0	-1	-1	True	False	False
491	2	52	4	E	0	2	2	4	1	True	1.0	3	63	62	63	62a	491/2	1/4	False	3	True				False	142		I	A	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	1	0	0	True	True	True
491	2	59	5	B	0	2	2	2	1	True	1.0	3	63	62	63	62a	491/2	1/4	False	3	True				False	142		I	A	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
491	2	59	5	B	0	2	2	3	1	False	1.0	3	63	62	63	62a	491/2	1/4	False	3	True				False	142		I	A	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
491	1	68	8	G	1	2	2	1	1	True	1.0	3	63	62	63	62a	491/2	1/8	False	4	True				False	142		I	A	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	5	4	4	True	False	False
492	1	71	5	B	0	2	2	1	1	True	1.25	3	63	62	63	62a	246	1/8	False	4	False				False	142		I	A	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
493	2	45	3	A	0	2	2	4	1	True	1.5	3	63	62	63	62a	493/2	1/4	False	2	True				False	143		ii6	A	V		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii6	ii6, major		ii6, major		ii	3	4	4	0	-1	-1	True	False	True
493	2	61	7	C	1	2	2	2	1	True	1.5	3	63	62	63	62a	493/2	1/4	False	4	True				False	143		ii6	A	V		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii6	ii6, major		ii6, major		ii	3	4	4	4	3	3	True	False	False
493	1	69	3	A	0	2	2	1	1	True	1.5	3	63	62	63	62a	493/2	1/8	False	4	True				False	143		ii6	A	V		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii6	ii6, major		ii6, major		ii	3	4	4	0	-1	-1	True	False	True
494	1	66	6	F	1	2	2	1	1	True	1.75	3	63	62	63	62a	247	1/8	False	4	False				False	143		ii6	A	V		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii6	ii6, major		ii6, major		ii	3	4	4	3	2	2	True	True	False
495	2	47	5	B	0	2	2	4	1	True	2.0	3	63	62	63	62a	495/2	1/4	False	2	True				False	144		V(64)	A	V		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	3	4	4	2	1	1	True	True	True
495	2	56	8	G	1	2	2	2	1	True	2.0	3	63	62	63	62a	495/2	1/4	False	3	True				False	144		V(64)	A	V		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	3	4	4	5	4	4	True	False	False
495	1	64	4	E	0	2	2	1	1	True	2.0	3	63	62	63	62a	495/2	1/8	False	4	True				False	144		V(64)	A	V		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	3	4	4	1	0	0	True	False	False
496	1	68	8	G	1	2	2	1	1	True	2.25	3	63	62	63	62a	248	1/8	False	4	False				False	144		V(64)	A	V		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	3	4	4	5	4	4	True	False	False
497	2	47	5	B	0	2	2	4	1	True	2.5	3	63	62	63	62a	497/2	1/4	False	2	True				False	145		V7	A	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	3	4	4	2	1	1	True	True	True
497	2	57	3	A	0	2	2	2	1	True	2.5	3	63	62	63	62a	497/2	1/4	False	3	True				False	145		V7	A	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	3	4	4	0	-1	-1	True	False	False
497	1	66	6	F	1	2	2	1	1	True	2.5	3	63	62	63	62a	497/2	1/8	False	4	True				False	145		V7	A	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	3	4	4	3	2	2	True	False	False
498	1	63	9	D	1	2	2	1	1	True	2.75	3	63	62	63	62a	249	1/8	False	4	False				False	145		V7	A	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	3	4	4	6	5	5	True	False	False
499	2	64	4	E	0	2	2	3	1	True	1.0	3	64	63	64	63a	499/2	1/4	False	4	True			\\	True	146		I\\	A	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	1	0	0	True	True	True
499	2	68	8	G	1	2	2	2	1	True	1.0	3	64	63	64	63a	499/2	1/4	False	4	True			\\	True	146		I\\	A	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	5	4	4	True	False	False
501	2	63	9	D	1	2	2	3	1	True	1.5	3	64	63	64	63a	501/2	1/4	False	4	False				False	146		I\\	A	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	6	5	5	False	False	False
501	2	66	6	F	1	2	2	2	1	True	1.5	3	64	63	64	63a	501/2	1/4	False	4	False				False	146		I\\	A	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	3	2	2	False	False	False
503	2	61	7	C	1	2	2	4	1	True	2.0	3	64	63	64	63a	503/2	1/4	False	4	True				False	147		IV6	A	V		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	V	V, major	IV		V	V	False	IV6	IV6, major		IV6, major		IV	3	4	4	4	3	3	True	False	True
503	2	64	4	E	0	2	2	3	1	True	2.0	3	64	63	64	63a	503/2	1/4	False	4	True				False	147		IV6	A	V		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	V	V, major	IV		V	V	False	IV6	IV6, major		IV6, major		IV	3	4	4	1	0	0	True	False	False
503	2	69	3	A	0	2	2	2	1	True	2.0	3	64	63	64	63a	503/2	1/4	False	4	True				False	147		IV6	A	V		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	V	V, major	IV		V	V	False	IV6	IV6, major		IV6, major		IV	3	4	4	0	-1	-1	True	True	False
503	2	81	3	A	0	2	2	1	1	True	2.0	3	64	63	64	63a	503/2	1/4	False	5	True				False	147		IV6	A	V		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	V	V, major	IV		V	V	False	IV6	IV6, major		IV6, major		IV	3	4	4	0	-1	-1	True	True	False
505	2	59	5	B	0	2	2	4	1	True	2.5	3	64	63	64	63a	505/2	1/4	False	3	True				False	148		I64	A	V		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	V	V, major	I		V	V	False	I64	I64, major		I64, major		I	3	4	4	2	1	1	True	False	True
505	2	64	4	E	0	2	2	3	1	True	2.5	3	64	63	64	63a	505/2	1/4	False	4	True				False	148		I64	A	V		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	V	V, major	I		V	V	False	I64	I64, major		I64, major		I	3	4	4	1	0	0	True	True	False
505	2	68	8	G	1	2	2	2	1	True	2.5	3	64	63	64	63a	505/2	1/4	False	4	True				False	148		I64	A	V		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	V	V, major	I		V	V	False	I64	I64, major		I64, major		I	3	4	4	5	4	4	True	False	False
505	2	80	8	G	1	2	2	1	1	True	2.5	3	64	63	64	63a	505/2	1/4	False	5	True				False	148		I64	A	V		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	V	V, major	I		V	V	False	I64	I64, major		I64, major		I	3	4	4	5	4	4	True	False	False
507	2	57	3	A	0	2	2	4	1	True	1.0	3	65	64	65	64a	507/2	1/4	False	3	True				False	149		IV	A	V		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IV	IV, major		IV, major		IV	3	4	4	0	-1	-1	True	True	True
507	2	64	4	E	0	2	2	3	1	True	1.0	3	65	64	65	64a	507/2	1/4	False	4	True				False	149		IV	A	V		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IV	IV, major		IV, major		IV	3	4	4	1	0	0	True	False	False
507	2	73	7	C	1	2	2	2	1	True	1.0	3	65	64	65	64a	507/2	1/4	False	5	True				False	149		IV	A	V		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IV	IV, major		IV, major		IV	3	4	4	4	3	3	True	False	False
507	2	85	7	C	1	2	2	1	1	True	1.0	3	65	64	65	64a	507/2	1/4	False	6	True				False	149		IV	A	V		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IV	IV, major		IV, major		IV	3	4	4	4	3	3	True	False	False
509	2	56	8	G	1	2	2	4	1	True	1.5	3	65	64	65	64a	509/2	1/4	False	3	True				False	150		I6	A	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	5	4	4	True	False	True
509	2	64	4	E	0	2	2	3	1	True	1.5	3	65	64	65	64a	509/2	1/4	False	4	True				False	150		I6	A	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	1	0	0	True	True	False
509	2	71	5	B	0	2	2	2	1	True	1.5	3	65	64	65	64a	509/2	1/4	False	4	True				False	150		I6	A	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	2	1	1	True	False	False
509	2	83	5	B	0	2	2	1	1	True	1.5	3	65	64	65	64a	509/2	1/4	False	5	True				False	150		I6	A	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	3	4	4	2	1	1	True	False	False
511	2	54	6	F	1	2	2	4	1	True	2.0	3	65	64	65	64a	511/2	1/4	False	3	True				False	151		V43	A	V		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	V	V, major	V		V	V	False	V43	V43, major		V43, major		V	3	4	4	3	2	2	True	False	True
511	2	59	5	B	0	2	2	3	1	True	2.0	3	65	64	65	64a	511/2	1/4	False	3	True				False	151		V43	A	V		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	V	V, major	V		V	V	False	V43	V43, major		V43, major		V	3	4	4	2	1	1	True	True	False
511	2	69	3	A	0	2	2	2	1	True	2.0	3	65	64	65	64a	511/2	1/4	False	4	True				False	151		V43	A	V		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	V	V, major	V		V	V	False	V43	V43, major		V43, major		V	3	4	4	0	-1	-1	True	False	False
511	2	87	9	D	1	2	2	1	1	True	2.0	3	65	64	65	64a	511/2	1/4	False	6	True				False	151		V43	A	V		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	V	V, major	V		V	V	False	V43	V43, major		V43, major		V	3	4	4	6	5	5	True	False	False
513	2	52	4	E	0	2	2	4	1	True	2.5	3	65	64	65	64a	513/2	1/4	False	3	True				False	152		I	A	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	1	0	0	True	True	True
513	2	59	5	B	0	2	2	3	1	True	2.5	3	65	64	65	64a	513/2	1/4	False	3	True				False	152		I	A	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	2	1	1	True	False	False
513	2	68	8	G	1	2	2	2	1	True	2.5	3	65	64	65	64a	513/2	1/4	False	4	True				False	152		I	A	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	5	4	4	True	False	False
513	2	88	4	E	0	2	2	1	1	True	2.5	3	65	64	65	64a	513/2	1/4	False	6	True				False	152		I	A	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	3	4	4	1	0	0	True	True	True
515	2	51	9	D	1	2	2	4	1	True	1.0	3	66	65	66	65a	515/2	1/4	False	3	True				False	153		viio	A	V		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	V	V, major	vii		V	V	False	viio	viio, major		viio, major		vii	3	4	4	6	5	5	True	True	True
515	2	60	12	B	1	2	2	3	1	True	1.0	3	66	65	66	65a	515/2	1/4	False	3	True				False	153		viio	A	V		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	V	V, major	vii		V	V	False	viio	viio, major		viio, major		vii	3	4	4	9	8	8	False	False	False
515	2	69	3	A	0	2	2	2	1	True	1.0	3	66	65	66	65a	515/2	1/4	False	4	True				False	153		viio	A	V		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	V	V, major	vii		V	V	False	viio	viio, major		viio, major		vii	3	4	4	0	-1	-1	True	False	False
515	8	90	6	F	1	2	2	1	1	True	1.0	3	66	65	66	65a	515/2	1	False	6	True				False	153		viio	A	V		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	V	V, major	vii		V	V	False	viio	viio, major		viio, major		vii	3	4	4	3	2	2	True	False	False
523	2	90	6	F	1	2	2	1	1	False	1.0	3	67	66	67	66a	523/2	1/4	False	6	False				False	153		viio	A	V		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	V	V, major	vii		V	V	False	viio	viio, major		viio, major		vii	3	4	4	3	2	2	True	False	False
525	2	88	4	E	0	2	2	1	1	True	1.5	3	67	66	67	66a	525/2	1/4	False	6	False				False	153		viio	A	V		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	V	V, major	vii		V	V	False	viio	viio, major		viio, major		vii	3	4	4	1	0	0	False	False	False
527	2	87	9	D	1	2	2	1	1	True	2.0	3	67	66	67	66a	527/2	1/4	False	6	False				False	153		viio	A	V		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	V	V, major	vii		V	V	False	viio	viio, major		viio, major		vii	3	4	4	6	5	5	True	True	True
529	2	85	7	C	1	2	2	1	1	True	2.5	3	67	66	67	66a	529/2	1/4	False	6	False				False	153		viio	A	V		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	V	V, major	vii		V	V	False	viio	viio, major		viio, major		vii	3	4	4	4	3	3	False	False	False
531	4	56	8	G	1	2	2	4	1	True	1.0	3	68	67	68	67a	531/2	1/2	False	3	True				False	154		V7(+2)/vi	A	V		V7(+2)/vi	V		7	+2	vi	Mm7	False	False	(4, 8, 5, 2)	(-1,)	4	4	major	major	V	V, major	V/vi	vi	vi/V	iii	True	V7/vi	V7/vi, major		V7(+2)/vi, major	vi	vi	3	4	7	5	4	1	True	True	True
531	2	69	3	A	0	2	2	3	1	True	1.0	3	68	67	68	67a	531/2	1/4	False	4	True				False	154		V7(+2)/vi	A	V		V7(+2)/vi	V		7	+2	vi	Mm7	False	False	(4, 8, 5, 2)	(-1,)	4	4	major	major	V	V, major	V/vi	vi	vi/V	iii	True	V7/vi	V7/vi, major		V7(+2)/vi, major	vi	vi	3	4	7	0	-1	-4	False	False	False
531	2	78	6	F	1	2	2	2	1	True	1.0	3	68	67	68	67a	531/2	1/4	False	5	True				False	154		V7(+2)/vi	A	V		V7(+2)/vi	V		7	+2	vi	Mm7	False	False	(4, 8, 5, 2)	(-1,)	4	4	major	major	V	V, major	V/vi	vi	vi/V	iii	True	V7/vi	V7/vi, major		V7(+2)/vi, major	vi	vi	3	4	7	3	2	-1	True	False	False
531	2	84	12	B	1	2	2	1	1	True	1.0	3	68	67	68	67a	531/2	1/4	False	5	True				False	154		V7(+2)/vi	A	V		V7(+2)/vi	V		7	+2	vi	Mm7	False	False	(4, 8, 5, 2)	(-1,)	4	4	major	major	V	V, major	V/vi	vi	vi/V	iii	True	V7/vi	V7/vi, major		V7(+2)/vi, major	vi	vi	3	4	7	9	8	5	True	False	False
533	2	66	6	F	1	2	2	3	1	True	1.5	3	68	67	68	67a	533/2	1/4	False	4	False				False	154		V7(+2)/vi	A	V		V7(+2)/vi	V		7	+2	vi	Mm7	False	False	(4, 8, 5, 2)	(-1,)	4	4	major	major	V	V, major	V/vi	vi	vi/V	iii	True	V7/vi	V7/vi, major		V7(+2)/vi, major	vi	vi	3	4	7	3	2	-1	True	False	False
533	2	75	9	D	1	2	2	2	1	True	1.5	3	68	67	68	67a	533/2	1/4	False	5	False				False	154		V7(+2)/vi	A	V		V7(+2)/vi	V		7	+2	vi	Mm7	False	False	(4, 8, 5, 2)	(-1,)	4	4	major	major	V	V, major	V/vi	vi	vi/V	iii	True	V7/vi	V7/vi, major		V7(+2)/vi, major	vi	vi	3	4	7	6	5	2	True	False	False
533	2	87	9	D	1	2	2	1	1	True	1.5	3	68	67	68	67a	533/2	1/4	False	6	False				False	154		V7(+2)/vi	A	V		V7(+2)/vi	V		7	+2	vi	Mm7	False	False	(4, 8, 5, 2)	(-1,)	4	4	major	major	V	V, major	V/vi	vi	vi/V	iii	True	V7/vi	V7/vi, major		V7(+2)/vi, major	vi	vi	3	4	7	6	5	2	True	False	False
535	4	61	7	C	1	2	2	4	1	True	2.0	3	68	67	68	67a	535/2	1/2	False	4	True				False	155		vi	A	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	3	4	4	4	3	3	True	True	True
535	2	64	4	E	0	2	2	3	1	True	2.0	3	68	67	68	67a	535/2	1/4	False	4	True				False	155		vi	A	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	3	4	4	1	0	0	True	False	False
535	2	73	7	C	1	2	2	2	1	True	2.0	3	68	67	68	67a	535/2	1/4	False	5	True				False	155		vi	A	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	3	4	4	4	3	3	True	True	True
535	2	88	4	E	0	2	2	1	1	True	2.0	3	68	67	68	67a	535/2	1/4	False	6	True				False	155		vi	A	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	3	4	4	1	0	0	True	False	False
537	2	68	8	G	1	2	2	3	1	True	2.5	3	68	67	68	67a	537/2	1/4	False	4	False				False	155		vi	A	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	3	4	4	5	4	4	True	False	False
537	2	76	4	E	0	2	2	2	1	True	2.5	3	68	67	68	67a	537/2	1/4	False	5	False				False	155		vi	A	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	3	4	4	1	0	0	True	False	False
537	2	85	7	C	1	2	2	1	1	True	2.5	3	68	67	68	67a	537/2	1/4	False	6	False				False	155		vi	A	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	3	4	4	4	3	3	True	True	True
539	4	54	6	F	1	2	2	4	1	True	1.0	3	69	68	69	68a	539/2	1/2	False	3	True				False	156		V7(+2)/V	A	V		V7(+2)/V	V		7	+2	V	Mm7	False	False	(2, 6, 3, 0)	(4,)	2	2	major	major	V	V, major	V/V	V	V/V	II	False	V7/V	V7/V, major		V7(+2)/V, major	V	V	3	4	5	3	2	1	True	True	True
539	2	67	1	G	0	2	2	3	1	True	1.0	3	69	68	69	68a	539/2	1/4	False	4	True				False	156		V7(+2)/V	A	V		V7(+2)/V	V		7	+2	V	Mm7	False	False	(2, 6, 3, 0)	(4,)	2	2	major	major	V	V, major	V/V	V	V/V	II	False	V7/V	V7/V, major		V7(+2)/V, major	V	V	3	4	5	-2	-3	-4	False	False	False
539	2	76	4	E	0	2	2	2	1	False	1.0	3	69	68	69	68a	539/2	1/4	False	5	True				False	156		V7(+2)/V	A	V		V7(+2)/V	V		7	+2	V	Mm7	False	False	(2, 6, 3, 0)	(4,)	2	2	major	major	V	V, major	V/V	V	V/V	II	False	V7/V	V7/V, major		V7(+2)/V, major	V	V	3	4	5	1	0	-1	True	False	False
539	2	82	10	A	1	2	2	1	1	True	1.0	3	69	68	69	68a	539/2	1/4	False	5	True				False	156		V7(+2)/V	A	V		V7(+2)/V	V		7	+2	V	Mm7	False	False	(2, 6, 3, 0)	(4,)	2	2	major	major	V	V, major	V/V	V	V/V	II	False	V7/V	V7/V, major		V7(+2)/V, major	V	V	3	4	5	7	6	5	True	False	False
541	2	64	4	E	0	2	2	3	1	True	1.5	3	69	68	69	68a	541/2	1/4	False	4	False				False	156		V7(+2)/V	A	V		V7(+2)/V	V		7	+2	V	Mm7	False	False	(2, 6, 3, 0)	(4,)	2	2	major	major	V	V, major	V/V	V	V/V	II	False	V7/V	V7/V, major		V7(+2)/V, major	V	V	3	4	5	1	0	-1	True	False	False
541	2	73	7	C	1	2	2	2	1	True	1.5	3	69	68	69	68a	541/2	1/4	False	5	False				False	156		V7(+2)/V	A	V		V7(+2)/V	V		7	+2	V	Mm7	False	False	(2, 6, 3, 0)	(4,)	2	2	major	major	V	V, major	V/V	V	V/V	II	False	V7/V	V7/V, major		V7(+2)/V, major	V	V	3	4	5	4	3	2	True	False	False
541	2	85	7	C	1	2	2	1	1	True	1.5	3	69	68	69	68a	541/2	1/4	False	6	False				False	156		V7(+2)/V	A	V		V7(+2)/V	V		7	+2	V	Mm7	False	False	(2, 6, 3, 0)	(4,)	2	2	major	major	V	V, major	V/V	V	V/V	II	False	V7/V	V7/V, major		V7(+2)/V, major	V	V	3	4	5	4	3	2	True	False	False
543	4	59	5	B	0	2	2	4	1	True	2.0	3	69	68	69	68a	543/2	1/2	False	3	True				False	157		v	A	V		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	V	V, major	v		V	V	False	v	v, major		v, major		v	3	4	4	2	1	1	True	True	True
543	2	62	2	D	0	2	2	3	1	True	2.0	3	69	68	69	68a	543/2	1/4	False	4	True				False	157		v	A	V		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	V	V, major	v		V	V	False	v	v, major		v, major		v	3	4	4	-1	-2	-2	True	False	False
543	2	71	5	B	0	2	2	2	1	True	2.0	3	69	68	69	68a	543/2	1/4	False	4	True				False	157		v	A	V		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	V	V, major	v		V	V	False	v	v, major		v, major		v	3	4	4	2	1	1	True	True	True
543	2	86	2	D	0	2	2	1	1	True	2.0	3	69	68	69	68a	543/2	1/4	False	6	True				False	157		v	A	V		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	V	V, major	v		V	V	False	v	v, major		v, major		v	3	4	4	-1	-2	-2	True	False	False
545	2	66	6	F	1	2	2	3	1	True	2.5	3	69	68	69	68a	545/2	1/4	False	4	False				False	157		v	A	V		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	V	V, major	v		V	V	False	v	v, major		v, major		v	3	4	4	3	2	2	True	False	False
545	2	74	2	D	0	2	2	2	1	True	2.5	3	69	68	69	68a	545/2	1/4	False	5	False				False	157		v	A	V		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	V	V, major	v		V	V	False	v	v, major		v, major		v	3	4	4	-1	-2	-2	True	False	False
545	2	83	5	B	0	2	2	1	1	True	2.5	3	69	68	69	68a	545/2	1/4	False	5	False				False	157		v	A	V		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	V	V, major	v		V	V	False	v	v, major		v, major		v	3	4	4	2	1	1	True	True	True
547	4	52	4	E	0	2	2	4	1	True	1.0	3	70	69	70	69a	547/2	1/2	False	3	True				False	158		V7(+2)/IV	A	V		V7(+2)/IV	V		7	+2	IV	Mm7	False	False	(0, 4, 1, -2)	(2,)	0	0	major	major	V	V, major	V/IV	IV	IV/V	I	False	V7/IV	V7/IV, major		V7(+2)/IV, major	IV	IV	3	4	3	1	0	1	True	True	True
547	2	65	-1	F	0	2	2	3	1	True	1.0	3	70	69	70	69a	547/2	1/4	False	4	True				False	158		V7(+2)/IV	A	V		V7(+2)/IV	V		7	+2	IV	Mm7	False	False	(0, 4, 1, -2)	(2,)	0	0	major	major	V	V, major	V/IV	IV	IV/V	I	False	V7/IV	V7/IV, major		V7(+2)/IV, major	IV	IV	3	4	3	-4	-5	-4	False	False	False
547	2	74	2	D	0	2	2	2	1	False	1.0	3	70	69	70	69a	547/2	1/4	False	5	True				False	158		V7(+2)/IV	A	V		V7(+2)/IV	V		7	+2	IV	Mm7	False	False	(0, 4, 1, -2)	(2,)	0	0	major	major	V	V, major	V/IV	IV	IV/V	I	False	V7/IV	V7/IV, major		V7(+2)/IV, major	IV	IV	3	4	3	-1	-2	-1	True	False	False
547	2	80	8	G	1	2	2	1	1	True	1.0	3	70	69	70	69a	547/2	1/4	False	5	True				False	158		V7(+2)/IV	A	V		V7(+2)/IV	V		7	+2	IV	Mm7	False	False	(0, 4, 1, -2)	(2,)	0	0	major	major	V	V, major	V/IV	IV	IV/V	I	False	V7/IV	V7/IV, major		V7(+2)/IV, major	IV	IV	3	4	3	5	4	5	True	False	False
549	2	62	2	D	0	2	2	3	1	True	1.5	3	70	69	70	69a	549/2	1/4	False	4	False				False	158		V7(+2)/IV	A	V		V7(+2)/IV	V		7	+2	IV	Mm7	False	False	(0, 4, 1, -2)	(2,)	0	0	major	major	V	V, major	V/IV	IV	IV/V	I	False	V7/IV	V7/IV, major		V7(+2)/IV, major	IV	IV	3	4	3	-1	-2	-1	True	False	False
