onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
2016.0	6.0	168.0	70	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-3	43.0	43.0	43.0	43a	4	168	False	True	IAC	IAC	}	True	133	I|IAC}	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2020.0	4.0	168.333	57	3	A	0.0	4	4	2.0	1.0	1/12	True	-3	43.0	43.0	43.0	43a	3	505/3	False	False				False	133	I|IAC}	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	6	6	6	False	False	False
2024.0	4.0	168.667	58	-2	B	-1.0	4	4	2.0	1.0	1/12	True	-3	43.0	43.0	43.0	43a	3	506/3	False	False				False	133	I|IAC}	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2028.0	4.0	169.0	60	0	C	0.0	4	4	2.0	1.0	1/12	True	-3	43.0	43.0	43.0	43a	4	169	False	True				False	134	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	3	3	3	True	False	False
2028.0	24.0	169.0	63	-3	E	-1.0	4	4	1.0	2.0	1/2	True	-3	43.0	43.0	43.0	43a	4	169	False	True				False	134	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	0	0	0	True	True	True
2028.0	24.0	169.0	67	1	G	0.0	4	4	1.0	2.0	1/2	True	-3	43.0	43.0	43.0	43a	4	169	False	True				False	134	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	4	4	4	True	False	False
2028.0	12.0	169.0	70	-2	B	-1.0	4	4	1.0	1.0	1/4	True	-3	43.0	43.0	43.0	43a	4	169	False	True				False	134	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	1	1	1	False	False	False
2032.0	4.0	169.333	57	3	A	0.0	4	4	2.0	1.0	1/12	True	-3	43.0	43.0	43.0	43a	3	508/3	False	False				False	134	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	6	6	6	True	False	False
2036.0	4.0	169.667	60	0	C	0.0	4	4	2.0	1.0	1/12	True	-3	43.0	43.0	43.0	43a	4	509/3	False	False				False	134	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	3	3	3	True	False	False
2040.0	12.0	170.0	58	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-3	43.0	43.0	43.0	43a	3	170	False	True				False	135	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2040.0	4.0	170.0	70	-2	B	-1.0	4	4	1.0	1.0	1/12	False	-3	43.0	43.0	43.0	43a	4	170	False	True				False	135	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2044.0	4.0	170.333	72	0	C	0.0	4	4	1.0	1.0	1/12	True	-3	43.0	43.0	43.0	43a	5	511/3	False	False				False	135	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	3	3	3	False	False	False
2048.0	4.0	170.667	69	3	A	0.0	4	4	1.0	1.0	1/12	True	-3	43.0	43.0	43.0	43a	4	512/3	False	False				False	135	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	6	6	6	False	False	False
2052.0	12.0	171.0	46	-2	B	-1.0	4	4	2.0	2.0	1/4	True	-3	43.0	43.0	43.0	43a	2	171	False	True			{	False	136	V7(9){	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	1	1	1	True	True	True
2052.0	12.0	171.0	58	-2	B	-1.0	4	4	2.0	2.0	1/4	True	-3	43.0	43.0	43.0	43a	3	171	False	True			{	False	136	V7(9){	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	1	1	1	True	True	True
2052.0	12.0	171.0	62	2	D	0.0	4	4	1.0	2.0	1/4	True	-3	43.0	43.0	43.0	43a	4	171	False	True			{	False	136	V7(9){	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	5	5	5	True	False	False
2052.0	12.0	171.0	68	-4	A	-1.0	4	4	1.0	2.0	1/4	True	-3	43.0	43.0	43.0	43a	4	171	False	True			{	False	136	V7(9){	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	-1	-1	-1	True	False	False
2052.0	4.0	171.0	70	-2	B	-1.0	4	4	1.0	1.0	1/12	True	-3	43.0	43.0	43.0	43a	4	171	False	True			{	False	136	V7(9){	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	1	1	1	True	True	True
2056.0	4.0	171.333	72	0	C	0.0	4	4	1.0	1.0	1/12	True	-3	43.0	43.0	43.0	43a	5	514/3	False	False				False	136	V7(9){	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	3	3	3	False	False	False
2060.0	4.0	171.667	74	2	D	0.0	4	4	1.0	1.0	1/12	True	-3	43.0	43.0	43.0	43a	5	515/3	False	False				False	136	V7(9){	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	5	5	5	True	False	False
2064.0	36.0	172.0	51	-3	E	-1.0	4	4	2.0	2.0	3/4	True	-3	44.0	44.0	44.0	44a	3	172	False	True				False	138	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2064.0	4.0	172.0	58	-2	B	-1.0	4	4	2.0	1.0	1/12	True	-3	44.0	44.0	44.0	44a	3	172	False	True				False	138	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2064.0	24.0	172.0	63	-3	E	-1.0	4	4	1.0	2.0	1/2	True	-3	44.0	44.0	44.0	44a	4	172	False	True				False	138	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2064.0	18.0	172.0	67	1	G	0.0	4	4	1.0	1.0	3/8	True	-3	44.0	44.0	44.0	44a	4	172	False	True				False	138	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
2064.0	18.0	172.0	75	-3	E	-1.0	4	4	1.0	1.0	3/8	True	-3	44.0	44.0	44.0	44a	5	172	False	True				False	138	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2068.0	4.0	172.333	57	3	A	0.0	4	4	2.0	1.0	1/12	True	-3	44.0	44.0	44.0	44a	3	517/3	False	False				False	138	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	6	6	6	False	False	False
2072.0	4.0	172.667	58	-2	B	-1.0	4	4	2.0	1.0	1/12	True	-3	44.0	44.0	44.0	44a	3	518/3	False	False				False	138	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2076.0	4.0	173.0	60	0	C	0.0	4	4	2.0	1.0	1/12	True	-3	44.0	44.0	44.0	44a	4	173	False	True				False	139	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	3	3	3	True	False	False
2080.0	4.0	173.333	57	3	A	0.0	4	4	2.0	1.0	1/12	True	-3	44.0	44.0	44.0	44a	3	520/3	False	False				False	139	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	6	6	6	True	False	False
2082.0	6.0	173.5	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	44.0	44.0	44.0	44a	4	347/2	False	False				False	139	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	4	4	4	True	False	False
2084.0	4.0	173.667	60	0	C	0.0	4	4	2.0	1.0	1/12	True	-3	44.0	44.0	44.0	44a	4	521/3	False	False				False	139	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	3	3	3	True	False	False
2088.0	24.0	174.0	58	-2	B	-1.0	4	4	2.0	1.0	1/2	True	-3	44.0	44.0	44.0	44a	3	174	False	True				False	140	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2088.0	12.0	174.0	63	-3	E	-1.0	4	4	1.0	2.0	1/4	True	-3	44.0	44.0	44.0	44a	4	174	False	True				False	140	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2088.0	12.0	174.0	67	1	G	0.0	4	4	1.0	2.0	1/4	True	-3	44.0	44.0	44.0	44a	4	174	False	True				False	140	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
2088.0	12.0	174.0	70	-2	B	-1.0	4	4	1.0	1.0	1/4	True	-3	44.0	44.0	44.0	44a	4	174	False	True				False	140	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2100.0	12.0	175.0	46	-2	B	-1.0	4	4	2.0	2.0	1/4	True	-3	44.0	44.0	44.0	44a	2	175	False	True				False	141	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	1	1	1	True	False	True
2100.0	12.0	175.0	63	-3	E	-1.0	4	4	1.0	2.0	1/4	True	-3	44.0	44.0	44.0	44a	4	175	False	True				False	141	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	0	0	0	True	True	False
2100.0	12.0	175.0	67	1	G	0.0	4	4	1.0	2.0	1/4	True	-3	44.0	44.0	44.0	44a	4	175	False	True				False	141	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	4	4	4	True	False	False
2100.0	6.0	175.0	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	44.0	44.0	44.0	44a	5	175	False	True				False	141	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	3	3	3	False	False	False
2106.0	6.0	175.5	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	44.0	44.0	44.0	44a	4	351/2	False	False				False	141	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	4	4	4	True	False	False
2112.0	36.0	176.0	51	-3	E	-1.0	4	4	2.0	2.0	3/4	True	-3	45.0	45.0	45.0	45a	3	176	False	True				False	142	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2112.0	4.0	176.0	58	-2	B	-1.0	4	4	2.0	1.0	1/12	True	-3	45.0	45.0	45.0	45a	3	176	False	True				False	142	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2112.0	24.0	176.0	63	-3	E	-1.0	4	4	1.0	2.0	1/2	True	-3	45.0	45.0	45.0	45a	4	176	False	True				False	142	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2112.0	24.0	176.0	67	1	G	0.0	4	4	1.0	2.0	1/2	True	-3	45.0	45.0	45.0	45a	4	176	False	True				False	142	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
2112.0	24.0	176.0	70	-2	B	-1.0	4	4	1.0	1.0	1/2	True	-3	45.0	45.0	45.0	45a	4	176	False	True				False	142	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2116.0	4.0	176.333	57	3	A	0.0	4	4	2.0	1.0	1/12	True	-3	45.0	45.0	45.0	45a	3	529/3	False	False				False	142	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	6	6	6	False	False	False
2120.0	4.0	176.667	58	-2	B	-1.0	4	4	2.0	1.0	1/12	True	-3	45.0	45.0	45.0	45a	3	530/3	False	False				False	142	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2124.0	4.0	177.0	60	0	C	0.0	4	4	2.0	1.0	1/12	True	-3	45.0	45.0	45.0	45a	4	177	False	True				False	143	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	3	3	3	True	False	False
2128.0	4.0	177.333	57	3	A	0.0	4	4	2.0	1.0	1/12	True	-3	45.0	45.0	45.0	45a	3	532/3	False	False				False	143	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	6	6	6	True	False	False
2132.0	4.0	177.667	60	0	C	0.0	4	4	2.0	1.0	1/12	True	-3	45.0	45.0	45.0	45a	4	533/3	False	False				False	143	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	3	3	3	True	False	False
2136.0	24.0	178.0	58	-2	B	-1.0	4	4	2.0	1.0	1/2	True	-3	45.0	45.0	45.0	45a	3	178	False	True				False	144	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2136.0	12.0	178.0	63	-3	E	-1.0	4	4	1.0	2.0	1/4	True	-3	45.0	45.0	45.0	45a	4	178	False	True				False	144	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2136.0	12.0	178.0	67	1	G	0.0	4	4	1.0	2.0	1/4	True	-3	45.0	45.0	45.0	45a	4	178	False	True				False	144	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
2136.0	6.0	178.0	70	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-3	45.0	45.0	45.0	45a	4	178	False	True				False	144	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2142.0	6.0	178.5	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	45.0	45.0	45.0	45a	5	357/2	False	False				False	144	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	3	3	3	False	False	False
2148.0	12.0	179.0	46	-2	B	-1.0	4	4	2.0	2.0	1/4	True	-3	45.0	45.0	45.0	45a	2	179	False	True				False	145	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	1	1	1	True	False	True
2148.0	12.0	179.0	63	-3	E	-1.0	4	4	1.0	2.0	1/4	True	-3	45.0	45.0	45.0	45a	4	179	False	True				False	145	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	0	0	0	True	True	False
2148.0	6.0	179.0	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	45.0	45.0	45.0	45a	4	179	False	True				False	145	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	4	4	4	True	False	False
2154.0	6.0	179.5	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	45.0	45.0	45.0	45a	5	359/2	False	False				False	145	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	3	3	3	False	False	False
2160.0	36.0	180.0	51	-3	E	-1.0	4	4	2.0	2.0	3/4	True	-3	46.0	46.0	46.0	46a	3	180	False	True				False	146	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2160.0	4.0	180.0	58	-2	B	-1.0	4	4	2.0	1.0	1/12	True	-3	46.0	46.0	46.0	46a	3	180	False	True				False	146	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2160.0	24.0	180.0	63	-3	E	-1.0	4	4	1.0	1.0	1/2	True	-3	46.0	46.0	46.0	46a	4	180	False	True				False	146	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2160.0	24.0	180.0	67	1	G	0.0	4	4	1.0	1.0	1/2	True	-3	46.0	46.0	46.0	46a	4	180	False	True				False	146	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
2160.0	24.0	180.0	70	-2	B	-1.0	4	4	1.0	1.0	1/2	True	-3	46.0	46.0	46.0	46a	4	180	False	True				False	146	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2164.0	4.0	180.333	57	3	A	0.0	4	4	2.0	1.0	1/12	True	-3	46.0	46.0	46.0	46a	3	541/3	False	False				False	146	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	6	6	6	False	False	False
2168.0	4.0	180.667	58	-2	B	-1.0	4	4	2.0	1.0	1/12	True	-3	46.0	46.0	46.0	46a	3	542/3	False	False				False	146	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2172.0	4.0	181.0	60	0	C	0.0	4	4	2.0	1.0	1/12	True	-3	46.0	46.0	46.0	46a	4	181	False	True				False	147	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	3	3	3	True	False	False
2176.0	4.0	181.333	57	3	A	0.0	4	4	2.0	1.0	1/12	True	-3	46.0	46.0	46.0	46a	3	544/3	False	False				False	147	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	6	6	6	True	False	False
2180.0	4.0	181.667	60	0	C	0.0	4	4	2.0	1.0	1/12	True	-3	46.0	46.0	46.0	46a	4	545/3	False	False				False	147	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	3	3	3	True	False	False
2184.0	24.0	182.0	58	-2	B	-1.0	4	4	2.0	1.0	1/2	True	-3	46.0	46.0	46.0	46a	3	182	False	True				False	148	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2184.0	4.0	182.0	63	-3	E	-1.0	4	4	1.0	1.0	1/12	False	-3	46.0	46.0	46.0	46a	4	182	False	True				False	148	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2184.0	4.0	182.0	67	1	G	0.0	4	4	1.0	1.0	1/12	False	-3	46.0	46.0	46.0	46a	4	182	False	True				False	148	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
2184.0	4.0	182.0	70	-2	B	-1.0	4	4	1.0	1.0	1/12	False	-3	46.0	46.0	46.0	46a	4	182	False	True				False	148	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2188.0	4.0	182.333	62	2	D	0.0	4	4	1.0	1.0	1/12	True	-3	46.0	46.0	46.0	46a	4	547/3	False	False				False	148	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	5	5	5	False	False	False
2192.0	4.0	182.667	63	-3	E	-1.0	4	4	1.0	1.0	1/12	True	-3	46.0	46.0	46.0	46a	4	548/3	False	False				False	148	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2196.0	12.0	183.0	46	-2	B	-1.0	4	4	2.0	2.0	1/4	True	-3	46.0	46.0	46.0	46a	2	183	False	True				False	149	I64	Eb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-3	-3	-3	1	1	1	True	False	True
2196.0	4.0	183.0	67	1	G	0.0	4	4	1.0	1.0	1/12	True	-3	46.0	46.0	46.0	46a	4	183	False	True				False	149	I64	Eb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-3	-3	-3	4	4	4	True	False	False
2200.0	4.0	183.333	70	-2	B	-1.0	4	4	1.0	1.0	1/12	True	-3	46.0	46.0	46.0	46a	4	550/3	False	False				False	149	I64	Eb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-3	-3	-3	1	1	1	True	False	True
2204.0	4.0	183.667	75	-3	E	-1.0	4	4	1.0	1.0	1/12	True	-3	46.0	46.0	46.0	46a	5	551/3	False	False				False	149	I64	Eb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-3	-3	-3	0	0	0	True	True	False
2208.0	6.0	184.0	51	-3	E	-1.0	4	4	2.0	2.0	1/8	True	-3	47.0	47.0	47.0	47a	3	184	False	True				False	150	I[V	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	0	0	0	False	False	False
