onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
126.0	1.0	63.0	69	3	A	0.0	4	4	1.0	1.0	1/8	True	-2	16.0	16.0	16.0	16a	4	63	False	False				False	33	{		g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False		, major		I, major		I	1	-2	-2	2	5	5	False	False	False
127.0	1.0	63.5	70	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-2	16.0	16.0	16.0	16a	4	127/2	False	False				False	33	{		g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False		, major		I, major		I	1	-2	-2	-3	0	0	True	True	True
128.0	2.0	64.0	51	-3	E	-1.0	4	4	2.0	1.0	1/4	True	-2	17.0	17.0	17.0	17a	3	64	False	True				False	34	V2		g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	1	-2	-2	-4	-1	-1	True	False	True
128.0	1.0	64.0	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-2	17.0	17.0	17.0	17a	5	64	False	True				False	34	V2		g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	1	-2	-2	-1	2	2	True	False	False
129.0	1.0	64.5	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-2	17.0	17.0	17.0	17a	5	129/2	False	False				False	34	V2		g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	1	-2	-2	1	4	4	False	False	False
130.0	2.0	65.0	65	-1	F	0.0	4	4	2.0	1.0	1/4	True	-2	17.0	17.0	17.0	17a	4	65	False	False				False	34	V2		g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	1	-2	-2	-2	1	1	True	True	False
130.0	1.0	65.0	75	-3	E	-1.0	4	4	1.0	1.0	1/8	True	-2	17.0	17.0	17.0	17a	5	65	False	False				False	34	V2		g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	1	-2	-2	-4	-1	-1	True	False	True
131.0	1.0	65.5	77	-1	F	0.0	4	4	1.0	1.0	1/8	True	-2	17.0	17.0	17.0	17a	5	131/2	False	False				False	34	V2		g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	1	-2	-2	-2	1	1	True	True	False
132.0	4.0	66.0	53	-1	F	0.0	4	4	2.0	1.0	1/2	True	-2	17.0	17.0	17.0	17a	3	66	False	False				False	34	V2		g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	1	-2	-2	-2	1	1	True	True	False
132.0	4.0	66.0	57	3	A	0.0	4	4	2.0	1.0	1/2	True	-2	17.0	17.0	17.0	17a	3	66	False	False				False	34	V2		g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	1	-2	-2	2	5	5	True	False	False
132.0	4.0	66.0	60	0	C	0.0	4	4	2.0	1.0	1/2	True	-2	17.0	17.0	17.0	17a	4	66	False	False				False	34	V2		g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	1	-2	-2	-1	2	2	True	False	False
132.0	1.0	66.0	79	1	G	0.0	4	4	1.0	1.0	1/8	True	-2	17.0	17.0	17.0	17a	5	66	False	False				False	34	V2		g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	1	-2	-2	0	3	3	False	False	False
133.0	1.0	66.5	81	3	A	0.0	4	4	1.0	1.0	1/8	True	-2	17.0	17.0	17.0	17a	5	133/2	False	False				False	34	V2		g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	1	-2	-2	2	5	5	True	False	False
134.0	1.0	67.0	82	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-2	17.0	17.0	17.0	17a	5	67	False	False				False	34	V2		g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	1	-2	-2	-3	0	0	False	False	False
135.0	1.0	67.5	84	0	C	0.0	4	4	1.0	1.0	1/8	True	-2	17.0	17.0	17.0	17a	6	135/2	False	False				False	34	V2		g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	1	-2	-2	-1	2	2	True	False	False
136.0	2.0	68.0	50	2	D	0.0	4	4	2.0	1.0	1/4	True	-2	18.0	18.0	18.0	18a	3	68	False	True				False	35	i.V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
136.0	4.0	68.0	74	2	D	0.0	4	4	1.0	1.0	1/2	True	-2	18.0	18.0	18.0	18a	5	68	False	True				False	35	i.V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
138.0	2.0	69.0	66	6	F	1.0	4	4	2.0	1.0	1/4	True	-2	18.0	18.0	18.0	18a	4	69	False	False				False	35	i.V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
140.0	4.0	70.0	54	6	F	1.0	4	4	2.0	1.0	1/2	True	-2	18.0	18.0	18.0	18a	3	70	False	False				False	35	i.V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
140.0	4.0	70.0	57	3	A	0.0	4	4	2.0	1.0	1/2	True	-2	18.0	18.0	18.0	18a	3	70	False	False				False	35	i.V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	2	2	2	True	False	False
140.0	4.0	70.0	62	2	D	0.0	4	4	2.0	1.0	1/2	True	-2	18.0	18.0	18.0	18a	4	70	False	False				False	35	i.V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
141.0	1.0	70.5	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-2	18.0	18.0	18.0	18a	5	141/2	False	False				False	35	i.V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
142.0	1.0	71.0	76	4	E	0.0	4	4	1.0	1.0	1/8	True	-2	18.0	18.0	18.0	18a	5	71	False	False				False	35	i.V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	3	3	3	False	False	False
143.0	1.0	71.5	78	6	F	1.0	4	4	1.0	1.0	1/8	True	-2	18.0	18.0	18.0	18a	5	143/2	False	False				False	35	i.V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
144.0	2.0	72.0	50	2	D	0.0	4	4	2.0	1.0	1/4	True	-2	19.0	19.0	19.0	19a	3	72	False	True				False	36	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	1	1	1	True	True	True
144.0	4.0	72.0	79	1	G	0.0	4	4	1.0	1.0	1/2	True	-2	19.0	19.0	19.0	19a	5	72	False	True				False	36	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	0	0	0	True	False	False
146.0	2.0	73.0	62	2	D	0.0	4	4	2.0	1.0	1/4	True	-2	19.0	19.0	19.0	19a	4	73	False	False				False	36	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	1	1	1	True	True	True
148.0	4.0	74.0	55	1	G	0.0	4	4	2.0	1.0	1/2	True	-2	19.0	19.0	19.0	19a	3	74	False	False				False	36	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	0	0	0	True	False	False
148.0	4.0	74.0	58	-2	B	-1.0	4	4	2.0	1.0	1/2	True	-2	19.0	19.0	19.0	19a	3	74	False	False				False	36	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	-3	-3	-3	True	False	False
149.0	1.0	74.5	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-2	19.0	19.0	19.0	19a	5	149/2	False	False				False	36	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	1	1	1	True	True	True
150.0	1.0	75.0	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-2	19.0	19.0	19.0	19a	5	75	False	False				False	36	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	-1	-1	-1	False	False	False
151.0	1.0	75.5	70	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-2	19.0	19.0	19.0	19a	4	151/2	False	False				False	36	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	-3	-3	-3	True	False	False
152.0	2.0	76.0	50	2	D	0.0	4	4	2.0	1.0	1/4	True	-2	20.0	20.0	20.0	20a	3	76	False	True				False	37	V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
152.0	4.0	76.0	78	6	F	1.0	4	4	1.0	1.0	1/2	True	-2	20.0	20.0	20.0	20a	5	76	False	True				False	37	V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
154.0	2.0	77.0	62	2	D	0.0	4	4	2.0	1.0	1/4	True	-2	20.0	20.0	20.0	20a	4	77	False	False				False	37	V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
156.0	4.0	78.0	57	3	A	0.0	4	4	2.0	1.0	1/2	True	-2	20.0	20.0	20.0	20a	3	78	False	True				False	38	V7		g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	2	2	2	True	False	False
156.0	4.0	78.0	60	0	C	0.0	4	4	2.0	1.0	1/2	True	-2	20.0	20.0	20.0	20a	4	78	False	True				False	38	V7		g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	-1	-1	-1	True	False	False
157.0	1.0	78.5	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-2	20.0	20.0	20.0	20a	5	157/2	False	False				False	38	V7		g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	-1	-1	-1	True	False	False
158.0	1.0	79.0	70	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-2	20.0	20.0	20.0	20a	4	79	False	False				False	38	V7		g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	-3	-3	-3	False	False	False
159.0	1.0	79.5	69	3	A	0.0	4	4	1.0	1.0	1/8	True	-2	20.0	20.0	20.0	20a	4	159/2	False	False				False	38	V7		g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	1	1	1	2	2	2	True	False	False
160.0	2.0	80.0	50	2	D	0.0	4	4	2.0	1.0	1/4	True	-2	21.0	21.0	21.0	21a	3	80	False	True				False	39	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	1	1	1	True	True	True
160.0	1.0	80.0	79	1	G	0.0	4	4	1.0	1.0	1/8	True	-2	21.0	21.0	21.0	21a	5	80	False	True				False	39	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	0	0	0	True	False	False
161.0	0.0	80.5	74	2	D	0.0	4	4	1.0	1.0	0	True	-2	21.0	21.0	21.0	21a	5	161/2	False	False				False	39	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	1	1	1	True	True	True
161.0	0.0	80.5	75	-3	E	-1.0	4	4	1.0	1.0	0	True	-2	21.0	21.0	21.0	21a	5	161/2	False	False				False	39	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	-4	-4	-4	False	False	False
161.0	1.0	80.5	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-2	21.0	21.0	21.0	21a	5	161/2	False	False				False	39	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	1	1	1	True	True	True
162.0	2.0	81.0	62	2	D	0.0	4	4	2.0	1.0	1/4	True	-2	21.0	21.0	21.0	21a	4	81	False	False				False	39	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	1	1	1	True	True	True
162.0	1.0	81.0	73	7	C	1.0	4	4	1.0	1.0	1/8	True	-2	21.0	21.0	21.0	21a	5	81	False	False				False	39	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	6	6	6	False	False	False
163.0	1.0	81.5	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-2	21.0	21.0	21.0	21a	5	163/2	False	False				False	39	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	1	1	1	True	True	True
164.0	4.0	82.0	55	1	G	0.0	4	4	2.0	1.0	1/2	True	-2	21.0	21.0	21.0	21a	3	82	False	False				False	39	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	0	0	0	True	False	False
164.0	4.0	82.0	58	-2	B	-1.0	4	4	2.0	1.0	1/2	True	-2	21.0	21.0	21.0	21a	3	82	False	False				False	39	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	-3	-3	-3	True	False	False
164.0	1.0	82.0	75	-3	E	-1.0	4	4	1.0	1.0	1/8	True	-2	21.0	21.0	21.0	21a	5	82	False	False				False	39	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	-4	-4	-4	False	False	False
165.0	1.0	82.5	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-2	21.0	21.0	21.0	21a	5	165/2	False	False				False	39	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	1	1	1	True	True	True
166.0	1.0	83.0	70	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-2	21.0	21.0	21.0	21a	4	83	False	False				False	39	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	-3	-3	-3	True	False	False
167.0	1.0	83.5	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-2	21.0	21.0	21.0	21a	4	167/2	False	False				False	39	V(64)		g	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	1	1	1	0	0	0	True	False	False
168.0	1.0	84.0	50	2	D	0.0	4	4	2.0	1.0	1/8	True	-2	22.0	22.0	22.0	22a	3	84	False	True			}	True	40	V(4)}		g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	1	1	1	1	1	1	True	True	True
168.0	1.0	84.0	57	3	A	0.0	4	4	2.0	1.0	1/8	True	-2	22.0	22.0	22.0	22a	3	84	False	True			}	True	40	V(4)}		g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	1	1	1	2	2	2	True	False	False
168.0	1.0	84.0	67	1	G	0.0	4	4	1.0	2.0	1/8	False	-2	22.0	22.0	22.0	22a	4	84	False	True			}	True	40	V(4)}		g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	1	1	1	0	0	0	True	False	False
168.0	1.0	84.0	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-2	22.0	22.0	22.0	22a	5	84	False	True			}	True	40	V(4)}		g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	1	1	1	1	1	1	True	True	True
169.0	1.0	84.5	67	1	G	0.0	4	4	2.0	1.0	1/8	True	-2	22.0	22.0	22.0	22a	4	169/2	False	False				False	40	V(4)}		g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	1	1	1	0	0	0	True	False	False
170.0	1.0	85.0	66	6	F	1.0	4	4	2.0	1.0	1/8	True	-2	22.0	22.0	22.0	22a	4	85	False	True	HC	HC		False	41	V|HC		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	5	5	5	True	False	False
170.0	2.0	85.0	74	2	D	0.0	4	4	1.0	1.0	1/4	True	-2	22.0	22.0	22.0	22a	5	85	False	True	HC	HC		False	41	V|HC		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
171.0	1.0	85.5	63	-3	E	-1.0	4	4	2.0	1.0	1/8	True	-2	22.0	22.0	22.0	22a	4	171/2	False	False				False	41	V|HC		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	-4	-4	-4	False	False	False
172.0	1.0	86.0	62	2	D	0.0	4	4	2.0	1.0	1/8	True	-2	22.0	22.0	22.0	22a	4	86	False	False				False	41	V|HC		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
172.0	1.0	86.0	74	2	D	0.0	4	4	1.0	1.0	1/8	False	-2	22.0	22.0	22.0	22a	5	86	False	False				False	41	V|HC		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	1	1	1	1	1	1	True	True	True
173.0	1.0	86.5	60	0	C	0.0	4	4	2.0	1.0	1/8	True	-2	22.0	22.0	22.0	22a	4	173/2	False	True			{	False	42	V43{		g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	-1	-1	-1	True	False	False
173.0	1.0	86.5	62	2	D	0.0	4	4	1.0	1.0	1/8	True	-2	22.0	22.0	22.0	22a	4	173/2	False	True			{	False	42	V43{		g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	1	1	1	True	True	False
174.0	1.0	87.0	58	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-2	22.0	22.0	22.0	22a	3	87	False	False				False	42	V43{		g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	-3	-3	-3	False	False	False
174.0	1.0	87.0	64	4	E	0.0	4	4	1.0	1.0	1/8	True	-2	22.0	22.0	22.0	22a	4	87	False	False				False	42	V43{		g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	3	3	3	False	False	False
175.0	1.0	87.5	57	3	A	0.0	4	4	2.0	1.0	1/8	True	-2	22.0	22.0	22.0	22a	3	175/2	False	False				False	42	V43{		g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	2	2	2	True	False	True
175.0	1.0	87.5	66	6	F	1.0	4	4	1.0	1.0	1/8	True	-2	22.0	22.0	22.0	22a	4	175/2	False	False				False	42	V43{		g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	1	1	1	5	5	5	True	False	False
176.0	2.0	88.0	43	1	G	0.0	4	4	2.0	1.0	1/4	True	-2	23.0	23.0	23.0	23a	2	88	False	True				False	43	i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
176.0	2.0	88.0	55	1	G	0.0	4	4	2.0	1.0	1/4	True	-2	23.0	23.0	23.0	23a	3	88	False	True				False	43	i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
176.0	1.0	88.0	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-2	23.0	23.0	23.0	23a	4	88	False	True				False	43	i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
177.0	1.0	88.5	69	3	A	0.0	4	4	1.0	1.0	1/8	True	-2	23.0	23.0	23.0	23a	4	177/2	False	False				False	43	i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	2	2	2	False	False	False
178.0	2.0	89.0	50	2	D	0.0	4	4	2.0	1.0	1/4	True	-2	23.0	23.0	23.0	23a	3	89	False	False				False	43	i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
178.0	1.0	89.0	70	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-2	23.0	23.0	23.0	23a	4	89	False	False				False	43	i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
179.0	1.0	89.5	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-2	23.0	23.0	23.0	23a	5	179/2	False	False				False	43	i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-1	-1	-1	False	False	False
180.0	2.0	90.0	55	1	G	0.0	4	4	2.0	1.0	1/4	True	-2	23.0	23.0	23.0	23a	3	90	False	False				False	43	i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
180.0	2.0	90.0	58	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-2	23.0	23.0	23.0	23a	3	90	False	False				False	43	i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
180.0	2.0	90.0	62	2	D	0.0	4	4	2.0	1.0	1/4	True	-2	23.0	23.0	23.0	23a	4	90	False	False				False	43	i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
180.0	1.0	90.0	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-2	23.0	23.0	23.0	23a	5	90	False	False				False	43	i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
181.0	1.0	90.5	79	1	G	0.0	4	4	1.0	1.0	1/8	True	-2	23.0	23.0	23.0	23a	5	181/2	False	False				False	43	i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
