onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
900.0	6.0	75.0	71	5	B	0.0	3	4	1.0	1.0	1/8	True	3	26.0	26.0	26.0	26a	4	75	False	True				False	101	V64		A	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	3	3	3	2	2	2	True	False	True
906.0	6.0	75.5	45	3	A	0.0	3	4	2.0	2.0	1/8	True	3	26.0	26.0	26.0	26a	2	151/2	False	True				False	102	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
906.0	6.0	75.5	69	3	A	0.0	3	4	1.0	1.0	1/8	True	3	26.0	26.0	26.0	26a	4	151/2	False	True				False	102	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
906.0	6.0	75.5	73	7	C	1.0	3	4	1.0	1.0	1/8	True	3	26.0	26.0	26.0	26a	5	151/2	False	True				False	102	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
912.0	12.0	76.0	44	8	G	1.0	3	4	2.0	2.0	1/4	True	3	26.0	26.0	26.0	26a	2	76	False	True				False	103	V6		A	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	3	3	3	5	5	5	True	False	True
912.0	24.0	76.0	52	4	E	0.0	3	4	2.0	1.0	1/2	True	3	26.0	26.0	26.0	26a	3	76	False	True				False	103	V6		A	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	3	3	3	1	1	1	True	True	False
912.0	24.0	76.0	64	4	E	0.0	3	4	1.0	2.0	1/2	True	3	26.0	26.0	26.0	26a	4	76	False	True				False	103	V6		A	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	3	3	3	1	1	1	True	True	False
912.0	12.0	76.0	71	5	B	0.0	3	4	1.0	1.0	1/4	True	3	26.0	26.0	26.0	26a	4	76	False	True				False	103	V6		A	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	3	3	3	2	2	2	True	False	False
912.0	12.0	76.0	76	4	E	0.0	3	4	1.0	1.0	1/4	True	3	26.0	26.0	26.0	26a	5	76	False	True				False	103	V6		A	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	3	3	3	1	1	1	True	True	False
924.0	12.0	77.0	45	3	A	0.0	3	4	2.0	2.0	1/4	True	3	26.0	26.0	26.0	26a	2	77	False	True				False	104	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
924.0	12.0	77.0	69	3	A	0.0	3	4	1.0	1.0	1/4	True	3	26.0	26.0	26.0	26a	4	77	False	True				False	104	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
924.0	12.0	77.0	73	7	C	1.0	3	4	1.0	1.0	1/4	True	3	26.0	26.0	26.0	26a	5	77	False	True				False	104	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
936.0	6.0	78.0	73	7	C	1.0	3	4	1.0	1.0	1/8	True	3	27.0	27.0	27.0	27a	5	78	False	False				False	104	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
942.0	3.0	78.5	75	9	D	1.0	3	4	1.0	1.0	1/16	True	3	27.0	27.0	27.0	27a	5	157/2	False	False				False	104	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	6	6	6	False	False	False
945.0	3.0	78.75	76	4	E	0.0	3	4	1.0	1.0	1/16	True	3	27.0	27.0	27.0	27a	5	315/4	False	False				False	104	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	1	1	1	True	False	False
948.0	24.0	79.0	47	5	B	0.0	3	4	2.0	2.0	1/2	True	3	27.0	27.0	27.0	27a	2	79	False	True				False	105	V.V(64)		A	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	3	4	4	2	1	1	True	True	True
948.0	12.0	79.0	64	4	E	0.0	3	4	1.0	2.0	1/4	True	3	27.0	27.0	27.0	27a	4	79	False	True				False	105	V.V(64)		A	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	3	4	4	1	0	0	True	False	False
948.0	6.0	79.0	68	8	G	1.0	3	4	1.0	1.0	1/8	True	3	27.0	27.0	27.0	27a	4	79	False	True				False	105	V.V(64)		A	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	3	4	4	5	4	4	True	False	False
954.0	6.0	79.5	73	7	C	1.0	3	4	1.0	1.0	1/8	True	3	27.0	27.0	27.0	27a	5	159/2	False	False				False	105	V.V(64)		A	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	3	4	4	4	3	3	False	False	False
960.0	6.0	80.0	57	3	A	0.0	3	4	2.0	1.0	1/8	True	3	27.0	27.0	27.0	27a	3	80	False	True				False	106	V7		A	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	3	4	4	0	-1	-1	True	False	False
960.0	12.0	80.0	63	9	D	1.0	3	4	1.0	2.0	1/4	True	3	27.0	27.0	27.0	27a	4	80	False	True				False	106	V7		A	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	3	4	4	6	5	5	True	False	False
960.0	12.0	80.0	66	6	F	1.0	3	4	1.0	2.0	1/4	True	3	27.0	27.0	27.0	27a	4	80	False	True				False	106	V7		A	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	3	4	4	3	2	2	True	False	False
960.0	12.0	80.0	71	5	B	0.0	3	4	1.0	1.0	1/4	True	3	27.0	27.0	27.0	27a	4	80	False	True				False	106	V7		A	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	3	4	4	2	1	1	True	True	True
966.0	6.0	80.5	59	5	B	0.0	3	4	2.0	1.0	1/8	True	3	27.0	27.0	27.0	27a	3	161/2	False	False				False	106	V7		A	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	3	4	4	2	1	1	True	True	True
972.0	12.0	81.0	47	5	B	0.0	3	4	2.0	2.0	1/4	True	3	28.0	28.0	28.0	28a	2	81	False	True				False	107	V(964)		A	V		V(964)		V			964		M	False	False	(1, 0, 4)	(3,)	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(964), major		V	3	4	4	2	1	1	True	True	True
972.0	12.0	81.0	56	8	G	1.0	3	4	2.0	1.0	1/4	True	3	28.0	28.0	28.0	28a	3	81	False	True				False	107	V(964)		A	V		V(964)		V			964		M	False	False	(1, 0, 4)	(3,)	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(964), major		V	3	4	4	5	4	4	True	False	False
972.0	12.0	81.0	64	4	E	0.0	3	4	1.0	2.0	1/4	True	3	28.0	28.0	28.0	28a	4	81	False	True				False	107	V(964)		A	V		V(964)		V			964		M	False	False	(1, 0, 4)	(3,)	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(964), major		V	3	4	4	1	0	0	True	False	False
972.0	12.0	81.0	71	5	B	0.0	3	4	1.0	2.0	1/4	True	3	28.0	28.0	28.0	28a	4	81	False	True				False	107	V(964)		A	V		V(964)		V			964		M	False	False	(1, 0, 4)	(3,)	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(964), major		V	3	4	4	2	1	1	True	True	True
972.0	6.0	81.0	73	7	C	1.0	3	4	1.0	1.0	1/8	True	3	28.0	28.0	28.0	28a	5	81	False	True				False	107	V(964)		A	V		V(964)		V			964		M	False	False	(1, 0, 4)	(3,)	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(964), major		V	3	4	4	4	3	3	False	False	False
978.0	3.0	81.5	75	9	D	1.0	3	4	1.0	1.0	1/16	True	3	28.0	28.0	28.0	28a	5	163/2	False	False				False	107	V(964)		A	V		V(964)		V			964		M	False	False	(1, 0, 4)	(3,)	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(964), major		V	3	4	4	6	5	5	False	False	False
981.0	3.0	81.75	76	4	E	0.0	3	4	1.0	1.0	1/16	True	3	28.0	28.0	28.0	28a	5	327/4	False	False				False	107	V(964)		A	V		V(964)		V			964		M	False	False	(1, 0, 4)	(3,)	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(964), major		V	3	4	4	1	0	0	True	False	False
984.0	24.0	82.0	47	5	B	0.0	3	4	2.0	2.0	1/2	True	3	28.0	28.0	28.0	28a	2	82	False	True				False	108	V(64)		A	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	3	4	4	2	1	1	True	True	True
984.0	12.0	82.0	64	4	E	0.0	3	4	1.0	2.0	1/4	True	3	28.0	28.0	28.0	28a	4	82	False	True				False	108	V(64)		A	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	3	4	4	1	0	0	True	False	False
984.0	6.0	82.0	68	8	G	1.0	3	4	1.0	1.0	1/8	True	3	28.0	28.0	28.0	28a	4	82	False	True				False	108	V(64)		A	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	3	4	4	5	4	4	True	False	False
990.0	6.0	82.5	73	7	C	1.0	3	4	1.0	1.0	1/8	True	3	28.0	28.0	28.0	28a	5	165/2	False	False				False	108	V(64)		A	V		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V(64), major		V	3	4	4	4	3	3	False	False	False
996.0	6.0	83.0	57	3	A	0.0	3	4	2.0	1.0	1/8	True	3	28.0	28.0	28.0	28a	3	83	False	True			}	True	109	V7}		A	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	3	4	4	0	-1	-1	True	False	False
996.0	12.0	83.0	63	9	D	1.0	3	4	1.0	2.0	1/4	True	3	28.0	28.0	28.0	28a	4	83	False	True			}	True	109	V7}		A	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	3	4	4	6	5	5	True	False	False
996.0	12.0	83.0	66	6	F	1.0	3	4	1.0	2.0	1/4	True	3	28.0	28.0	28.0	28a	4	83	False	True			}	True	109	V7}		A	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	3	4	4	3	2	2	True	False	False
996.0	12.0	83.0	71	5	B	0.0	3	4	1.0	1.0	1/4	True	3	28.0	28.0	28.0	28a	4	83	False	True			}	True	109	V7}		A	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	3	4	4	2	1	1	True	True	True
1002.0	6.0	83.5	59	5	B	0.0	3	4	2.0	1.0	1/8	True	3	28.0	28.0	28.0	28a	3	167/2	False	False				False	109	V7}		A	V		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	3	4	4	2	1	1	True	True	True
1008.0	36.0	84.0	48	0	C	0.0	3	4	2.0	1.0	3/4	True	1	29.0	29.0	29.0	29a	3	84	True	True	DC	DC	{	False	110	v.VI|DC{		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	-3	-4	-4	True	True	True
1008.0	36.0	84.0	55	1	G	0.0	3	4	2.0	1.0	3/4	True	1	29.0	29.0	29.0	29a	3	84	True	True	DC	DC	{	False	110	v.VI|DC{		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	-2	-3	-3	True	False	False
1008.0	36.0	84.0	60	0	C	0.0	3	4	2.0	1.0	3/4	True	1	29.0	29.0	29.0	29a	4	84	True	True	DC	DC	{	False	110	v.VI|DC{		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	-3	-4	-4	True	True	True
1008.0	36.0	84.0	64	4	E	0.0	3	4	1.0	2.0	3/4	True	1	29.0	29.0	29.0	29a	4	84	True	True	DC	DC	{	False	110	v.VI|DC{		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	1	0	0	True	False	False
1008.0	36.0	84.0	67	1	G	0.0	3	4	1.0	2.0	3/4	True	1	29.0	29.0	29.0	29a	4	84	True	True	DC	DC	{	False	110	v.VI|DC{		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	-2	-3	-3	True	False	False
1008.0	12.0	84.0	76	4	E	0.0	3	4	1.0	1.0	1/4	True	1	29.0	29.0	29.0	29a	5	84	True	True	DC	DC	{	False	110	v.VI|DC{		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	1	0	0	True	False	False
1020.0	6.0	85.0	74	2	D	0.0	3	4	1.0	1.0	1/8	True	1	29.0	29.0	29.0	29a	5	85	False	False				False	110	v.VI|DC{		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	-1	-2	-2	False	False	False
1026.0	6.0	85.5	72	0	C	0.0	3	4	1.0	1.0	1/8	True	1	29.0	29.0	29.0	29a	5	171/2	False	False				False	110	v.VI|DC{		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	-3	-4	-4	True	True	True
1032.0	6.0	86.0	71	5	B	0.0	3	4	1.0	1.0	1/8	True	1	29.0	29.0	29.0	29a	4	86	False	True				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	2	1	0	False	False	False
1038.0	6.0	86.5	70	10	A	1.0	3	4	1.0	1.0	1/8	True	1	29.0	29.0	29.0	29a	4	173/2	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	7	6	5	True	True	False
1046.0	2.0	87.167	40	4	E	0.0	3	4	2.0	1.0	1/24	True	1	30.0	30.0	30.0	30a	2	523/6	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	1	0	-1	True	False	False
1048.0	2.0	87.333	47	5	B	0.0	3	4	2.0	1.0	1/24	True	1	30.0	30.0	30.0	30a	2	262/3	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	2	1	0	False	False	False
1050.0	2.0	87.5	55	1	G	0.0	3	4	2.0	1.0	1/24	True	1	30.0	30.0	30.0	30a	3	175/2	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	-2	-3	-4	True	False	False
1052.0	2.0	87.667	59	5	B	0.0	3	4	2.0	1.0	1/24	True	1	30.0	30.0	30.0	30a	3	263/3	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	2	1	0	False	False	False
1054.0	2.0	87.833	64	4	E	0.0	3	4	2.0	1.0	1/24	True	1	30.0	30.0	30.0	30a	4	527/6	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	1	0	-1	True	False	False
1056.0	2.0	88.0	69	3	A	0.0	3	4	2.0	1.0	1/24	True	1	30.0	30.0	30.0	30a	4	88	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	0	-1	-2	False	False	False
1058.0	2.0	88.167	67	1	G	0.0	3	4	2.0	1.0	1/24	True	1	30.0	30.0	30.0	30a	4	529/6	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	-2	-3	-4	True	False	False
1060.0	2.0	88.333	64	4	E	0.0	3	4	2.0	1.0	1/24	True	1	30.0	30.0	30.0	30a	4	265/3	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	1	0	-1	True	False	False
1062.0	2.0	88.5	70	10	A	1.0	3	4	2.0	1.0	1/24	True	1	30.0	30.0	30.0	30a	4	177/2	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	7	6	5	True	True	False
1064.0	2.0	88.667	71	5	B	0.0	3	4	2.0	1.0	1/24	True	1	30.0	30.0	30.0	30a	4	266/3	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	2	1	0	False	False	False
1066.0	2.0	88.833	76	4	E	0.0	3	4	2.0	1.0	1/24	True	1	30.0	30.0	30.0	30a	5	533/6	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	1	0	-1	True	False	False
1068.0	2.0	89.0	78	6	F	1.0	3	4	1.0	1.0	1/24	True	1	30.0	30.0	30.0	30a	5	89	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	3	2	1	False	False	False
1070.0	2.0	89.167	79	1	G	0.0	3	4	1.0	1.0	1/24	True	1	30.0	30.0	30.0	30a	5	535/6	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	-2	-3	-4	True	False	False
1072.0	2.0	89.333	83	5	B	0.0	3	4	1.0	1.0	1/24	True	1	30.0	30.0	30.0	30a	5	268/3	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	2	1	0	False	False	False
1074.0	6.0	89.5	88	4	E	0.0	3	4	1.0	1.0	1/8	True	1	30.0	30.0	30.0	30a	6	179/2	False	False				False	111	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	1	0	-1	True	False	False
1080.0	36.0	90.0	48	0	C	0.0	3	4	2.0	1.0	3/4	True	1	31.0	31.0	31.0	31a	3	90	False	True				False	113	VI		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	-3	-4	-4	True	True	True
1080.0	36.0	90.0	55	1	G	0.0	3	4	2.0	1.0	3/4	True	1	31.0	31.0	31.0	31a	3	90	False	True				False	113	VI		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	-2	-3	-3	True	False	False
1080.0	36.0	90.0	60	0	C	0.0	3	4	2.0	1.0	3/4	True	1	31.0	31.0	31.0	31a	4	90	False	True				False	113	VI		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	-3	-4	-4	True	True	True
1080.0	36.0	90.0	64	4	E	0.0	3	4	1.0	2.0	3/4	True	1	31.0	31.0	31.0	31a	4	90	False	True				False	113	VI		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	1	0	0	True	False	False
1080.0	36.0	90.0	67	1	G	0.0	3	4	1.0	2.0	3/4	True	1	31.0	31.0	31.0	31a	4	90	False	True				False	113	VI		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	-2	-3	-3	True	False	False
1080.0	12.0	90.0	76	4	E	0.0	3	4	1.0	1.0	1/4	True	1	31.0	31.0	31.0	31a	5	90	False	True				False	113	VI		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	1	0	0	True	False	False
1092.0	6.0	91.0	74	2	D	0.0	3	4	1.0	1.0	1/8	True	1	31.0	31.0	31.0	31a	5	91	False	False				False	113	VI		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	-1	-2	-2	False	False	False
1098.0	6.0	91.5	72	0	C	0.0	3	4	1.0	1.0	1/8	True	1	31.0	31.0	31.0	31a	5	183/2	False	False				False	113	VI		A	v		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	v	v, major	VI		v	v	True	VI	VI, minor		VI, minor		VI	3	4	4	-3	-4	-4	True	True	True
1104.0	6.0	92.0	71	5	B	0.0	3	4	1.0	1.0	1/8	True	1	31.0	31.0	31.0	31a	4	92	False	True				False	114	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	2	1	0	False	False	False
1110.0	6.0	92.5	70	10	A	1.0	3	4	1.0	1.0	1/8	True	1	31.0	31.0	31.0	31a	4	185/2	False	False				False	114	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	7	6	5	True	True	False
1118.0	2.0	93.167	40	4	E	0.0	3	4	2.0	1.0	1/24	True	1	32.0	32.0	32.0	32a	2	559/6	False	False				False	114	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	1	0	-1	True	False	False
1120.0	2.0	93.333	47	5	B	0.0	3	4	2.0	1.0	1/24	True	1	32.0	32.0	32.0	32a	2	280/3	False	False				False	114	Ger6		A	v		Ger6	Ger	vii	o	65	b3	V	Ger	False	True	(-4, 0, -3, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio65/V	viio65/V, minor		Ger6, minor	V	V	3	4	5	2	1	0	False	False	False
